Timestamp,Milliseconds,centimeters
2018-09-09 22:33:44,1,0.0
2018-09-09 22:33:44,22,0.0
2018-09-09 22:33:44,41,0.0
2018-09-09 22:33:44,62,0.0
2018-09-09 22:33:44,82,0.0
2018-09-09 22:33:45,101,0.0
2018-09-09 22:33:45,121,0.0
2018-09-09 22:33:45,142,0.0
2018-09-09 22:33:45,161,0.0
2018-09-09 22:33:45,181,0.0
2018-09-09 22:33:45,203,0.0
2018-09-09 22:33:45,221,0.0
2018-09-09 22:33:45,241,0.0
2018-09-09 22:33:45,261,0.0
2018-09-09 22:33:45,282,0.0
2018-09-09 22:33:45,301,0.0
2018-09-09 22:33:45,321,0.0
2018-09-09 22:33:45,342,0.0
2018-09-09 22:33:45,361,0.0
2018-09-09 22:33:45,381,0.0
2018-09-09 22:33:45,402,0.0
2018-09-09 22:33:45,421,0.0
2018-09-09 22:33:45,441,0.0
2018-09-09 22:33:45,462,0.0
2018-09-09 22:33:45,481,0.0
2018-09-09 22:33:45,501,0.0
2018-09-09 22:33:45,521,0.0
2018-09-09 22:33:45,542,0.0
2018-09-09 22:33:45,561,0.0
2018-09-09 22:33:45,581,0.0
2018-09-09 22:33:45,601,0.0
2018-09-09 22:33:45,622,0.0
2018-09-09 22:33:45,641,0.0
2018-09-09 22:33:45,661,0.0
2018-09-09 22:33:45,681,0.0
2018-09-09 22:33:45,701,0.0
2018-09-09 22:33:45,722,0.0
2018-09-09 22:33:45,741,0.0
2018-09-09 22:33:45,761,0.0
2018-09-09 22:33:45,782,0.0
2018-09-09 22:33:45,801,0.0
2018-09-09 22:33:45,821,0.0
2018-09-09 22:33:45,841,0.0
2018-09-09 22:33:45,861,0.0
2018-09-09 22:33:45,881,0.0
2018-09-09 22:33:45,903,0.0
2018-09-09 22:33:45,921,0.0
2018-09-09 22:33:45,941,0.0
2018-09-09 22:33:45,962,0.0
2018-09-09 22:33:45,981,0.0
2018-09-09 22:33:45,1001,0.0
2018-09-09 22:33:45,1021,0.0
2018-09-09 22:33:45,1041,0.0
2018-09-09 22:33:45,1062,0.0
2018-09-09 22:33:45,1081,0.0
2018-09-09 22:33:46,1101,0.0
2018-09-09 22:33:46,1122,0.0
2018-09-09 22:33:46,1141,0.0
2018-09-09 22:33:46,1161,0.0
2018-09-09 22:33:46,1181,0.0
2018-09-09 22:33:46,1201,0.0
2018-09-09 22:33:46,1222,0.0
2018-09-09 22:33:46,1241,0.0
2018-09-09 22:33:46,1261,0.0
2018-09-09 22:33:46,1281,0.0
2018-09-09 22:33:46,1302,0.0
2018-09-09 22:33:46,1321,0.0
2018-09-09 22:33:46,1341,0.0
2018-09-09 22:33:46,1361,0.0
2018-09-09 22:33:46,1382,0.0
2018-09-09 22:33:46,1402,0.0
2018-09-09 22:33:46,1421,0.0
