Milliseconds,X,Y,Z,cos,headingAccuracy
1582,-0.4661306,-0.5242758,-0.5167246,0.49076757,0.17453292
1602,-0.479101,-0.5599982,-0.44544178,0.5083757,0.17453292
1623,-0.48048374,-0.57997084,-0.3871433,0.53187335,0.17453292
1642,-0.47334954,-0.59858036,-0.35745206,0.5383956,0.17453292
1662,-0.46599722,-0.606238,-0.34121412,0.54671293,0.17453292
1683,-0.4563727,-0.6113917,-0.33269414,0.5542912,0.17453292
1702,-0.44228888,-0.6265649,-0.3205728,0.5559047,0.17453292
1722,-0.4240358,-0.64503646,-0.30465797,0.5579473,0.17453292
1743,-0.40678427,-0.65674883,-0.29793638,0.5607508,0.17453292
1762,-0.39119673,-0.6649752,-0.29775444,0.5622414,0.17453292
1782,-0.37853187,-0.6685078,-0.30053645,0.5652334,0.17453292
1802,-0.3656292,-0.6732178,-0.30387697,0.5663496,0.17453292
1823,-0.3537595,-0.6795693,-0.30663615,0.5648133,0.17453292
1842,-0.3430314,-0.6846461,-0.30977008,0.5635882,0.17453292
1862,-0.33393335,-0.6876467,-0.3147244,0.5626536,0.17453292
1883,-0.32486457,-0.68964326,-0.3203414,0.5623492,0.17453292
1902,-0.31643683,-0.69491297,-0.32227644,0.5595548,0.17453292
1922,-0.30806375,-0.7029667,-0.32021707,0.55533373,0.17453292
1943,-0.30288354,-0.7108564,-0.3162663,0.5503821,0.17453292
1962,-0.3023764,-0.71747494,-0.31365758,0.54352295,0.17453292
1982,-0.30310532,-0.72199726,-0.3148766,0.5363766,0.17453292
2002,-0.3007538,-0.726289,-0.31956118,0.5290862,0.17453292
2023,-0.29583353,-0.7316684,-0.32672322,0.5199959,0.17453292
2042,-0.2906593,-0.73699224,-0.3336612,0.51091075,0.17453292
2063,-0.2860932,-0.74118054,-0.34030566,0.50298524,0.17453292
2082,-0.2849016,-0.7466042,-0.34594423,0.49166638,0.17453292
2102,-0.28546023,-0.7520942,-0.3513981,0.47894275,0.17453292
2122,-0.28544047,-0.7531795,-0.3603496,0.47052366,0.17453292
2143,-0.28412384,-0.74848974,-0.37590554,0.4666174,0.17453292
2162,-0.28376168,-0.74412197,-0.38430837,0.4669785,0.17453292
2182,-0.2826767,-0.7430454,-0.39035526,0.46432766,0.17453292
2203,-0.2826919,-0.7519007,-0.38828903,0.45162186,0.17453292
2222,-0.28305733,-0.75888985,-0.3840082,0.44328597,0.17453292
2242,-0.28626022,-0.7674218,-0.37665138,0.432727,0.17453292
2262,-0.29509324,-0.7765835,-0.36442658,0.42075095,0.17453292
2282,-0.3084107,-0.7785844,-0.3532652,0.41700462,0.17453292
2303,-0.32331112,-0.77709967,-0.33951312,0.419901,0.17453292
2322,-0.33531633,-0.77864164,-0.322276,0.4212106,0.17453292
2342,-0.34805715,-0.7818992,-0.30042797,0.4209903,0.17453292
2362,-0.36246032,-0.78461754,-0.27353898,0.4221069,0.17453292
2383,-0.378993,-0.7807218,-0.24658096,0.43131846,0.17453292
2402,-0.38821736,-0.77340055,-0.2310358,0.4447036,0.17453292
2422,-0.40379512,-0.7546002,-0.21360078,0.4710655,0.17453292
2442,-0.42074022,-0.74038476,-0.20185164,0.4838016,0.17453292
2462,-0.43815807,-0.7311987,-0.18607645,0.48861185,0.17453292
2483,-0.454785,-0.7255394,-0.16984977,0.48776454,0.17453292
2502,-0.46894914,-0.72072893,-0.15559469,0.4862374,0.17453292
2522,-0.4795737,-0.7126633,-0.14677572,0.49048644,0.17453292
2542,-0.48738146,-0.7025186,-0.14338359,0.49836543,0.17453292
2562,-0.49315894,-0.6923936,-0.14764012,0.5055569,0.17453292
2583,-0.4970953,-0.6845167,-0.15697275,0.5096005,0.17453292
2602,-0.5004011,-0.6780221,-0.16667944,0.51195973,0.17453292
2622,-0.50502104,-0.67692745,-0.17442133,0.50626093,0.17453292
2643,-0.50828207,-0.6743135,-0.18848562,0.5014218,0.17453292
2662,-0.50133556,-0.6691398,-0.21556887,0.50442505,0.17453292
2682,-0.4878936,-0.66521704,-0.24592409,0.5088885,0.17453292
2703,-0.47697145,-0.6620043,-0.2705518,0.5109308,0.17453292
2722,-0.47190434,-0.6663232,-0.27700567,0.5065447,0.17453292
2742,-0.46754515,-0.6828713,-0.26776415,0.49334645,0.17453292
2762,-0.46212536,-0.70046765,-0.25607085,0.47980514,0.17453292
2783,-0.45893928,-0.7100474,-0.24808097,0.47293043,0.17453292
2802,-0.46536633,-0.70826435,-0.2401168,0.47343397,0.17453292
2823,-0.4816289,-0.69827473,-0.22808576,0.47793603,0.17453292
2842,-0.5036511,-0.6877597,-0.21008897,0.47873253,0.17453292
2862,-0.53075856,-0.6767395,-0.19099443,0.47311744,0.17453292
2882,-0.55101216,-0.6732565,-0.16952962,0.4630021,0.17453292
2903,-0.56001365,-0.66902494,-0.144488,0.46681213,0.17453292
2922,-0.5608261,-0.6622279,-0.11941142,0.4823579,0.17453292
2942,-0.5560777,-0.6457153,-0.10503493,0.5126373,0.17453292
2962,-0.5584459,-0.6336362,-0.09619458,0.5266783,0.17453292
2983,-0.56137663,-0.6243002,-0.09009287,0.53571343,0.17453292
3002,-0.56394607,-0.61805767,-0.08335679,0.5413143,0.17453292
3022,-0.56455296,-0.61395067,-0.0752423,0.54651904,0.17453292
3042,-0.5623913,-0.6153918,-0.063983664,0.5485573,0.17453292
3063,-0.56017065,-0.6121811,-0.0580335,0.55504525,0.17453292
3082,-0.5619502,-0.60899895,-0.059476964,0.55659205,0.17453292
3102,-0.5693797,-0.5988918,-0.06897735,0.5589074,0.17453292
3122,-0.57666487,-0.58878154,-0.07642982,0.5612062,0.17453292
3143,-0.5842591,-0.58111423,-0.07805161,0.5611198,0.17453292
3162,-0.59122354,-0.5829757,-0.07622184,0.5520727,0.17453292
3182,-0.5982741,-0.5828812,-0.07780027,0.54430205,0.17453292
3202,-0.6075005,-0.5770217,-0.08191623,0.5397025,0.17453292
3223,-0.6173848,-0.5638884,-0.09024004,0.54103845,0.17453292
3242,-0.6246362,-0.5539725,-0.0969349,0.54180044,0.17453292
3262,-0.62937367,-0.5525804,-0.09779722,0.537568,0.17453292
3283,-0.632632,-0.5563847,-0.09391585,0.53046453,0.17453292
3302,-0.6354069,-0.5607017,-0.09092311,0.5230723,0.17453292
3322,-0.63544524,-0.56314486,-0.09147581,0.5202974,0.17453292
3343,-0.63317454,-0.5630923,-0.092399776,0.52295256,0.17453292
3362,-0.63271046,-0.56127393,-0.09159996,0.52560294,0.17453292
3382,-0.63329965,-0.55448633,-0.0933346,0.53175664,0.17453292
3402,-0.6353773,-0.5449376,-0.097171396,0.5384203,0.17453292
3423,-0.63592213,-0.54007006,-0.098795354,0.5423715,0.17453292
3442,-0.6296108,-0.5484709,-0.10885039,0.5393714,0.17453292
3462,-0.61056966,-0.56668115,-0.14664681,0.53345275,0.17453292
3483,-0.5770288,-0.5917392,-0.1940482,0.52842003,0.17453292
3502,-0.5476722,-0.61970013,-0.2156269,0.5191646,0.17453292
3522,-0.5377883,-0.63950354,-0.2126789,0.5065439,0.17453292
3542,-0.5386192,-0.6436316,-0.21451986,0.49960878,0.17453292
3563,-0.53797245,-0.64545745,-0.21787097,0.49649024,0.17453292
3582,-0.540834,-0.64856,-0.21005256,0.492693,0.17453292
3602,-0.5521364,-0.64878386,-0.1897825,0.48806506,0.17453292
3622,-0.571247,-0.642393,-0.16236609,0.48440206,0.17453292
3643,-0.58349496,-0.6341137,-0.14292212,0.4868333,0.17453292
3662,-0.59334916,-0.62687665,-0.13407247,0.4868131,0.17453292
3682,-0.59928924,-0.62299955,-0.13086532,0.48538458,0.17453292
3703,-0.6011457,-0.6199355,-0.13358863,0.48626935,0.17453292
3722,-0.6012221,-0.61708695,-0.1438313,0.486876,0.17453292
3742,-0.60180134,-0.6144642,-0.15960641,0.48455617,0.17453292
3762,-0.60883665,-0.6062876,-0.16201055,0.48526886,0.17453292
3783,-0.61128473,-0.60278165,-0.16131163,0.48678932,0.17453292
3802,-0.6112396,-0.60322094,-0.1584205,0.487251,0.17453292
3822,-0.6108117,-0.6036252,-0.1495282,0.49008882,0.17453292
3842,-0.6083615,-0.60529524,-0.14400549,0.49272346,0.17453292
3863,-0.6068364,-0.60826975,-0.13810562,0.49263006,0.17453292
3882,-0.6071109,-0.60908914,-0.13300376,0.49268323,0.17453292
3902,-0.6070371,-0.60857695,-0.12911786,0.49443766,0.17453292
3922,-0.60606396,-0.6097886,-0.13136037,0.4935471,0.17453292
3943,-0.6081193,-0.60962045,-0.13666786,0.4897711,0.17453292
3962,-0.6171224,-0.6085669,-0.14429332,0.4774785,0.17453292
3982,-0.62687606,-0.60218185,-0.15238461,0.47030032,0.17453292
4003,-0.63359326,-0.5975524,-0.15401469,0.46665847,0.17453292
4022,-0.6342917,-0.597662,-0.15102264,0.4665473,0.17453292
4042,-0.6310547,-0.6016521,-0.14187773,0.46867415,0.17453292
4063,-0.62168914,-0.6095516,-0.1291953,0.4746136,0.17453292
4082,-0.60922706,-0.61903673,-0.105214454,0.48431998,0.17453292
4102,-0.6098341,-0.61962235,-0.08777185,0.48627838,0.17453292
4123,-0.61451614,-0.61542356,-0.0809792,0.4868943,0.17453292
4142,-0.6214086,-0.611315,-0.07053931,0.48494282,0.17453292
4162,-0.62873983,-0.60588825,-0.05941236,0.48379314,0.17453292
4182,-0.63422906,-0.6008059,-0.04917961,0.4841148,0.17453292
4203,-0.6383184,-0.5971661,-0.038782857,0.48418808,0.17453292
4222,-0.6420998,-0.5943098,-0.029325383,0.48336712,0.17453292
4242,-0.64689827,-0.5899936,-0.026474144,0.48242027,0.17453292
4263,-0.6509551,-0.5853995,-0.03279007,0.48217183,0.17453292
4282,-0.6539348,-0.581373,-0.0419883,0.48229846,0.17453292
4302,-0.6559232,-0.5763346,-0.050482724,0.48482442,0.17453292
4323,-0.6575739,-0.57307523,-0.051542304,0.48633808,0.17453292
4342,-0.65908104,-0.5710362,-0.049969394,0.4868602,0.17453292
4362,-0.66146284,-0.5709511,-0.04405235,0.4842945,0.17453292
4382,-0.664738,-0.5688913,-0.03965234,0.48261145,0.17453292
4403,-0.66731995,-0.5679064,-0.03304749,0.48070186,0.17453292
4422,-0.6691973,-0.56828314,-0.031281106,0.4777559,0.17453292
4443,-0.6683631,-0.5694209,-0.029179897,0.477702,0.17453292
4462,-0.66653496,-0.5714142,-0.027926654,0.4779509,0.17453292
4482,-0.66575444,-0.5728522,-0.027615318,0.47733507,0.17453292
4502,-0.66657174,-0.5733206,-0.028166808,0.47559667,0.17453292
4523,-0.6671453,-0.5740071,-0.027682034,0.47399014,0.17453292
4542,-0.6668534,-0.5751167,-0.024161596,0.47324783,0.17453292
4562,-0.66682154,-0.5755809,-0.024481282,0.47271168,0.17453292
4582,-0.6658633,-0.5771108,-0.025075918,0.47216564,0.17453292
4602,-0.6632954,-0.57984763,-0.0229583,0.4725345,0.17453292
4623,-0.66093296,-0.58193433,-0.024519773,0.47320062,0.17453292
4642,-0.65924525,-0.58302504,-0.030053716,0.47389266,0.17453292
4662,-0.65715766,-0.58412683,-0.035124186,0.4750852,0.17453292
4682,-0.65488183,-0.58608025,-0.03658159,0.47571158,0.17453292
4702,-0.6518612,-0.5885291,-0.038659416,0.47667167,0.17453292
4723,-0.65025675,-0.5900854,-0.03859496,0.4769443,0.17453292
4742,-0.6500543,-0.59016323,-0.040256836,0.47698656,0.17453292
4762,-0.65062773,-0.5902851,-0.040868696,0.47600088,0.17453292
4782,-0.6531262,-0.58839196,-0.04383852,0.47465697,0.17453292
4803,-0.65661776,-0.5849006,-0.049652494,0.47358108,0.17453292
4822,-0.65956336,-0.58250546,-0.053110607,0.4720623,0.17453292
4842,-0.6612702,-0.5805335,-0.055279206,0.4718547,0.17453292
4862,-0.66232723,-0.5797939,-0.054392986,0.4713843,0.17453292
4882,-0.6638238,-0.57901937,-0.05286007,0.47040448,0.17453292
4902,-0.6642108,-0.5790001,-0.05147244,0.47003558,0.17453292
4922,-0.66313255,-0.5799796,-0.04807431,0.47070983,0.17453292
4942,-0.6621537,-0.5808741,-0.045169596,0.4712721,0.17453292
4963,-0.6613272,-0.5813019,-0.043490037,0.47206256,0.17453292
4982,-0.6600497,-0.58262014,-0.040054053,0.47252926,0.17453292
5002,-0.65907264,-0.5839187,-0.037187524,0.47252443,0.17453292
5023,-0.65833914,-0.58488095,-0.035281155,0.47250295,0.17453292
5042,-0.6576032,-0.5859992,-0.03297792,0.47230864,0.17453292
5062,-0.6569692,-0.5864228,-0.032269944,0.47271395,0.17453292
5083,-0.65629256,-0.5861835,-0.03278589,0.47391358,0.17453292
5102,-0.65506136,-0.5865924,-0.031842247,0.47517374,0.17453292
5122,-0.65377074,-0.5880849,-0.031236524,0.47514653,0.17453292
5143,-0.65308887,-0.58928573,-0.031109821,0.47460446,0.17453292
5162,-0.65241945,-0.59122026,-0.028795362,0.47326347,0.17453292
5182,-0.6511902,-0.59332925,-0.028889356,0.47231033,0.17453292
5203,-0.64820325,-0.59617287,-0.029873231,0.47277692,0.17453292
5222,-0.64521027,-0.5989627,-0.028796013,0.4734112,0.17453292
5242,-0.6434154,-0.60021394,-0.025547978,0.47445458,0.17453292
5263,-0.6395784,-0.6062211,-0.0197625,0.47227633,0.17453292
5282,-0.6360429,-0.61110663,-0.018534714,0.47080204,0.17453292
5302,-0.6349415,-0.61286235,-0.019372728,0.469972,0.17453292
5323,-0.6337663,-0.614477,-0.0197465,0.46943414,0.17453292
5342,-0.6327101,-0.61566156,-0.020451829,0.46927658,0.17453292
5362,-0.63212234,-0.6160729,-0.023396214,0.46939123,0.17453292
5382,-0.63219917,-0.61565524,-0.02681275,0.46965295,0.17453292
5403,-0.6324311,-0.61493826,-0.030703103,0.47004166,0.17453292
5422,-0.63211,-0.61471033,-0.03516072,0.47045922,0.17453292
5442,-0.63204587,-0.6135527,-0.03841306,0.47180036,0.17453292
5463,-0.6334942,-0.61128956,-0.04007911,0.47265613,0.17453292
5482,-0.63500005,-0.6093173,-0.044200897,0.47281462,0.17453292
5502,-0.6346175,-0.6090649,-0.045235507,0.473555,0.17453292
5522,-0.6339492,-0.6093228,-0.045760747,0.47406766,0.17453292
5543,-0.6342351,-0.60890573,-0.046453267,0.47415373,0.17453292
5562,-0.63441145,-0.60825205,-0.04641521,0.47476014,0.17453292
5582,-0.634031,-0.6085146,-0.043650668,0.475194,0.17453292
5602,-0.6335544,-0.60899055,-0.039693683,0.47556674,0.17453292
5623,-0.63283056,-0.6099825,-0.034139607,0.47569036,0.17453292
5642,-0.6316338,-0.61109215,-0.026794655,0.47632667,0.17453292
5662,-0.6300117,-0.6121605,-0.018639958,0.4774907,0.17453292
5683,-0.62822956,-0.61475575,-0.009792098,0.47676727,0.17453292
5702,-0.62642944,-0.6171508,-0.0039878227,0.47612512,0.17453292
5722,-0.625965,-0.61781645,-0.0032051182,0.4758785,0.17453292
5743,-0.6257992,-0.6177991,-0.003030899,0.4761203,0.17453292
5762,-0.62567145,-0.6177883,-0.0030086369,0.4763022,0.17453292
5782,-0.62531966,-0.61823666,-0.0027747136,0.47618377,0.17453292
5803,-0.62514585,-0.61835957,-0.0028097879,0.47625226,0.17453292
5822,-0.62477624,-0.6187194,-0.002607739,0.47627112,0.17453292
5842,-0.6247503,-0.6186052,-0.0025577215,0.47645366,0.17453292
5862,-0.62468964,-0.6185882,-0.0025417176,0.47655538,0.17453292
5883,-0.62488925,-0.61829597,-0.0025597753,0.4766728,0.17453292
5902,-0.6249379,-0.6182945,-0.0024775069,0.4766114,0.17453292
5922,-0.6251063,-0.6182812,-0.0024461427,0.47640797,0.17453292
5943,-0.62501836,-0.6184204,-0.0023956047,0.4763428,0.17453292
5962,-0.62519133,-0.618279,-0.0024847605,0.476299,0.17453292
5982,-0.6252022,-0.61832595,-0.0023776137,0.47622433,0.17453292
6003,-0.6250818,-0.6184971,-0.0020612266,0.4761616,0.17453292
6022,-0.62493,-0.6187608,-0.0015828105,0.47601998,0.17453292
6042,-0.62498534,-0.6188049,-0.0012468135,0.47589108,0.17453292
6062,-0.6248308,-0.6190836,-7.783866E-4,0.47573245,0.17453292
6083,-0.6247796,-0.6192255,-3.86339E-4,0.47561547,0.17453292
6102,-0.62457573,-0.6195564,1.0091448E-5,0.47545236,0.17453292
6123,-0.624558,-0.6196296,2.606633E-4,0.4753803,0.17453292
6142,-0.6244354,-0.619826,4.974075E-4,0.47528508,0.17453292
6162,-0.62451655,-0.6197951,5.270609E-4,0.47521868,0.17453292
6183,-0.6244415,-0.6199356,6.2920584E-4,0.47513402,0.17453292
6202,-0.6245526,-0.61986494,7.110758E-4,0.47507998,0.17453292
6222,-0.62458414,-0.6199585,7.906044E-4,0.47491628,0.17453292
6243,-0.6247271,-0.6198231,8.371902E-4,0.47490492,0.17453292
6262,-0.6246461,-0.61998004,0.001019263,0.47480613,0.17453292
6283,-0.6247077,-0.6199,0.0011837484,0.47482938,0.17453292
6302,-0.6245637,-0.620126,0.0015746888,0.4747225,0.17453292
6322,-0.6245521,-0.62019265,0.0019440565,0.4746493,0.17453292
6342,-0.62432015,-0.6205532,0.0023557544,0.4744813,0.17453292
6362,-0.62435824,-0.6206023,0.0025539198,0.4743659,0.17453292
6383,-0.6242832,-0.62077945,0.0027165697,0.47423202,0.17453292
6402,-0.62406564,-0.6211334,0.003166543,0.4740521,0.17453292
6422,-0.6240684,-0.6212666,0.0031827055,0.47387367,0.17453292
6443,-0.6241031,-0.6213993,0.0033173799,0.47365305,0.17453292
6462,-0.6241832,-0.62148786,0.0033404476,0.4734312,0.17453292
6482,-0.6243232,-0.6215131,0.003406657,0.47321284,0.17453292
6503,-0.6242862,-0.6216333,0.0035476722,0.47310275,0.17453292
6522,-0.6244344,-0.62161475,0.0036160941,0.472931,0.17453292
6542,-0.6245641,-0.62160575,0.0037731337,0.47277027,0.17453292
6562,-0.624673,-0.6216629,0.0039387415,0.47254983,0.17453292
6583,-0.6247022,-0.6217544,0.0040581487,0.47238982,0.17453292
6602,-0.6247653,-0.621829,0.0041994913,0.47220704,0.17453292
6622,-0.6247129,-0.6220059,0.004277569,0.47204262,0.17453292
6643,-0.6245814,-0.6221798,0.004464463,0.47198558,0.17453292
6662,-0.62437344,-0.622415,0.004567212,0.47194964,0.17453292
6682,-0.6243305,-0.62251943,0.004662798,0.47186786,0.17453292
6703,-0.62432104,-0.6225898,0.004528641,0.4717888,0.17453292
6722,-0.6243208,-0.6226996,0.0046100253,0.47164342,0.17453292
6742,-0.62431395,-0.6228453,0.004621577,0.47145993,0.17453292
6762,-0.6243246,-0.62297225,0.0047026384,0.47127724,0.17453292
6783,-0.62427944,-0.62312776,0.0046584965,0.47113192,0.17453292
6802,-0.6242431,-0.6232834,0.004716214,0.47097367,0.17453292
6822,-0.62423563,-0.62342817,0.0046929116,0.47079206,0.17453292
6843,-0.6240245,-0.62375206,0.0048499163,0.47064134,0.17453292
6862,-0.623836,-0.62401867,0.004887474,0.47053742,0.17453292
6882,-0.62354875,-0.6243575,0.0051102582,0.4704663,0.17453292
6903,-0.6232188,-0.624727,0.005263215,0.47041136,0.17453292
6922,-0.6231684,-0.6248531,0.0054100384,0.47030893,0.17453292
6942,-0.6229789,-0.62516254,0.0056283996,0.47014615,0.17453292
6963,-0.62311697,-0.6252255,0.0058189067,0.46987703,0.17453292
6982,-0.62287426,-0.6255637,0.006017819,0.46974623,0.17453292
7002,-0.62276095,-0.62575465,0.0061643044,0.4696402,0.17453292
7022,-0.62258804,-0.62596816,0.006177722,0.46958473,0.17453292
7043,-0.6224269,-0.6261176,0.0064663556,0.46959525,0.17453292
7062,-0.6223277,-0.6261962,0.006843215,0.46961662,0.17453292
7082,-0.62204045,-0.62646866,0.0074317646,0.4696248,0.17453292
7103,-0.6220825,-0.6264223,0.007956484,0.4696224,0.17453292
7122,-0.62221086,-0.6263534,0.008227997,0.46953952,0.17453292
7142,-0.6220377,-0.62661695,0.009079648,0.46940157,0.17453292
7163,-0.62187755,-0.6269177,0.00989419,0.4691957,0.17453292
7182,-0.62197256,-0.6268898,0.010291975,0.46909848,0.17453292
7202,-0.6217529,-0.6271513,0.011246373,0.46901822,0.17453292
7222,-0.6217812,-0.6270982,0.011649414,0.46904197,0.17453292
7243,-0.6216151,-0.6271599,0.012230138,0.4691648,0.17453292
7262,-0.62169266,-0.6270085,0.012419141,0.46925932,0.17453292
7282,-0.6215037,-0.62712854,0.0128576,0.46933734,0.17453292
7302,-0.62152,-0.62704915,0.013146891,0.46941394,0.17453292
7323,-0.6215014,-0.6271526,0.013426166,0.46929237,0.17453292
7342,-0.6217501,-0.6270662,0.013613656,0.46907294,0.17453292
7362,-0.6216687,-0.62741214,0.013841932,0.46871144,0.17453292
7383,-0.62171423,-0.6274816,0.013932557,0.46855536,0.17453292
7402,-0.621523,-0.6279143,0.014117963,0.46822372,0.17453292
7422,-0.62144274,-0.62812555,0.014316465,0.46804088,0.17453292
7443,-0.6213522,-0.62831926,0.0142470645,0.46790317,0.17453292
7462,-0.6213207,-0.62858284,0.014156514,0.46759355,0.17453292
7482,-0.62093997,-0.6294681,0.014218074,0.4669061,0.17453292
7502,-0.6205985,-0.6302606,0.014493909,0.46628207,0.17453292
7523,-0.6201378,-0.6313114,0.015422962,0.4654429,0.17453292
7542,-0.6198194,-0.63220936,0.015921675,0.46463072,0.17453292
7562,-0.61934114,-0.6332616,0.016719727,0.46380678,0.17453292
7583,-0.61907727,-0.63421863,0.017032227,0.4628391,0.17453292
7602,-0.6186577,-0.6355122,0.017819114,0.46159446,0.17453292
7622,-0.6184547,-0.63671654,0.018083949,0.46019435,0.17453292
7643,-0.61837965,-0.63805157,0.018045938,0.45844427,0.17453292
7662,-0.6184333,-0.63951814,0.01804585,0.45632347,0.17453292
7682,-0.6183541,-0.641073,0.018574903,0.45422313,0.17453292
7703,-0.61829233,-0.6425554,0.019733202,0.45215896,0.17453292
7722,-0.6186413,-0.6435756,0.021139683,0.45016274,0.17453292
7742,-0.6188612,-0.64487684,0.023537846,0.4478734,0.17453292
7763,-0.61990094,-0.64518046,0.025041096,0.4459125,0.17453292
7782,-0.6204283,-0.6459869,0.027784945,0.44384414,0.17453292
7802,-0.621619,-0.6458616,0.029021366,0.44227856,0.17453292
7823,-0.622812,-0.64569396,0.030244045,0.44076055,0.17453292
