Timestamp,Milliseconds,centimeters
2018-09-09 22:05:17,2,5.000305
2018-09-09 22:05:17,22,5.000305
2018-09-09 22:05:17,41,5.000305
2018-09-09 22:05:17,61,5.000305
2018-09-09 22:05:17,82,5.000305
2018-09-09 22:05:17,101,5.000305
2018-09-09 22:05:17,122,5.000305
2018-09-09 22:05:17,141,5.000305
2018-09-09 22:05:18,161,5.000305
2018-09-09 22:05:18,181,5.000305
2018-09-09 22:05:18,202,5.000305
2018-09-09 22:05:18,221,5.000305
2018-09-09 22:05:18,241,5.000305
2018-09-09 22:05:18,261,5.000305
2018-09-09 22:05:18,282,5.000305
2018-09-09 22:05:18,301,5.000305
2018-09-09 22:05:18,321,5.000305
2018-09-09 22:05:18,341,5.000305
2018-09-09 22:05:18,361,5.000305
2018-09-09 22:05:18,381,5.000305
2018-09-09 22:05:18,402,5.000305
2018-09-09 22:05:18,421,5.000305
2018-09-09 22:05:18,441,5.000305
2018-09-09 22:05:18,461,5.000305
2018-09-09 22:05:18,481,5.000305
2018-09-09 22:05:18,502,5.000305
2018-09-09 22:05:18,521,5.000305
2018-09-09 22:05:18,541,5.000305
2018-09-09 22:05:18,562,5.000305
2018-09-09 22:05:18,581,5.000305
2018-09-09 22:05:18,601,5.000305
2018-09-09 22:05:18,622,5.000305
2018-09-09 22:05:18,641,5.000305
2018-09-09 22:05:18,661,5.000305
2018-09-09 22:05:18,682,5.000305
2018-09-09 22:05:18,701,5.000305
2018-09-09 22:05:18,722,5.000305
2018-09-09 22:05:18,741,5.000305
2018-09-09 22:05:18,761,5.000305
2018-09-09 22:05:18,782,5.000305
2018-09-09 22:05:18,801,0.0
2018-09-09 22:05:18,822,0.0
2018-09-09 22:05:18,841,0.0
2018-09-09 22:05:18,862,0.0
2018-09-09 22:05:18,881,0.0
2018-09-09 22:05:18,901,0.0
2018-09-09 22:05:18,921,0.0
2018-09-09 22:05:18,942,0.0
2018-09-09 22:05:18,961,0.0
2018-09-09 22:05:18,981,0.0
2018-09-09 22:05:18,1001,0.0
2018-09-09 22:05:18,1021,0.0
2018-09-09 22:05:18,1041,0.0
2018-09-09 22:05:18,1062,0.0
2018-09-09 22:05:18,1081,0.0
2018-09-09 22:05:18,1102,0.0
2018-09-09 22:05:18,1121,0.0
2018-09-09 22:05:18,1141,0.0
2018-09-09 22:05:19,1161,0.0
2018-09-09 22:05:19,1182,0.0
2018-09-09 22:05:19,1201,0.0
2018-09-09 22:05:19,1221,0.0
2018-09-09 22:05:19,1241,0.0
2018-09-09 22:05:19,1262,0.0
2018-09-09 22:05:19,1281,0.0
2018-09-09 22:05:19,1301,0.0
2018-09-09 22:05:19,1322,0.0
2018-09-09 22:05:19,1341,0.0
