Milliseconds,Degrees
37000,0.0
37101,0.0
37200,0.0
37300,0.0
37400,0.0
37500,0.0
37601,0.0
37700,0.0
37800,0.0
37900,0.0
38001,0.0
38100,0.0
38200,0.0
38301,0.0
38400,0.0
38500,0.0
38600,0.0
38701,0.0
38800,0.0
38900,0.0
39000,0.0
39100,0.0
39201,0.0
39300,0.0
39400,0.0
39500,0.0
39601,0.0
39700,0.0
39800,0.0
39900,0.0
40001,0.0
40100,0.0
40200,0.0
40300,0.0
40401,0.0
40500,0.0
40600,0.0
40701,0.0
40800,0.0
40900,0.0
41000,0.0
41101,0.0
41200,0.0
41300,0.0
41401,0.0
41500,0.0
41600,0.0
41701,0.0
41800,0.0
41900,0.0
42000,0.0
42101,0.0
42200,0.0
42300,0.0
42400,0.0
42501,0.0
42600,0.0
42700,0.0
42800,0.0
42901,0.0
43000,0.0
43100,0.0
43200,0.0
43301,0.0
43400,0.0
43500,0.0
43600,0.0
43701,0.0
43800,0.0
43901,0.0
44000,0.0
44100,0.0
44201,0.0
44300,0.0
44400,0.0
44500,0.0
44601,0.0
44700,0.0
44800,0.0
44900,0.0
45001,0.0
45100,0.0
45200,0.0
45300,0.0
45401,0.0
45500,0.0
45600,0.0
45700,0.0
45801,0.0
45900,0.0
46000,0.0
46101,0.0
46200,0.0
46300,0.0
46401,0.0
46500,0.0
46600,0.0
46701,0.0
46800,0.0
46900,0.0
47000,0.0
47101,0.0
47200,0.0
47300,0.0
47400,0.0
47501,0.0
47600,0.0
47700,0.0
47800,0.0
47901,0.0
48000,0.0
48100,0.0
48201,0.0
48300,0.0
48400,0.0
48501,0.0
48600,0.0
48700,0.0
48800,0.0
48901,0.0
49000,0.0
49100,0.0
49201,0.0
49300,0.0
49400,0.0
49500,0.0
49600,0.0
49701,0.0
49800,0.0
49900,0.0
50000,0.0
50100,0.0
50201,0.0
50300,0.0
50400,0.0
50500,0.0
50600,0.0
50700,0.0
50801,0.0
50900,0.0
51000,0.0
51101,0.0
51200,0.0
51300,0.0
51401,0.0
51500,0.0
51601,0.0
51700,0.0
51800,0.0
51901,0.0
52000,0.0
52100,0.0
52201,0.0
52300,0.0
52400,0.0
52501,0.0
52600,0.0
52700,0.0
52800,0.0
52900,0.0
53000,0.0
53101,0.0
53200,0.0
53300,0.0
53401,0.0
53500,0.0
53600,0.0
53701,0.0
53801,0.0
53900,0.0
54000,0.0
54100,0.0
54201,0.0
54300,0.0
54400,0.0
54501,0.0
54601,0.0
54701,0.0
54800,0.0
54901,0.0
55000,0.0
55100,0.0
55200,0.0
55301,0.0
55400,0.0
55501,0.0
55600,0.0
55701,0.0
55800,0.0
55900,0.0
56001,0.0
56100,0.0
56200,0.0
56301,0.0
56400,0.0
56501,0.0
56600,0.0
56700,0.0
56800,0.0
56901,0.0
57000,0.0
57100,0.0
57200,0.0
57301,0.0
57400,0.0
57500,0.0
57600,0.0
57701,0.0
57800,0.0
57900,0.0
58000,0.0
58101,0.0
58200,0.0
58301,0.0
58400,0.0
58500,0.0
58600,0.0
58701,0.0
58800,0.0
58901,0.0
59000,0.0
59100,0.0
59200,0.0
59301,0.0
59400,0.0
59501,0.0
59600,0.0
59700,0.0
59801,0.0
59900,0.0
60000,0.0
60100,0.0
60201,0.0
60300,0.0
60400,0.0
60501,0.0
60600,0.0
60700,0.0
60801,0.0
60900,0.0
61000,0.0
61100,0.0
61201,0.0
61300,0.0
61401,0.0
61500,0.0
61600,0.0
61700,0.0
61801,0.0
61900,0.0
62000,0.0
62100,0.0
62200,0.0
62301,0.0
62400,0.0
62501,0.0
62600,0.0
62700,0.0
62801,0.0
62900,0.0
63000,0.0
63100,0.0
63200,0.0
63300,0.0
63401,0.0
63500,0.0
63600,0.0
63701,0.0
63800,0.0
63900,0.0
64000,0.0
64101,0.0
64200,0.0
64300,0.0
64401,0.0
64500,0.0
64601,0.0
64700,0.0
64800,0.0
64901,0.0
65000,0.0
65100,0.0
65200,0.0
65301,0.0
65400,0.0
65501,0.0
65600,0.0
65700,0.0
65800,0.0
65901,0.0
66000,0.0
66101,0.0
66201,0.0
66300,0.0
66400,0.0
66500,0.0
66600,0.0
66701,0.0
66800,0.0
66900,0.0
67001,0.0
67100,0.0
67200,0.0
67300,0.0
67400,0.0
67500,0.0
67600,0.0
67700,0.0
67801,0.0
67900,0.0
68000,0.0
68100,0.0
68200,0.0
68301,0.0
68400,0.0
68500,0.0
68601,0.0
68700,0.0
68800,0.0
68901,0.0
69000,0.0
69100,0.0
69200,0.0
69301,0.0
69400,0.0
69501,0.0
69600,0.0
69700,0.0
69800,0.0
69901,0.0
70000,0.0
70100,0.0
70201,0.0
70300,0.0
70400,0.0
70501,0.0
70600,0.0
70700,0.0
70800,0.0
70901,0.0
71000,0.0
71100,0.0
71201,0.0
71300,0.0
71400,0.0
71500,0.0
71601,0.0
71700,0.0
71801,0.0
71900,0.0
72000,0.0
72101,0.0
72200,0.0
72300,0.0
72401,0.0
72500,0.0
72600,0.0
72701,0.0
72800,0.0
72900,0.0
73000,0.0
73100,0.0
73200,0.0
73301,0.0
73400,0.0
73500,0.0
73600,0.0
73700,0.0
73801,0.0
73900,0.0
74000,0.0
74100,0.0
74200,0.0
74301,0.0
74400,0.0
74500,0.0
74600,0.0
74701,0.0
74800,0.0
74900,0.0
75001,0.0
75100,0.0
75200,0.0
75300,0.0
75401,0.0
75500,0.0
75600,0.0
75701,0.0
75801,0.0
75901,0.0
76001,0.0
76100,0.0
76200,0.0
76300,0.0
76401,0.0
76500,0.0
76600,0.0
76700,0.0
76801,0.0
76900,0.0
77000,0.0
77101,0.0
77200,0.0
77300,0.0
77400,0.0
77500,0.0
77601,0.0
77700,0.0
77800,0.0
77900,0.0
78001,0.0
78100,0.0
78200,0.0
78300,0.0
78401,0.0
78500,0.0
78600,0.0
78701,0.0
78800,0.0
78900,0.0
79001,0.0
79100,0.0
79200,0.0
79301,0.0
79400,0.0
79500,0.0
79600,0.0
79700,0.0
79801,0.0
79900,0.0
80001,0.0
80100,0.0
80200,0.0
80300,0.0
80401,0.0
80500,0.0
80600,0.0
80700,0.0
80801,0.0
80900,0.0
81000,0.0
81100,0.0
81201,0.0
81300,0.0
81400,0.0
81501,0.0
81600,0.0
81700,0.0
81801,0.0
81900,0.0
82001,0.0
82100,0.0
82200,0.0
82301,0.0
82400,0.0
82500,0.0
82600,0.0
82701,0.0
82800,0.0
82900,0.0
83000,0.0
83101,0.0
83200,0.0
83300,0.0
83400,0.0
83501,0.0
83600,0.0
83700,0.0
83800,0.0
83900,0.0
84000,0.0
84100,0.0
84201,0.0
84300,0.0
84400,0.0
84500,0.0
84601,0.0
84700,0.0
84800,0.0
84901,0.0
85000,0.0
85100,0.0
85201,0.0
85300,0.0
85400,0.0
85500,0.0
85601,0.0
85700,0.0
85800,0.0
85900,0.0
86000,0.0
86101,0.0
86200,0.0
86300,0.0
86400,0.0
86501,0.0
86600,0.0
86701,0.0
86800,0.0
86900,0.0
87000,0.0
87101,0.0
87200,0.0
87300,0.0
87401,0.0
87500,0.0
87600,0.0
87700,0.0
87801,0.0
87900,0.0
88000,0.0
88101,0.0
88200,0.0
88300,0.0
88400,0.0
88501,0.0
88600,0.0
88700,0.0
88800,0.0
88901,0.0
89000,0.0
89100,0.0
89201,0.0
89300,0.0
89400,0.0
89500,0.0
89601,0.0
89700,0.0
89800,0.0
89901,0.0
90000,0.0
90100,0.0
90200,0.0
90301,0.0
90400,0.0
90500,0.0
90600,0.0
90701,0.0
90800,0.0
90900,0.0
91001,0.0
91100,0.0
91200,0.0
91300,0.0
91401,0.0
91500,0.0
91600,0.0
91701,0.0
91800,0.0
91900,0.0
92000,0.0
92101,0.0
92200,0.0
92301,0.0
92400,0.0
92500,0.0
92600,0.0
92701,0.0
92800,0.0
92900,0.0
93000,0.0
93100,0.0
93201,0.0
93300,0.0
93400,0.0
93501,0.0
93600,0.0
93700,0.0
93800,0.0
93900,0.0
94001,0.0
94100,0.0
94200,0.0
94300,0.0
94400,0.0
94500,0.0
94601,0.0
94700,0.0
94801,0.0
94900,0.0
95000,0.0
95100,0.0
95201,0.0
95300,0.0
95400,0.0
95500,0.0
95601,0.0
95700,0.0
95800,0.0
95900,0.0
96001,0.0
96100,0.0
96201,0.0
96300,0.0
96400,0.0
96500,0.0
96601,0.0
96700,0.0
96800,0.0
96901,0.0
97000,0.0
97100,0.0
97200,0.0
97301,0.0
97400,0.0
97500,0.0
97601,0.0
97700,0.0
97800,0.0
97900,0.0
98001,0.0
98100,0.0
98200,0.0
98301,0.0
98400,0.0
98500,0.0
98600,0.0
98701,0.0
98800,0.0
98900,0.0
99001,0.0
99100,0.0
99200,0.0
99300,0.0
99401,0.0
99500,0.0
99600,0.0
99700,0.0
99800,0.0
99900,0.0
100000,0.0
100100,0.0
100201,0.0
100300,0.0
100400,0.0
100501,0.0
100601,0.0
100700,0.0
100800,0.0
100900,0.0
101001,0.0
101100,0.0
101200,0.0
101301,0.0
101400,0.0
101500,0.0
101601,0.0
101700,0.0
101800,0.0
101900,0.0
102001,0.0
102100,0.0
102200,0.0
102300,0.0
102401,0.0
102500,0.0
102600,0.0
102701,0.0
102800,0.0
102900,0.0
103001,0.0
103100,0.0
103200,0.0
103301,0.0
103400,0.0
103500,0.0
103600,0.0
103701,0.0
103800,0.0
103901,0.0
104000,0.0
104101,0.0
104200,0.0
104300,0.0
104401,0.0
104500,0.0
104600,0.0
104701,0.0
104800,0.0
104900,0.0
105000,0.0
105101,0.0
105200,0.0
105300,0.0
105401,0.0
105500,0.0
105600,0.0
105701,0.0
105800,0.0
105900,0.0
106001,0.0
106100,0.0
106200,0.0
106301,0.0
106400,0.0
106500,0.0
106600,0.0
106700,0.0
106801,0.0
106900,0.0
107001,0.0
107100,0.0
107200,0.0
107300,0.0
107400,0.0
107501,0.0
107600,0.0
107700,0.0
107801,0.0
107900,0.0
108000,0.0
108100,0.0
108200,0.0
108301,0.0
108400,0.0
108500,0.0
108600,0.0
108701,0.0
108800,0.0
108900,0.0
109000,0.0
109100,0.0
109201,0.0
109300,0.0
109400,0.0
109501,0.0
109600,0.0
109700,0.0
109801,0.0
109900,0.0
110000,0.0
110100,0.0
110201,0.0
110300,0.0
110400,0.0
110500,0.0
110600,0.0
110701,0.0
110800,0.0
110900,0.0
111000,0.0
111101,0.0
111200,0.0
111300,0.0
111400,0.0
111501,0.0
111600,0.0
111700,0.0
111801,0.0
111900,0.0
112000,0.0
112100,0.0
112201,0.0
112300,0.0
112400,0.0
112500,0.0
112600,0.0
112701,0.0
112800,0.0
112900,0.0
113000,0.0
113100,0.0
113200,0.0
113300,0.0
113400,0.0
113501,0.0
113600,0.0
113700,0.0
113801,0.0
113900,0.0
114000,0.0
114100,0.0
114201,0.0
114300,0.0
114401,0.0
114501,0.0
114600,0.0
114700,0.0
114801,0.0
114900,0.0
115000,0.0
115101,0.0
115200,0.0
115300,0.0
115401,0.0
115500,0.0
115600,0.0
115700,0.0
115801,0.0
115900,0.0
116000,0.0
116101,0.0
116200,0.0
116300,0.0
116401,0.0
116500,0.0
116600,0.0
116700,0.0
116801,0.0
116900,0.0
117000,0.0
117101,0.0
117200,0.0
117300,0.0
117400,0.0
117501,0.0
117600,0.0
117700,0.0
117801,0.0
117900,0.0
118001,0.0
118100,0.0
118200,0.0
118300,0.0
118400,0.0
118501,0.0
118600,0.0
118700,0.0
118800,0.0
118900,0.0
119000,0.0
119100,0.0
119201,0.0
119300,0.0
119400,0.0
119501,0.0
119600,0.0
119701,0.0
119800,0.0
119900,0.0
120000,0.0
120101,0.0
120200,0.0
120301,0.0
120400,0.0
120500,0.0
120601,0.0
120700,0.0
120800,0.0
120900,0.0
121001,0.0
121100,0.0
121201,0.0
121300,0.0
121400,0.0
121500,0.0
121601,0.0
121700,0.0
121800,0.0
121900,0.0
122000,0.0
122101,0.0
122200,0.0
122300,0.0
122401,0.0
122500,0.0
122601,0.0
122700,0.0
122800,0.0
122901,0.0
123000,0.0
123100,0.0
123201,0.0
123300,0.0
123400,0.0
123500,0.0
123601,0.0
123700,0.0
123800,0.0
123901,0.0
124000,0.0
124100,0.0
124201,0.0
124301,0.0
124400,0.0
124500,0.0
124600,0.0
124701,0.0
124800,0.0
124900,0.0
125000,0.0
125101,0.0
125200,0.0
125300,0.0
125400,0.0
125501,0.0
125600,0.0
125700,0.0
125800,0.0
125901,0.0
126000,0.0
126100,0.0
126201,0.0
126300,0.0
126400,0.0
126501,0.0
126600,0.0
126700,0.0
126800,0.0
126900,0.0
127000,0.0
127100,0.0
127201,0.0
127300,0.0
127400,0.0
127501,0.0
127600,0.0
127701,0.0
127800,0.0
127901,0.0
128000,0.0
128100,0.0
128200,0.0
128301,0.0
128400,0.0
128500,0.0
128601,0.0
128700,0.0
128800,0.0
128900,0.0
129001,0.0
129100,0.0
129200,0.0
129301,0.0
129400,0.0
129500,0.0
129600,0.0
129701,0.0
129800,0.0
129900,0.0
130001,0.0
130100,0.0
130201,0.0
130300,0.0
130400,0.0
130500,0.0
130600,0.0
130701,0.0
130800,0.0
130900,0.0
131000,0.0
131100,0.0
131201,0.0
131300,0.0
131400,0.0
131501,0.0
131600,0.0
131700,0.0
131800,0.0
131901,0.0
132000,0.0
132100,0.0
132200,0.0
132300,0.0
132401,0.0
132500,0.0
132601,0.0
132700,0.0
132800,0.0
132901,0.0
133000,0.0
133100,0.0
133201,0.0
133300,0.0
133400,0.0
133501,0.0
133600,0.0
133700,0.0
133800,0.0
133901,0.0
134000,0.0
134100,0.0
134201,0.0
134300,0.0
134400,0.0
134500,0.0
134601,0.0
134700,0.0
134800,0.0
134900,0.0
135001,0.0
135100,0.0
135200,0.0
135301,0.0
135400,0.0
135500,0.0
135601,0.0
135700,0.0
135800,0.0
135900,0.0
136001,0.0
136100,0.0
136200,0.0
136300,0.0
136401,0.0
136500,0.0
136600,0.0
136700,0.0
136801,0.0
136900,0.0
137000,0.0
137101,0.0
137200,0.0
137300,0.0
137400,0.0
137500,0.0
137601,0.0
137700,0.0
137800,0.0
137901,0.0
138000,0.0
138100,0.0
138201,0.0
138300,0.0
138400,0.0
138500,0.0
138601,0.0
138700,0.0
138800,0.0
138900,0.0
139001,0.0
139100,0.0
139201,0.0
139300,0.0
139400,0.0
139500,0.0
139600,0.0
139701,0.0
139800,0.0
139900,0.0
140000,0.0
140101,0.0
140200,0.0
140300,0.0
140400,0.0
140500,0.0
140601,0.0
140700,0.0
140801,0.0
140900,0.0
141000,0.0
141100,0.0
141201,0.0
141300,0.0
141400,0.0
141500,0.0
141600,0.0
141701,0.0
141800,0.0
141900,0.0
142000,0.0
142101,0.0
142200,0.0
142300,0.0
142400,0.0
142500,0.0
142600,0.0
142700,0.0
142800,0.0
142900,0.0
143001,0.0
143100,0.0
143200,0.0
143300,0.0
143401,0.0
143500,0.0
143600,0.0
143700,0.0
143800,0.0
143901,0.0
144000,0.0
144100,0.0
144200,0.0
144301,0.0
144400,0.0
144500,0.0
144600,0.0
144700,0.0
144800,0.0
144900,0.0
145000,0.0
145100,0.0
145201,0.0
145300,0.0
145400,0.0
145500,0.0
145600,0.0
145701,0.0
145800,0.0
145900,0.0
146000,0.0
146101,0.0
146200,0.0
146300,0.0
146400,0.0
146501,0.0
146600,0.0
146700,0.0
146801,0.0
146900,0.0
147000,0.0
147100,0.0
147201,0.0
147300,0.0
147400,0.0
147500,0.0
147601,0.0
147700,0.0
147800,0.0
147900,0.0
148000,0.0
148101,0.0
148200,0.0
148300,0.0
148400,0.0
148501,0.0
148600,0.0
148700,0.0
148800,0.0
148900,0.0
149000,0.0
149101,0.0
149200,0.0
149300,0.0
149401,0.0
149500,0.0
149600,0.0
149700,0.0
149801,0.0
149900,0.0
150000,0.0
150100,0.0
150201,0.0
150300,0.0
150400,0.0
150501,0.0
150600,0.0
150700,0.0
150800,0.0
150901,0.0
151000,0.0
151100,0.0
151200,0.0
151300,0.0
151400,0.0
151500,0.0
151601,0.0
151700,0.0
151800,0.0
151901,0.0
152000,0.0
152100,0.0
152200,0.0
152300,0.0
152400,0.0
152501,0.0
152600,0.0
152700,0.0
152800,0.0
152900,0.0
153001,0.0
153100,0.0
153200,0.0
153301,0.0
153400,0.0
153500,0.0
153600,0.0
153701,0.0
153800,0.0
153900,0.0
154000,0.0
154101,0.0
154200,0.0
154300,0.0
154401,0.0
154500,0.0
154600,0.0
154700,0.0
154801,0.0
154900,0.0
155000,0.0
155101,0.0
155200,0.0
155300,0.0
155400,0.0
155501,0.0
155600,0.0
155700,0.0
155801,0.0
155900,0.0
156000,0.0
156100,0.0
156201,0.0
156300,0.0
156400,0.0
156500,0.0
156601,0.0
156700,0.0
156800,0.0
156901,0.0
157000,0.0
157100,0.0
157201,0.0
157300,0.0
157400,0.0
157500,0.0
157600,0.0
157701,0.0
157800,0.0
157900,0.0
158000,0.0
158101,0.0
158200,0.0
158300,0.0
158400,0.0
158501,0.0
158600,0.0
158700,0.0
158800,0.0
158901,0.0
159000,0.0
159100,0.0
159201,0.0
159300,0.0
159400,0.0
159500,0.0
159601,0.0
159700,0.0
159800,0.0
159900,0.0
160001,0.0
160100,0.0
160200,0.0
160300,0.0
160401,0.0
160500,0.0
160600,0.0
160700,0.0
160801,0.0
160900,0.0
161000,0.0
161100,0.0
161200,0.0
161300,0.0
161400,0.0
161500,0.0
161600,0.0
161700,0.0
161801,0.0
161900,0.0
162000,0.0
162100,0.0
162201,0.0
162300,0.0
162400,0.0
162500,0.0
162600,0.0
162700,0.0
162801,0.0
162900,0.0
163000,0.0
163100,0.0
163201,0.0
163300,0.0
163400,0.0
163501,0.0
163600,0.0
163700,0.0
163800,0.0
163901,0.0
164000,0.0
164100,0.0
164201,0.0
164300,0.0
164400,0.0
164501,0.0
164600,0.0
164700,0.0
164800,0.0
164901,0.0
165000,0.0
165100,0.0
165200,0.0
165301,0.0
165400,0.0
165500,0.0
165601,0.0
165700,0.0
165800,0.0
165900,0.0
166001,0.0
166100,0.0
166200,0.0
166300,0.0
166401,0.0
166500,0.0
166600,0.0
166701,0.0
166800,0.0
166900,0.0
167000,0.0
167101,0.0
167200,0.0
167300,0.0
167400,0.0
167501,0.0
167600,0.0
167700,0.0
167800,0.0
167900,0.0
168000,0.0
168100,0.0
168200,0.0
168300,0.0
168401,0.0
168500,0.0
168600,0.0
168700,0.0
168801,0.0
168900,0.0
169000,0.0
169100,0.0
169201,0.0
169300,0.0
169400,0.0
169500,0.0
169601,0.0
169700,0.0
169800,0.0
169900,0.0
170000,0.0
170101,0.0
170200,0.0
170300,0.0
170400,0.0
170501,0.0
170600,0.0
170700,0.0
170800,0.0
170901,0.0
171000,0.0
171100,0.0
171201,0.0
171300,0.0
171400,0.0
171500,0.0
171600,0.0
171701,0.0
171800,0.0
171900,0.0
172000,0.0
172101,0.0
172200,0.0
172300,0.0
172400,0.0
172501,0.0
172600,0.0
172700,0.0
172800,0.0
172901,0.0
173000,0.0
173100,0.0
173201,0.0
173300,0.0
173400,0.0
173500,0.0
173601,0.0
173700,0.0
173800,0.0
173900,0.0
174000,0.0
174100,0.0
174201,0.0
174300,0.0
174400,0.0
174500,0.0
174600,0.0
174701,0.0
174800,0.0
174900,0.0
175001,0.0
175100,0.0
175200,0.0
175300,0.0
175401,0.0
175500,0.0
175600,0.0
175700,0.0
175800,0.0
175900,0.0
176001,0.0
176100,0.0
176200,0.0
176300,0.0
176401,0.0
176500,0.0
176600,0.0
176700,0.0
176800,0.0
176900,0.0
177000,0.0
177100,0.0
177200,0.0
177301,0.0
177400,0.0
177500,0.0
177601,0.0
177700,0.0
177800,0.0
177901,0.0
178000,0.0
178100,0.0
178200,0.0
178301,0.0
178400,0.0
178500,0.0
178601,0.0
178700,0.0
178800,0.0
178900,0.0
179002,0.0
179100,0.0
179200,0.0
179300,0.0
179401,0.0
179500,0.0
179600,0.0
179700,0.0
179801,0.0
179900,0.0
180000,0.0
180100,0.0
180201,0.0
180300,0.0
180400,0.0
180501,0.0
180600,0.0
180700,0.0
180801,0.0
180900,0.0
181000,0.0
181101,0.0
181200,0.0
181300,0.0
181400,0.0
181501,0.0
181600,0.0
181701,0.0
181800,0.0
181900,0.0
182000,0.0
182101,0.0
182200,0.0
182300,0.0
182401,0.0
182501,0.0
182600,0.0
182701,0.0
182800,0.0
182900,0.0
183000,0.0
183101,0.0
183200,0.0
183300,0.0
183401,0.0
183500,0.0
183601,0.0
183700,0.0
183800,0.0
183901,0.0
184000,0.0
184100,0.0
184201,0.0
184300,0.0
184400,0.0
184501,0.0
184600,0.0
184700,0.0
184801,0.0
184900,0.0
185000,0.0
185101,0.0
185200,0.0
185300,0.0
185401,0.0
185500,0.0
185600,0.0
185701,0.0
185800,0.0
185900,0.0
186000,0.0
186101,0.0
186200,0.0
186300,0.0
186400,0.0
186500,0.0
186601,0.0
186700,0.0
186800,0.0
186900,0.0
187001,0.0
187100,0.0
187200,0.0
187301,0.0
187400,0.0
187500,0.0
187600,0.0
187701,0.0
187800,0.0
187900,0.0
188000,0.0
188100,0.0
188201,0.0
188300,0.0
188401,0.0
188501,0.0
188600,0.0
188700,0.0
188800,0.0
188900,0.0
189001,0.0
189100,0.0
189200,0.0
189301,0.0
189400,0.0
189500,0.0
189600,0.0
189701,0.0
189800,0.0
189900,0.0
190000,0.0
190101,0.0
190200,0.0
190300,0.0
190400,0.0
190501,0.0
190600,0.0
190700,0.0
190801,0.0
190900,0.0
191000,0.0
191100,0.0
191201,0.0
191300,0.0
191400,0.0
191500,0.0
191601,0.0
191700,0.0
191800,0.0
191901,0.0
192000,0.0
192100,0.0
192200,0.0
192301,0.0
192400,0.0
192500,0.0
192601,0.0
192700,0.0
192801,0.0
192900,0.0
193000,0.0
193101,0.0
193200,0.0
193301,0.0
193400,0.0
193500,0.0
193601,0.0
193700,0.0
193800,0.0
193900,0.0
194001,0.0
194100,0.0
194200,0.0
194301,0.0
194400,0.0
194500,0.0
194601,0.0
194700,0.0
194800,0.0
194901,0.0
195000,0.0
195100,0.0
195201,0.0
195300,0.0
195400,0.0
195500,0.0
195601,0.0
195700,0.0
195800,0.0
195900,0.0
196001,0.0
196100,0.0
196200,0.0
196301,0.0
196400,0.0
196500,0.0
196601,0.0
196700,0.0
196800,0.0
196900,0.0
197000,0.0
197100,0.0
197201,0.0
197300,0.0
197400,0.0
197501,0.0
197600,0.0
197701,0.0
197800,0.0
197900,0.0
198001,0.0
198100,0.0
198201,0.0
198300,0.0
198400,0.0
198500,0.0
198601,0.0
198700,0.0
198800,0.0
198900,0.0
199000,0.0
199101,0.0
199200,0.0
199300,0.0
199401,0.0
199500,0.0
199600,0.0
199700,0.0
