Milliseconds,Latitude,Longitude,Altitude
1,19.13610741346809,72.91257408692188,-22.022058486938477
22,19.13610741346809,72.91257408692188,-22.022058486938477
41,19.13610741346809,72.91257408692188,-22.022058486938477
62,19.13610741346809,72.91257408692188,-22.022058486938477
81,19.13610741346809,72.91257408692188,-22.022058486938477
101,19.13610741346809,72.91257408692188,-22.022058486938477
121,19.13610741346809,72.91257408692188,-22.022058486938477
142,19.13610741346809,72.91257408692188,-22.022058486938477
161,19.13610741346809,72.91257408692188,-22.022058486938477
181,19.13610741346809,72.91257408692188,-22.022058486938477
201,19.13610741346809,72.91257408692188,-22.022058486938477
222,19.13610741346809,72.91257408692188,-22.022058486938477
241,19.13610741346809,72.91257408692188,-22.022058486938477
261,19.13610741346809,72.91257408692188,-22.022058486938477
281,19.13610741346809,72.91257408692188,-22.022058486938477
302,19.13610741346809,72.91257408692188,-22.022058486938477
321,19.13610741346809,72.91257408692188,-22.022058486938477
341,19.13610741346809,72.91257408692188,-22.022058486938477
362,19.13610741346809,72.91257408692188,-22.022058486938477
381,19.13610741346809,72.91257408692188,-22.022058486938477
401,19.13610741346809,72.91257408692188,-22.022058486938477
422,19.13610741346809,72.91257408692188,-22.022058486938477
441,19.13610741346809,72.91257408692188,-22.022058486938477
462,19.13610741346809,72.91257408692188,-22.022058486938477
481,19.13610741346809,72.91257408692188,-22.022058486938477
501,19.13610741346809,72.91257408692188,-22.022058486938477
522,19.13610741346809,72.91257408692188,-22.022058486938477
542,19.13610741346809,72.91257408692188,-22.022058486938477
562,19.13610741346809,72.91257408692188,-22.022058486938477
581,19.13610741346809,72.91257408692188,-22.022058486938477
602,19.13610741346809,72.91257408692188,-22.022058486938477
621,19.13610741346809,72.91257408692188,-22.022058486938477
641,19.13610741346809,72.91257408692188,-22.022058486938477
662,19.13610741346809,72.91257408692188,-22.022058486938477
681,19.13610741346809,72.91257408692188,-22.022058486938477
701,19.13610741346809,72.91257408692188,-22.022058486938477
722,19.13610741346809,72.91257408692188,-22.022058486938477
742,19.13610741346809,72.91257408692188,-22.022058486938477
761,19.13610741346809,72.91257408692188,-22.022058486938477
781,19.13610741346809,72.91257408692188,-22.022058486938477
802,19.13610741346809,72.91257408692188,-22.022058486938477
822,19.13610741346809,72.91257408692188,-22.022058486938477
842,19.13610741346809,72.91257408692188,-22.022058486938477
861,19.13610741346809,72.91257408692188,-22.022058486938477
881,19.13610741346809,72.91257408692188,-22.022058486938477
901,19.13610741346809,72.91257408692188,-22.022058486938477
922,19.13610741346809,72.91257408692188,-22.022058486938477
941,19.13610741346809,72.91257408692188,-22.022058486938477
961,19.13610741346809,72.91257408692188,-22.022058486938477
982,19.13610741346809,72.91257408692188,-22.022058486938477
1001,19.13610741346809,72.91257408692188,-22.022058486938477
1021,19.13610741346809,72.91257408692188,-22.022058486938477
1041,19.13610741346809,72.91257408692188,-22.022058486938477
1062,19.13610741346809,72.91257408692188,-22.022058486938477
1081,19.13610741346809,72.91257408692188,-22.022058486938477
