Timestamp,Milliseconds,centimeters
2018-10-03 21:37:59,2,5.000305
2018-10-03 21:37:59,102,5.000305
2018-10-03 21:37:59,201,5.000305
2018-10-03 21:37:59,302,5.000305
2018-10-03 21:37:59,401,5.000305
2018-10-03 21:37:59,501,5.000305
2018-10-03 21:37:59,602,5.000305
2018-10-03 21:37:59,702,5.000305
2018-10-03 21:37:59,801,5.000305
2018-10-03 21:38:00,901,5.000305
2018-10-03 21:38:00,1002,5.000305
2018-10-03 21:38:00,1102,5.000305
2018-10-03 21:38:00,1201,5.000305
2018-10-03 21:38:00,1301,5.000305
2018-10-03 21:38:00,1401,5.000305
2018-10-03 21:38:00,1501,5.000305
2018-10-03 21:38:00,1601,5.000305
2018-10-03 21:38:00,1702,5.000305
2018-10-03 21:38:00,1801,5.000305
2018-10-03 21:38:01,1902,5.000305
2018-10-03 21:38:01,2002,5.000305
2018-10-03 21:38:01,2101,5.000305
2018-10-03 21:38:01,2201,5.000305
2018-10-03 21:38:01,2302,5.000305
2018-10-03 21:38:01,2401,5.000305
2018-10-03 21:38:01,2502,5.000305
2018-10-03 21:38:01,2601,5.000305
2018-10-03 21:38:01,2701,5.000305
2018-10-03 21:38:01,2802,5.000305
2018-10-03 21:38:02,2901,5.000305
2018-10-03 21:38:02,3001,5.000305
2018-10-03 21:38:02,3102,5.000305
2018-10-03 21:38:02,3201,5.000305
2018-10-03 21:38:02,3301,5.000305
2018-10-03 21:38:02,3401,5.000305
2018-10-03 21:38:02,3502,5.000305
2018-10-03 21:38:02,3601,5.000305
2018-10-03 21:38:02,3701,5.000305
2018-10-03 21:38:02,3802,5.000305
2018-10-03 21:38:03,3901,5.000305
2018-10-03 21:38:03,4001,5.000305
2018-10-03 21:38:03,4102,5.000305
2018-10-03 21:38:03,4201,5.000305
2018-10-03 21:38:03,4301,5.000305
2018-10-03 21:38:03,4402,5.000305
2018-10-03 21:38:03,4501,5.000305
2018-10-03 21:38:03,4601,5.000305
2018-10-03 21:38:03,4701,5.000305
2018-10-03 21:38:03,4802,5.000305
2018-10-03 21:38:04,4901,5.000305
2018-10-03 21:38:04,5001,5.000305
2018-10-03 21:38:04,5102,5.000305
2018-10-03 21:38:04,5201,5.000305
2018-10-03 21:38:04,5301,5.000305
2018-10-03 21:38:04,5401,5.000305
2018-10-03 21:38:04,5502,5.000305
2018-10-03 21:38:04,5601,5.000305
2018-10-03 21:38:04,5701,5.000305
2018-10-03 21:38:04,5803,5.000305
2018-10-03 21:38:05,5901,5.000305
2018-10-03 21:38:05,6002,5.000305
2018-10-03 21:38:05,6101,5.000305
2018-10-03 21:38:05,6201,5.000305
2018-10-03 21:38:05,6302,5.000305
2018-10-03 21:38:05,6401,5.000305
2018-10-03 21:38:05,6501,5.000305
2018-10-03 21:38:05,6601,5.000305
2018-10-03 21:38:05,6701,5.000305
2018-10-03 21:38:05,6802,5.000305
2018-10-03 21:38:06,6901,5.000305
2018-10-03 21:38:06,7002,5.000305
2018-10-03 21:38:06,7101,5.000305
2018-10-03 21:38:06,7201,5.000305
2018-10-03 21:38:06,7301,5.000305
2018-10-03 21:38:06,7401,5.000305
2018-10-03 21:38:06,7502,5.000305
2018-10-03 21:38:06,7601,5.000305
2018-10-03 21:38:06,7701,5.000305
2018-10-03 21:38:06,7801,5.000305
2018-10-03 21:38:07,7902,5.000305
2018-10-03 21:38:07,8001,5.000305
2018-10-03 21:38:07,8101,5.000305
2018-10-03 21:38:07,8201,5.000305
2018-10-03 21:38:07,8302,5.000305
2018-10-03 21:38:07,8401,5.000305
2018-10-03 21:38:07,8501,5.000305
2018-10-03 21:38:07,8601,5.000305
2018-10-03 21:38:07,8701,5.000305
2018-10-03 21:38:07,8801,5.000305
2018-10-03 21:38:08,8902,5.000305
2018-10-03 21:38:08,9001,5.000305
2018-10-03 21:38:08,9101,5.000305
2018-10-03 21:38:08,9201,5.000305
2018-10-03 21:38:08,9301,5.000305
2018-10-03 21:38:08,9402,5.000305
2018-10-03 21:38:08,9501,5.000305
2018-10-03 21:38:08,9601,5.000305
2018-10-03 21:38:08,9701,5.000305
2018-10-03 21:38:08,9801,5.000305
2018-10-03 21:38:09,9902,5.000305
2018-10-03 21:38:09,10001,5.000305
2018-10-03 21:38:09,10101,5.000305
2018-10-03 21:38:09,10201,5.000305
2018-10-03 21:38:09,10302,5.000305
2018-10-03 21:38:09,10401,5.000305
2018-10-03 21:38:09,10501,5.000305
2018-10-03 21:38:09,10601,5.000305
2018-10-03 21:38:09,10701,5.000305
2018-10-03 21:38:09,10802,5.000305
2018-10-03 21:38:10,10901,5.000305
2018-10-03 21:38:10,11001,5.000305
2018-10-03 21:38:10,11101,5.000305
2018-10-03 21:38:10,11201,5.000305
2018-10-03 21:38:10,11302,5.000305
2018-10-03 21:38:10,11401,5.000305
2018-10-03 21:38:10,11501,5.000305
2018-10-03 21:38:10,11601,5.000305
2018-10-03 21:38:10,11702,5.000305
2018-10-03 21:38:10,11801,5.000305
2018-10-03 21:38:11,11901,5.000305
2018-10-03 21:38:11,12001,5.000305
2018-10-03 21:38:11,12102,5.000305
2018-10-03 21:38:11,12201,5.000305
2018-10-03 21:38:11,12301,5.000305
2018-10-03 21:38:11,12401,5.000305
2018-10-03 21:38:11,12502,5.000305
2018-10-03 21:38:11,12601,5.000305
2018-10-03 21:38:11,12702,5.000305
2018-10-03 21:38:11,12802,5.000305
2018-10-03 21:38:12,12901,5.000305
2018-10-03 21:38:12,13001,5.000305
2018-10-03 21:38:12,13102,5.000305
2018-10-03 21:38:12,13201,5.000305
2018-10-03 21:38:12,13302,5.000305
2018-10-03 21:38:12,13401,5.000305
2018-10-03 21:38:12,13501,5.000305
2018-10-03 21:38:12,13602,5.000305
2018-10-03 21:38:12,13701,5.000305
2018-10-03 21:38:12,13801,5.000305
2018-10-03 21:38:13,13901,5.000305
2018-10-03 21:38:13,14002,5.000305
2018-10-03 21:38:13,14101,5.000305
2018-10-03 21:38:13,14202,5.000305
