Timestamp,Milliseconds,centimeters
2018-09-11 18:59:32,3,5.000305
2018-09-11 18:59:32,21,5.000305
2018-09-11 18:59:32,42,5.000305
2018-09-11 18:59:32,62,5.000305
2018-09-11 18:59:32,81,5.000305
2018-09-11 18:59:32,102,5.000305
2018-09-11 18:59:32,121,5.000305
2018-09-11 18:59:32,141,5.000305
2018-09-11 18:59:32,162,5.000305
2018-09-11 18:59:33,181,5.000305
2018-09-11 18:59:33,201,5.000305
2018-09-11 18:59:33,221,5.000305
2018-09-11 18:59:33,242,5.000305
2018-09-11 18:59:33,261,5.000305
2018-09-11 18:59:33,282,5.000305
2018-09-11 18:59:33,301,5.000305
2018-09-11 18:59:33,321,5.000305
2018-09-11 18:59:33,341,5.000305
2018-09-11 18:59:33,361,5.000305
2018-09-11 18:59:33,381,5.000305
2018-09-11 18:59:33,402,5.000305
2018-09-11 18:59:33,421,5.000305
2018-09-11 18:59:33,441,5.000305
2018-09-11 18:59:33,462,5.000305
2018-09-11 18:59:33,481,5.000305
2018-09-11 18:59:33,501,5.000305
2018-09-11 18:59:33,522,5.000305
2018-09-11 18:59:33,541,5.000305
2018-09-11 18:59:33,562,5.000305
2018-09-11 18:59:33,581,5.000305
2018-09-11 18:59:33,601,5.000305
2018-09-11 18:59:33,622,5.000305
2018-09-11 18:59:33,641,5.000305
2018-09-11 18:59:33,661,5.000305
2018-09-11 18:59:33,681,5.000305
2018-09-11 18:59:33,701,5.000305
2018-09-11 18:59:33,721,5.000305
2018-09-11 18:59:33,742,5.000305
2018-09-11 18:59:33,762,5.000305
2018-09-11 18:59:33,781,5.000305
2018-09-11 18:59:33,802,5.000305
2018-09-11 18:59:33,821,5.000305
2018-09-11 18:59:33,841,5.000305
2018-09-11 18:59:33,862,5.000305
2018-09-11 18:59:33,881,5.000305
2018-09-11 18:59:33,901,5.000305
2018-09-11 18:59:33,921,5.000305
2018-09-11 18:59:33,942,5.000305
2018-09-11 18:59:33,961,5.000305
2018-09-11 18:59:33,981,5.000305
2018-09-11 18:59:33,1001,5.000305
2018-09-11 18:59:33,1022,5.000305
2018-09-11 18:59:33,1041,5.000305
2018-09-11 18:59:33,1061,5.000305
2018-09-11 18:59:33,1081,5.000305
2018-09-11 18:59:33,1102,5.000305
2018-09-11 18:59:33,1121,5.000305
2018-09-11 18:59:33,1141,5.000305
2018-09-11 18:59:33,1161,5.000305
2018-09-11 18:59:34,1181,5.000305
2018-09-11 18:59:34,1201,5.000305
2018-09-11 18:59:34,1222,5.000305
2018-09-11 18:59:34,1241,5.000305
2018-09-11 18:59:34,1261,5.000305
2018-09-11 18:59:34,1281,5.000305
2018-09-11 18:59:34,1302,5.000305
2018-09-11 18:59:34,1321,5.000305
2018-09-11 18:59:34,1341,5.000305
2018-09-11 18:59:34,1362,5.000305
2018-09-11 18:59:34,1381,5.000305
2018-09-11 18:59:34,1401,5.000305
2018-09-11 18:59:34,1421,5.000305
2018-09-11 18:59:34,1442,5.000305
2018-09-11 18:59:34,1461,5.000305
2018-09-11 18:59:34,1481,5.000305
2018-09-11 18:59:34,1502,5.000305
2018-09-11 18:59:34,1523,5.000305
2018-09-11 18:59:34,1542,5.000305
2018-09-11 18:59:34,1561,5.000305
2018-09-11 18:59:34,1581,5.000305
2018-09-11 18:59:34,1601,5.000305
2018-09-11 18:59:34,1621,5.000305
2018-09-11 18:59:34,1641,5.000305
2018-09-11 18:59:34,1662,5.000305
2018-09-11 18:59:34,1681,5.000305
2018-09-11 18:59:34,1701,5.000305
2018-09-11 18:59:34,1721,5.000305
2018-09-11 18:59:34,1741,5.000305
2018-09-11 18:59:34,1762,5.000305
2018-09-11 18:59:34,1781,5.000305
2018-09-11 18:59:34,1801,5.000305
2018-09-11 18:59:34,1821,5.000305
2018-09-11 18:59:34,1842,5.000305
2018-09-11 18:59:34,1861,5.000305
2018-09-11 18:59:34,1881,5.000305
2018-09-11 18:59:34,1901,5.000305
2018-09-11 18:59:34,1922,5.000305
2018-09-11 18:59:34,1941,5.000305
2018-09-11 18:59:34,1961,5.000305
2018-09-11 18:59:34,1981,5.000305
2018-09-11 18:59:34,2002,5.000305
2018-09-11 18:59:34,2021,5.000305
2018-09-11 18:59:34,2041,5.000305
2018-09-11 18:59:34,2061,5.000305
2018-09-11 18:59:34,2081,5.000305
2018-09-11 18:59:34,2102,5.000305
2018-09-11 18:59:34,2121,5.000305
2018-09-11 18:59:34,2141,5.000305
2018-09-11 18:59:34,2162,5.000305
2018-09-11 18:59:35,2181,5.000305
2018-09-11 18:59:35,2201,5.000305
2018-09-11 18:59:35,2221,5.000305
2018-09-11 18:59:35,2242,5.000305
2018-09-11 18:59:35,2261,5.000305
2018-09-11 18:59:35,2281,5.000305
2018-09-11 18:59:35,2301,5.000305
2018-09-11 18:59:35,2322,5.000305
2018-09-11 18:59:35,2341,5.000305
2018-09-11 18:59:35,2361,5.000305
2018-09-11 18:59:35,2381,5.000305
2018-09-11 18:59:35,2402,5.000305
2018-09-11 18:59:35,2421,5.000305
2018-09-11 18:59:35,2441,5.000305
2018-09-11 18:59:35,2461,5.000305
2018-09-11 18:59:35,2482,5.000305
2018-09-11 18:59:35,2501,5.000305
2018-09-11 18:59:35,2521,5.000305
2018-09-11 18:59:35,2541,5.000305
2018-09-11 18:59:35,2562,5.000305
2018-09-11 18:59:35,2581,5.000305
2018-09-11 18:59:35,2602,5.000305
2018-09-11 18:59:35,2621,5.000305
2018-09-11 18:59:35,2641,5.000305
2018-09-11 18:59:35,2661,5.000305
2018-09-11 18:59:35,2682,5.000305
2018-09-11 18:59:35,2701,5.000305
2018-09-11 18:59:35,2721,5.000305
2018-09-11 18:59:35,2741,5.000305
2018-09-11 18:59:35,2762,5.000305
2018-09-11 18:59:35,2781,5.000305
2018-09-11 18:59:35,2801,5.000305
2018-09-11 18:59:35,2821,5.000305
2018-09-11 18:59:35,2842,5.000305
2018-09-11 18:59:35,2861,5.000305
2018-09-11 18:59:35,2881,5.000305
2018-09-11 18:59:35,2901,5.000305
2018-09-11 18:59:35,2922,5.000305
2018-09-11 18:59:35,2941,5.000305
2018-09-11 18:59:35,2961,5.000305
2018-09-11 18:59:35,2981,5.000305
2018-09-11 18:59:35,3002,5.000305
2018-09-11 18:59:35,3021,5.000305
2018-09-11 18:59:35,3041,5.000305
2018-09-11 18:59:35,3061,5.000305
2018-09-11 18:59:35,3081,5.000305
2018-09-11 18:59:35,3101,5.000305
2018-09-11 18:59:35,3121,5.000305
2018-09-11 18:59:35,3142,5.000305
2018-09-11 18:59:35,3161,5.000305
2018-09-11 18:59:36,3181,5.000305
2018-09-11 18:59:36,3201,5.000305
2018-09-11 18:59:36,3222,5.000305
2018-09-11 18:59:36,3241,5.000305
2018-09-11 18:59:36,3261,5.000305
2018-09-11 18:59:36,3282,5.000305
2018-09-11 18:59:36,3301,5.000305
2018-09-11 18:59:36,3321,5.000305
2018-09-11 18:59:36,3341,5.000305
2018-09-11 18:59:36,3362,5.000305
2018-09-11 18:59:36,3381,5.000305
2018-09-11 18:59:36,3401,5.000305
2018-09-11 18:59:36,3422,5.000305
2018-09-11 18:59:36,3441,5.000305
2018-09-11 18:59:36,3461,5.000305
2018-09-11 18:59:36,3481,5.000305
2018-09-11 18:59:36,3502,5.000305
2018-09-11 18:59:36,3521,5.000305
2018-09-11 18:59:36,3542,5.000305
2018-09-11 18:59:36,3561,5.000305
2018-09-11 18:59:36,3581,5.000305
2018-09-11 18:59:36,3602,5.000305
2018-09-11 18:59:36,3621,5.000305
2018-09-11 18:59:36,3641,5.000305
2018-09-11 18:59:36,3662,5.000305
2018-09-11 18:59:36,3681,5.000305
2018-09-11 18:59:36,3702,5.000305
2018-09-11 18:59:36,3721,5.000305
2018-09-11 18:59:36,3741,5.000305
2018-09-11 18:59:36,3761,5.000305
2018-09-11 18:59:36,3782,5.000305
2018-09-11 18:59:36,3801,5.000305
2018-09-11 18:59:36,3821,5.000305
2018-09-11 18:59:36,3841,5.000305
2018-09-11 18:59:36,3861,5.000305
2018-09-11 18:59:36,3882,5.000305
2018-09-11 18:59:36,3901,5.000305
2018-09-11 18:59:36,3921,5.000305
2018-09-11 18:59:36,3941,5.000305
2018-09-11 18:59:36,3962,5.000305
2018-09-11 18:59:36,3981,5.000305
2018-09-11 18:59:36,4001,5.000305
2018-09-11 18:59:36,4022,5.000305
2018-09-11 18:59:36,4042,5.000305
2018-09-11 18:59:36,4061,5.000305
2018-09-11 18:59:36,4081,5.000305
2018-09-11 18:59:36,4102,5.000305
2018-09-11 18:59:36,4122,5.000305
2018-09-11 18:59:36,4142,5.000305
2018-09-11 18:59:36,4161,5.000305
2018-09-11 18:59:37,4181,5.000305
2018-09-11 18:59:37,4201,5.000305
2018-09-11 18:59:37,4222,5.000305
2018-09-11 18:59:37,4241,5.000305
2018-09-11 18:59:37,4261,5.000305
2018-09-11 18:59:37,4282,5.000305
2018-09-11 18:59:37,4301,5.000305
2018-09-11 18:59:37,4321,5.000305
2018-09-11 18:59:37,4341,5.000305
2018-09-11 18:59:37,4361,5.000305
2018-09-11 18:59:37,4382,5.000305
2018-09-11 18:59:37,4401,5.000305
2018-09-11 18:59:37,4421,5.000305
2018-09-11 18:59:37,4441,5.000305
2018-09-11 18:59:37,4461,5.000305
2018-09-11 18:59:37,4481,5.000305
2018-09-11 18:59:37,4501,5.000305
2018-09-11 18:59:37,4521,5.000305
2018-09-11 18:59:37,4541,5.000305
2018-09-11 18:59:37,4562,5.000305
2018-09-11 18:59:37,4581,5.000305
2018-09-11 18:59:37,4601,5.000305
2018-09-11 18:59:37,4621,5.000305
2018-09-11 18:59:37,4641,5.000305
2018-09-11 18:59:37,4662,5.000305
2018-09-11 18:59:37,4681,5.000305
2018-09-11 18:59:37,4701,5.000305
2018-09-11 18:59:37,4721,5.000305
2018-09-11 18:59:37,4741,5.000305
2018-09-11 18:59:37,4762,5.000305
2018-09-11 18:59:37,4781,5.000305
2018-09-11 18:59:37,4801,5.000305
2018-09-11 18:59:37,4822,5.000305
2018-09-11 18:59:37,4841,5.000305
2018-09-11 18:59:37,4861,5.000305
2018-09-11 18:59:37,4881,5.000305
2018-09-11 18:59:37,4902,5.000305
2018-09-11 18:59:37,4921,5.000305
2018-09-11 18:59:37,4941,5.000305
2018-09-11 18:59:37,4961,5.000305
2018-09-11 18:59:37,4981,5.000305
2018-09-11 18:59:37,5002,5.000305
2018-09-11 18:59:37,5021,5.000305
2018-09-11 18:59:37,5042,5.000305
2018-09-11 18:59:37,5061,5.000305
2018-09-11 18:59:37,5081,5.000305
2018-09-11 18:59:37,5101,5.000305
2018-09-11 18:59:37,5122,5.000305
2018-09-11 18:59:37,5141,5.000305
2018-09-11 18:59:37,5161,5.000305
2018-09-11 18:59:38,5182,5.000305
2018-09-11 18:59:38,5201,5.000305
2018-09-11 18:59:38,5221,5.000305
2018-09-11 18:59:38,5241,5.000305
2018-09-11 18:59:38,5261,5.000305
2018-09-11 18:59:38,5281,5.000305
2018-09-11 18:59:38,5301,5.000305
2018-09-11 18:59:38,5321,5.000305
2018-09-11 18:59:38,5342,5.000305
2018-09-11 18:59:38,5361,5.000305
2018-09-11 18:59:38,5381,5.000305
2018-09-11 18:59:38,5402,5.000305
2018-09-11 18:59:38,5421,5.000305
2018-09-11 18:59:38,5441,5.000305
2018-09-11 18:59:38,5462,5.000305
2018-09-11 18:59:38,5481,5.000305
2018-09-11 18:59:38,5501,5.000305
2018-09-11 18:59:38,5521,5.000305
2018-09-11 18:59:38,5542,5.000305
2018-09-11 18:59:38,5561,5.000305
2018-09-11 18:59:38,5581,5.000305
2018-09-11 18:59:38,5602,5.000305
2018-09-11 18:59:38,5621,5.000305
2018-09-11 18:59:38,5641,5.000305
2018-09-11 18:59:38,5661,5.000305
2018-09-11 18:59:38,5682,5.000305
2018-09-11 18:59:38,5701,5.000305
2018-09-11 18:59:38,5721,5.000305
2018-09-11 18:59:38,5742,5.000305
2018-09-11 18:59:38,5761,5.000305
2018-09-11 18:59:38,5781,5.000305
2018-09-11 18:59:38,5802,5.000305
2018-09-11 18:59:38,5821,5.000305
2018-09-11 18:59:38,5841,5.000305
2018-09-11 18:59:38,5861,5.000305
2018-09-11 18:59:38,5881,5.000305
2018-09-11 18:59:38,5901,5.000305
2018-09-11 18:59:38,5921,5.000305
2018-09-11 18:59:38,5941,5.000305
2018-09-11 18:59:38,5962,5.000305
2018-09-11 18:59:38,5981,5.000305
2018-09-11 18:59:38,6001,5.000305
2018-09-11 18:59:38,6021,5.000305
2018-09-11 18:59:38,6041,5.000305
2018-09-11 18:59:38,6062,5.000305
2018-09-11 18:59:38,6081,5.000305
2018-09-11 18:59:38,6101,5.000305
2018-09-11 18:59:38,6122,5.000305
2018-09-11 18:59:38,6141,5.000305
2018-09-11 18:59:38,6161,5.000305
2018-09-11 18:59:39,6181,5.000305
2018-09-11 18:59:39,6201,5.000305
2018-09-11 18:59:39,6221,5.000305
2018-09-11 18:59:39,6242,5.000305
2018-09-11 18:59:39,6261,5.000305
2018-09-11 18:59:39,6281,5.000305
2018-09-11 18:59:39,6301,5.000305
2018-09-11 18:59:39,6322,5.000305
2018-09-11 18:59:39,6341,5.000305
2018-09-11 18:59:39,6361,5.000305
2018-09-11 18:59:39,6382,5.000305
2018-09-11 18:59:39,6401,5.000305
2018-09-11 18:59:39,6421,5.000305
2018-09-11 18:59:39,6441,5.000305
2018-09-11 18:59:39,6462,5.000305
2018-09-11 18:59:39,6481,5.000305
2018-09-11 18:59:39,6501,5.000305
2018-09-11 18:59:39,6522,5.000305
2018-09-11 18:59:39,6541,5.000305
2018-09-11 18:59:39,6561,5.000305
2018-09-11 18:59:39,6581,5.000305
2018-09-11 18:59:39,6602,5.000305
2018-09-11 18:59:39,6621,5.000305
2018-09-11 18:59:39,6641,5.000305
2018-09-11 18:59:39,6662,5.000305
2018-09-11 18:59:39,6681,5.000305
2018-09-11 18:59:39,6701,5.000305
2018-09-11 18:59:39,6722,5.000305
2018-09-11 18:59:39,6741,5.000305
2018-09-11 18:59:39,6761,5.000305
2018-09-11 18:59:39,6782,5.000305
2018-09-11 18:59:39,6801,5.000305
2018-09-11 18:59:39,6822,5.000305
2018-09-11 18:59:39,6841,5.000305
2018-09-11 18:59:39,6862,5.000305
2018-09-11 18:59:39,6881,5.000305
2018-09-11 18:59:39,6901,5.000305
2018-09-11 18:59:39,6921,5.000305
2018-09-11 18:59:39,6942,5.000305
2018-09-11 18:59:39,6961,5.000305
2018-09-11 18:59:39,6981,5.000305
2018-09-11 18:59:39,7001,5.000305
2018-09-11 18:59:39,7022,5.000305
2018-09-11 18:59:39,7041,5.000305
2018-09-11 18:59:39,7061,5.000305
2018-09-11 18:59:39,7081,5.000305
2018-09-11 18:59:39,7101,5.000305
2018-09-11 18:59:39,7122,5.000305
2018-09-11 18:59:39,7141,5.000305
2018-09-11 18:59:39,7161,5.000305
2018-09-11 18:59:40,7181,5.000305
2018-09-11 18:59:40,7201,5.000305
2018-09-11 18:59:40,7222,5.000305
2018-09-11 18:59:40,7241,5.000305
2018-09-11 18:59:40,7261,5.000305
2018-09-11 18:59:40,7282,5.000305
2018-09-11 18:59:40,7301,5.000305
2018-09-11 18:59:40,7321,5.000305
2018-09-11 18:59:40,7342,5.000305
2018-09-11 18:59:40,7361,5.000305
2018-09-11 18:59:40,7381,5.000305
2018-09-11 18:59:40,7401,5.000305
2018-09-11 18:59:40,7422,5.000305
2018-09-11 18:59:40,7441,5.000305
2018-09-11 18:59:40,7461,5.000305
2018-09-11 18:59:40,7482,5.000305
2018-09-11 18:59:40,7501,5.000305
2018-09-11 18:59:40,7521,5.000305
2018-09-11 18:59:40,7541,5.000305
2018-09-11 18:59:40,7562,5.000305
2018-09-11 18:59:40,7581,5.000305
2018-09-11 18:59:40,7601,5.000305
2018-09-11 18:59:40,7622,5.000305
2018-09-11 18:59:40,7641,5.000305
2018-09-11 18:59:40,7661,5.000305
2018-09-11 18:59:40,7681,5.000305
2018-09-11 18:59:40,7702,5.000305
2018-09-11 18:59:40,7721,5.000305
2018-09-11 18:59:40,7741,5.000305
2018-09-11 18:59:40,7762,5.000305
2018-09-11 18:59:40,7781,5.000305
2018-09-11 18:59:40,7801,5.000305
2018-09-11 18:59:40,7821,5.000305
2018-09-11 18:59:40,7842,5.000305
2018-09-11 18:59:40,7861,5.000305
2018-09-11 18:59:40,7881,5.000305
2018-09-11 18:59:40,7902,5.000305
2018-09-11 18:59:40,7921,5.000305
