Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2018-09-09 22:48:27,1,-0.31770286,-0.54801357,0.3171016,0.70582765,0.17453292
2018-09-09 22:48:27,20,-0.31780338,-0.5485601,0.3166301,0.70556945,0.17453292
2018-09-09 22:48:27,40,-0.3180127,-0.5485871,0.31604692,0.7057156,0.17453292
2018-09-09 22:48:27,61,-0.31815904,-0.5489764,0.31527814,0.70569074,0.17453292
2018-09-09 22:48:27,80,-0.31824443,-0.5493012,0.31435534,0.70581114,0.17453292
2018-09-09 22:48:27,100,-0.3184795,-0.54965776,0.31362036,0.7057545,0.17453292
2018-09-09 22:48:27,121,-0.31860688,-0.55016863,0.31304318,0.7055552,0.17453292
2018-09-09 22:48:27,140,-0.31885254,-0.5502117,0.31278637,0.7055245,0.17453292
2018-09-09 22:48:27,160,-0.31898522,-0.55042255,0.31276074,0.70531136,0.17453292
2018-09-09 22:48:27,181,-0.31890067,-0.5503873,0.31266853,0.705418,0.17453292
2018-09-09 22:48:27,200,-0.3190019,-0.5501381,0.31259057,0.7056011,0.17453292
2018-09-09 22:48:27,220,-0.31932715,-0.5504256,0.31247655,0.70528024,0.17453292
2018-09-09 22:48:27,241,-0.3196523,-0.55053365,0.3121811,0.70517945,0.17453292
2018-09-09 22:48:27,261,-0.31989926,-0.5506238,0.31192157,0.705112,0.17453292
2018-09-09 22:48:27,280,-0.31991416,-0.55117303,0.31167924,0.70478314,0.17453292
2018-09-09 22:48:27,300,-0.3201512,-0.5513208,0.31118792,0.70477706,0.17453292
2018-09-09 22:48:27,320,-0.32054606,-0.55169034,0.31074676,0.704503,0.17453292
2018-09-09 22:48:27,341,-0.3207497,-0.5520953,0.310262,0.7043067,0.17453292
2018-09-09 22:48:27,360,-0.3208537,-0.5521729,0.30999103,0.7043178,0.17453292
2018-09-09 22:48:27,380,-0.3208352,-0.5525803,0.30956417,0.7041944,0.17453292
2018-09-09 22:48:27,401,-0.32119992,-0.5527746,0.3087607,0.7042284,0.17453292
2018-09-09 22:48:27,420,-0.32153517,-0.5528993,0.30832314,0.7041692,0.17453292
2018-09-09 22:48:27,440,-0.321829,-0.5532079,0.30715147,0.70430475,0.17453292
2018-09-09 22:48:27,460,-0.3227366,-0.5538302,0.30523086,0.70423526,0.17453292
2018-09-09 22:48:27,481,-0.32502732,-0.5540468,0.3015991,0.704576,0.17453292
2018-09-09 22:48:27,500,-0.32711127,-0.5545668,0.29722238,0.7050622,0.17453292
2018-09-09 22:48:27,520,-0.3329485,-0.55991524,0.284156,0.7034882,0.17453292
2018-09-09 22:48:27,540,-0.3435577,-0.57936645,0.26878282,0.68851906,0.17453292
2018-09-09 22:48:27,560,-0.3711746,-0.6163953,0.25192812,0.6471619,0.17453292
2018-09-09 22:48:27,581,-0.39963603,-0.63178694,0.23568211,0.6209591,0.17453292
2018-09-09 22:48:27,600,-0.4212736,-0.63405645,0.22473833,0.608271,0.17453292
2018-09-09 22:48:27,620,-0.4353335,-0.64301145,0.21959077,0.59059376,0.17453292
2018-09-09 22:48:27,640,-0.44548056,-0.6480018,0.2150668,0.57912606,0.17453292
2018-09-09 22:48:27,661,-0.44740865,-0.6506923,0.21404451,0.57498693,0.17453292
2018-09-09 22:48:27,680,-0.44621158,-0.6521383,0.2172476,0.57307446,0.17453292
2018-09-09 22:48:27,701,-0.44909692,-0.65287846,0.22852263,0.5655432,0.17453292
2018-09-09 22:48:27,720,-0.45352513,-0.6511848,0.23446457,0.5615155,0.17453292
2018-09-09 22:48:27,740,-0.46212912,-0.64814657,0.23737329,0.5567734,0.17453292
2018-09-09 22:48:27,760,-0.47261468,-0.64331883,0.23914005,0.5528004,0.17453292
2018-09-09 22:48:28,781,-0.4840101,-0.6359761,0.24197383,0.55019754,0.17453292
2018-09-09 22:48:28,800,-0.49855915,-0.62772954,0.24793833,0.5439862,0.17453292
2018-09-09 22:48:28,820,-0.51355076,-0.62193596,0.25320292,0.5341812,0.17453292
2018-09-09 22:48:28,841,-0.532357,-0.6167159,0.25632992,0.5201466,0.17453292
2018-09-09 22:48:28,860,-0.5524586,-0.6103595,0.25733426,0.50599396,0.17453292
2018-09-09 22:48:28,880,-0.57006305,-0.6051572,0.25215545,0.49520755,0.17453292
2018-09-09 22:48:28,900,-0.5802151,-0.60275674,0.24801002,0.48839104,0.17453292
2018-09-09 22:48:28,921,-0.5823467,-0.60913646,0.24294534,0.48041925,0.17453292
2018-09-09 22:48:28,940,-0.5775738,-0.61318946,0.23665455,0.48415062,0.17453292
2018-09-09 22:48:28,960,-0.570843,-0.6213842,0.23657663,0.4817172,0.17453292
2018-09-09 22:48:28,981,-0.5698609,-0.62308013,0.23638497,0.48078254,0.17453292
2018-09-09 22:48:28,1000,-0.57234514,-0.62188864,0.23653397,0.4792987,0.17453292
2018-09-09 22:48:28,1020,-0.57138133,-0.6243378,0.24036698,0.47534135,0.17453292
2018-09-09 22:48:28,1041,-0.56884056,-0.62900776,0.24819528,0.46815467,0.17453292
2018-09-09 22:48:28,1060,-0.5660125,-0.6341375,0.25820005,0.45916465,0.17453292
2018-09-09 22:48:28,1080,-0.56123817,-0.6389603,0.26877028,0.4522212,0.17453292
2018-09-09 22:48:28,1100,-0.56616765,-0.63441145,0.2736026,0.44957528,0.17453292
2018-09-09 22:48:28,1121,-0.5722418,-0.62773895,0.27748597,0.44887045,0.17453292
2018-09-09 22:48:28,1140,-0.5753578,-0.6245706,0.2809006,0.4471799,0.17453292
2018-09-09 22:48:28,1160,-0.575976,-0.62520665,0.28022853,0.44591507,0.17453292
2018-09-09 22:48:28,1181,-0.57723117,-0.6249337,0.2790132,0.44543648,0.17453292
2018-09-09 22:48:28,1200,-0.5774002,-0.6252714,0.27933723,0.44453955,0.17453292
2018-09-09 22:48:28,1220,-0.57747275,-0.6257273,0.27980545,0.44350815,0.17453292
2018-09-09 22:48:28,1240,-0.57769847,-0.6254923,0.2799492,0.44345504,0.17453292
2018-09-09 22:48:28,1261,-0.57788473,-0.62495416,0.28018436,0.44382235,0.17453292
2018-09-09 22:48:28,1280,-0.577965,-0.62456644,0.28071415,0.44392878,0.17453292
2018-09-09 22:48:28,1300,-0.5780492,-0.6237579,0.28151092,0.44445115,0.17453292
2018-09-09 22:48:28,1320,-0.5777783,-0.6235588,0.28214663,0.4446796,0.17453292
2018-09-09 22:48:28,1340,-0.5771522,-0.62365454,0.28271136,0.44499955,0.17453292
2018-09-09 22:48:28,1361,-0.5764452,-0.6238582,0.2832011,0.44531897,0.17453292
2018-09-09 22:48:28,1380,-0.57579553,-0.6241206,0.28365067,0.44550565,0.17453292
2018-09-09 22:48:28,1400,-0.575339,-0.62413,0.2838621,0.44594738,0.17453292
2018-09-09 22:48:28,1421,-0.5750661,-0.6239375,0.2837256,0.4466551,0.17453292
2018-09-09 22:48:28,1440,-0.57515055,-0.6232164,0.28299996,0.4480114,0.17453292
2018-09-09 22:48:28,1460,-0.57514906,-0.622288,0.28230864,0.44973662,0.17453292
2018-09-09 22:48:28,1481,-0.5749464,-0.621707,0.28206497,0.45095044,0.17453292
2018-09-09 22:48:28,1500,-0.57491076,-0.6215094,0.28169417,0.45149985,0.17453292
2018-09-09 22:48:28,1520,-0.57488996,-0.62165797,0.2817239,0.45130315,0.17453292
2018-09-09 22:48:28,1541,-0.574842,-0.6216177,0.28182262,0.45135817,0.17453292
2018-09-09 22:48:28,1560,-0.57461447,-0.62148297,0.28145579,0.45206174,0.17453292
2018-09-09 22:48:28,1580,-0.5742492,-0.6215474,0.28085917,0.45280766,0.17453292
2018-09-09 22:48:28,1600,-0.5739164,-0.6216294,0.28027415,0.4534791,0.17453292
2018-09-09 22:48:28,1620,-0.57374203,-0.62152684,0.27985272,0.4541001,0.17453292
2018-09-09 22:48:28,1641,-0.5738854,-0.6211288,0.2795542,0.4546471,0.17453292
2018-09-09 22:48:28,1660,-0.57436585,-0.62055904,0.2793145,0.45496568,0.17453292
