Milliseconds,X,Y,Z,cos,headingAccuracy
3841,0.07602784,-0.018616349,0.9963831,0.03307483,0.17453292
3862,0.07725872,-0.01981444,0.99620825,0.03475075,0.17453292
3881,0.07618016,-0.021417223,0.9962682,0.034461178,0.17453292
3901,0.074506916,-0.025650846,0.9963544,0.032690663,0.17453292
3921,0.072987124,-0.032704502,0.9962894,0.03179196,0.17453292
3942,0.07008041,-0.03763762,0.9963679,0.030384809,0.17453292
3961,0.068495736,-0.03804136,0.99650955,0.028808476,0.17453292
3981,0.06913468,-0.03794575,0.9965431,0.02612281,0.17453292
4002,0.06719568,-0.037886895,0.9967367,0.023774244,0.17453292
4021,0.062147733,-0.038665496,0.9971108,0.02031588,0.17453292
4041,0.057528824,-0.038136214,0.9975105,0.014452235,0.17453292
4061,0.06537626,-0.036386337,0.9971896,0.003861325,0.17453292
4081,-0.0741362,0.032940608,-0.9966631,0.00902644,0.17453292
4102,-0.07336597,0.030652205,-0.99662775,0.020273145,0.17453292
4121,-0.06090089,0.034004707,-0.99712884,0.029475538,0.17453292
4141,-0.04874034,0.04488363,-0.9972341,0.033674706,0.17453292
4161,-0.03904672,0.055631846,-0.99726635,0.028987478,0.17453292
4182,-0.03531454,0.060079917,-0.9972781,0.02407772,0.17453292
4201,-0.04307973,0.05996704,-0.99693596,0.02582141,0.17453292
4221,-0.054931764,0.057201784,-0.9963263,0.03231506,0.17453292
4242,-0.06603998,0.052830555,-0.99560344,0.040267397,0.17453292
4261,-0.0720862,0.052553177,-0.994915,0.04675347,0.17453292
4281,-0.07533526,0.05766399,-0.9942599,0.049464345,0.17453292
4302,-0.082521714,0.05983124,-0.99337065,0.053152423,0.17453292
4321,-0.097901456,0.056034494,-0.9916628,0.06229268,0.17453292
4341,-0.11554365,0.050119683,-0.98912287,0.07598472,0.17453292
4362,-0.12680554,0.05338175,-0.98573756,0.09691341,0.17453292
4381,-0.122948766,0.063478135,-0.9843769,0.10888629,0.17453292
4401,-0.10656696,0.07934528,-0.9836331,0.1217117,0.17453292
4421,-0.09118366,0.09265822,-0.9828986,0.13042368,0.17453292
4441,-0.08782262,0.10090426,-0.9813849,0.13780153,0.17453292
4461,-0.09409467,0.10438973,-0.9794458,0.14468868,0.17453292
4481,-0.10001462,0.10830949,-0.9776474,0.1499053,0.17453292
4501,-0.10226356,0.117900915,-0.97570056,0.15378526,0.17453292
4522,-0.10273681,0.12637849,-0.9742179,0.15611897,0.17453292
4541,-0.10276338,0.13294478,-0.973163,0.15722337,0.17453292
4561,-0.11067535,0.14005052,-0.9706115,0.16140056,0.17453292
4581,-0.124670625,0.14258194,-0.9675819,0.16707143,0.17453292
4602,-0.13277613,0.14819701,-0.9646263,0.17292833,0.17453292
4621,-0.124905035,0.15834865,-0.9631222,0.1781015,0.17453292
4641,-0.089309305,0.1646102,-0.9656524,0.18011868,0.17453292
4662,-0.036699746,0.15791866,-0.97041017,0.17893818,0.17453292
4681,0.005582996,0.14374936,-0.97293097,0.18085979,0.17453292
4701,0.021430708,0.14219028,-0.9726682,0.18231638,0.17453292
4721,0.0149579495,0.14500725,-0.9722611,0.18291415,0.17453292
4742,0.011918051,0.14716774,-0.97187746,0.18344992,0.17453292
4761,0.012207255,0.14975844,-0.9718523,0.18145655,0.17453292
4781,0.016141262,0.15520261,-0.9721397,0.17491722,0.17453292
4801,0.023571644,0.15750067,-0.9734046,0.16468589,0.17453292
4821,0.025699245,0.15727669,-0.97479934,0.15610848,0.17453292
4842,0.027766015,0.15857053,-0.97564626,0.14899252,0.17453292
4861,0.03365054,0.16039263,-0.976836,0.13759826,0.17453292
4881,0.043393098,0.1618893,-0.97859,0.11945922,0.17453292
4901,0.051694155,0.1621627,-0.98034936,0.099730045,0.17453292
4921,0.058703937,0.16195995,-0.9813918,0.08481178,0.17453292
4942,0.0642202,0.16175178,-0.9818271,0.075681835,0.17453292
4961,0.071578905,0.16213895,-0.9817887,0.06839868,0.17453292
4981,0.079377726,0.16158675,-0.9818498,0.059665054,0.17453292
5002,0.084428795,0.15972954,-0.9822632,0.050172318,0.17453292
5021,0.08572046,0.15805112,-0.9826904,0.044624895,0.17453292
5041,0.08457206,0.15586722,-0.9830717,0.046076518,0.17453292
5061,0.08587753,0.15452039,-0.9830521,0.048549905,0.17453292
5082,0.08734763,0.15026617,-0.98359513,0.048281655,0.17453292
5101,0.08805719,0.14256895,-0.9846766,0.0482909,0.17453292
5121,0.087682694,0.13543013,-0.98563737,0.04989395,0.17453292
5141,0.08743209,0.12930942,-0.9863984,0.051506817,0.17453292
5161,0.08768721,0.12791763,-0.986389,0.05463349,0.17453292
5182,0.08300255,0.13266979,-0.9858718,0.059716538,0.17453292
5201,0.07873179,0.13517246,-0.9857998,0.061060976,0.17453292
5221,0.07719233,0.13415278,-0.9860428,0.06135117,0.17453292
5242,0.07706353,0.13393526,-0.9860253,0.062263314,0.17453292
5261,0.081097946,0.13555665,-0.9853399,0.064442866,0.17453292
5281,0.08349345,0.1386419,-0.9844917,0.06770009,0.17453292
5301,0.083428286,0.1411985,-0.983993,0.06971685,0.17453292
5321,0.08480115,0.14165099,-0.9838371,0.06934169,0.17453292
5342,0.08699991,0.14528686,-0.9828184,0.07342098,0.17453292
5361,0.085046016,0.14891541,-0.9821077,0.077819504,0.17453292
5381,0.07789742,0.15256049,-0.9817955,0.082066596,0.17453292
5401,0.074682765,0.15428972,-0.98163295,0.083749294,0.17453292
5422,0.07706044,0.15378392,-0.98151535,0.083903804,0.17453292
5441,0.080854915,0.15291832,-0.98139036,0.08337551,0.17453292
5461,0.084833324,0.15185362,-0.98127156,0.08276401,0.17453292
5482,0.08655722,0.15186334,-0.98115796,0.08230728,0.17453292
5501,0.0860444,0.15251935,-0.98109275,0.08240865,0.17453292
5521,0.08663651,0.1527746,-0.98097897,0.082669616,0.17453292
5541,0.08708266,0.1529321,-0.98089015,0.08296327,0.17453292
5562,0.086842656,0.1529835,-0.98086876,0.08337204,0.17453292
5581,0.08743775,0.1522517,-0.98089725,0.08375317,0.17453292
5601,0.08970484,0.15121219,-0.9808384,0.08392795,0.17453292
5621,0.093608856,0.14949252,-0.9807577,0.08368784,0.17453292
5642,0.097784,0.14785422,-0.9806173,0.08346967,0.17453292
5661,0.10065833,0.14711401,-0.98043877,0.08345791,0.17453292
5681,0.10207076,0.14689532,-0.98034596,0.083217375,0.17453292
5701,0.10133705,0.14784388,-0.98027813,0.08323334,0.17453292
5722,0.10116303,0.1491172,-0.9801094,0.08316053,0.17453292
5741,0.10290733,0.14891987,-0.97996944,0.08302303,0.17453292
5761,0.105282396,0.14829704,-0.9798092,0.08305117,0.17453292
5781,0.10768714,0.14794403,-0.97956026,0.08353294,0.17453292
5802,0.10927496,0.1476979,-0.97942114,0.083538026,0.17453292
5821,0.11082028,0.14738722,-0.97929525,0.08352629,0.17453292
5841,0.111977324,0.14788583,-0.97905886,0.08387228,0.17453292
5861,0.11244859,0.1477817,-0.97901803,0.08390197,0.17453292
5882,0.11190602,0.14743303,-0.97913176,0.08391409,0.17453292
5901,0.111450724,0.14818212,-0.979079,0.08381568,0.17453292
5921,0.11160471,0.14848307,-0.97902423,0.083717875,0.17453292
5941,0.11193524,0.14851055,-0.9790007,0.0835031,0.17453292
5962,0.112041175,0.14865583,-0.9790238,0.08282842,0.17453292
5981,0.11132565,0.14860988,-0.9791598,0.08226658,0.17453292
6001,0.11100042,0.14906059,-0.97917217,0.081741825,0.17453292
6021,0.10858703,0.15042587,-0.9792357,0.0817212,0.17453292
6041,0.1063063,0.15144569,-0.97936803,0.08124934,0.17453292
6061,0.10283185,0.15212476,-0.9796377,0.081201516,0.17453292
6081,0.09893976,0.15350261,-0.97983193,0.08109992,0.17453292
6101,0.09799329,0.15434852,-0.9798331,0.08062792,0.17453292
6121,0.102077655,0.15336531,-0.97967726,0.07932006,0.17453292
6142,0.106250755,0.15267214,-0.97948164,0.077574186,0.17453292
6161,0.10613708,0.15288562,-0.9795085,0.07696747,0.17453292
6181,0.1051452,0.15331392,-0.9796227,0.07601751,0.17453292
6201,0.10660502,0.1525746,-0.97965753,0.07501627,0.17453292
6222,0.10982555,0.15153435,-0.9795633,0.07369801,0.17453292
6241,0.112022586,0.15114063,-0.97944266,0.07279766,0.17453292
6261,0.11333091,0.15139085,-0.9793254,0.07182409,0.17453292
6281,0.11282568,0.15257634,-0.9792043,0.07176175,0.17453292
6302,0.11328533,0.15267748,-0.97910184,0.0722191,0.17453292
6321,0.11720452,0.15088883,-0.9789102,0.07232182,0.17453292
6341,0.121885926,0.14780599,-0.9787769,0.07275307,0.17453292
6361,0.12443063,0.14549582,-0.9787277,0.07375695,0.17453292
6381,0.12452028,0.14396356,-0.9788506,0.07497135,0.17453292
6402,0.12199595,0.1432972,-0.97926337,0.07500811,0.17453292
6421,0.12135391,0.14244732,-0.9795389,0.07406427,0.17453292
6441,0.12363243,0.14115316,-0.9795574,0.07251298,0.17453292
6462,0.12793899,0.1395447,-0.9793946,0.07032101,0.17453292
6481,0.12983562,0.13906017,-0.9793202,0.0688252,0.17453292
6501,0.12620163,0.13991843,-0.9796922,0.06855013,0.17453292
6521,0.121172525,0.1407407,-0.98020166,0.068658635,0.17453292
6542,0.11856705,0.14080879,-0.98051816,0.0685482,0.17453292
6561,0.119792044,0.14006743,-0.98053783,0.06765041,0.17453292
6581,0.12243236,0.13945529,-0.9803901,0.066316314,0.17453292
6601,0.12122596,0.13985635,-0.98052573,0.06567963,0.17453292
6622,0.11630374,0.14089592,-0.9809713,0.065705046,0.17453292
6641,0.112200536,0.14096504,-0.98145604,0.06545185,0.17453292
6661,0.11380724,0.14018025,-0.98144156,0.06457467,0.17453292
6682,0.11994807,0.13826756,-0.98105454,0.06345453,0.17453292
6701,0.12438023,0.13683389,-0.98077583,0.062328216,0.17453292
6721,0.12298859,0.13641912,-0.98104185,0.061810516,0.17453292
6741,0.11704359,0.13804369,-0.98154,0.061838172,0.17453292
6762,0.1122692,0.14024492,-0.9817839,0.061864994,0.17453292
6781,0.11395554,0.14053272,-0.9815785,0.061386004,0.17453292
6802,0.11628441,0.14037895,-0.9813832,0.060486954,0.17453292
6821,0.116014645,0.14111635,-0.98133796,0.06002182,0.17453292
6842,0.11381143,0.14302118,-0.9813134,0.060132228,0.17453292
6861,0.11016751,0.14479582,-0.9814262,0.060827322,0.17453292
6882,0.10967105,0.14457142,-0.9815015,0.061042383,0.17453292
6901,0.112236425,0.14389129,-0.9813093,0.061076842,0.17453292
6922,0.116193525,0.14237024,-0.9810807,0.06091353,0.17453292
6942,0.1163003,0.14175288,-0.981156,0.060936317,0.17453292
6962,0.113419585,0.14208251,-0.9814304,0.061178952,0.17453292
6981,0.11241727,0.1416864,-0.9816015,0.061203036,0.17453292
7002,0.114906296,0.14014977,-0.9815563,0.060842898,0.17453292
7021,0.11822608,0.13848343,-0.9814372,0.060215324,0.17453292
7041,0.119935974,0.1369143,-0.981467,0.05993662,0.17453292
7062,0.118909925,0.13632655,-0.98164624,0.06038357,0.17453292
7081,0.118352406,0.13608253,-0.9817422,0.06046927,0.17453292
7101,0.11958554,0.1350642,-0.9817733,0.059817784,0.17453292
7121,0.12079017,0.1338188,-0.9818294,0.059272744,0.17453292
7142,0.12073988,0.13378407,-0.9818461,0.059177093,0.17453292
7161,0.11981318,0.13355266,-0.98199004,0.05919511,0.17453292
7181,0.12012951,0.13339,-0.9819663,0.05931436,0.17453292
7201,0.12129037,0.13324775,-0.9818599,0.059032183,0.17453292
7222,0.12136824,0.13337044,-0.9818369,0.0589776,0.17453292
7241,0.12067622,0.13315532,-0.98193765,0.059206188,0.17453292
7261,0.12089394,0.13288514,-0.98195285,0.0591172,0.17453292
7281,0.12104865,0.1326345,-0.98200077,0.058564745,0.17453292
7302,0.12095383,0.13304456,-0.9819662,0.05840969,0.17453292
7321,0.12035123,0.13383576,-0.9819512,0.058098853,0.17453292
7341,0.11881894,0.13486706,-0.98201096,0.057856306,0.17453292
7363,0.11835631,0.13497686,-0.9820719,0.057513908,0.17453292
7381,0.119189054,0.1346945,-0.9820293,0.057182275,0.17453292
7401,0.120870635,0.13326561,-0.9820337,0.056923676,0.17453292
7421,0.1225743,0.13239346,-0.98196507,0.056499057,0.17453292
7441,0.12345133,0.13343018,-0.98176134,0.055685155,0.17453292
7462,0.120484285,0.13538714,-0.98187894,0.055385653,0.17453292
7481,0.11574984,0.13793683,-0.98208034,0.055619963,0.17453292
7501,0.11240439,0.13873503,-0.9823612,0.05553698,0.17453292
7521,0.11145308,0.13806607,-0.9825858,0.05514656,0.17453292
7542,0.11321339,0.13610137,-0.9826771,0.054816507,0.17453292
7561,0.11499288,0.13457003,-0.9826975,0.05452703,0.17453292
7581,0.114409894,0.13400093,-0.9828506,0.054394413,0.17453292
7602,0.11247689,0.13445581,-0.98300666,0.054483466,0.17453292
7621,0.111063704,0.13490325,-0.98311603,0.05430305,0.17453292
7641,0.11021324,0.13425209,-0.9833174,0.05400366,0.17453292
7662,0.11025379,0.1329176,-0.98350495,0.05380582,0.17453292
7681,0.11004012,0.13193387,-0.98366684,0.053704143,0.17453292
7702,0.110097386,0.13212995,-0.9836322,0.053738944,0.17453292
7721,0.10985557,0.13279364,-0.98357815,0.053587373,0.17453292
7741,0.106311366,0.13461792,-0.9837109,0.053747848,0.17453292
7762,0.101909414,0.1353599,-0.9840538,0.054131974,0.17453292
7782,0.103042334,0.13393785,-0.98411524,0.054407254,0.17453292
7801,0.10508888,0.1339829,-0.98389566,0.054352585,0.17453292
7821,0.10598498,0.13445516,-0.9837352,0.054350983,0.17453292
7841,0.10066906,0.1381093,-0.9837611,0.054824833,0.17453292
7861,0.091746084,0.14129761,-0.98406136,0.05692912,0.17453292
7882,0.08617822,0.1408505,-0.98452353,0.05871864,0.17453292
7901,0.08919923,0.13615783,-0.98494864,0.058144417,0.17453292
7921,0.0993453,0.13038318,-0.9848654,0.056309596,0.17453292
7941,0.10309041,0.12943517,-0.9846137,0.05616653,0.17453292
7962,0.09733369,0.13266663,-0.98467904,0.05773168,0.17453292
7981,0.09324002,0.13493739,-0.9847217,0.05849178,0.17453292
8001,0.0960716,0.13427965,-0.9846296,0.056954198,0.17453292
8022,0.102250874,0.13389495,-0.984249,0.053580068,0.17453292
8041,0.108886786,0.13431363,-0.9836023,0.051283684,0.17453292
8061,0.108749524,0.1379691,-0.9831627,0.050291196,0.17453292
8081,0.10097723,0.14704268,-0.98261464,0.051482905,0.17453292
8102,0.08840639,0.15611391,-0.98195785,0.059762217,0.17453292
8121,0.07676565,0.15804683,-0.98189723,0.070753746,0.17453292
8141,0.06386128,0.15307984,-0.98284066,0.080700316,0.17453292
8162,0.056809086,0.14804178,-0.98363745,0.08552016,0.17453292
8181,0.051949,0.14732382,-0.9837111,0.08893471,0.17453292
8201,0.044920612,0.1440572,-0.98412806,0.09338955,0.17453292
8221,0.05175657,0.13300416,-0.98502475,0.096733555,0.17453292
