Milliseconds,Latitude,Longitude,Altitude
2,19.1350459907117,72.90805663063473,-6.238256454467773
21,19.1350459907117,72.90805663063473,-6.238256454467773
40,19.1350459907117,72.90805663063473,-6.238256454467773
60,19.1350459907117,72.90805663063473,-6.238256454467773
81,19.1350459907117,72.90805663063473,-6.238256454467773
100,19.1350459907117,72.90805663063473,-6.238256454467773
120,19.1350459907117,72.90805663063473,-6.238256454467773
140,19.1350459907117,72.90805663063473,-6.238256454467773
161,19.1350459907117,72.90805663063473,-6.238256454467773
180,19.1350459907117,72.90805663063473,-6.238256454467773
200,19.1350459907117,72.90805663063473,-6.238256454467773
220,19.1350459907117,72.90805663063473,-6.238256454467773
240,19.1350459907117,72.90805663063473,-6.238256454467773
261,19.1350459907117,72.90805663063473,-6.238256454467773
280,19.1350459907117,72.90805663063473,-6.238256454467773
300,19.1350459907117,72.90805663063473,-6.238256454467773
321,19.1350459907117,72.90805663063473,-6.238256454467773
340,19.1350459907117,72.90805663063473,-6.238256454467773
360,19.1350459907117,72.90805663063473,-6.238256454467773
382,19.1350459907117,72.90805663063473,-6.238256454467773
400,19.1350459907117,72.90805663063473,-6.238256454467773
420,19.1350459907117,72.90805663063473,-6.238256454467773
441,19.1350459907117,72.90805663063473,-6.238256454467773
460,19.1350459907117,72.90805663063473,-6.238256454467773
480,19.1350459907117,72.90805663063473,-6.238256454467773
500,19.1350459907117,72.90805663063473,-6.238256454467773
521,19.1350459907117,72.90805663063473,-6.238256454467773
540,19.1350459907117,72.90805663063473,-6.238256454467773
560,19.1350459907117,72.90805663063473,-6.238256454467773
580,19.1350459907117,72.90805663063473,-6.238256454467773
600,19.1350459907117,72.90805663063473,-6.238256454467773
621,19.1350459907117,72.90805663063473,-6.238256454467773
640,19.1350459907117,72.90805663063473,-6.238256454467773
660,19.1350459907117,72.90805663063473,-6.238256454467773
680,19.1350459907117,72.90805663063473,-6.238256454467773
701,19.1350459907117,72.90805663063473,-6.238256454467773
720,19.1350459907117,72.90805663063473,-6.238256454467773
740,19.1350459907117,72.90805663063473,-6.238256454467773
760,19.1350459907117,72.90805663063473,-6.238256454467773
781,19.1350459907117,72.90805663063473,-6.238256454467773
801,19.1350459907117,72.90805663063473,-6.238256454467773
820,19.1350459907117,72.90805663063473,-6.238256454467773
840,19.1350459907117,72.90805663063473,-6.238256454467773
860,19.1350459907117,72.90805663063473,-6.238256454467773
880,19.1350459907117,72.90805663063473,-6.238256454467773
900,19.1350459907117,72.90805663063473,-6.238256454467773
920,19.1350459907117,72.90805663063473,-6.238256454467773
940,19.1350459907117,72.90805663063473,-6.238256454467773
961,19.1350459907117,72.90805663063473,-6.238256454467773
980,19.1350459907117,72.90805663063473,-6.238256454467773
1000,19.1350459907117,72.90805663063473,-6.238256454467773
1020,19.1350459907117,72.90805663063473,-6.238256454467773
1041,19.1350459907117,72.90805663063473,-6.238256454467773
1060,19.1350459907117,72.90805663063473,-6.238256454467773
1081,19.1350459907117,72.90805663063473,-6.238256454467773
1100,19.1350459907117,72.90805663063473,-6.238256454467773
1120,19.1350459907117,72.90805663063473,-6.238256454467773
1141,19.1350459907117,72.90805663063473,-6.238256454467773
1160,19.1350459907117,72.90805663063473,-6.238256454467773
1180,19.1350459907117,72.90805663063473,-6.238256454467773
1201,19.1350459907117,72.90805663063473,-6.238256454467773
1220,19.1350459907117,72.90805663063473,-6.238256454467773
1240,19.1350459907117,72.90805663063473,-6.238256454467773
1261,19.1350459907117,72.90805663063473,-6.238256454467773
1280,19.1350459907117,72.90805663063473,-6.238256454467773
1301,19.1350459907117,72.90805663063473,-6.238256454467773
1320,19.1350459907117,72.90805663063473,-6.238256454467773
1341,19.1350459907117,72.90805663063473,-6.238256454467773
1360,19.1350459907117,72.90805663063473,-6.238256454467773
1381,19.1350459907117,72.90805663063473,-6.238256454467773
1400,19.1350459907117,72.90805663063473,-6.238256454467773
1420,19.1350459907117,72.90805663063473,-6.238256454467773
1441,19.1350459907117,72.90805663063473,-6.238256454467773
1460,19.1350459907117,72.90805663063473,-6.238256454467773
1480,19.1350459907117,72.90805663063473,-6.238256454467773
1500,19.1350459907117,72.90805663063473,-6.238256454467773
1521,19.1350459907117,72.90805663063473,-6.238256454467773
1540,19.1350459907117,72.90805663063473,-6.238256454467773
1560,19.1350459907117,72.90805663063473,-6.238256454467773
1581,19.1350459907117,72.90805663063473,-6.238256454467773
1600,19.1350459907117,72.90805663063473,-6.238256454467773
1620,19.1350459907117,72.90805663063473,-6.238256454467773
1640,19.1350459907117,72.90805663063473,-6.238256454467773
1661,19.1350459907117,72.90805663063473,-6.238256454467773
1680,19.1350459907117,72.90805663063473,-6.238256454467773
1700,19.1350459907117,72.90805663063473,-6.238256454467773
1721,19.1350459907117,72.90805663063473,-6.238256454467773
1740,19.1350459907117,72.90805663063473,-6.238256454467773
1760,19.1350459907117,72.90805663063473,-6.238256454467773
1780,19.1350459907117,72.90805663063473,-6.238256454467773
1801,19.1350459907117,72.90805663063473,-6.238256454467773
1820,19.1350459907117,72.90805663063473,-6.238256454467773
1840,19.1350459907117,72.90805663063473,-6.238256454467773
1861,19.1350459907117,72.90805663063473,-6.238256454467773
1881,19.1350459907117,72.90805663063473,-6.238256454467773
1900,19.1350459907117,72.90805663063473,-6.238256454467773
1920,19.1350459907117,72.90805663063473,-6.238256454467773
1940,19.1350459907117,72.90805663063473,-6.238256454467773
1961,19.1350459907117,72.90805663063473,-6.238256454467773
1980,19.1350459907117,72.90805663063473,-6.238256454467773
2000,19.1350459907117,72.90805663063473,-6.238256454467773
2021,19.1350459907117,72.90805663063473,-6.238256454467773
2040,19.1350459907117,72.90805663063473,-6.238256454467773
2060,19.1350459907117,72.90805663063473,-6.238256454467773
2081,19.1350459907117,72.90805663063473,-6.238256454467773
2100,19.1350459907117,72.90805663063473,-6.238256454467773
2120,19.1350459907117,72.90805663063473,-6.238256454467773
2141,19.1350459907117,72.90805663063473,-6.238256454467773
2160,19.1350459907117,72.90805663063473,-6.238256454467773
2180,19.1350459907117,72.90805663063473,-6.238256454467773
2200,19.1350459907117,72.90805663063473,-6.238256454467773
2220,19.1350459907117,72.90805663063473,-6.238256454467773
2241,19.1350459907117,72.90805663063473,-6.238256454467773
2260,19.1350459907117,72.90805663063473,-6.238256454467773
2280,19.1350459907117,72.90805663063473,-6.238256454467773
2300,19.1350459907117,72.90805663063473,-6.238256454467773
2320,19.1350459907117,72.90805663063473,-6.238256454467773
2341,19.1350459907117,72.90805663063473,-6.238256454467773
2360,19.1350459907117,72.90805663063473,-6.238256454467773
2380,19.1350459907117,72.90805663063473,-6.238256454467773
