Milliseconds,X,Y,Z,cos,headingAccuracy
1381,0.12315882,-0.32349536,-0.89208215,0.29046875,0.17453292
1402,0.10647121,-0.30517003,-0.9025042,0.28464243,0.17453292
1421,0.0879008,-0.28341496,-0.9131586,0.27944726,0.17453292
1441,0.07030819,-0.26402947,-0.91897553,0.2843047,0.17453292
1461,0.05582353,-0.2536791,-0.91953146,0.29494503,0.17453292
1482,0.03701745,-0.25271785,-0.9186674,0.30135304,0.17453292
1501,0.013227108,-0.2573423,-0.9171177,0.30413,0.17453292
1521,-0.012431125,-0.26405698,-0.9152211,0.30412132,0.17453292
1541,-0.036575258,-0.2738744,-0.9106684,0.30714512,0.17453292
1561,-0.054864354,-0.27514833,-0.90611327,0.3166103,0.17453292
1582,-0.06217712,-0.26094392,-0.9075158,0.32319847,0.17453292
1601,-0.06443311,-0.24391113,-0.9103392,0.3280828,0.17453292
1621,-0.065460645,-0.23144712,-0.91115856,0.3345701,0.17453292
1642,-0.066754356,-0.22238417,-0.9107117,0.34160405,0.17453292
1661,-0.06712072,-0.21349937,-0.90999556,0.34902847,0.17453292
1681,-0.070590794,-0.20512325,-0.9091896,0.3554092,0.17453292
1702,-0.077306785,-0.19957396,-0.90728575,0.36197576,0.17453292
1721,-0.08922775,-0.19587326,-0.90421563,0.36887145,0.17453292
1741,-0.10594446,-0.19225718,-0.89960146,0.37753168,0.17453292
1762,-0.1358902,-0.18931033,-0.8900391,0.3918238,0.17453292
1781,-0.16213039,-0.19197899,-0.8812877,0.4002372,0.17453292
1801,-0.2056778,-0.20279178,-0.86504596,0.4102043,0.17453292
1822,-0.25856006,-0.21197894,-0.84290797,0.42156586,0.17453292
1841,-0.27049273,-0.19466099,-0.8383015,0.43149897,0.17453292
1861,-0.27422467,-0.15454794,-0.83779275,0.4461155,0.17453292
1882,-0.27291957,-0.1390029,-0.83934844,0.4490961,0.17453292
1901,-0.26293588,-0.13120314,-0.84362364,0.44938806,0.17453292
1921,-0.25597188,-0.13320933,-0.84597504,0.44839707,0.17453292
1941,-0.25221604,-0.13522933,-0.84771854,0.44662437,0.17453292
1962,-0.2538431,-0.13515581,-0.84751755,0.44610596,0.17453292
1981,-0.25922158,-0.13321204,-0.8463494,0.44581538,0.17453292
2001,-0.25686675,-0.12897019,-0.84766424,0.44592765,0.17453292
2022,-0.25206724,-0.12695944,-0.8484235,0.44779566,0.17453292
2041,-0.24933355,-0.12522107,-0.8483957,0.4498635,0.17453292
2061,-0.25410786,-0.12309415,-0.847246,0.44994584,0.17453292
2081,-0.26805314,-0.12178198,-0.8446128,0.44715306,0.17453292
2102,-0.28705847,-0.12510017,-0.8401114,0.44289988,0.17453292
2121,-0.30574664,-0.13450693,-0.8335266,0.44006854,0.17453292
2141,-0.32166559,-0.14770702,-0.8254382,0.43973368,0.17453292
2162,-0.33521816,-0.16065553,-0.81646127,0.44182524,0.17453292
2181,-0.35021076,-0.17266521,-0.8051323,0.44643152,0.17453292
2201,-0.37323132,-0.189703,-0.78836066,0.45077562,0.17453292
2221,-0.40294254,-0.21762148,-0.76451105,0.453653,0.17453292
2241,-0.43224937,-0.25156757,-0.73596895,0.45631567,0.17453292
2262,-0.4540132,-0.28123042,-0.7087324,0.46095535,0.17453292
2281,-0.46779808,-0.30101132,-0.6867849,0.46784994,0.17453292
2301,-0.4754945,-0.31518424,-0.66839534,0.47729608,0.17453292
2321,-0.47970197,-0.32556787,-0.65151227,0.48930904,0.17453292
2342,-0.48480675,-0.3372025,-0.63324845,0.50025326,0.17453292
2361,-0.49154267,-0.35406467,-0.6122463,0.5081127,0.17453292
2381,-0.49512386,-0.37088767,-0.5926302,0.51583344,0.17453292
2401,-0.49289525,-0.38687977,-0.57644624,0.5244884,0.17453292
2422,-0.48789197,-0.402535,-0.5644938,0.5303525,0.17453292
2441,-0.48416752,-0.4217152,-0.55448216,0.529422,0.17453292
2461,-0.48043963,-0.4488551,-0.5393639,0.52611154,0.17453292
2482,-0.47503087,-0.47933635,-0.5183581,0.52524966,0.17453292
2501,-0.46961942,-0.5068486,-0.49637026,0.52552706,0.17453292
2521,-0.46600372,-0.5307048,-0.47812447,0.52210146,0.17453292
2542,-0.4595032,-0.5564999,-0.46081328,0.51654214,0.17453292
2561,-0.45238364,-0.5673109,-0.4548537,0.5163482,0.17453292
2581,-0.44167924,-0.5754576,-0.45238763,0.51876146,0.17453292
2601,-0.43217352,-0.57951593,-0.45284238,0.52184397,0.17453292
2622,-0.423611,-0.5869277,-0.44874308,0.5241175,0.17453292
2641,-0.42055038,-0.59395415,-0.44204462,0.52435905,0.17453292
2661,-0.42020306,-0.60754025,-0.42591435,0.5224186,0.17453292
2681,-0.42262703,-0.6177512,-0.41084394,0.52055466,0.17453292
2701,-0.42500257,-0.62654525,-0.3952094,0.52021474,0.17453292
2721,-0.42658547,-0.63310516,-0.38206166,0.5207989,0.17453292
2741,-0.42716077,-0.6375496,-0.37282947,0.52159595,0.17453292
2762,-0.4271653,-0.6426398,-0.364206,0.52143824,0.17453292
2781,-0.42688435,-0.6492205,-0.35232425,0.52168006,0.17453292
2801,-0.42674303,-0.6573054,-0.3368079,0.5219199,0.17453292
2822,-0.42693293,-0.6648099,-0.3202994,0.5226513,0.17453292
2841,-0.4283321,-0.6714899,-0.30566004,0.52173257,0.17453292
2861,-0.4325968,-0.67693424,-0.29685813,0.51623183,0.17453292
2881,-0.4373103,-0.6774223,-0.29497418,0.512688,0.17453292
2902,-0.4405471,-0.67648506,-0.29514176,0.51105535,0.17453292
2921,-0.44165987,-0.67504233,-0.29542497,0.5118384,0.17453292
2941,-0.44107825,-0.6752464,-0.2921846,0.5139265,0.17453292
2961,-0.44101366,-0.67964816,-0.2844036,0.51254255,0.17453292
2982,-0.44167992,-0.68605626,-0.27312246,0.50955844,0.17453292
3001,-0.44235447,-0.6901312,-0.26382947,0.50836545,0.17453292
3021,-0.44325277,-0.6904539,-0.25857306,0.50984347,0.17453292
3041,-0.44576368,-0.68827593,-0.25648853,0.5116489,0.17453292
3062,-0.45264867,-0.6835017,-0.25711033,0.51169217,0.17453292
3081,-0.45867634,-0.6803919,-0.2587534,0.5096367,0.17453292
3101,-0.4655067,-0.6822954,-0.25790957,0.50125766,0.17453292
3122,-0.47533628,-0.6812798,-0.2626176,0.49086177,0.17453292
3141,-0.4863399,-0.6781546,-0.27321547,0.47846964,0.17453292
3161,-0.4918891,-0.670881,-0.2857656,0.47571197,0.17453292
3181,-0.49930155,-0.6621858,-0.28997165,0.47762367,0.17453292
3202,-0.5099136,-0.65413135,-0.2840401,0.4810629,0.17453292
3221,-0.5236017,-0.6435285,-0.27437547,0.4862411,0.17453292
3242,-0.538454,-0.6305195,-0.26475942,0.4923565,0.17453292
3261,-0.5574535,-0.61491215,-0.24922468,0.49901477,0.17453292
3281,-0.57807714,-0.60507417,-0.22414868,0.49946913,0.17453292
3301,-0.60106945,-0.59490895,-0.19643587,0.49619734,0.17453292
3322,-0.62240607,-0.5812994,-0.17572464,0.49378386,0.17453292
3341,-0.6390569,-0.5670267,-0.16112922,0.49408948,0.17453292
3362,-0.6536969,-0.5520861,-0.1486171,0.49577644,0.17453292
3381,-0.6646553,-0.54318506,-0.12972796,0.49634057,0.17453292
3401,-0.6717291,-0.5374065,-0.10984417,0.49790412,0.17453292
3422,-0.67894083,-0.5303275,-0.09588807,0.49859557,0.17453292
3441,-0.6850732,-0.5218246,-0.089044094,0.50044477,0.17453292
3461,-0.68941015,-0.5155551,-0.08629229,0.5014681,0.17453292
3481,-0.69295186,-0.50907546,-0.08657019,0.5031555,0.17453292
3501,-0.6966076,-0.5045528,-0.08935581,0.5021752,0.17453292
3522,-0.6997747,-0.5015098,-0.09201728,0.50033605,0.17453292
3541,-0.702632,-0.49704713,-0.10061713,0.49912784,0.17453292
3561,-0.704662,-0.49099153,-0.11280784,0.49965298,0.17453292
3581,-0.7033689,-0.4872819,-0.12569948,0.50202405,0.17453292
3602,-0.7069493,-0.4880391,-0.12527125,0.4963342,0.17453292
3621,-0.7114112,-0.4904357,-0.11534892,0.48996082,0.17453292
3641,-0.71096915,-0.4897788,-0.10956449,0.49258018,0.17453292
3661,-0.71076006,-0.48997876,-0.09970999,0.49477148,0.17453292
3682,-0.7121463,-0.49026963,-0.091924004,0.4939973,0.17453292
3701,-0.7121235,-0.49323797,-0.08688411,0.49198323,0.17453292
3721,-0.71167296,-0.49506122,-0.07837327,0.49223334,0.17453292
3744,-0.7109267,-0.49430716,-0.077502936,0.4942033,0.17453292
3761,-0.7123138,-0.4939899,-0.080577165,0.49202684,0.17453292
3781,-0.71328807,-0.49312428,-0.08055648,0.49148676,0.17453292
3801,-0.71245736,-0.49276933,-0.08123408,0.49293396,0.17453292
3822,-0.71466833,-0.49344316,-0.07866691,0.48946348,0.17453292
3841,-0.72349244,-0.4903993,-0.06670092,0.48126724,0.17453292
3861,-0.7318611,-0.47953084,-0.058673184,0.480611,0.17453292
3882,-0.7379985,-0.46835423,-0.047871925,0.4834365,0.17453292
3901,-0.74268204,-0.4570877,-0.038797628,0.48784116,0.17453292
3921,-0.746849,-0.45029566,-0.02725238,0.48857722,0.17453292
3941,-0.75173706,-0.44461516,-0.021142835,0.48658162,0.17453292
3962,-0.7560157,-0.43988624,-0.016128227,0.48443806,0.17453292
3981,-0.7578278,-0.43744677,-0.010253998,0.48397538,0.17453292
4001,-0.75770134,-0.43816733,-0.0037806204,0.48361528,0.17453292
4022,-0.7573499,-0.43873772,0.0014619682,0.48366126,0.17453292
4041,-0.75716835,-0.43900314,0.0049202726,0.48368183,0.17453292
4061,-0.7577004,-0.43839082,0.004690149,0.4834063,0.17453292
4082,-0.75751615,-0.43809834,0.0051114713,0.4839556,0.17453292
4101,-0.7566399,-0.4374919,0.0033523536,0.4858865,0.17453292
4121,-0.75400007,-0.43774253,-4.3179747E-4,0.4897603,0.17453292
4142,-0.7486633,-0.44191158,-0.0026844752,0.49417624,0.17453292
4161,-0.7399739,-0.45228502,-0.0036239566,0.4978592,0.17453292
4181,-0.7309453,-0.46665382,-0.00529028,0.49792087,0.17453292
4201,-0.72399753,-0.47969913,-0.010965863,0.49557653,0.17453292
4222,-0.71925986,-0.48938844,-0.031297017,0.49212268,0.17453292
4241,-0.71807384,-0.49101034,-0.044703055,0.49120304,0.17453292
4261,-0.7176227,-0.49158287,-0.058040667,0.48989308,0.17453292
4281,-0.72050416,-0.48672923,-0.07227811,0.48861465,0.17453292
4302,-0.71964145,-0.48639098,-0.081787236,0.4887237,0.17453292
4321,-0.7198201,-0.48660767,-0.08499,0.48769742,0.17453292
4341,-0.7198893,-0.48634323,-0.08837382,0.4872574,0.17453292
4361,-0.7191541,-0.48835585,-0.08885082,0.48624215,0.17453292
4382,-0.71953565,-0.49083477,-0.08849346,0.4832376,0.17453292
4401,-0.7190032,-0.49434406,-0.087870896,0.48055908,0.17453292
4421,-0.7161463,-0.5003728,-0.08383161,0.47930554,0.17453292
4441,-0.7140861,-0.5035299,-0.07775572,0.48009658,0.17453292
4462,-0.7125824,-0.5049794,-0.07280472,0.4815824,0.17453292
4481,-0.71039647,-0.5067609,-0.066755824,0.48381186,0.17453292
4501,-0.7049096,-0.51168,-0.06005228,0.4875241,0.17453292
4521,-0.7028349,-0.5142025,-0.051628172,0.4888287,0.17453292
4542,-0.70190877,-0.51443064,-0.04498274,0.4905729,0.17453292
4561,-0.7013999,-0.5159135,-0.03542963,0.49052644,0.17453292
4581,-0.7028073,-0.51403195,-0.025321117,0.4911129,0.17453292
4601,-0.7069897,-0.50636,-0.02070733,0.49329126,0.17453292
4622,-0.7117784,-0.5000701,-0.017171463,0.49295694,0.17453292
4641,-0.71467423,-0.49697527,-0.009043495,0.49211234,0.17453292
4661,-0.71626127,-0.4941009,-0.0039190794,0.49276638,0.17453292
4682,-0.7169149,-0.49284366,0.0014015483,0.49308842,0.17453292
4701,-0.7173567,-0.49157047,0.003929564,0.49370274,0.17453292
4721,-0.7187524,-0.48991197,0.005564672,0.49330547,0.17453292
4741,-0.72090286,-0.48826465,0.004951834,0.49180505,0.17453292
4762,-0.72237504,-0.48691645,0.004224343,0.4909876,0.17453292
4781,-0.723002,-0.48536387,0.002637459,0.4916127,0.17453292
4801,-0.72265744,-0.48382613,9.704831E-4,0.4936371,0.17453292
4821,-0.7215473,-0.48248005,-0.0022011835,0.49656588,0.17453292
4843,-0.7207821,-0.4807983,-0.005593767,0.4992743,0.17453292
4861,-0.7213088,-0.4773982,-0.0074998843,0.5017452,0.17453292
4881,-0.7238994,-0.4733069,-0.008377528,0.5018765,0.17453292
4902,-0.7269163,-0.46900728,-0.0110279145,0.5015009,0.17453292
4921,-0.72989863,-0.46629497,-0.012313815,0.49966523,0.17453292
4941,-0.7313265,-0.46532202,-0.01362637,0.49844888,0.17453292
4962,-0.7331652,-0.46449494,-0.011773937,0.4965628,0.17453292
4981,-0.7350575,-0.46479332,-0.007471421,0.49356037,0.17453292
5002,-0.73790765,-0.46403143,-0.005535989,0.49003723,0.17453292
5021,-0.7408895,-0.46184966,-0.0049712514,0.48759913,0.17453292
5041,-0.7429449,-0.46121076,-0.0016113141,0.4850927,0.17453292
5062,-0.7444191,-0.4629882,0.0050151637,0.48109972,0.17453292
5081,-0.7448966,-0.46345964,0.0070043597,0.47988036,0.17453292
5101,-0.74452955,-0.46514612,0.009390301,0.4787762,0.17453292
5121,-0.74352646,-0.46697617,0.011476094,0.4785081,0.17453292
5142,-0.7427761,-0.46814823,0.012106624,0.47851261,0.17453292
5161,-0.74216706,-0.46873376,0.011184963,0.47890666,0.17453292
5182,-0.741688,-0.46831733,0.007227986,0.48013076,0.17453292
5201,-0.7412855,-0.46758717,0.003036736,0.4815068,0.17453292
5221,-0.7405082,-0.4673625,-0.0031386653,0.4829183,0.17453292
5242,-0.7397715,-0.46654338,-0.00632612,0.4848045,0.17453292
5261,-0.73956484,-0.46479973,-0.0076465877,0.48677164,0.17453292
5281,-0.74013215,-0.46277443,-0.008355618,0.4878262,0.17453292
5301,-0.7407379,-0.46110836,-0.009267829,0.48846757,0.17453292
5322,-0.73955107,-0.4616229,-0.010275054,0.48975804,0.17453292
5341,-0.7371002,-0.4644939,-0.012146342,0.49069464,0.17453292
5361,-0.7358826,-0.47074848,-0.017045464,0.48639712,0.17453292
5382,-0.73479295,-0.48082456,-0.019781528,0.47801232,0.17453292
5401,-0.7324606,-0.48857075,-0.023072993,0.47356912,0.17453292
5421,-0.7290988,-0.4952631,-0.023655197,0.47177306,0.17453292
5441,-0.7250792,-0.5037489,-0.021752596,0.46906728,0.17453292
5462,-0.7217779,-0.5097898,-0.017812243,0.46779662,0.17453292
5481,-0.7194432,-0.51335466,-0.013024805,0.46765247,0.17453292
5501,-0.7175623,-0.5163715,-0.0048113787,0.46737745,0.17453292
5521,-0.7155786,-0.51885027,0.0018489994,0.46769455,0.17453292
5542,-0.7123851,-0.5232242,0.011297348,0.46756423,0.17453292
5561,-0.7072181,-0.5290668,0.026454715,0.4682211,0.17453292
5581,-0.7016406,-0.5337155,0.043994013,0.47001362,0.17453292
5601,-0.7005057,-0.53444767,0.048286162,0.4704529,0.17453292
5622,-0.7017704,-0.53533,0.047583662,0.46762794,0.17453292
5641,-0.7013274,-0.53542435,0.04825698,0.46811524,0.17453292
5661,-0.7002382,-0.5371058,0.050566226,0.46757555,0.17453292
5682,-0.700022,-0.5402536,0.05516888,0.46373665,0.17453292
5701,-0.7073675,-0.5336286,0.047043998,0.46114922,0.17453292
5721,-0.7130656,-0.5272125,0.046681337,0.4597882,0.17453292
5741,-0.71801114,-0.5219094,0.047327463,0.4580728,0.17453292
5762,-0.7212378,-0.51877755,0.046145234,0.45667985,0.17453292
5781,-0.72300124,-0.51739883,0.04275571,0.4557846,0.17453292
5801,-0.72466093,-0.5156002,0.038612973,0.45555675,0.17453292
5822,-0.72623736,-0.51399934,0.034484036,0.45518664,0.17453292
5841,-0.7270784,-0.5134875,0.03185727,0.45461267,0.17453292
5861,-0.7259866,-0.5143602,0.03343822,0.45525697,0.17453292
5881,-0.7226318,-0.5171452,0.039515942,0.45694923,0.17453292
5902,-0.71956813,-0.51983964,0.044321,0.45828387,0.17453292
5921,-0.71714073,-0.52224237,0.047466576,0.45904145,0.17453292
5941,-0.71346724,-0.5256837,0.05146927,0.4604042,0.17453292
5961,-0.71242714,-0.52634245,0.051809736,0.46122333,0.17453292
5981,-0.71304077,-0.52527493,0.051401123,0.46153772,0.17453292
6002,-0.7148861,-0.5226907,0.050084617,0.46176165,0.17453292
6021,-0.7155135,-0.52182794,0.0509202,0.46167424,0.17453292
6041,-0.7169164,-0.5206699,0.051986635,0.46068555,0.17453292
6061,-0.71695244,-0.52037066,0.05300286,0.46085167,0.17453292
6082,-0.7155212,-0.52128613,0.05572056,0.46172,0.17453292
6101,-0.71384704,-0.52266955,0.057031807,0.46258652,0.17453292
6121,-0.7119515,-0.5250666,0.058273576,0.4626384,0.17453292
6142,-0.71104455,-0.52668,0.059479512,0.46204546,0.17453292
6161,-0.7107124,-0.5270483,0.059879262,0.4620849,0.17453292
6181,-0.71009785,-0.52782214,0.060180303,0.4621073,0.17453292
6202,-0.7098096,-0.52845937,0.060210258,0.46181783,0.17453292
6221,-0.70956075,-0.5290129,0.06026798,0.461559,0.17453292
6241,-0.7092569,-0.52942526,0.060340587,0.46154362,0.17453292
6261,-0.7091384,-0.52962106,0.060605846,0.46146634,0.17453292
6282,-0.7092195,-0.5297496,0.060638785,0.46118972,0.17453292
6301,-0.7092395,-0.52983594,0.060609385,0.46106365,0.17453292
6321,-0.70922995,-0.5299772,0.060528416,0.46092665,0.17453292
6341,-0.7092872,-0.5301227,0.060300257,0.460701,0.17453292
6362,-0.70928997,-0.53045386,0.060241457,0.46032315,0.17453292
6381,-0.7092949,-0.53093976,0.059933897,0.4597952,0.17453292
6401,-0.70957494,-0.53167844,0.059652638,0.4585444,0.17453292
6422,-0.7096065,-0.53249824,0.06003528,0.45749313,0.17453292
6441,-0.7098257,-0.5327779,0.06000682,0.4568308,0.17453292
6461,-0.71000654,-0.53305876,0.060109165,0.45620826,0.17453292
6481,-0.71001494,-0.5335733,0.060297478,0.4555684,0.17453292
6502,-0.71015364,-0.5335814,0.059964713,0.4553866,0.17453292
6521,-0.71009797,-0.5338345,0.05978862,0.4551999,0.17453292
6541,-0.70995474,-0.5341248,0.059643973,0.45510167,0.17453292
6562,-0.7097521,-0.53428155,0.059440624,0.45526037,0.17453292
6581,-0.7093632,-0.53465617,0.059592288,0.45540687,0.17453292
6601,-0.7087931,-0.5351473,0.05981658,0.45568815,0.17453292
6622,-0.70821667,-0.5355551,0.060001012,0.45608085,0.17453292
6641,-0.70753896,-0.536144,0.060521886,0.45637193,0.17453292
6661,-0.7068337,-0.53666484,0.060987733,0.4567903,0.17453292
6681,-0.70631087,-0.53699493,0.061430693,0.45715174,0.17453292
6702,-0.7056634,-0.5375884,0.062218353,0.45734754,0.17453292
6721,-0.7054334,-0.5378116,0.0626137,0.45738593,0.17453292
6741,-0.70511246,-0.53818417,0.06336128,0.4573397,0.17453292
6761,-0.70503336,-0.5382804,0.0639194,0.45727065,0.17453292
6782,-0.70536005,-0.537935,0.06402209,0.45715886,0.17453292
6801,-0.7055805,-0.53775156,0.06398953,0.4570392,0.17453292
6821,-0.70623314,-0.5371968,0.063548826,0.45674488,0.17453292
6841,-0.70675606,-0.536796,0.06282084,0.45650795,0.17453292
6862,-0.70736337,-0.5363925,0.061910234,0.45616588,0.17453292
6881,-0.70813596,-0.5357919,0.060662836,0.45584047,0.17453292
6901,-0.70867616,-0.53553724,0.059536476,0.45544854,0.17453292
6921,-0.70919794,-0.5353443,0.05870032,0.4549714,0.17453292
6942,-0.7095479,-0.5352159,0.057977617,0.45466948,0.17453292
6961,-0.7097674,-0.53529364,0.05758679,0.45428485,0.17453292
6981,-0.70978504,-0.53566736,0.057647236,0.45380884,0.17453292
7002,-0.7097861,-0.53591967,0.05763881,0.45351028,0.17453292
7021,-0.7095711,-0.53651005,0.057868067,0.45311925,0.17453292
7041,-0.7093491,-0.5370301,0.058241613,0.4528029,0.17453292
7061,-0.70925653,-0.5372293,0.058532964,0.45267403,0.17453292
7082,-0.7090213,-0.5377246,0.059142843,0.45237508,0.17453292
7101,-0.70873797,-0.53818494,0.059806194,0.4521843,0.17453292
7121,-0.7083611,-0.5387805,0.060444396,0.45198074,0.17453292
7142,-0.7080224,-0.5393404,0.060970895,0.45177293,0.17453292
7161,-0.7079352,-0.5396306,0.061176103,0.4515352,0.17453292
7181,-0.70790434,-0.5399171,0.06136665,0.45121518,0.17453292
7201,-0.7079552,-0.5399845,0.06131864,0.45106116,0.17453292
7222,-0.70796245,-0.5401358,0.061398353,0.45085776,0.17453292
7241,-0.707835,-0.54049605,0.061738584,0.45057958,0.17453292
7261,-0.707989,-0.54036623,0.061507896,0.45052496,0.17453292
7282,-0.7080242,-0.54046243,0.0615918,0.45034268,0.17453292
7301,-0.70798635,-0.54061115,0.06182346,0.45019192,0.17453292
7321,-0.7081344,-0.54035497,0.061671756,0.4502874,0.17453292
7342,-0.7080885,-0.5404651,0.061959915,0.45018786,0.17453292
7361,-0.7080041,-0.540621,0.062217176,0.45009798,0.17453292
7381,-0.7079974,-0.54056954,0.06226246,0.45016408,0.17453292
7402,-0.70787853,-0.5407305,0.06261788,0.45010835,0.17453292
7421,-0.7078196,-0.54081565,0.0627292,0.45008323,0.17453292
7441,-0.70786184,-0.54068786,0.06268357,0.4501767,0.17453292
7461,-0.7078075,-0.54075533,0.062816486,0.45016256,0.17453292
7482,-0.70775115,-0.54079986,0.062674776,0.4502174,0.17453292
7501,-0.70779556,-0.5407269,0.062252227,0.45029384,0.17453292
7521,-0.7077692,-0.54073936,0.061967637,0.4503595,0.17453292
7541,-0.70770633,-0.5407653,0.061605874,0.4504768,0.17453292
7561,-0.7077195,-0.5407864,0.061126754,0.45049608,0.17453292
7581,-0.7079656,-0.5404172,0.060416542,0.45064822,0.17453292
7602,-0.7080325,-0.54052055,0.06025513,0.4504407,0.17453292
7621,-0.70818955,-0.54041606,0.06012639,0.45033637,0.17453292
7641,-0.70847094,-0.54015106,0.059854724,0.45024788,0.17453292
7662,-0.70868427,-0.54015553,0.05988276,0.44990295,0.17453292
7681,-0.709124,-0.53975976,0.059825316,0.4496926,0.17453292
7701,-0.7094419,-0.5398761,0.060042202,0.44902214,0.17453292
7721,-0.7098572,-0.5396279,0.060531188,0.44859833,0.17453292
7742,-0.7099401,-0.5397998,0.06172969,0.44809675,0.17453292
7761,-0.7102846,-0.5393881,0.06260306,0.44792533,0.17453292
7781,-0.7105132,-0.53912616,0.063402474,0.44776574,0.17453292
7801,-0.7108661,-0.5385343,0.06379129,0.44786254,0.17453292
7821,-0.71137834,-0.5381214,0.06415639,0.44749317,0.17453292
7842,-0.71167326,-0.53780615,0.06482135,0.44730744,0.17453292
7861,-0.7118309,-0.53784215,0.06566986,0.44688922,0.17453292
7881,-0.7120132,-0.5378612,0.06619649,0.44649813,0.17453292
