Milliseconds,X,Y,Z,cos,headingAccuracy
1961,0.377092,0.26150203,0.35957125,0.8124819,0.17453292
1982,0.3777288,0.25091836,0.35828373,0.8160844,0.17453292
2001,0.3772172,0.2399694,0.35548222,0.82082534,0.17453292
2021,0.37605476,0.22835983,0.3514405,0.8263923,0.17453292
2041,0.37330377,0.21846272,0.34592706,0.83261806,0.17453292
2062,0.36859405,0.2112495,0.33874354,0.83950275,0.17453292
2081,0.36330432,0.20410694,0.32989794,0.84706414,0.17453292
2102,0.35815388,0.19638646,0.31950822,0.85502785,0.17453292
2121,0.35355866,0.18826456,0.30660638,0.86344963,0.17453292
2142,0.34957618,0.18389924,0.29246262,0.87088645,0.17453292
2161,0.34662324,0.17783956,0.28491887,0.875812,0.17453292
2182,0.3406402,0.15337476,0.27639526,0.8854638,0.17453292
2201,0.33670855,0.12833817,0.26977706,0.8929597,0.17453292
2221,0.33161345,0.084149726,0.2599615,0.90297914,0.17453292
2242,0.3280402,0.024171393,0.24946663,0.9108083,0.17453292
2261,0.33263567,-0.020029968,0.24687776,0.9099471,0.17453292
2281,0.3432391,-0.058287535,0.25231954,0.90284234,0.17453292
2301,0.35648483,-0.0920495,0.2659338,0.8909123,0.17453292
2322,0.3713587,-0.12861633,0.284166,0.8745286,0.17453292
2341,0.3854062,-0.16917832,0.30720213,0.85350317,0.17453292
2361,0.3908546,-0.21541388,0.34073055,0.8274855,0.17453292
2381,0.39207074,-0.26376882,0.37536776,0.7973742,0.17453292
2401,0.38763744,-0.29990885,0.39397913,0.7775425,0.17453292
2422,0.37058112,-0.31976494,0.4123298,0.7683776,0.17453292
2441,0.35826853,-0.3339873,0.431937,0.75731534,0.17453292
2461,0.35887438,-0.34859625,0.44643715,0.7418785,0.17453292
2481,0.36481905,-0.3648465,0.4581774,0.723787,0.17453292
2502,0.3692166,-0.3823578,0.46898085,0.70536417,0.17453292
2521,0.37214512,-0.40195322,0.47832513,0.68640125,0.17453292
2541,0.37880346,-0.4353068,0.47686303,0.66303664,0.17453292
2561,0.38703004,-0.47371012,0.46842363,0.63748395,0.17453292
2582,0.40041766,-0.50519943,0.46394962,0.60761005,0.17453292
2601,0.4242677,-0.52571845,0.47349927,0.56516856,0.17453292
2621,0.44912872,-0.5324461,0.49984843,0.5147194,0.17453292
2642,0.47231084,-0.5321956,0.524653,0.46736443,0.17453292
2661,0.49859178,-0.53079927,0.5363895,0.42654973,0.17453292
2681,0.5290415,-0.52578,0.5398295,0.39019805,0.17453292
2701,0.55666435,-0.5178938,0.54421026,0.35460684,0.17453292
2722,0.57479066,-0.5120476,0.5507972,0.32256067,0.17453292
2741,0.5865105,-0.5116008,0.5534539,0.29657856,0.17453292
2761,0.592372,-0.51464826,0.5543536,0.277353,0.17453292
2781,0.59336853,-0.5159803,0.55934906,0.26231048,0.17453292
2801,0.5898456,-0.5131888,0.57094127,0.25049052,0.17453292
2821,0.5845694,-0.5061956,0.58602566,0.2421127,0.17453292
2841,0.58209056,-0.49686864,0.59955287,0.23415473,0.17453292
2862,0.5840303,-0.49048403,0.6046867,0.2295389,0.17453292
2881,0.58592975,-0.48775062,0.6056079,0.22808915,0.17453292
2901,0.5859863,-0.48151428,0.61223537,0.22345445,0.17453292
2922,0.58659023,-0.47108617,0.6243872,0.21007214,0.17453292
2941,0.59018886,-0.4656147,0.6291051,0.19775452,0.17453292
2961,0.59920996,-0.45847103,0.6316438,0.17826344,0.17453292
2982,0.60782576,-0.45338377,0.6310035,0.16378526,0.17453292
3001,0.6130056,-0.45222035,0.6279584,0.15933967,0.17453292
3021,0.6144501,-0.45055562,0.62710005,0.16185267,0.17453292
3041,0.6160873,-0.4442216,0.628165,0.16885602,0.17453292
3062,0.6212721,-0.43215796,0.62708795,0.18444847,0.17453292
3081,0.62608856,-0.41912845,0.6258033,0.20177889,0.17453292
3101,0.6327896,-0.40121064,0.6234354,0.22346295,0.17453292
3122,0.6422657,-0.3842902,0.61662596,0.24410705,0.17453292
3141,0.6498852,-0.37543303,0.6066975,0.2619493,0.17453292
3161,0.65381116,-0.37417477,0.59739006,0.2750441,0.17453292
3181,0.6585749,-0.37525684,0.58905995,0.2801247,0.17453292
3202,0.66739,-0.37739822,0.5776135,0.2802211,0.17453292
3221,0.6745751,-0.37893322,0.56768644,0.28122967,0.17453292
3241,0.68058187,-0.3781604,0.5594891,0.2842095,0.17453292
3261,0.68786556,-0.3772419,0.54908454,0.28815916,0.17453292
3282,0.6969274,-0.37148532,0.5403409,0.29038337,0.17453292
3301,0.7103546,-0.37167266,0.5212947,0.29241675,0.17453292
3321,0.7235633,-0.37740707,0.49860045,0.29226288,0.17453292
3341,0.73493075,-0.38219276,0.4795813,0.28949478,0.17453292
3362,0.7457623,-0.38611743,0.46163756,0.28573188,0.17453292
3381,0.75628364,-0.38785887,0.44501483,0.28206804,0.17453292
3401,0.7647095,-0.3908382,0.4300831,0.2783764,0.17453292
3422,0.77043045,-0.39950123,0.41649914,0.27085823,0.17453292
3441,0.7744699,-0.4049039,0.4095795,0.2617133,0.17453292
3461,0.7753549,-0.4076097,0.40813082,0.25711542,0.17453292
3482,0.7713769,-0.4127485,0.41159782,0.25534993,0.17453292
3501,0.76451147,-0.4207738,0.41725993,0.25370407,0.17453292
3521,0.75559866,-0.43131152,0.4248064,0.25016114,0.17453292
3541,0.7458601,-0.442008,0.43248108,0.24755147,0.17453292
3561,0.7286323,-0.45469958,0.44598523,0.25187388,0.17453292
3582,0.70733094,-0.47012103,0.45893267,0.26086384,0.17453292
3601,0.6909215,-0.48491558,0.46370444,0.26918873,0.17453292
3621,0.68050766,-0.49590418,0.4622471,0.2780576,0.17453292
3642,0.67064744,-0.50547105,0.45769614,0.29196802,0.17453292
3661,0.66428465,-0.5086111,0.44996655,0.3123633,0.17453292
3681,0.66127443,-0.4929614,0.45412472,0.33686182,0.17453292
3701,0.67056715,-0.4742605,0.45826256,0.3397235,0.17453292
3722,0.6927873,-0.4635865,0.45129907,0.31853172,0.17453292
3741,0.7110702,-0.4603516,0.4439281,0.2922045,0.17453292
3761,0.72170806,-0.45797035,0.44212645,0.27189127,0.17453292
3781,0.72953,-0.457033,0.44174665,0.25252077,0.17453292
3801,0.73870736,-0.46350718,0.43800148,0.21823654,0.17453292
3822,0.73027515,-0.47687593,0.45061108,0.19036075,0.17453292
3841,0.71205485,-0.4883332,0.47190908,0.17835476,0.17453292
3861,0.6917044,-0.510197,0.48289168,0.16751029,0.17453292
3882,0.68335414,-0.5276489,0.4797087,0.15650345,0.17453292
3901,0.6721355,-0.5549757,0.47120056,0.13492925,0.17453292
3921,0.66465,-0.56611955,0.47110695,0.12572686,0.17453292
3941,0.65290505,-0.578905,0.47512558,0.11331221,0.17453292
3962,0.6461178,-0.5859612,0.477565,0.10541778,0.17453292
3981,0.6412179,-0.5899183,0.47972074,0.10346015,0.17453292
4001,0.63080865,-0.59433305,0.4860861,0.11211117,0.17453292
4021,0.6219211,-0.59556943,0.49364483,0.12176181,0.17453292
4042,0.62266195,-0.5945374,0.4935376,0.123442255,0.17453292
4061,0.62035257,-0.59504783,0.4927301,0.13526954,0.17453292
4081,0.6183632,-0.59673184,0.48611134,0.15885152,0.17453292
4101,0.6065153,-0.6059351,0.48072022,0.18409228,0.17453292
4122,0.6009466,-0.61130995,0.4788068,0.18949236,0.17453292
4141,0.6018422,-0.6095486,0.4814153,0.18567652,0.17453292
4161,0.6003308,-0.61272186,0.4807517,0.18180376,0.17453292
4182,0.59716743,-0.61637104,0.48126674,0.17849398,0.17453292
4201,0.5941483,-0.620129,0.48262513,0.17175798,0.17453292
4221,0.591567,-0.62431437,0.48400635,0.16130075,0.17453292
4241,0.59271187,-0.6246989,0.48385653,0.15597057,0.17453292
4261,0.59379786,-0.62449026,0.4824444,0.15704593,0.17453292
4282,0.59395045,-0.6243941,0.4824855,0.15672432,0.17453292
4301,0.5954711,-0.6231171,0.4824158,0.15625054,0.17453292
4321,0.5980306,-0.6224015,0.47990265,0.15706427,0.17453292
4341,0.5985798,-0.6255817,0.4747546,0.15798047,0.17453292
4362,0.595844,-0.6312923,0.47092167,0.15707576,0.17453292
4382,0.5916423,-0.63638145,0.47095606,0.15224446,0.17453292
4401,0.58736277,-0.6386846,0.4756609,0.14433894,0.17453292
4421,0.5854434,-0.640125,0.48035243,0.12945122,0.17453292
4442,0.58619934,-0.64226866,0.48043948,0.11418933,0.17453292
4461,0.5867908,-0.6444978,0.4804667,0.09721568,0.17453292
4481,0.5871817,-0.6458781,0.4808272,0.0828517,0.17453292
4501,0.58350235,-0.6512731,0.48074913,0.06518133,0.17453292
4522,0.5824755,-0.6525594,0.48106775,0.05884219,0.17453292
4541,0.5829491,-0.6529379,0.48112643,0.04857825,0.17453292
4562,0.5838488,-0.6532006,0.48041672,0.04061174,0.17453292
4581,0.58670324,-0.65122336,0.48018247,0.03335071,0.17453292
4601,0.5880027,-0.6498928,0.48062637,0.02984119,0.17453292
4621,0.5870534,-0.6499188,0.48179638,0.029087692,0.17453292
4641,0.58314246,-0.6523666,0.48308396,0.031505622,0.17453292
4661,0.57838273,-0.6553041,0.48450485,0.036125023,0.17453292
4681,0.56821805,-0.66091174,0.48742694,0.05233429,0.17453292
4701,0.5636635,-0.66381,0.4871028,0.06611072,0.17453292
4722,0.5633711,-0.666203,0.48338288,0.071606375,0.17453292
4741,0.56265676,-0.66511184,0.48440453,0.07997419,0.17453292
4761,0.5630547,-0.66460675,0.48380926,0.08482886,0.17453292
4781,0.56381506,-0.6643272,0.4833445,0.08461704,0.17453292
4802,0.5656957,-0.66314566,0.48310646,0.082670085,0.17453292
4821,0.57003224,-0.6602348,0.48239237,0.0803171,0.17453292
4841,0.57448804,-0.65703094,0.48137954,0.080917016,0.17453292
4861,0.5779147,-0.6539742,0.4811235,0.0827799,0.17453292
4882,0.5827376,-0.6496059,0.48107243,0.083656356,0.17453292
4901,0.59357184,-0.63945174,0.4810986,0.085545845,0.17453292
4921,0.6028909,-0.6312826,0.48076707,0.08287249,0.17453292
4942,0.6052118,-0.6292078,0.48103222,0.08015128,0.17453292
4961,0.6040242,-0.6293813,0.48251882,0.078801066,0.17453292
4981,0.60702133,-0.62596506,0.48299152,0.080075234,0.17453292
5001,0.618064,-0.6160975,0.48190072,0.07869221,0.17453292
5022,0.62151253,-0.61402434,0.48103806,0.07279162,0.17453292
5041,0.6211236,-0.614906,0.48175147,0.06333712,0.17453292
5061,0.6209807,-0.61682445,0.48092216,0.051229674,0.17453292
5081,0.6154431,-0.6202739,0.48428234,0.044278987,0.17453292
5102,0.60970926,-0.6245584,0.48735094,0.025893902,0.17453292
5121,0.6049111,-0.63293564,0.4828196,0.018981442,0.17453292
5141,0.6033561,-0.6378788,0.47828177,0.017850645,0.17453292
5161,0.6039144,-0.63588166,0.48022473,0.018059736,0.17453292
5182,0.60527885,-0.6328219,0.48243415,0.02076504,0.17453292
5201,0.60636175,-0.6321416,0.4818722,0.022838848,0.17453292
5221,0.60558045,-0.63409996,0.48026025,0.023229424,0.17453292
5242,0.60441893,-0.63714635,0.4776234,0.024457725,0.17453292
5261,0.6034588,-0.63879603,0.47651663,0.026626125,0.17453292
5281,0.6030118,-0.6392813,0.4763131,0.028671678,0.17453292
5302,0.60137594,-0.64137954,0.47534162,0.032087788,0.17453292
5322,0.6004045,-0.6429261,0.474187,0.036154106,0.17453292
5341,0.6006627,-0.6422507,0.47457296,0.038714193,0.17453292
5362,0.6019344,-0.64021677,0.47555137,0.040600676,0.17453292
5382,0.60336316,-0.63815355,0.4764377,0.04147335,0.17453292
5401,0.6041985,-0.636467,0.47754183,0.04251756,0.17453292
5421,0.60464686,-0.63542205,0.47815996,0.04476606,0.17453292
5442,0.60456854,-0.63491976,0.4786224,0.047899306,0.17453292
5461,0.6046361,-0.63464576,0.47885257,0.04837552,0.17453292
5481,0.605288,-0.63394415,0.47905156,0.0474425,0.17453292
5502,0.60655034,-0.6328884,0.47903085,0.04559004,0.17453292
5521,0.6072504,-0.6323902,0.47888905,0.044664126,0.17453292
5541,0.6084053,-0.63163316,0.4785581,0.043182574,0.17453292
5562,0.60935384,-0.6310375,0.4783399,0.04087157,0.17453292
5581,0.6101992,-0.630511,0.4781911,0.038027007,0.17453292
5601,0.6117833,-0.6303199,0.47682875,0.032440003,0.17453292
5621,0.61356616,-0.62930655,0.47621793,0.026950728,0.17453292
5641,0.61797005,-0.6260374,0.4750868,0.021971151,0.17453292
5662,0.6253342,-0.6207871,0.47244817,0.019319624,0.17453292
5681,0.63516086,-0.6141757,0.4679738,0.018958861,0.17453292
5701,0.64258856,-0.6092353,0.46419695,0.020821394,0.17453292
5722,0.6442385,-0.60833615,0.46304953,0.021656474,0.17453292
5741,0.64340585,-0.60885626,0.46348035,0.02255841,0.17453292
5761,0.64342046,-0.60896325,0.46330145,0.022927232,0.17453292
5781,0.6432923,-0.60916823,0.4631889,0.023347156,0.17453292
5802,0.6432082,-0.60944325,0.46292406,0.02373702,0.17453292
5821,0.643033,-0.6097955,0.46268326,0.024127755,0.17453292
5841,0.64286643,-0.61005676,0.4625531,0.024456125,0.17453292
5861,0.6427458,-0.61022496,0.4624843,0.024730312,0.17453292
5882,0.64270437,-0.61035544,0.46235833,0.02494223,0.17453292
5901,0.6426218,-0.6105562,0.46219403,0.025200624,0.17453292
5921,0.64263463,-0.61068547,0.4619949,0.025390666,0.17453292
5941,0.64265436,-0.610787,0.46182075,0.02561645,0.17453292
5962,0.64272887,-0.6108138,0.46167734,0.025694005,0.17453292
5981,0.6427947,-0.6109423,0.4614152,0.025699412,0.17453292
6001,0.642786,-0.61118674,0.46110898,0.02560035,0.17453292
6022,0.6428133,-0.6114326,0.46075824,0.025357831,0.17453292
6041,0.6428904,-0.61171603,0.4602878,0.025110133,0.17453292
6061,0.6428772,-0.61198604,0.4599624,0.02483041,0.17453292
6081,0.64290243,-0.61225003,0.4595918,0.024530673,0.17453292
6102,0.64290994,-0.61253554,0.45920795,0.024394438,0.17453292
6121,0.64290726,-0.6127786,0.4588955,0.024239903,0.17453292
6141,0.64299405,-0.6129641,0.4585372,0.024028514,0.17453292
6162,0.6431214,-0.6131149,0.4581571,0.024020566,0.17453292
6181,0.6431722,-0.6133131,0.45781305,0.024161134,0.17453292
6201,0.6431545,-0.6135539,0.45750734,0.024309251,0.17453292
6221,0.64307445,-0.6138417,0.45722792,0.024417855,0.17453292
6241,0.6431002,-0.61404854,0.4569177,0.02434511,0.17453292
6261,0.64298415,-0.6143691,0.45665747,0.02420607,0.17453292
6282,0.64296377,-0.61463183,0.45635965,0.023688553,0.17453292
6301,0.6429531,-0.61480355,0.45616192,0.023327904,0.17453292
6321,0.64283484,-0.61516976,0.45585734,0.022881933,0.17453292
6341,0.6426116,-0.6157222,0.4554517,0.022366907,0.17453292
6361,0.64250255,-0.61612636,0.45508206,0.021887831,0.17453292
6382,0.64239544,-0.6164424,0.45482868,0.021395344,0.17453292
6401,0.6422821,-0.61660165,0.45479736,0.020867154,0.17453292
6421,0.6421688,-0.616725,0.45480892,0.020453008,0.17453292
6441,0.64210457,-0.61674017,0.45489424,0.020113457,0.17453292
6462,0.64204246,-0.6167305,0.4550101,0.019769022,0.17453292
6481,0.64200544,-0.6166156,0.4552345,0.019383973,0.17453292
6501,0.64210194,-0.6165282,0.4552288,0.019097729,0.17453292
6521,0.6420468,-0.6165558,0.4552676,0.01913655,0.17453292
6542,0.6419695,-0.6164526,0.45551124,0.019258892,0.17453292
6561,0.6419424,-0.6163028,0.45575255,0.019246574,0.17453292
6581,0.6418265,-0.6162472,0.4559905,0.019254753,0.17453292
6601,0.6418196,-0.6161524,0.45612574,0.019315908,0.17453292
6621,0.641819,-0.6160172,0.4563039,0.019439667,0.17453292
6641,0.64175916,-0.6159231,0.45651478,0.01944608,0.17453292
6661,0.6415694,-0.6160542,0.45660275,0.019491255,0.17453292
6682,0.6415877,-0.6160441,0.45659226,0.019452205,0.17453292
6701,0.64155996,-0.6161841,0.45643827,0.019546647,0.17453292
6721,0.64161086,-0.616272,0.45624238,0.019678036,0.17453292
6741,0.641547,-0.61642134,0.45612633,0.019771798,0.17453292
6762,0.64148384,-0.6166346,0.45592505,0.01981414,0.17453292
6781,0.64145803,-0.61680996,0.45572504,0.0197914,0.17453292
6801,0.6414586,-0.61694753,0.45554176,0.01970622,0.17453292
6822,0.64159805,-0.6169747,0.4553175,0.019497,0.17453292
6841,0.64163816,-0.61712044,0.4550664,0.019426487,0.17453292
6861,0.64168346,-0.6172722,0.45479932,0.019361788,0.17453292
6882,0.6416095,-0.6175873,0.45447206,0.019450031,0.17453292
6901,0.6416979,-0.61772615,0.45415583,0.01951083,0.17453292
6921,0.641738,-0.6179329,0.45381153,0.01965429,0.17453292
6942,0.6417772,-0.6180358,0.45361465,0.019686576,0.17453292
6961,0.64192843,-0.6180236,0.45342,0.019623311,0.17453292
6981,0.64204264,-0.6180571,0.45321134,0.019652022,0.17453292
7002,0.6421125,-0.61818,0.45293626,0.01984506,0.17453292
7021,0.6420278,-0.6183574,0.4528041,0.020072358,0.17453292
7041,0.64207757,-0.61835194,0.45274124,0.020066908,0.17453292
7062,0.64209545,-0.61833537,0.45274565,0.019903712,0.17453292
7081,0.6422636,-0.61826503,0.4526243,0.019418363,0.17453292
7102,0.6423792,-0.6181982,0.45256087,0.019198647,0.17453292
7121,0.6423465,-0.6182821,0.45250252,0.018964916,0.17453292
7141,0.64224774,-0.6185056,0.45234305,0.01882635,0.17453292
7162,0.6421961,-0.61860466,0.4522899,0.018608486,0.17453292
7181,0.6422635,-0.61857873,0.4522307,0.018585313,0.17453292
7201,0.64236003,-0.6186079,0.45204479,0.018800447,0.17453292
7221,0.6425087,-0.61852163,0.45194313,0.018998777,0.17453292
7242,0.6425051,-0.61849016,0.45198843,0.019067116,0.17453292
7261,0.64256644,-0.61843276,0.45197845,0.019099908,0.17453292
7281,0.64249504,-0.61842316,0.4520938,0.019081801,0.17453292
7302,0.6425505,-0.6183486,0.45212469,0.018896375,0.17453292
7321,0.6425736,-0.6183641,0.4520746,0.01880283,0.17453292
7341,0.6426581,-0.6182922,0.4520596,0.018638957,0.17453292
7361,0.64282244,-0.6181049,0.4520915,0.01841072,0.17453292
7382,0.64262885,-0.6183641,0.45201078,0.018447796,0.17453292
7401,0.64249754,-0.618544,0.45195055,0.018463505,0.17453292
7421,0.6425103,-0.61861455,0.45184028,0.01835541,0.17453292
7441,0.6425293,-0.6186519,0.4517656,0.018268468,0.17453292
7462,0.6424317,-0.6187686,0.45174646,0.018225687,0.17453292
7481,0.64251655,-0.618687,0.45174703,0.017986892,0.17453292
7501,0.642593,-0.6187081,0.45161387,0.017871743,0.17453292
7522,0.64267063,-0.61865884,0.45157295,0.01782019,0.17453292
7541,0.64271677,-0.61863345,0.45154387,0.017774804,0.17453292
7561,0.64278245,-0.6185643,0.45155144,0.017613936,0.17453292
7582,0.64267266,-0.6186135,0.4516481,0.017413065,0.17453292
7601,0.64267117,-0.6186439,0.45161644,0.017207177,0.17453292
7621,0.64267594,-0.61863846,0.45162365,0.017033007,0.17453292
7641,0.6426827,-0.618625,0.45164058,0.016819872,0.17453292
7662,0.6426144,-0.6187144,0.45162183,0.016642317,0.17453292
7681,0.6426424,-0.618819,0.4514454,0.016458308,0.17453292
7701,0.64272153,-0.6189202,0.45119825,0.016337464,0.17453292
7721,0.6427168,-0.6190917,0.45097095,0.016302517,0.17453292
7742,0.64287007,-0.6191071,0.45073646,0.016156448,0.17453292
7761,0.64283705,-0.61921626,0.45063877,0.016014166,0.17453292
7781,0.6427151,-0.61934525,0.4506398,0.015891476,0.17453292
7802,0.6425727,-0.6194724,0.45067286,0.015756033,0.17453292
7821,0.6425528,-0.6194463,0.45074645,0.015487942,0.17453292
7841,0.64262444,-0.6193589,0.4507724,0.015251922,0.17453292
7861,0.642646,-0.6193977,0.4506913,0.015163239,0.17453292
7882,0.64271057,-0.6194567,0.4505202,0.01510286,0.17453292
7901,0.6425943,-0.6196202,0.45045608,0.015255014,0.17453292
7921,0.64253914,-0.6196163,0.4505411,0.015222085,0.17453292
7942,0.64257824,-0.61950976,0.45063204,0.01521829,0.17453292
7961,0.6425838,-0.6193928,0.4507826,0.015287323,0.17453292
7981,0.6426502,-0.61913604,0.45103726,0.015383924,0.17453292
8001,0.64272076,-0.61895263,0.4511864,0.015443829,0.17453292
8022,0.642681,-0.6190995,0.45103228,0.015709639,0.17453292
8041,0.6427106,-0.61930746,0.45068574,0.01623998,0.17453292
8061,0.6428476,-0.6194251,0.45030478,0.016884128,0.17453292
8081,0.6429964,-0.6193528,0.45017314,0.017374562,0.17453292
8101,0.6430124,-0.6193559,0.45013255,0.017719159,0.17453292
8122,0.6431513,-0.6192665,0.45004824,0.017944047,0.17453292
8141,0.6431747,-0.6193889,0.4498281,0.018394811,0.17453292
8161,0.64355505,-0.61912507,0.44963443,0.018705407,0.17453292
8181,0.64399827,-0.61860234,0.44971392,0.018835539,0.17453292
8202,0.6442363,-0.6180256,0.45018265,0.018424908,0.17453292
8221,0.64418143,-0.61781514,0.4505787,0.017709302,0.17453292
8241,0.64423525,-0.61768746,0.45070174,0.017061748,0.17453292
8261,0.6443925,-0.6176997,0.45046252,0.016997166,0.17453292
8281,0.6445107,-0.6176566,0.4503388,0.017356228,0.17453292
8301,0.64457893,-0.61761045,0.45028514,0.017850136,0.17453292
