Milliseconds,X,Y,Z
3,-1.5822601,7.8287506,4.6827545
21,-1.3392487,7.987961,4.788101
41,-1.3248901,7.9712067,5.1879272
60,-1.2805939,8.02507,5.379471
80,-1.352417,8.00473,5.35553
101,-1.4410095,7.9951477,4.996399
120,-1.5379639,7.992752,4.900635
140,-1.5367737,7.9628296,5.0311127
161,-1.4697418,7.9388885,5.047867
180,-1.6935883,7.917343,5.0789948
200,-1.7809753,7.810791,5.1089325
221,-1.7845764,7.806015,5.2046967
240,-1.8097076,7.834732,5.221451
261,-1.7151337,7.8957825,5.234619
280,-1.5942383,7.8371277,5.221451
300,-1.4960632,7.783264,5.181946
320,-1.431427,7.8443146,5.027527
340,-1.3296661,7.877838,4.9628754
360,-1.2722168,7.92572,5.142441
380,-1.4278412,7.8910065,5.322006
401,-1.4673462,7.8119965,5.0227356
420,-1.5128326,7.8371277,4.8611298
440,-1.4517822,7.825165,4.7426147
460,-1.5188141,7.825165,4.8886566
480,-1.5212097,7.7138367,5.2274323
500,-1.5439606,7.7246094,5.4177704
521,-1.4589539,7.7497406,5.3315887
540,-1.3739624,7.822769,5.1532135
560,-1.4182587,7.8287506,5.0658264
581,-1.4936829,7.8287506,4.885071
600,-1.5319824,7.8515015,4.961685
620,-1.5367737,7.8790283,5.1280823
640,-1.5619049,7.8000183,5.4058075
661,-1.7199249,7.6851044,5.550659
680,-1.7354889,7.652771,5.4776306
700,-1.7031708,7.6970673,5.2046967
720,-1.5523376,7.7413635,5.1651917
740,-1.3847351,7.7329865,5.3040466
761,-1.5283966,7.7449493,5.3591156
780,-1.6576843,7.6707306,5.3663025
801,-1.6935883,7.6300354,5.471649
820,-1.3883362,7.712631,5.5099487
841,-1.826477,7.70665,5.3854523
861,-2.0156097,7.798828,5.202301
880,-1.8204803,7.7653046,5.308838
900,-1.8049164,7.8431244,5.339966
920,-1.7594299,7.7892456,5.241806
941,-1.791748,7.6851044,5.43454
960,-1.9102631,7.849106,5.4967804
980,-1.6959839,7.652771,5.3698883
1001,-1.743866,7.7892456,5.226242
1020,-1.6923981,7.6659393,5.2465973
1040,-1.7857666,7.6132812,5.3495483
1060,-1.8168945,7.541443,5.545868
1081,-1.9497681,7.60968,5.5446777
1100,-2.0251923,7.5677795,5.471649
1121,-2.0575104,7.6036987,5.2406006
1140,-1.9318085,7.5402527,5.063431
1160,-1.9222412,7.616867,5.0622406
1180,-1.8946991,7.474411,5.41539
1200,-1.9904785,7.5127106,5.568619
1220,-2.0263824,7.568985,5.5805817
1241,-2.020401,7.6156616,5.518341
1260,-1.9785004,7.616867,5.399826
1280,-1.8456268,7.513916,5.499176
1300,-1.8994904,7.6072845,5.708679
1320,-1.9725189,7.5522156,5.69191
1341,-2.0431519,7.546234,5.5255127
1360,-1.9593506,7.4959564,5.348343
1380,-1.9605408,7.545044,5.3100433
1400,-1.8695679,7.51033,5.4501038
1421,-1.9030914,7.4289246,5.6871185
1440,-1.9545593,7.37146,5.8211975
1460,-1.9054718,7.443283,5.645233
1481,-1.9006958,7.52948,5.3710938
1500,-1.8336487,7.525879,5.25737
1520,-1.8444214,7.51033,5.363907
1540,-1.91745,7.4169464,5.5255127
1561,-2.1161652,7.3846283,5.8511353
1580,-2.1329346,7.354706,6.0690002
