Milliseconds,X,Y,Z
2,0.29053944,4.8257685,8.532171
21,0.30111015,4.7884693,8.5527935
43,0.29616252,4.778235,8.558688
61,0.29532474,4.773369,8.561433
82,0.29926357,4.7766275,8.559478
101,0.30877453,4.7835946,8.555248
121,0.31638113,4.783362,8.5550995
142,0.30878884,4.779883,8.5573225
161,0.301126,4.778226,8.55852
181,0.30392724,4.773145,8.561255
202,0.30377018,4.7668643,8.56476
221,0.30485559,4.7655935,8.565429
242,0.3108874,4.7694173,8.563083
261,0.31238532,4.774715,8.560076
281,0.30102363,4.775161,8.560234
302,0.2908875,4.7802134,8.557764
321,0.2972105,4.785918,8.554358
341,0.30189672,4.788353,8.552832
362,0.30169106,4.794803,8.549225
381,0.30747047,4.793834,8.5495615
401,0.30429065,4.778488,8.558262
423,0.2924593,4.7588058,8.569634
441,0.2897534,4.7652526,8.566143
461,0.28779456,4.783837,8.555844
482,0.28970268,4.788291,8.5532875
501,0.29653794,4.7741513,8.560954
521,0.29930675,4.76838,8.564074
541,0.2999304,4.7790546,8.5581
561,0.29924515,4.7814946,8.556761
581,0.29401526,4.771907,8.562292
601,0.28934696,4.776135,8.560093
621,0.29085693,4.789146,8.552771
642,0.2932432,4.794276,8.549813
661,0.2876903,4.788976,8.552972
681,0.278168,4.7829003,8.556685
702,0.27079073,4.7813554,8.557787
721,0.26924315,4.7837777,8.556481
741,0.27370402,4.7890754,8.553376
762,0.2698639,4.7923403,8.551669
781,0.24862334,4.796373,8.550052
801,0.23167881,4.804405,8.546017
821,0.23594032,4.806697,8.544611
841,0.23695923,4.80649,8.544699
862,0.22998281,4.8123355,8.541599
881,0.22959347,4.813473,8.540969
901,0.22109705,4.803547,8.54678
921,0.20673017,4.804627,8.546533
941,0.19018607,4.8134418,8.541955
961,0.1665801,4.821852,8.5377035
981,0.13847876,4.854909,8.519452
1001,0.12294885,4.9050393,8.490928
1022,0.13598213,4.9775,8.448456
1042,0.14238276,5.032956,8.41543
1061,0.1334764,5.062841,8.397632
1082,0.086130336,5.080025,8.387867
1101,-0.006097464,5.0608897,8.399867
1122,-0.117503665,5.014311,8.426937
1141,-0.21253693,4.9734974,8.449232
1161,-0.2688444,4.9618845,8.454454
1181,-0.30629578,4.9965873,8.432714
1201,-0.33392835,5.027414,8.413322
1222,-0.3606208,5.037795,8.406007
1241,-0.386715,5.040603,8.403164
1261,-0.3907606,5.0565896,8.393367
1282,-0.37492186,5.095516,8.370516
1301,-0.35404408,5.167217,8.327359
1321,-0.33025828,5.2329273,8.287207
1341,-0.26682377,5.3140063,8.23775
1361,-0.23415644,5.3372574,8.223701
1382,-0.24422564,5.3479095,8.216483
1401,-0.2492084,5.3665204,8.20419
1421,-0.17364652,5.3883944,8.191792
1441,0.026827458,5.4260864,8.168675
1462,0.20290798,5.5245485,8.099912
1481,0.32644376,5.671599,7.9935465
1501,0.4427386,5.82501,7.876778
1521,0.608236,5.9586983,7.764943
1542,0.78876376,6.091705,7.644564
1561,0.945568,6.238498,7.507159
1581,1.0747015,6.4038386,7.348895
1602,1.144141,6.582279,7.1787825
1621,1.1413486,6.756618,7.0153975
1641,1.1332014,6.903921,6.871835
1661,1.1854658,6.986179,6.7792597
1682,1.2548517,7.005654,6.7465954
1701,1.3394952,7.009332,6.72647
1721,1.5261201,7.0404425,6.6538334
1742,1.771874,7.108691,6.519001
1761,1.9595839,7.18133,6.3842707
1781,2.1358807,7.2042975,6.3013086
1802,2.3826509,7.1597815,6.263457
1821,2.746951,7.084634,6.199404
1841,3.2179375,6.9846053,6.0852723
1862,3.7387853,6.84008,5.9502254
1881,4.2220488,6.6670384,5.8219666
1901,4.604811,6.5372534,5.677184
1921,4.922738,6.44296,5.515914
1942,5.2064414,6.295955,5.424417
1961,5.687055,6.0149493,5.258153
1981,6.2828035,5.709483,4.9090295
2001,7.02206,5.3122106,4.3175764
2021,7.571632,5.002412,3.7170763
2042,7.9264894,4.7552958,3.2754083
2061,8.272446,4.3311534,2.996354
2081,8.567938,3.5084827,3.232857
2102,8.620273,2.9958282,3.5897512
2121,8.747247,2.7258615,3.4965334
2141,8.907875,2.477908,3.2680426
2161,9.081797,2.205648,2.9709396
2181,9.267088,1.930682,2.5620217
2202,9.451038,1.6738888,2.0115564
2221,9.580038,1.4880391,1.4761423
2241,9.637385,1.3119295,1.2530026
2262,9.663405,1.142396,1.2181569
2281,9.680681,0.9388656,1.2543218
2301,9.701197,0.7248485,1.2376467
2321,9.725059,0.5920635,1.114929
2342,9.74616,0.5179856,0.95627147
2361,9.762982,0.44750205,0.8088995
2381,9.78126,0.36499512,0.6034343
2402,9.793378,0.30004397,0.41245964
2421,9.797166,0.2640818,0.3408506
2441,9.796582,0.233991,0.37766102
2461,9.793738,0.18755269,0.46678898
2481,9.789408,0.13505603,0.56537706
2502,9.786437,0.083805844,0.62372464
2521,9.78656,0.053362716,0.6251202
2541,9.789375,0.04571012,0.5800259
2561,9.793068,0.03743995,0.51459813
2582,9.795715,0.019159395,0.4625865
2601,9.796331,0.011781506,0.44957688
2621,9.796463,0.01783147,0.4465198
2642,9.799183,0.03536478,0.38099927
2661,9.803095,0.054669518,0.25835234
2681,9.805689,0.076252714,0.11418317
