Milliseconds,X,Y,Z
2,-0.13446045,-0.11387634,0.0017852783
22,-0.07481384,0.020355225,0.0017852783
41,-0.04498291,0.03314209,0.011367798
61,-0.011962891,-0.005218506,0.011367798
82,0.043441772,-0.040374756,0.008178711
101,0.029586792,-0.061676025,7.171631E-4
121,-0.018356323,-0.0116119385,0.008178711
141,-0.016220093,0.08427429,0.032669067
162,-0.027938843,0.02142334,0.016693115
181,-0.050308228,-0.018005371,0.0071105957
201,-0.010894775,0.025680542,0.011367798
221,0.018936157,0.0033111572,-0.0067443848
241,0.03916931,-0.045700073,-0.022720337
262,-0.0013122559,0.0118255615,-0.011001587
281,0.0040130615,0.07788086,0.0060424805
301,0.027450562,-9.613037E-4,-0.008865356
322,0.011474609,-0.055282593,-0.03337097
341,0.017868042,-0.040374756,-0.03337097
361,0.014678955,-0.026519775,-0.028045654
382,-0.062026978,-0.030776978,-0.044021606
401,-0.06842041,-9.613037E-4,-0.026977539
421,0.010406494,0.03314209,0.01776123
441,0.10095215,0.026748657,0.01776123
461,0.07432556,0.0033111572,0.0071105957
481,-0.049240112,-0.026519775,0.00390625
501,-0.08972168,-0.03930664,0.00390625
522,0.02532959,0.0043792725,-0.0014190674
541,0.06260681,-0.012664795,-0.013137817
561,-0.034332275,0.0075683594,-0.009933472
582,-0.027938843,0.041656494,0.0028533936
601,0.05834961,0.0118255615,-0.009933472
621,0.069000244,-0.03717041,-0.036575317
642,8.239746E-4,-0.009475708,-0.0078125
661,-0.040725708,0.05230713,0.013504028
681,-0.024749756,0.055511475,-3.5095215E-4
701,0.002960205,0.025680542,-0.013137817
721,0.022125244,-0.010543823,7.171631E-4
742,0.031723022,-0.03717041,-0.021652222
761,0.012542725,0.028869629,-0.05255127
781,0.03704834,0.08427429,-0.03337097
802,0.028518677,0.028869629,-3.5095215E-4
821,0.008285522,-0.044631958,-0.009933472
842,0.029586792,0.008636475,-0.0046081543
861,0.028518677,0.026748657,-3.5095215E-4
881,-0.018356323,0.01928711,-0.028045654
902,0.03704834,0.06188965,-0.03337097
921,0.08390808,0.08000183,-0.028045654
941,0.07539368,0.10983276,-0.04827881
961,0.12652588,0.12687683,-0.096221924
982,0.2767334,0.03526306,-0.17825317
1001,0.33744812,-0.07872009,-0.21873474
1021,0.37153625,-0.23318481,-0.286911
1041,0.29696655,-0.204422,-0.3678589
1062,0.15635681,-0.056350708,-0.41366577
1081,0.027450562,0.15989685,-0.39556885
1101,-0.24737549,0.52848816,-0.21766663
1122,-0.27294922,0.5114441,-0.20274353
1141,-0.12701416,0.30796814,-0.20274353
1161,0.11694336,0.09597778,-0.19955444
1182,0.23731995,0.065093994,-0.17292786
1201,0.16061401,0.06828308,-0.15588379
1221,0.04876709,0.0736084,-0.16760254
1241,0.07432556,0.029937744,-0.19316101
1262,0.19151306,-0.16926575,-0.26454163
1281,0.36088562,-0.28431702,-0.34869385
1301,0.5579529,-0.39404297,-0.4669342
1322,0.5419769,-0.61561584,-0.638443
1341,0.29696655,-0.74664307,-0.6842499
1361,0.12226868,-0.4590149,-0.61820984
1382,0.104156494,-0.24383545,-0.5819855
1401,0.19151306,-0.43025208,-0.6576233
1421,0.16807556,-1.2931213,-0.67892456
1441,0.4013672,-1.8097687,-0.85787964
1462,0.77207947,-1.6883392,-1.1859894
1481,0.9499817,-1.6457214,-1.4086304
1501,0.87646484,-1.8896637,-1.4704132
1522,0.75289917,-2.340271,-1.5428467
1541,0.76994324,-2.4265594,-1.672821
1561,0.82533264,-2.463852,-1.784668
1582,0.9297333,-2.4382782,-1.9881287
1601,0.92333984,-2.3136444,-2.1724243
1621,0.8104248,-2.053711,-2.358841
1642,0.5451813,-2.3253632,-2.0967865
1661,0.05621338,-2.2444,-1.6653595
1682,-0.26548767,-2.1730347,-1.641922
1701,-0.26229858,-2.6140442,-1.7228851
1721,0.008285522,-3.360794,-1.5375214
1741,0.13824463,-3.516327,-1.657898
1762,-0.13446045,-3.4087372,-1.9263458
1781,-0.67774963,-3.4960938,-1.6770782
1801,-0.9749603,-3.6473541,-1.083725
1821,-0.98880005,-4.2119446,-0.5233917
1842,-1.192276,-4.4835815,-0.096221924
1861,-1.5012054,-4.3333893,0.061431885
1881,-1.430893,-3.7932892,-0.07598877
1901,-0.8247528,-3.0763702,0.08380127
1922,-0.18347168,-1.7043152,1.0404205
1941,-0.70970154,-1.8843384,1.3940887
1961,-1.6918793,-4.629532,1.28862
1982,-0.8982544,-4.3237915,1.8031464
2001,-0.3698883,-4.4633484,2.1557465
2021,0.2341156,-3.9669342,1.9480133
2041,1.1630249,-1.7714233,2.2324524
2062,0.84025574,-0.85635376,3.9624329
2081,-0.73420715,2.3298492,4.558975
2101,-0.1184845,0.93115234,1.8819733
2122,0.5813904,-0.9703369,1.7701263
2141,0.79977417,-1.2505035,1.7232513
2161,1.0106964,-1.6499786,1.8532104
2181,1.6104431,-2.2561188,1.9373627
2201,1.9513245,-2.7567902,1.6124573
2221,1.5603638,-2.0196228,1.0766296
2242,0.36727905,-0.40148926,0.8806305
