Milliseconds,X,Y,Z,cos,headingAccuracy
1020,0.12479032,0.23068537,0.86072654,0.43630433,0.17453292
1040,0.12816931,0.23346327,0.8577073,0.43977907,0.17453292
1061,0.12943058,0.23514107,0.85520345,0.44337738,0.17453292
1080,0.12850219,0.23627314,0.853789,0.44576517,0.17453292
1100,0.12265576,0.23742649,0.85317487,0.44796973,0.17453292
1121,0.11632933,0.23763663,0.853598,0.4487391,0.17453292
1140,0.11153435,0.23790099,0.8537022,0.44961736,0.17453292
1160,0.10965386,0.23883955,0.85298574,0.4509401,0.17453292
1181,0.10953038,0.24094458,0.85182476,0.4520435,0.17453292
1200,0.10938262,0.2430543,0.850775,0.45292595,0.17453292
1220,0.108744495,0.2441056,0.84999436,0.45397872,0.17453292
1240,0.10798347,0.24473958,0.84922534,0.45525646,0.17453292
1260,0.10880842,0.24539387,0.84791034,0.457155,0.17453292
1280,0.11154133,0.24653803,0.84561676,0.46011934,0.17453292
1300,0.11571615,0.24906349,0.84229296,0.46380997,0.17453292
1321,0.12149149,0.25168967,0.8377212,0.4691644,0.17453292
1340,0.1279239,0.25224414,0.8326177,0.47618917,0.17453292
1360,0.13215551,0.2514814,0.82837486,0.48279095,0.17453292
1381,0.13366601,0.25141466,0.8250068,0.4881474,0.17453292
1400,0.13574222,0.2515487,0.82130814,0.49371064,0.17453292
1420,0.14216481,0.24924698,0.8163899,0.5011713,0.17453292
1440,0.15544008,0.24362238,0.8095888,0.51093304,0.17453292
1461,0.1702186,0.2409254,0.8000893,0.5223387,0.17453292
1480,0.18496025,0.24131362,0.7881586,0.53512937,0.17453292
1500,0.20017661,0.24150656,0.774872,0.5487962,0.17453292
1521,0.21751305,0.23829843,0.7602697,0.563819,0.17453292
1540,0.23601797,0.23351917,0.74404657,0.5797922,0.17453292
1560,0.25443783,0.22913495,0.72626764,0.59606534,0.17453292
1581,0.27296734,0.22538738,0.7066215,0.6126788,0.17453292
1600,0.29021135,0.22307245,0.6851061,0.6297981,0.17453292
1621,0.30494598,0.22208598,0.6622835,0.64735335,0.17453292
1640,0.31863102,0.21933581,0.63900113,0.6648636,0.17453292
1660,0.3308528,0.2118735,0.61848676,0.68052936,0.17453292
1681,0.33974037,0.20148411,0.6005944,0.6951741,0.17453292
1700,0.34843615,0.18877955,0.5811177,0.7108142,0.17453292
1720,0.36231402,0.17168997,0.55877286,0.7259642,0.17453292
1740,0.37999386,0.15240781,0.5343395,0.7394983,0.17453292
1761,0.3957585,0.1336712,0.50709134,0.75390023,0.17453292
1780,0.4074821,0.112609975,0.4797276,0.7688555,0.17453292
1800,0.41608688,0.0867427,0.45508343,0.7824618,0.17453292
1820,0.4252416,0.05556939,0.4329637,0.7928582,0.17453292
1840,0.43747857,0.00864219,0.40603128,0.8022945,0.17453292
1861,0.4441593,-0.031678326,0.38628656,0.8077758,0.17453292
1880,0.44722235,-0.06944055,0.36708698,0.81266063,0.17453292
1900,0.450183,-0.099923946,0.34997562,0.8153941,0.17453292
1921,0.45349255,-0.12154232,0.34369594,0.81329274,0.17453292
1940,0.4528328,-0.13916689,0.34734818,0.8092739,0.17453292
1960,0.45069504,-0.18069144,0.33708724,0.8065958,0.17453292
1981,0.45153415,-0.22612156,0.325798,0.7992757,0.17453292
2000,0.45497227,-0.26993534,0.32079902,0.7856355,0.17453292
2020,0.46114612,-0.31277165,0.31644514,0.7677113,0.17453292
2041,0.46793368,-0.33769616,0.32202554,0.75053245,0.17453292
2060,0.46887922,-0.3569044,0.34256515,0.73172444,0.17453292
2080,0.4447175,-0.37067035,0.38179198,0.7204615,0.17453292
2101,0.42359582,-0.37086418,0.40863875,0.71835977,0.17453292
2120,0.4209914,-0.3801219,0.41938302,0.7087958,0.17453292
2140,0.42421442,-0.39168647,0.42949307,0.69437706,0.17453292
2161,0.4291012,-0.40545827,0.43926835,0.67714036,0.17453292
2180,0.43876496,-0.42054558,0.44917876,0.65487796,0.17453292
2200,0.4545951,-0.43678653,0.45737275,0.627193,0.17453292
2220,0.47154418,-0.44987082,0.46191493,0.6015787,0.17453292
2241,0.4764498,-0.45728573,0.4666786,0.58829963,0.17453292
2260,0.47283128,-0.4629491,0.47043052,0.5837841,0.17453292
2280,0.46426767,-0.46957737,0.47397122,0.582498,0.17453292
2301,0.45638365,-0.4781334,0.47623894,0.57991284,0.17453292
2320,0.45397276,-0.48689133,0.4747784,0.57570046,0.17453292
2340,0.45650402,-0.49279588,0.4738667,0.5693914,0.17453292
2361,0.46180993,-0.49546868,0.47644335,0.5605748,0.17453292
2380,0.46831638,-0.4999132,0.47790447,0.54988533,0.17453292
2400,0.4739607,-0.50431305,0.47799328,0.5408808,0.17453292
2420,0.4775523,-0.5045446,0.4801938,0.5355301,0.17453292
2441,0.47879088,-0.5015017,0.48501137,0.53293467,0.17453292
2460,0.47795528,-0.49775407,0.49118656,0.5315406,0.17453292
2480,0.476019,-0.49455,0.4970259,0.53084034,0.17453292
2501,0.4751748,-0.49234927,0.50191045,0.5290435,0.17453292
2520,0.4768766,-0.49062863,0.5054496,0.5257309,0.17453292
2540,0.48008138,-0.48984566,0.5069358,0.52210075,0.17453292
2561,0.48311737,-0.49026564,0.50719106,0.5186467,0.17453292
2580,0.48527053,-0.49084333,0.50772,0.51556355,0.17453292
2600,0.48686388,-0.48994032,0.5091024,0.51355314,0.17453292
2620,0.48860392,-0.48836467,0.51045036,0.5120611,0.17453292
2640,0.4938842,-0.4878805,0.50997454,0.50791436,0.17453292
2660,0.5000315,-0.48844376,0.508496,0.5028151,0.17453292
2681,0.50682163,-0.48915082,0.50662816,0.4971833,0.17453292
2700,0.5138602,-0.49028018,0.504251,0.49122694,0.17453292
2720,0.5202586,-0.49102822,0.50221837,0.48579723,0.17453292
2741,0.52650326,-0.49044973,0.50078684,0.48110902,0.17453292
2760,0.5312928,-0.48875833,0.50108606,0.47723797,0.17453292
2780,0.5351965,-0.48713326,0.5028123,0.4727004,0.17453292
2801,0.5404003,-0.4855156,0.50471765,0.46637127,0.17453292
2820,0.5476538,-0.48322994,0.50663555,0.45813164,0.17453292
2840,0.5552101,-0.4782178,0.51010084,0.4503849,0.17453292
2861,0.5606744,-0.47124764,0.5152466,0.4450739,0.17453292
2880,0.56265,-0.46429473,0.52117133,0.44298503,0.17453292
2900,0.56141365,-0.45802146,0.5270644,0.4441105,0.17453292
2920,0.5601848,-0.45372447,0.53073376,0.4457003,0.17453292
2941,0.56046903,-0.4502485,0.5330235,0.4461353,0.17453292
2960,0.5630225,-0.44659695,0.53414035,0.44525376,0.17453292
2980,0.5668834,-0.44278422,0.53462064,0.4435833,0.17453292
3001,0.5712696,-0.438605,0.53593713,0.4405089,0.17453292
3020,0.5755393,-0.43291545,0.53845114,0.43750328,0.17453292
3040,0.57938653,-0.42666304,0.5407557,0.4357215,0.17453292
3060,0.5825944,-0.42169902,0.541295,0.43560693,0.17453292
3081,0.5855069,-0.4173763,0.54096746,0.43627158,0.17453292
3100,0.5894316,-0.412739,0.54052293,0.43594933,0.17453292
3120,0.59385335,-0.40808788,0.540467,0.43439364,0.17453292
3141,0.59864014,-0.40434396,0.5399909,0.43190947,0.17453292
3160,0.6033331,-0.4021472,0.5386567,0.42908713,0.17453292
3180,0.60747385,-0.40117562,0.53650075,0.42684963,0.17453292
3200,0.6123522,-0.39976084,0.5336327,0.4247967,0.17453292
3221,0.6177879,-0.3967577,0.5318194,0.42200658,0.17453292
3240,0.6238596,-0.3931002,0.5305153,0.4181207,0.17453292
3261,0.6313628,-0.38933077,0.5290636,0.41218233,0.17453292
3280,0.6410652,-0.3843999,0.52672595,0.4047616,0.17453292
3300,0.6511543,-0.3780065,0.5247022,0.3972365,0.17453292
3320,0.66010576,-0.37005296,0.52394545,0.39089945,0.17453292
3340,0.6686846,-0.36038464,0.5233912,0.38606414,0.17453292
3361,0.677919,-0.3494218,0.5217983,0.3821738,0.17453292
3380,0.68773896,-0.33806014,0.5185423,0.37926817,0.17453292
3401,0.6959452,-0.3269637,0.5153255,0.3784107,0.17453292
3420,0.70100975,-0.31665123,0.5145661,0.37886545,0.17453292
3441,0.7030549,-0.3039217,0.5182667,0.38045382,0.17453292
3460,0.7032387,-0.29663962,0.52108014,0.38201532,0.17453292
3480,0.7035045,-0.28767854,0.52409166,0.384253,0.17453292
3500,0.70558524,-0.28071994,0.524031,0.3856648,0.17453292
3521,0.7101574,-0.2756798,0.5200336,0.3863188,0.17453292
3540,0.71232116,-0.27544641,0.5162514,0.38757235,0.17453292
3560,0.71168363,-0.27907598,0.5126603,0.39089948,0.17453292
3581,0.7104589,-0.2845871,0.5089573,0.3939807,0.17453292
3600,0.71007794,-0.29155818,0.5037461,0.39626127,0.17453292
3620,0.7082012,-0.29962385,0.49911427,0.39945155,0.17453292
3641,0.70477754,-0.30815247,0.49655557,0.40219802,0.17453292
3660,0.7033586,-0.31719926,0.49575597,0.39861926,0.17453292
3680,0.70858604,-0.32050386,0.49500093,0.38750118,0.17453292
3700,0.71849793,-0.32402402,0.48706508,0.37621376,0.17453292
3721,0.726813,-0.33054984,0.4770063,0.3673481,0.17453292
3740,0.7335876,-0.33860058,0.4666944,0.35971543,0.17453292
3760,0.74256945,-0.3517282,0.4491056,0.350973,0.17453292
3781,0.74985343,-0.36331522,0.43255737,0.34440678,0.17453292
3800,0.75080943,-0.37111127,0.42626968,0.34184182,0.17453292
3820,0.7492792,-0.37491256,0.4266646,0.3405563,0.17453292
3841,0.7510581,-0.3782031,0.4246506,0.33547872,0.17453292
3860,0.75180215,-0.38145474,0.4241393,0.33074418,0.17453292
3881,0.7500693,-0.38493776,0.42600006,0.32824218,0.17453292
3900,0.7493763,-0.38959396,0.42606315,0.32422504,0.17453292
3920,0.7475577,-0.39653012,0.4272978,0.31833616,0.17453292
3940,0.7418369,-0.40706494,0.43230325,0.3115928,0.17453292
3961,0.7308325,-0.42007604,0.44338566,0.30467865,0.17453292
3980,0.71462184,-0.43349117,0.45964018,0.30021986,0.17453292
4001,0.7038199,-0.44818434,0.46702364,0.29267272,0.17453292
4020,0.6990562,-0.4651383,0.46557683,0.27965158,0.17453292
4040,0.6941543,-0.48176542,0.4647569,0.26467508,0.17453292
4060,0.6869299,-0.500319,0.46528915,0.24761716,0.17453292
4081,0.6740253,-0.5234744,0.46475938,0.23593053,0.17453292
4100,0.6534505,-0.5520277,0.46338594,0.23139013,0.17453292
4120,0.6330713,-0.5783664,0.46164298,0.2271536,0.17453292
4141,0.61464834,-0.6005947,0.46053037,0.22227292,0.17453292
4160,0.59388924,-0.6182505,0.46435013,0.22235304,0.17453292
4180,0.5768487,-0.6312212,0.4676922,0.223762,0.17453292
4200,0.56901574,-0.63963115,0.4698028,0.21535645,0.17453292
4221,0.56243056,-0.6465405,0.47260728,0.20566864,0.17453292
4240,0.5552651,-0.65231156,0.47644606,0.19791272,0.17453292
4260,0.54913,-0.65700793,0.48029572,0.19003369,0.17453292
4281,0.5404975,-0.66206366,0.48735598,0.17893668,0.17453292
4300,0.53641826,-0.6630229,0.49337918,0.17097706,0.17453292
4320,0.5348653,-0.66091675,0.5025032,0.15683958,0.17453292
4340,0.5332996,-0.6550436,0.5159892,0.14235346,0.17453292
4361,0.5332652,-0.6494312,0.5254845,0.13316664,0.17453292
4380,0.53616613,-0.6436252,0.53106004,0.1274663,0.17453292
4400,0.538233,-0.64607024,0.5250527,0.13121805,0.17453292
4421,0.536995,-0.66284794,0.5034445,0.13715936,0.17453292
4440,0.5370522,-0.6868201,0.47145778,0.13259208,0.17453292
4460,0.52964306,-0.69522905,0.4668502,0.13485444,0.17453292
4481,0.5223075,-0.6940528,0.47683325,0.13459437,0.17453292
4500,0.51185757,-0.70011586,0.4808555,0.12890935,0.17453292
4520,0.506535,-0.7048097,0.4798188,0.12821661,0.17453292
4540,0.5070678,-0.70400465,0.47879344,0.1342258,0.17453292
4561,0.50721616,-0.70366955,0.4777058,0.13920513,0.17453292
4580,0.5070777,-0.7032029,0.47744754,0.1429048,0.17453292
4600,0.50781983,-0.7022587,0.47840413,0.1417082,0.17453292
4621,0.50965965,-0.70119494,0.47842935,0.14027858,0.17453292
4640,0.5117499,-0.70491713,0.46981734,0.14309278,0.17453292
4660,0.51008844,-0.7121131,0.46061614,0.14330913,0.17453292
4680,0.5055828,-0.71915835,0.45412585,0.14479974,0.17453292
4701,0.49891862,-0.7251049,0.4528035,0.14238003,0.17453292
4720,0.49145114,-0.7313193,0.45325842,0.13492472,0.17453292
4740,0.48563632,-0.73582506,0.45653456,0.119561896,0.17453292
4761,0.48365027,-0.73800594,0.4601765,0.09832202,0.17453292
4780,0.48387676,-0.73877966,0.46139753,0.08473608,0.17453292
4800,0.48394325,-0.73949933,0.46219304,0.07291943,0.17453292
4821,0.4803715,-0.7423308,0.4618634,0.069788486,0.17453292
4840,0.47621298,-0.74794006,0.4567488,0.07202354,0.17453292
4860,0.48043156,-0.7414235,0.4639283,0.0651707,0.17453292
4880,0.49082166,-0.7252043,0.47890353,0.061840236,0.17453292
4901,0.4948353,-0.7242393,0.47275367,0.08437671,0.17453292
4920,0.48008698,-0.73478746,0.46340045,0.12191734,0.17453292
4940,0.47805613,-0.7345804,0.46528536,0.123949625,0.17453292
4961,0.47840726,-0.73194385,0.46947438,0.12238658,0.17453292
4980,0.47908118,-0.73131245,0.47027865,0.12042141,0.17453292
5000,0.4802419,-0.73044616,0.47116,0.11757734,0.17453292
5021,0.48172647,-0.72949487,0.47143918,0.116283916,0.17453292
5040,0.48113468,-0.73171514,0.46808764,0.11830617,0.17453292
5060,0.48028788,-0.73305815,0.4661741,0.120958775,0.17453292
5080,0.47969788,-0.73444855,0.46427652,0.122157894,0.17453292
5101,0.48021027,-0.7347543,0.46293208,0.123401865,0.17453292
5120,0.48035738,-0.7351013,0.46226948,0.1232471,0.17453292
5140,0.48029923,-0.7350834,0.4620563,0.12437456,0.17453292
5161,0.47955233,-0.73517835,0.46206608,0.1266383,0.17453292
5180,0.4783204,-0.73542356,0.46233028,0.12888944,0.17453292
5200,0.47814962,-0.73536485,0.46226364,0.13009144,0.17453292
5221,0.47744918,-0.73563385,0.46153837,0.13366932,0.17453292
5240,0.4771802,-0.7365179,0.46010983,0.13468243,0.17453292
5260,0.4761116,-0.7374731,0.45979723,0.1343046,0.17453292
5281,0.47542432,-0.73764277,0.4605548,0.13320725,0.17453292
5300,0.47503626,-0.7375836,0.46191362,0.13018008,0.17453292
5320,0.4725506,-0.73955584,0.46333313,0.12278229,0.17453292
5341,0.46969625,-0.73891187,0.4702076,0.11090305,0.17453292
5360,0.47279873,-0.7312843,0.4814574,0.09941506,0.17453292
5380,0.46729097,-0.7309606,0.4882863,0.09440473,0.17453292
5400,0.45749855,-0.7340019,0.49358043,0.09118471,0.17453292
5421,0.45359218,-0.73541456,0.49540946,0.08938116,0.17453292
5440,0.45243472,-0.73706234,0.49446258,0.08688319,0.17453292
5460,0.45393676,-0.7383554,0.4911705,0.08674269,0.17453292
5481,0.45358127,-0.7395254,0.4896035,0.08749097,0.17453292
5500,0.45237184,-0.74094534,0.4885295,0.08774194,0.17453292
5520,0.45127535,-0.74201876,0.48802584,0.08711757,0.17453292
5541,0.45028475,-0.7424861,0.48847345,0.08574173,0.17453292
5560,0.44941217,-0.74235183,0.48994556,0.083041154,0.17453292
5580,0.44773644,-0.7425567,0.49165222,0.08012304,0.17453292
5600,0.44458908,-0.74342304,0.4936912,0.077017404,0.17453292
5621,0.44103995,-0.74517125,0.49486366,0.072894014,0.17453292
5640,0.4376464,-0.7469587,0.49598902,0.06718109,0.17453292
5660,0.4364272,-0.7476074,0.49644384,0.06448238,0.17453292
5681,0.4351131,-0.74898314,0.4953063,0.06612489,0.17453292
5700,0.4336531,-0.75017583,0.4943752,0.069096886,0.17453292
5720,0.4331678,-0.75098014,0.4931804,0.07188589,0.17453292
5741,0.4325015,-0.7513533,0.4930345,0.072990865,0.17453292
5760,0.43078557,-0.7517888,0.49388233,0.072922096,0.17453292
5780,0.42965254,-0.7524567,0.49381453,0.073176235,0.17453292
5800,0.42865834,-0.75342596,0.4930103,0.07444602,0.17453292
5821,0.42760777,-0.7546693,0.49182495,0.07572362,0.17453292
5840,0.4264813,-0.7559326,0.49067622,0.07691831,0.17453292
5860,0.42518815,-0.75675774,0.49042597,0.07755741,0.17453292
5880,0.423802,-0.757295,0.490808,0.077483386,0.17453292
5901,0.42243868,-0.75774956,0.49121246,0.07791983,0.17453292
5920,0.42162043,-0.7580378,0.49134976,0.078678444,0.17453292
5940,0.4213967,-0.7594761,0.48832554,0.08461122,0.17453292
5960,0.42193222,-0.7613091,0.4832835,0.09390834,0.17453292
5981,0.42356756,-0.7635027,0.4771028,0.10013526,0.17453292
6000,0.42497876,-0.76494247,0.4729518,0.102823585,0.17453292
6020,0.42500168,-0.76633036,0.4701065,0.10540955,0.17453292
6040,0.42346758,-0.767536,0.46892923,0.108023815,0.17453292
6061,0.42060524,-0.7688949,0.46821883,0.11253005,0.17453292
6080,0.4195372,-0.7689006,0.46900368,0.11320768,0.17453292
6100,0.4208299,-0.7681429,0.46894804,0.11378266,0.17453292
6120,0.4222361,-0.7674343,0.46879947,0.11396629,0.17453292
6141,0.42366195,-0.76681525,0.46863285,0.11352605,0.17453292
6160,0.42471254,-0.76638675,0.4688679,0.111505575,0.17453292
6180,0.42685777,-0.76561344,0.4692078,0.10710979,0.17453292
6201,0.4287278,-0.76478225,0.46996048,0.10216495,0.17453292
6220,0.43118474,-0.7638099,0.4708284,0.09484052,0.17453292
6240,0.4332894,-0.7627699,0.471894,0.08808226,0.17453292
6260,0.4349393,-0.76206404,0.4724176,0.08311331,0.17453292
6281,0.4359498,-0.761721,0.4725923,0.07990868,0.17453292
6300,0.43615642,-0.7618385,0.47232744,0.07922443,0.17453292
6320,0.43624985,-0.76199514,0.47194704,0.07947005,0.17453292
6341,0.43681243,-0.762049,0.471495,0.07854067,0.17453292
6360,0.43779814,-0.76222956,0.4705072,0.07721301,0.17453292
6380,0.43854454,-0.7624463,0.4694143,0.077488855,0.17453292
6401,0.43821234,-0.7631279,0.46819744,0.07998077,0.17453292
6420,0.43679374,-0.76410365,0.46725914,0.08381939,0.17453292
6440,0.4343061,-0.76494443,0.46743846,0.087974615,0.17453292
6461,0.432512,-0.76567304,0.46765336,0.089322254,0.17453292
6480,0.43213758,-0.7659188,0.46787938,0.087831765,0.17453292
6500,0.433043,-0.76563096,0.46815118,0.0843651,0.17453292
6520,0.43690768,-0.7626325,0.47077698,0.07663142,0.17453292
6541,0.43754226,-0.76170105,0.47176963,0.07616906,0.17453292
6560,0.43547413,-0.76248693,0.4721208,0.077960834,0.17453292
6580,0.43460116,-0.76224226,0.47335458,0.077743284,0.17453292
6601,0.43520522,-0.7616836,0.47398582,0.07597335,0.17453292
6620,0.43657747,-0.7610796,0.4735909,0.076613456,0.17453292
6641,0.43851775,-0.7606988,0.47220632,0.07785079,0.17453292
6660,0.44014382,-0.7601281,0.47158542,0.07801228,0.17453292
6680,0.4414798,-0.7595876,0.47127587,0.07759756,0.17453292
6701,0.44111136,-0.76143473,0.46873114,0.07700035,0.17453292
6720,0.44063294,-0.76181406,0.46872893,0.07599454,0.17453292
6740,0.44032323,-0.76249766,0.46835795,0.07316811,0.17453292
6761,0.44154334,-0.763543,0.4662585,0.06815127,0.17453292
6780,0.4433458,-0.7640358,0.4644871,0.06281362,0.17453292
6800,0.4497943,-0.76324916,0.461431,0.047087766,0.17453292
6820,0.45809987,-0.76046896,0.45926112,0.030178227,0.17453292
6840,0.46660298,-0.75706196,0.45715454,0.012190493,0.17453292
6860,-0.4710341,0.754601,-0.4568391,0.0014916225,0.17453292
6881,-0.4792608,0.7499348,-0.45551616,0.020294623,0.17453292
6900,-0.48876727,0.74474007,-0.45235252,0.04296452,0.17453292
6920,-0.49330032,0.74297935,-0.44917285,0.0536678,0.17453292
6941,-0.49653122,0.7438864,-0.4433952,0.059079695,0.17453292
6960,-0.4988335,0.7441331,-0.44028035,0.059868652,0.17453292
6980,-0.50153136,0.74288034,-0.43903148,0.062019736,0.17453292
7001,-0.5038699,0.740612,-0.4393092,0.067944475,0.17453292
7020,-0.51288587,0.73565245,-0.4361448,0.0744397,0.17453292
7040,-0.5148091,0.7349641,-0.43453735,0.07730957,0.17453292
7060,-0.5131987,0.73678297,-0.43322527,0.07806325,0.17453292
7081,-0.5109174,0.7388252,-0.4327891,0.07612037,0.17453292
7100,-0.5087936,0.74095494,-0.43222636,0.07276839,0.17453292
7120,-0.5073169,0.7427306,-0.43115446,0.07132103,0.17453292
7141,-0.50552166,0.74466735,-0.42989364,0.071483314,0.17453292
7160,-0.50295174,0.7464759,-0.42958277,0.07260799,0.17453292
7180,-0.49880666,0.7492325,-0.429573,0.07286785,0.17453292
7200,-0.49217075,0.7540443,-0.4294145,0.0691979,0.17453292
7221,-0.4828602,0.7607595,-0.42937455,0.061061658,0.17453292
7240,-0.47174913,0.7678645,-0.43073538,0.04799807,0.17453292
7260,-0.4600261,0.77479863,-0.43256986,0.030764095,0.17453292
7281,-0.450388,0.77971476,-0.43470564,0.015051557,0.17453292
7300,-0.44222784,0.7832139,-0.43704492,0.0014905974,0.17453292
7320,0.43573382,-0.7858841,0.43868673,0.008730353,0.17453292
7341,0.43231872,-0.78738844,0.43924332,0.013609895,0.17453292
7360,0.42959335,-0.78869313,0.43944356,0.017378096,0.17453292
7380,0.4256795,-0.79008764,0.44043294,0.024026094,0.17453292
7400,0.42477268,-0.78975564,0.44180927,0.02566733,0.17453292
7421,0.42507496,-0.7884079,0.44399166,0.024405565,0.17453292
7440,0.42594934,-0.7868753,0.44596836,0.022508916,0.17453292
7460,0.42751065,-0.7850316,0.44790047,0.018578803,0.17453292
7480,0.42913008,-0.7832852,0.4496118,0.012682974,0.17453292
7500,0.43059078,-0.781901,0.45074666,0.007059505,0.17453292
7521,0.4346895,-0.77916616,0.4515985,0.0019959288,0.17453292
7540,0.4374399,-0.7774384,0.45192453,2.720827E-4,0.17453292
7560,-0.44212043,0.77336425,-0.45435354,3.4302828E-4,0.17453292
7580,-0.44609094,0.76766026,-0.46010885,6.8659073E-4,0.17453292
7601,0.45118862,-0.75968194,0.46830305,0.0021018307,0.17453292
7620,0.45322075,-0.75703484,0.4705963,0.0053230026,0.17453292
7640,0.45403236,-0.75936455,0.4659603,0.010053936,0.17453292
7660,0.45198673,-0.7641923,0.45968607,0.020171782,0.17453292
7680,0.4487023,-0.769307,0.45371398,0.031249879,0.17453292
7701,0.4452629,-0.77299446,0.44990504,0.042496514,0.17453292
7720,0.4369752,-0.77845746,0.44790342,0.049387913,0.17453292
7741,0.43064165,-0.7827924,0.44501728,0.061183713,0.17453292
7760,0.42749083,-0.7850836,0.44222412,0.07302867,0.17453292
7780,0.419806,-0.78880805,0.4401676,0.08830226,0.17453292
7800,0.40213466,-0.7976437,0.43695512,0.10546309,0.17453292
7821,0.38394532,-0.8047385,0.4376646,0.11589479,0.17453292
7840,0.37098694,-0.8091817,0.4397385,0.11926324,0.17453292
7860,0.36244768,-0.81132734,0.4436489,0.11642715,0.17453292
7881,0.34747612,-0.8148677,0.44927153,0.11578487,0.17453292
7900,0.33287802,-0.8168225,0.45708916,0.11429211,0.17453292
7920,0.33137265,-0.81344426,0.46650326,0.10428479,0.17453292
7940,0.33117417,-0.81255525,0.4701432,0.09509492,0.17453292
7960,0.32890934,-0.81340724,0.47099462,0.09138592,0.17453292
7981,0.3254308,-0.81577843,0.46851638,0.09535608,0.17453292
8000,0.32228222,-0.81809145,0.4656834,0.09999737,0.17453292
8020,0.31921253,-0.8208341,0.46228635,0.10308302,0.17453292
8040,0.31695166,-0.82228005,0.46091634,0.10465783,0.17453292
8061,0.31571984,-0.82213855,0.46207702,0.104374185,0.17453292
8080,0.3151797,-0.82149386,0.4638948,0.10301055,0.17453292
8100,0.31206015,-0.8210982,0.46693355,0.10192788,0.17453292
8120,0.30829608,-0.82159996,0.46868336,0.10130635,0.17453292
8141,0.30421126,-0.8225173,0.46961683,0.1018863,0.17453292
8161,0.30025318,-0.82371503,0.4701997,0.10126103,0.17453292
8180,0.29628068,-0.82503664,0.4706605,0.100054905,0.17453292
8200,0.29357377,-0.82644653,0.47051856,0.09701983,0.17453292
8221,0.29145002,-0.8284288,0.46909216,0.0933552,0.17453292
8240,0.2888332,-0.83120894,0.46630797,0.09068584,0.17453292
8261,0.286097,-0.834312,0.46285495,0.088528305,0.17453292
8280,0.28374022,-0.8374626,0.458993,0.08644834,0.17453292
