Milliseconds,X,Y,Z
3,0.52217567,1.1657543,-0.649662
21,0.39941198,1.068572,-1.0420344
41,0.087017894,0.8130274,-0.9032037
61,-0.34457415,0.5766773,-1.1933544
82,-0.34935927,0.069153786,-1.6236057
101,0.008104444,-0.96744823,-1.3588674
121,0.21606779,-1.9538546,-0.5909319
142,-0.2161997,-2.8782244,0.3031373
161,-0.32385248,-3.3823137,0.13368154
181,-0.5100223,-3.5262527,-0.8660698
201,-0.5888837,-3.3633432,-1.1689966
223,-0.62798214,-2.0491714,-1.3549709
241,-0.4957127,-1.1968184,-1.4235117
263,0.036441445,0.07699299,-0.7723422
281,0.5588919,0.9223318,-0.08071756
301,0.8427844,1.4250765,0.6776955
322,0.7702544,1.8039045,1.960387
341,0.54568535,1.8473978,2.473494
361,0.44496572,1.2427797,1.9501393
381,0.5657383,0.7284603,1.0812938
401,0.018128097,0.38639545,-0.23140574
424,-0.858033,0.42111874,-1.5497396
441,-1.1541922,0.49004078,-1.9946668
461,-0.39197254,0.17129517,-1.7815893
481,0.35104454,-0.3003006,-0.68860054
502,0.11722094,-0.53424644,1.6577473
521,-0.05469334,-0.24908829,3.1052315
541,-0.21510065,0.17629051,2.24938
562,-0.06078738,0.08013344,0.14088964
581,0.19671494,0.2156372,-0.89341664
601,0.11093509,0.3550558,-0.61596084
621,0.3501556,0.11965275,0.4097991
642,0.5141675,-0.15427494,0.81290317
661,0.462399,-0.4289999,0.96750784
681,0.25442475,-0.7961445,0.3485837
702,-0.10782528,-1.1422453,-0.95137286
721,-0.4591893,-1.1438427,-1.3320954
741,-0.47441202,-1.0988903,-1.4112604
762,-0.5821771,-0.9122944,-1.1601617
781,-0.8183885,-0.81309986,-1.002032
802,-0.33612555,-0.84337044,-0.6100733
821,0.049425304,-0.96092033,0.3359592
841,-0.086223304,-0.9697876,0.87773204
862,-0.386697,-0.7694626,0.5145557
881,-0.89151376,-0.32982063,-0.78105044
901,-0.8595213,0.06064892,-1.6249647
921,-0.46204066,0.5383215,-1.323626
942,0.027671516,0.55256367,-0.40971947
961,-0.057767093,0.59488106,0.937871
982,-0.25167865,0.1438942,2.733655
1001,-0.060092866,-0.2716112,4.3254104
1021,-0.6877068,-0.024713516,5.5658617
1042,-1.4249632,0.44330597,3.5536447
1061,-0.8727397,0.6116562,0.81116796
1081,-0.0119175315,0.35054016,-3.695226
1101,-0.6715872,0.56493664,-5.8432684
1122,-0.6903262,0.20623684,-3.2067013
1141,-0.40155417,-0.014907837,-1.147526
1161,0.18914294,-0.42193604,1.0457153
1181,0.72243166,-1.4417076,3.7275858
1202,0.74227357,-2.5446568,4.8145647
1221,-0.103219986,-2.7947474,4.3249545
1241,-1.2398427,-2.5663052,2.0903926
1262,-1.5750699,-1.5139694,-0.62461543
1281,-1.8701869,0.34384632,-3.203646
1301,-1.1122706,1.412075,-4.7980433
1321,1.2784431,0.5321789,-5.6237903
1342,-0.105499655,1.0427113,-5.111677
1361,0.6810206,-0.36763096,-2.0919538
1381,1.1607383,-1.8035479,4.6859236
1401,0.60388476,-1.8708553,7.651608
1422,-0.65152144,-2.4478264,5.9779058
1441,-1.4357672,-2.8627396,1.6173661
1461,-2.8269646,-1.0922165,-2.2008114
1482,-2.3239698,0.40633297,-4.2420864
1501,-0.49426284,1.2356386,-5.368211
1521,1.0725945,1.638545,-5.246517
1541,1.382209,0.7994251,-3.0263913
1561,1.684288,-0.293231,1.122653
1582,1.2560142,-0.6573019,5.738962
1601,-0.60313475,-0.21912003,6.282768
1621,-1.1960477,-1.1326256,3.033914
1641,-1.5380106,-1.8347874,-1.3528862
1662,-1.77285,-1.6606274,-4.9552736
1681,-1.0644431,-1.2356844,-6.1805215
1702,0.31708878,-1.7415934,-5.283819
1721,0.7538387,-2.063839,-2.1008525
1741,0.23606998,-1.7814693,1.807776
1761,-0.4799785,-0.91986084,2.9353733
1781,-0.53409547,-0.34115314,2.0485368
1802,-0.11377901,0.20193195,0.002931118
1821,1.6617193,-0.7936077,-0.49209785
1841,1.1395609,-1.215703,0.13040066
1861,-0.2008186,-1.1264915,0.9090562
1881,-1.1617327,-0.5053692,1.3181996
1901,-1.4464823,0.5246515,0.5282612
1922,-0.27596998,0.9675598,-0.62915564
1941,-0.24493933,1.1019545,-1.2213769
1961,-0.74813044,0.87402344,-0.4454093
1982,-0.8543116,0.556602,0.5612674
2001,-0.6076387,0.86013937,2.5769439
2021,0.060678244,1.3134117,5.256286
2042,0.19206643,0.47602272,6.026613
2061,1.2327447,-1.9920635,2.491393
2081,-1.4322526,0.079610825,0.42306662
2101,0.66236347,0.6312294,0.43066502
2122,1.3062679,0.8999977,-1.7627497
2141,-3.3176227,3.0489278,-2.5480065
2161,-0.18297076,-1.892612,0.34613705
2182,-1.8783889,-1.9013233,2.0379443
2201,2.6990652,-5.4822955,5.1121807
2221,0.20800173,-2.4026408,2.212226
2241,-1.4951127,-2.5525203,1.5525537
2262,-4.768264,-2.0005007,-0.2928667
2281,-4.3359776,-3.7872453,-6.128288
2301,-7.1978703,-2.6658149,-4.874925
2321,0.6158724,-2.2703466,-2.38983
2342,3.814427,-1.8773136,-5.1332207
2361,3.2811036,-1.9209299,-4.8659315
2381,-0.59105587,-2.688542,-1.9434988
2401,-3.9954033,-3.4476972,0.7425027
2422,-4.9386015,-3.1693811,2.2148342
2441,-3.906124,-1.2098808,0.8100078
2461,-3.0279593,3.9253983,-2.412028
2482,-5.2232747,6.060578,-2.0342882
2501,-3.518054,5.170233,-2.0814734
2521,0.019381523,1.4016697,-1.6825199
2542,5.548774,-4.237055,4.001273
2561,8.575764,-5.2641516,6.163368
2581,8.406435,-1.7192473,7.9409437
2601,5.569416,1.2277803,0.5354217
2621,1.8762875,1.6831357,-6.5981536
2642,1.3547344,9.930632,-3.149921
2661,15.823727,1.5953656,-16.242527
2682,10.05512,-1.2613406,-11.957261
2702,6.6924896,-3.2967114,11.364492
2721,5.582283,-0.20521659,18.909859
2741,-1.8957853,-0.77609915,5.9043455
2761,-7.084077,-0.76882476,-2.050062
2781,-9.239105,-0.8985442,-7.970395
2801,-9.23833,-1.8508607,-4.8757515
2822,-6.6265907,-2.727034,-0.060854107
2841,-4.585099,-2.1927717,0.46255594
2861,0.18675327,-2.7088816,0.5424655
2881,-3.4880257,-2.2196841,-1.1719556
2902,-1.8904753,-1.50176,-2.2907162
2921,-0.9804964,-3.3337722,0.59371996
2941,-2.0786514,-2.3527904,3.1268892
2961,-1.4309034,-2.2706368,4.922997
2982,-1.5457411,-0.8830389,4.9238687
3001,-1.5873871,-1.8674349,2.4877052
3021,-1.0425844,-1.6348366,-0.8938346
3042,1.4457994,0.2309295,-3.0220866
3061,11.223857,5.746196,-2.0885506
3081,12.737917,-3.7990725,2.3116174
3101,4.358764,-0.92641115,4.862939
3121,-0.96410656,0.11970186,5.055074
3142,-2.8545523,-0.5499544,3.8542175
3161,-1.682334,-1.2739377,0.18408251
3181,-1.1685662,-0.888643,1.2352161
3201,-0.6995716,-0.85254526,1.1017828
3222,-0.6476402,-0.5392635,3.753808
3241,0.14126825,0.94533515,5.233102
3261,1.6351447,-0.32951975,1.2795563
3281,0.17591429,0.6099391,-0.9430094
3302,-0.2708106,-0.9156532,0.5369129
3321,-2.0063705,-3.2123764,-3.3702059
3341,0.75797844,-1.068501,0.16248703
