Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2018-09-11 16:46:35,2,0.18934457,-0.0162331,0.06853105,0.97938174,0.2617994
2018-09-11 16:46:35,20,0.18770671,-0.017475355,0.06822517,0.9796969,0.2617994
2018-09-11 16:46:35,41,0.18624084,-0.01773395,0.06806779,0.979983,0.2617994
2018-09-11 16:46:35,60,0.18526629,-0.01761415,0.06765376,0.9801985,0.2617994
2018-09-11 16:46:35,80,0.18439652,-0.017295409,0.06704076,0.9804103,0.2617994
2018-09-11 16:46:35,101,0.18372238,-0.01700915,0.06632338,0.98059064,0.2617994
2018-09-11 16:46:35,120,0.1833916,-0.016939042,0.06535514,0.9807188,0.2617994
2018-09-11 16:46:35,140,0.18352196,-0.016868716,0.064459085,0.9807549,0.2617994
2018-09-11 16:46:35,161,0.18362112,-0.016828613,0.063540846,0.98079693,0.2617994
2018-09-11 16:46:35,180,0.18334043,-0.016890433,0.06271983,0.98090124,0.2617994
2018-09-11 16:46:35,200,0.18292174,-0.016903497,0.062103003,0.9810184,0.2617994
2018-09-11 16:46:35,221,0.18272814,-0.016971434,0.06214371,0.9810507,0.2617994
2018-09-11 16:46:35,240,0.18264815,-0.01724933,0.062113814,0.9810627,0.2617994
2018-09-11 16:46:35,260,0.18221031,-0.017768562,0.062623404,0.9811024,0.2617994
2018-09-11 16:46:35,280,0.1815729,-0.018091435,0.062888555,0.9811977,0.2617994
2018-09-11 16:46:35,300,0.18015915,-0.017887468,0.063000575,0.98145485,0.2617994
2018-09-11 16:46:35,321,0.1783744,-0.017473934,0.06294308,0.9817919,0.2617994
2018-09-11 16:46:35,340,0.17701134,-0.017184403,0.06263222,0.9820636,0.2617994
2018-09-11 16:46:35,360,0.1766554,-0.017176442,0.06205988,0.98216414,0.2617994
2018-09-11 16:46:35,380,0.17721674,-0.017430738,0.06167957,0.9820825,0.2617994
2018-09-11 16:46:35,400,0.1789475,-0.01823242,0.06128012,0.98177904,0.2617994
2018-09-11 16:46:35,420,0.18081304,-0.018612243,0.060674246,0.9814677,0.2617994
2018-09-11 16:46:35,440,0.1823244,-0.01886766,0.059959408,0.98122716,0.2617994
2018-09-11 16:46:35,461,0.18546094,-0.017377654,0.058912247,0.9807301,0.2617994
2018-09-11 16:46:35,480,0.18804255,-0.014755128,0.058285855,0.98031884,0.2617994
2018-09-11 16:46:35,500,0.18988769,-0.013113098,0.05746375,0.980035,0.2617994
2018-09-11 16:46:35,520,0.19258189,-0.013832091,0.054773826,0.97965336,0.2617994
2018-09-11 16:46:35,541,0.19856638,-0.017632188,0.049539533,0.9786758,0.2617994
2018-09-11 16:46:35,560,0.2110615,-0.02299895,0.043698825,0.9762246,0.2617994
2018-09-11 16:46:35,581,0.23493214,-0.030725611,0.041329883,0.9706465,0.2617994
2018-09-11 16:46:35,600,0.26845294,-0.04730986,0.039413262,0.9613227,0.2617994
2018-09-11 16:46:35,621,0.30071977,-0.07914832,0.029646179,0.9499601,0.2617994
2018-09-11 16:46:35,641,0.3243724,-0.11466672,0.021528617,0.9387069,0.2617994
2018-09-11 16:46:35,660,0.33547753,-0.15316913,0.013450067,0.92941546,0.2617994
2018-09-11 16:46:35,681,0.3423558,-0.18409681,0.0037751517,0.9213504,0.2617994
2018-09-11 16:46:35,700,0.35044754,-0.21128598,-0.0049292683,0.9124256,0.2617994
2018-09-11 16:46:35,720,0.35953817,-0.241683,-0.012529268,0.9012018,0.2617994
2018-09-11 16:46:35,741,0.3662819,-0.27428937,-0.0174438,0.8889874,0.2617994
2018-09-11 16:46:35,761,0.36650488,-0.3049269,-0.021605538,0.87876445,0.2617994
2018-09-11 16:46:35,780,0.36516345,-0.32922563,-0.024811156,0.87043124,0.2617994
2018-09-11 16:46:35,800,0.36450613,-0.35048372,-0.026136532,0.8623302,0.2617994
2018-09-11 16:46:35,820,0.36447126,-0.37803617,-0.027436217,0.85058606,0.2617994
2018-09-11 16:46:35,841,0.36408213,-0.4141617,-0.027357696,0.83376604,0.2617994
2018-09-11 16:46:35,860,0.36628413,-0.45215923,-0.02415784,0.81289876,0.2617994
2018-09-11 16:46:36,881,0.37144727,-0.48688188,-0.015716014,0.7903961,0.2617994
2018-09-11 16:46:36,900,0.37394026,-0.52137434,-0.0051341765,0.76701444,0.2617994
2018-09-11 16:46:36,920,0.37057436,-0.5546526,0.0039634705,0.7449963,0.2617994
2018-09-11 16:46:36,940,0.35973272,-0.5877618,0.010185447,0.7245859,0.2617994
2018-09-11 16:46:36,960,0.34602487,-0.6206826,0.017483002,0.70335925,0.2617994
2018-09-11 16:46:36,980,0.33218792,-0.653003,0.030764038,0.6799205,0.2617994
2018-09-11 16:46:36,1001,0.3211527,-0.6806899,0.048180226,0.6566589,0.2617994
2018-09-11 16:46:36,1020,0.30885628,-0.7026356,0.065954246,0.6376214,0.2617994
2018-09-11 16:46:36,1040,0.29293126,-0.72147053,0.08692355,0.62138224,0.2617994
2018-09-11 16:46:36,1061,0.27345312,-0.74685526,0.1229344,0.5935636,0.2617994
2018-09-11 16:46:36,1080,0.26548505,-0.762335,0.14985298,0.57088274,0.2617994
2018-09-11 16:46:36,1100,0.25595692,-0.7886057,0.19415519,0.5243004,0.2617994
2018-09-11 16:46:36,1120,0.24715985,-0.8031321,0.21851704,0.4961261,0.2617994
2018-09-11 16:46:36,1141,0.2165189,-0.8187567,0.26184842,0.4628093,0.2617994
2018-09-11 16:46:36,1160,0.19146219,-0.8228037,0.2905129,0.44937584,0.2617994
2018-09-11 16:46:36,1180,0.16331941,-0.82452077,0.33260852,0.42762575,0.2617994
2018-09-11 16:46:36,1200,0.15004642,-0.82803875,0.38282636,0.38115865,0.2617994
2018-09-11 16:46:36,1220,0.14601704,-0.83039665,0.41746607,0.33888423,0.2617994
2018-09-11 16:46:36,1241,0.13869569,-0.8274715,0.44946915,0.30664617,0.2617994
2018-09-11 16:46:36,1260,0.13602437,-0.8227467,0.4707009,0.2881422,0.2617994
2018-09-11 16:46:36,1280,0.1410673,-0.8108563,0.498391,0.2724308,0.2617994
2018-09-11 16:46:36,1300,0.15236282,-0.80188096,0.50824845,0.27469265,0.2617994
2018-09-11 16:46:36,1321,0.16520913,-0.79366165,0.5056061,0.29524505,0.2617994
2018-09-11 16:46:36,1340,0.17245284,-0.78468084,0.49607328,0.3293133,0.2617994
2018-09-11 16:46:36,1360,0.161671,-0.7806697,0.48380223,0.36104396,0.2617994
2018-09-11 16:46:36,1380,0.13357078,-0.7772533,0.47919324,0.38524017,0.2617994
2018-09-11 16:46:36,1401,0.1239298,-0.77145255,0.47962394,0.39932853,0.2617994
2018-09-11 16:46:36,1420,0.1299413,-0.76791996,0.4824935,0.40076712,0.2617994
2018-09-11 16:46:36,1440,0.13691822,-0.7637684,0.4852203,0.4030788,0.2617994
2018-09-11 16:46:36,1460,0.13927351,-0.757769,0.4875518,0.41070947,0.2617994
2018-09-11 16:46:36,1481,0.13887018,-0.7519129,0.48886475,0.41994444,0.2617994
2018-09-11 16:46:36,1500,0.13773221,-0.7484225,0.4887254,0.42666268,0.2617994
2018-09-11 16:46:36,1520,0.13498652,-0.74657,0.48681977,0.43291846,0.2617994
2018-09-11 16:46:36,1540,0.12991469,-0.7451822,0.48249152,0.44161928,0.2617994
2018-09-11 16:46:36,1561,0.12543401,-0.7442073,0.47633636,0.4511379,0.2617994
2018-09-11 16:46:36,1580,0.12590568,-0.7432599,0.4698571,0.45928946,0.2617994
2018-09-11 16:46:36,1600,0.13299987,-0.7439876,0.46421045,0.46184647,0.2617994
2018-09-11 16:46:36,1621,0.14870578,-0.7463644,0.46120137,0.4562018,0.2617994
2018-09-11 16:46:36,1640,0.17222758,-0.7506065,0.45852387,0.44349003,0.2617994
2018-09-11 16:46:36,1660,0.19786021,-0.75442183,0.45117497,0.43375129,0.2617994
2018-09-11 16:46:36,1681,0.22496268,-0.75801975,0.43526223,0.4305167,0.2617994
2018-09-11 16:46:36,1700,0.24370979,-0.76161957,0.41714647,0.4318912,0.2617994
2018-09-11 16:46:36,1720,0.2504503,-0.7604003,0.40396357,0.44258273,0.2617994
2018-09-11 16:46:36,1741,0.251195,-0.75912184,0.3971714,0.45043305,0.2617994
2018-09-11 16:46:36,1760,0.2555539,-0.7611804,0.39402753,0.44725713,0.2617994
2018-09-11 16:46:36,1780,0.26684624,-0.76582885,0.38804245,0.43786106,0.2617994
2018-09-11 16:46:36,1800,0.28512785,-0.7732798,0.37460205,0.42475143,0.2617994
2018-09-11 16:46:36,1820,0.30632702,-0.7820994,0.35292658,0.4122221,0.2617994
2018-09-11 16:46:36,1841,0.3157531,-0.785425,0.33995578,0.40967992,0.2617994
2018-09-11 16:46:36,1860,0.32200682,-0.7877533,0.32994452,0.4085254,0.2617994
2018-09-11 16:46:37,1880,0.33373246,-0.79403,0.30916503,0.40318236,0.2617994
2018-09-11 16:46:37,1900,0.35086873,-0.8092067,0.27120903,0.38538462,0.2617994
2018-09-11 16:46:37,1920,0.37024888,-0.8249966,0.22671346,0.36179745,0.2617994
2018-09-11 16:46:37,1941,0.375612,-0.82699984,0.21270719,0.3601979,0.2617994
2018-09-11 16:46:37,1960,0.3786321,-0.8262002,0.20465852,0.3635187,0.2617994
2018-09-11 16:46:37,1980,0.3872476,-0.82482696,0.18222012,0.36945316,0.2617994
2018-09-11 16:46:37,2000,0.3992726,-0.82286006,0.15846416,0.3719836,0.2617994
2018-09-11 16:46:37,2021,0.4056131,-0.82112575,0.13912843,0.37666136,0.2617994
2018-09-11 16:46:37,2040,0.4078777,-0.81635,0.124846004,0.38938662,0.2617994
2018-09-11 16:46:37,2060,0.4089639,-0.8086758,0.10904465,0.40853545,0.2617994
2018-09-11 16:46:37,2080,0.40182993,-0.8015401,0.09196336,0.4331385,0.2617994
2018-09-11 16:46:37,2101,0.3905313,-0.791039,0.0793584,0.46416035,0.2617994
2018-09-11 16:46:37,2120,0.38015646,-0.7857239,0.064452164,0.48369923,0.2617994
2018-09-11 16:46:37,2140,0.37165448,-0.789192,0.04855375,0.48650944,0.2617994
2018-09-11 16:46:37,2160,0.36458302,-0.79424506,0.03883789,0.48450556,0.2617994
2018-09-11 16:46:37,2180,0.3585645,-0.79820865,0.03342265,0.4828844,0.2617994
2018-09-11 16:46:37,2201,0.35179976,-0.8008606,0.032812674,0.48351067,0.2617994
2018-09-11 16:46:37,2220,0.34638637,-0.7984788,0.03585482,0.49108306,0.2617994
2018-09-11 16:46:37,2240,0.34195796,-0.79428685,0.03851612,0.50068915,0.2617994
2018-09-11 16:46:37,2260,0.3335085,-0.789471,0.038191296,0.5138571,0.2617994
2018-09-11 16:46:37,2281,0.32412058,-0.7861521,0.033947103,0.52512693,0.2617994
2018-09-11 16:46:37,2300,0.3201594,-0.7893243,0.027685512,0.5231621,0.2617994
2018-09-11 16:46:37,2320,0.32135797,-0.79506373,0.022078907,0.51392144,0.2617994
2018-09-11 16:46:37,2340,0.32086405,-0.79938525,0.015870187,0.507718,0.2617994
2018-09-11 16:46:37,2361,0.31816208,-0.80174917,0.009750333,0.50584203,0.2617994
2018-09-11 16:46:37,2380,0.3159275,-0.8011607,0.0088612,0.50818586,0.2617994
2018-09-11 16:46:37,2400,0.3157949,-0.79964954,0.011762728,0.5105838,0.2617994
2018-09-11 16:46:37,2420,0.31481802,-0.7997678,0.012662501,0.5109801,0.2617994
2018-09-11 16:46:37,2440,0.31194553,-0.8021204,0.014198025,0.5090101,0.2617994
2018-09-11 16:46:37,2461,0.30786434,-0.8042075,0.020777445,0.50797457,0.2617994
2018-09-11 16:46:37,2480,0.3054153,-0.8076563,0.03156486,0.50340486,0.2617994
2018-09-11 16:46:37,2500,0.30309913,-0.81171834,0.04217248,0.4974593,0.2617994
2018-09-11 16:46:37,2521,0.29953772,-0.8163759,0.048507225,0.49138024,0.2617994
2018-09-11 16:46:37,2540,0.2971031,-0.82041556,0.050058186,0.48594463,0.2617994
2018-09-11 16:46:37,2560,0.2958532,-0.8221182,0.04874715,0.48395887,0.2617994
2018-09-11 16:46:37,2581,0.29633898,-0.8220842,0.045727536,0.48401424,0.2617994
2018-09-11 16:46:37,2600,0.29686883,-0.8202929,0.04544082,0.486748,0.2617994
2018-09-11 16:46:37,2620,0.29220167,-0.8206279,0.041791677,0.48932752,0.2617994
2018-09-11 16:46:37,2640,0.28092954,-0.82540524,0.0410241,0.48795673,0.2617994
2018-09-11 16:46:37,2660,0.2671739,-0.83093226,0.04788921,0.485671,0.2617994
2018-09-11 16:46:37,2681,0.24773137,-0.84001845,0.06955763,0.47766083,0.2617994
2018-09-11 16:46:37,2700,0.23419069,-0.84753203,0.08365473,0.46887743,0.2617994
2018-09-11 16:46:37,2720,0.21476558,-0.8543324,0.09445228,0.4637571,0.2617994
2018-09-11 16:46:37,2740,0.18818355,-0.8476406,0.10795387,0.4841884,0.2617994
2018-09-11 16:46:37,2761,0.16590653,-0.8432164,0.12723327,0.49525028,0.2617994
2018-09-11 16:46:37,2780,0.14942287,-0.84189683,0.14345999,0.4982989,0.2617994
2018-09-11 16:46:37,2800,0.123036325,-0.839052,0.1724922,0.501099,0.2617994
