Timestamp,Milliseconds,Latitude,Longitude,Altitude
2018-09-09 23:09:13,1,19.1363343,72.9113491,0.0
2018-09-09 23:09:13,21,19.1363343,72.9113491,0.0
2018-09-09 23:09:13,42,19.1363343,72.9113491,0.0
2018-09-09 23:09:13,61,19.1363343,72.9113491,0.0
2018-09-09 23:09:13,81,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,102,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,121,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,141,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,161,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,181,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,201,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,221,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,241,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,261,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,281,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,301,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,321,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,341,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,362,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,381,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,402,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,421,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,442,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,462,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,481,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,501,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,522,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,541,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,561,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,581,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,602,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,621,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,643,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,661,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,681,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,702,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,722,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,741,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,762,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,781,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,801,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,821,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,842,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,861,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,881,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,902,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,921,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,941,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,961,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,981,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,1002,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,1021,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,1041,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,1061,19.1363343,72.9113491,0.0
2018-09-09 23:09:14,1081,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1101,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1121,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1142,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1161,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1181,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1201,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1222,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1241,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1261,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1281,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1302,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1321,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1341,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1362,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1381,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1402,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1421,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1441,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1462,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1481,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1501,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1521,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1542,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1561,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1581,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1602,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1621,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1641,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1662,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1681,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1701,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1722,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1741,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1761,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1782,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1801,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1821,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1842,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1861,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1882,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1901,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1921,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1942,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1961,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,1982,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,2001,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,2021,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,2042,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,2061,19.1363343,72.9113491,0.0
2018-09-09 23:09:15,2081,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2102,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2121,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2141,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2161,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2182,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2201,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2221,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2242,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2261,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2281,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2302,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2321,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2343,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2361,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2381,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2402,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2421,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2441,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2461,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2482,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2501,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2521,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2542,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2561,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2582,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2601,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2621,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2642,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2661,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2681,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2701,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2721,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2742,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2761,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2781,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2801,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2822,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2841,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2861,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2881,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2901,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2922,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2941,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2961,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,2981,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,3001,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,3021,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,3041,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,3061,19.1363343,72.9113491,0.0
2018-09-09 23:09:16,3082,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3101,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3121,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3142,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3161,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3181,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3201,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3222,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3241,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3261,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3281,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3301,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3322,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3341,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3361,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3382,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3401,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3421,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3441,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3462,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3481,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3501,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3521,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3541,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3561,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3581,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3601,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3621,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3641,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3661,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3682,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3701,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3721,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3741,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3762,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3781,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3801,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3822,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3841,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3861,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3881,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3902,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3921,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3941,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3961,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,3982,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,4001,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,4021,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,4041,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,4062,19.1363343,72.9113491,0.0
2018-09-09 23:09:17,4081,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4101,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4121,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4142,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4161,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4181,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4201,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4222,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4241,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4262,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4281,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4301,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4322,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4341,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4361,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4381,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4402,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4421,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4441,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4461,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4482,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4501,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4521,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4541,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4561,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4581,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4602,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4621,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4641,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4662,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4681,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4701,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4721,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4742,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4761,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4781,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4801,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4822,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4841,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4861,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4881,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4902,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4921,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4941,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4961,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,4982,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,5001,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,5021,19.1363343,72.9113491,0.0
2018-09-09 23:09:18,5042,19.1363485,72.9114081,0.0
2018-09-09 23:09:18,5061,19.1363485,72.9114081,0.0
2018-09-09 23:09:18,5081,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5101,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5121,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5142,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5161,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5181,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5201,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5221,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5241,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5261,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5281,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5301,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5322,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5341,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5361,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5382,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5401,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5421,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5441,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5462,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5481,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5501,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5522,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5541,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5561,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5581,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5602,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5621,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5641,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5662,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5681,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5701,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5721,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5741,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5761,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5781,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5801,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5822,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5841,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5861,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5882,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5901,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5921,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5941,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5962,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,5981,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,6001,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,6021,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,6042,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,6061,19.1363485,72.9114081,0.0
2018-09-09 23:09:19,6081,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6101,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6122,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6141,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6161,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6182,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6201,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6221,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6242,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6261,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6281,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6301,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6321,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6342,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6361,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6381,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6401,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6421,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6442,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6461,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6481,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6501,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6522,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6541,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6561,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6582,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6601,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6621,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6641,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6662,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6681,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6702,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6721,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6741,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6762,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6781,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6801,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6822,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6841,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6861,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6881,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6902,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6921,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6941,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6962,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,6981,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,7001,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,7021,19.1363485,72.9114081,0.0
2018-09-09 23:09:20,7042,19.1363485,72.9114081,0.0
