Milliseconds,X,Y,Z
3,0.061772656,7.630815,6.159321
21,0.095954195,7.580761,6.2203894
42,0.11269684,7.5309467,6.280329
61,0.10687923,7.511949,6.303141
81,0.07925953,7.508612,6.307524
102,0.05990174,7.5166545,6.298151
121,0.039647438,7.531888,6.2800856
141,0.02926213,7.5376444,6.273233
161,0.0063900254,7.525438,6.287936
182,-0.015103639,7.513178,6.302564
201,-0.024531264,7.5063787,6.310631
221,-0.025172101,7.5088134,6.307732
241,-0.023591453,7.5193906,6.295124
262,-0.021655124,7.5274353,6.2855096
281,-0.026001701,7.538683,6.271999
301,-0.031632587,7.5490403,6.259503
321,-0.034201987,7.558052,6.2486057
342,-0.035749823,7.5652103,6.2399282
361,-0.038590666,7.5728717,6.2306104
381,-0.044368025,7.579295,6.2227573
402,-0.057798076,7.581902,6.2194695
422,-0.075930834,7.57943,6.2222877
441,-0.09382608,7.5729556,6.229921
462,-0.12259396,7.570914,6.2319036
481,-0.14519429,7.5730596,6.2288103
502,-0.15451883,7.5781255,6.222421
521,-0.16621354,7.586396,6.212033
541,-0.17572716,7.5988297,6.1965547
561,-0.1854143,7.6089654,6.183822
582,-0.1990655,7.615958,6.174783
603,-0.21209875,7.6196165,6.169834
621,-0.22065507,7.626926,6.160496
641,-0.22840568,7.6404963,6.143374
661,-0.23718987,7.6525683,6.1279955
682,-0.25499007,7.66067,6.11715
702,-0.28055018,7.668863,6.105753
721,-0.3075542,7.6807175,6.0895295
741,-0.33614218,7.686787,6.0803533
761,-0.3562879,7.6843777,6.082252
782,-0.36347562,7.6816072,6.0853257
801,-0.36494055,7.6806364,6.0864635
821,-0.37000415,7.684724,6.0809956
841,-0.37858048,7.693631,6.0691924
862,-0.3868045,7.703179,6.0565515
881,-0.38440406,7.7039804,6.0556836
902,-0.36967686,7.698125,6.064041
921,-0.3600897,7.6984644,6.0641875
941,-0.34782198,7.704178,6.0576434
961,-0.3449512,7.708177,6.0527196
981,-0.34430748,7.713023,6.0465784
1002,-0.34463528,7.7190557,6.0388565
1021,-0.3461441,7.728319,6.0269117
1041,-0.3531765,7.7357483,6.016964
1061,-0.36158997,7.743137,6.006953
1081,-0.36747023,7.7506557,5.996889
1102,-0.36406657,7.756881,5.989043
1121,-0.35449144,7.7642417,5.980073
1141,-0.3469602,7.7704577,5.972436
1161,-0.3405713,7.773635,5.968668
1182,-0.32790396,7.7791505,5.9621887
1201,-0.31072026,7.791439,5.947044
1221,-0.29892972,7.810712,5.9223146
1242,-0.29968047,7.8302736,5.8963876
1261,-0.30436987,7.8419456,5.8806143
1281,-0.3061813,7.85252,5.8663926
1301,-0.3088091,7.8667507,5.847158
1322,-0.31863904,7.8774953,5.8321466
1341,-0.33753794,7.8761578,5.8328886
1361,-0.35951808,7.8606925,5.852405
1381,-0.38113546,7.843505,5.8740563
1402,-0.39915705,7.832713,5.887246
1421,-0.4144828,7.824816,5.8966804
1441,-0.43217832,7.8169456,5.905841
1462,-0.44354424,7.815645,5.906719
1481,-0.44545838,7.827596,5.89073
1501,-0.4490123,7.8454366,5.866677
1522,-0.45219588,7.8473535,5.863868
1541,-0.456686,7.827639,5.889812
1561,-0.47747776,7.8065343,5.9161158
1582,-0.48718223,7.777298,5.953712
1601,-0.4817614,7.73165,6.0133085
1621,-0.46665415,7.6681275,6.0952787
1642,-0.37801996,7.5510235,6.2457614
1661,-0.3099934,7.4701123,6.3459992
1681,-0.18845049,7.3565736,6.4819517
1702,0.05137823,7.173469,6.6864862
1721,0.33851117,7.0149803,6.844403
1742,1.126027,6.7390003,7.034794
1761,2.1150432,6.5303636,7.0036664
1782,3.0129561,6.4093924,6.7832265
1801,3.6893876,6.3409185,6.5078077
1821,4.9218154,6.122725,5.870125
1841,5.926562,5.9295287,5.0879216
1862,6.983607,5.492737,4.1508393
1881,7.972352,4.5874825,3.401027
1901,8.597782,3.943393,2.588085
1922,8.944571,3.4744034,2.0232534
1941,9.186004,2.9181998,1.8088199
1961,9.341589,2.489469,1.6454872
1982,9.432242,2.2078822,1.5259262
2001,9.484273,2.0041695,1.4840007
2021,9.516537,1.8457652,1.4829229
2041,9.551767,1.70078,1.4288007
2062,9.592457,1.570347,1.2996842
2081,9.641333,1.4482751,1.0571603
2101,9.679937,1.3607266,0.7858955
2121,9.706604,1.2867527,0.5445051
2142,9.72731,1.2051697,0.3120593
2161,9.741361,1.1282918,0.0568679
2181,9.747251,1.0562677,-0.21398853
2202,9.744332,0.97959876,-0.5086725
2221,9.727983,0.8889052,-0.86403805
2241,9.692361,0.8124412,-1.252384
2261,9.646535,0.70737684,-1.6169019
2282,9.573691,0.5832296,-2.0432
2301,9.489308,0.39745358,-2.442424
2321,9.381486,0.19434986,-2.8496203
2342,9.166803,0.053970635,-3.4838464
2361,8.795816,-0.03161817,-4.3362427
2381,8.322517,-0.006906794,-5.1871033
2401,7.932049,0.05057971,-5.7663183
2421,7.661711,0.0067358487,-6.1211534
2442,7.408019,-0.111974105,-6.4248815
2461,7.250688,-0.1779858,-6.600473
2481,7.0196047,-0.23231924,-6.84409
2501,7.0610237,0.0220952,-6.80528
2522,7.284057,0.42729637,-6.5521226
2541,7.482549,0.6956899,-6.3006244
2561,7.70397,0.86595416,-6.005777
2581,7.901164,0.9286022,-5.734082
2602,8.1151705,0.774696,-5.451076
2621,8.238324,0.6553174,-5.279295
2641,8.423501,0.50042886,-4.9964585
2661,8.551462,0.3975658,-4.7838063
2682,8.690622,0.22507647,-4.537931
2701,8.785883,-0.04735262,-4.356192
2721,8.8536625,-0.1516387,-4.2142687
2741,8.864689,-0.14422062,-4.191288
2762,8.903809,-0.23213063,-4.103496
2781,8.981617,-0.3074574,-3.9250984
2801,8.987308,-0.3522431,-3.9082751
2821,8.997641,-0.24782193,-3.8924828
2842,9.023604,0.0115794325,-3.839897
2861,9.032471,0.354906,-3.8024852
2881,8.949695,0.65349567,-3.955541
2901,8.871802,0.8110427,-4.099235
2921,8.820196,0.9014948,-4.1906843
2942,8.779987,0.99695665,-4.2530327
2961,8.791484,1.1001637,-4.20355
2981,8.813528,1.1271379,-4.1499004
3001,8.885407,1.1584599,-3.9847062
3022,9.019017,1.2382847,-3.6461442
3041,9.135817,1.3449725,-3.3012583
3061,9.190187,1.4670166,-3.0917177
3081,9.19909,1.5864908,-3.0050275
3102,9.208386,1.672441,-2.9289818
3121,9.223465,1.7364807,-2.8430142
3142,9.208224,1.7692033,-2.872093
3161,9.160792,1.8077608,-2.9970417
3181,9.086945,1.8722143,-3.1768913
3201,9.006909,1.9354225,-3.3615615
3222,8.9289465,1.9982653,-3.528631
3241,8.902473,2.0444365,-3.5688426
3262,8.917014,2.070458,-3.5171676
3281,8.923875,2.0741444,-3.4975371
3301,8.89176,2.0621834,-3.5853035
3321,8.844198,2.0414364,-3.7125576
3342,8.797605,2.018986,-3.8335683
3361,8.756395,2.0572329,-3.906882
3381,8.645025,2.094778,-4.1286592
3402,8.544132,2.0357707,-4.3616314
3421,8.484387,1.8891916,-4.540541
3441,8.436686,1.4590722,-4.7816143
3462,8.385081,1.010362,-4.9839697
3481,8.267649,0.5198578,-5.248438
3501,8.176086,0.15137601,-5.412861
3521,8.135167,-0.46372277,-5.456593
3541,8.1358595,-1.0413541,-5.375292
3561,8.025753,-1.5974809,-5.4042315
3582,7.912749,-2.1135755,-5.393662
3601,7.8527336,-2.5459957,-5.2936645
3621,7.7993765,-2.8859227,-5.197265
3642,7.76121,-3.1287909,-5.1131873
3662,7.7267227,-3.300163,-5.0573773
3681,7.6816974,-3.4333563,-5.037259
3701,7.688553,-3.519333,-4.9669747
3722,7.752753,-3.564252,-4.833355
3741,7.846896,-3.568944,-4.6753874
3761,8.029716,-3.529607,-4.385878
3781,8.173714,-3.4791462,-4.154076
3803,7.940828,-3.4863296,-4.578117
3821,7.4570093,-3.4957173,-5.323849
3843,7.5287004,-3.5129175,-5.2104197
3862,7.534791,-3.618732,-5.1285563
3881,7.4727063,-3.658421,-5.1908565
3901,7.423747,-3.7175605,-5.219014
3921,7.3714614,-3.797215,-5.2357516
3942,7.3613234,-3.8115897,-5.2395706
3961,7.3569927,-3.8036292,-5.251424
3981,7.3546867,-3.8006184,-5.2568307
4002,7.3636394,-3.7678597,-5.267869
4021,7.3720136,-3.7108889,-5.2965198
4041,7.3910346,-3.6518812,-5.3110037
4062,7.3946004,-3.5914733,-5.3471107
4081,7.372695,-3.555646,-5.4010315
4101,7.334816,-3.5816815,-5.435294
4121,7.280147,-3.642238,-5.4684515
4142,7.2170873,-3.719852,-5.499702
4161,7.161339,-3.8336713,-5.4944134
4181,7.132128,-3.9101143,-5.4785166
4202,7.1098156,-3.9305034,-5.492908
4221,7.0759716,-3.9541705,-5.5195603
4241,7.0017233,-4.028242,-5.5605335
4261,6.8894405,-4.1645665,-5.6002135
4282,6.7813816,-4.325978,-5.6097393
4301,6.689419,-4.471188,-5.6062946
4321,6.5638533,-4.6505795,-5.608772
4341,6.4085155,-4.8216577,-5.643841
4361,6.162661,-5.0416055,-5.7248774
4381,6.0300903,-5.1282516,-5.788733
4402,5.9831023,-5.0994363,-5.8624763
4421,5.870995,-5.146427,-5.934314
4442,5.7190514,-5.254285,-5.9879313
4461,5.735003,-5.296606,-5.9351583
4481,5.721945,-5.285278,-5.9578156
4501,5.7172203,-5.255022,-5.9890327
4522,5.735549,-5.207817,-6.012695
4541,5.772274,-5.14956,-6.027709
4561,5.812279,-5.112579,-6.0207424
4581,5.890129,-5.0526137,-5.9956536
4602,6.0850606,-4.9336023,-5.8993216
4621,6.321474,-4.7188354,-5.825971
4641,6.568088,-4.45632,-5.7594976
4661,6.7954383,-4.2129607,-5.6783247
4682,6.965424,-4.0146494,-5.6156783
4701,7.131703,-3.8088741,-5.549926
4721,7.2040553,-3.7069025,-5.5254726
4741,7.226084,-3.6809127,-5.5140696
4762,7.2607684,-3.6686575,-5.4765487
4781,7.276629,-3.643117,-5.4725456
4802,7.2989874,-3.5999844,-5.471314
4821,7.288978,-3.5709171,-5.50361
4842,7.2998905,-3.5417314,-5.5080066
4861,7.2325635,-3.6187975,-5.546594
4881,7.063904,-3.836731,-5.61704
4902,6.8848658,-4.042873,-5.694225
4921,6.6351614,-4.297234,-5.8033433
4941,6.3199887,-4.6097956,-5.9142127
4961,6.00852,-4.8933444,-6.0102615
4982,5.7759295,-5.074243,-6.087782
5001,5.6991043,-5.123858,-6.118552
