Milliseconds,X,Y,Z
1,-0.4234619,7.6072845,4.795288
21,-0.3229065,7.612076,5.669174
41,0.08769226,7.592926,6.289261
62,0.16072083,7.6024933,6.66156
81,0.100860596,7.5630035,6.340744
101,-0.23312378,7.6060944,5.9480896
122,-0.32530212,7.6216583,5.5087585
141,-0.3504486,7.6503906,5.25737
162,-0.52641296,7.715027,5.626068
181,-0.6221924,7.633621,5.98999
201,-0.54797363,7.5953217,6.040268
221,-0.56591797,7.7257996,6.100128
242,-0.47373962,7.671936,5.8690796
261,-0.545578,7.60849,5.693115
281,-0.6042328,7.5390472,5.806839
302,-0.54437256,7.489975,5.6595917
321,-0.5288086,7.5318756,5.499176
341,-0.5970459,7.6108856,5.5398865
361,-0.5312042,7.5821533,5.518341
382,-0.45819092,7.624054,5.41658
402,-0.5431824,7.659958,5.384262
421,-0.56591797,7.5833435,5.4129944
441,-0.61021423,7.5558167,5.5650177
461,-0.7814026,7.565384,5.7457886
481,-0.68084717,7.604889,5.7733154
501,-0.5826874,7.6419983,5.8367615
522,-0.5359955,7.640808,5.882248
541,-0.44023132,7.62764,5.648819
561,-0.5563507,7.585739,5.645233
581,-0.55514526,7.596512,5.6667786
601,-0.5204315,7.584549,5.878662
622,-0.5348053,7.6372223,5.7541656
641,-0.44381714,7.616867,5.5159454
661,-0.43902588,7.557007,5.447708
681,-0.64134216,7.6300354,5.602127
702,-0.668869,7.624054,5.490799
721,-0.624588,7.6384125,5.2681427
741,-0.7311249,7.695877,5.403412
762,-0.6580963,7.6659393,5.7769012
781,-0.6461334,7.6575623,5.779297
801,-0.6545105,7.6348267,5.861908
821,-0.63056946,7.5785522,5.6871185
842,-0.7131653,7.6348267,5.439331
861,-0.6832428,7.7497406,5.3890533
881,-0.5647278,7.7581177,5.660782
902,-0.56114197,7.691086,5.9888
921,-0.6042328,7.691086,5.997177
941,-0.332489,7.7162323,5.7816925
961,-0.2893982,7.7138367,5.8008423
981,-0.40670776,7.712631,5.8487396
1002,-0.4809265,7.616867,5.8140106
1021,-0.545578,7.5665894,5.782898
1041,-0.5348053,7.5917206,5.720642
1062,-0.44262695,7.565384,5.684738
1081,-0.59106445,7.5582123,5.6380463
1101,-0.5671234,7.62764,5.700287
1122,-0.36480713,7.649185,5.6703644
1141,-0.40072632,7.62883,5.7026825
1161,-0.40312195,7.5582123,5.8559113
1181,-0.2822113,7.5869446,5.9349213
1202,-0.23432922,7.5821533,5.729019
1221,-0.28700256,7.6036987,5.4465027
1241,-0.40551758,7.6851044,5.219055
1261,-0.3911438,7.639618,5.3591156
1281,-0.33129883,7.6827087,5.423767
1302,-0.32650757,7.76651,4.925766
1321,-0.23791504,7.7724915,4.5642395
1341,-0.23072815,7.76651,4.4768524
1362,-0.30854797,7.6779175,5.025131
1381,-0.47613525,7.62764,5.245392
1401,-0.49769592,7.545044,5.003586
1421,-0.47373962,7.6072845,4.640854
1441,-0.629364,7.5390472,4.6576233
1462,-0.5024719,7.236191,4.5714264
1481,-0.69641113,7.2984314,3.6712036
1501,-0.2642517,6.4257507,2.7219086
1521,0.39894104,5.3998413,2.6632538
1542,-1.783371,5.975647,2.1808167
1561,-2.083847,5.3806763,1.5008698
1582,-1.4721222,4.960495,1.000473
1601,-1.0627136,5.0730286,0.6652832
1621,-1.2207336,5.73143,1.7366943
1641,0.8801727,3.4892578,2.1437073
1662,0.10444641,4.1883698,2.996048
1681,-1.4924774,4.2901154,2.3328552
1701,-0.8209076,3.319275,3.61734
1722,1.0549469,3.2151184,6.9356995
1741,-7.273285,8.0933075,4.8802795
1761,3.8908844,1.9019012,3.747818
1782,-1.4230499,5.6548157,6.7848663
1801,-1.620575,5.7517853,7.494751
1821,4.32782,3.3372345,7.996338
1842,4.6630096,6.414978,7.6479797
1862,4.384094,5.848755,1.0962372
1881,8.816956,-1.0345764,2.4489746
1902,19.084488,3.094223,-1.2416992
1921,10.429443,4.7689667,0.26545715
1942,15.342346,3.7370605,3.8519745
1961,16.87703,3.3899078,4.767746
1982,14.692322,3.161255,2.1688385
2002,13.860336,2.9900665,1.0196228
2021,12.712326,2.8978882,1.2434845
2041,12.320862,2.5112305,2.897873
2062,10.920258,1.600235,3.8459778
2081,11.488876,1.2818146,3.0630798
2101,10.569504,1.3763733,1.0148468
2122,9.129395,0.74191284,-2.1371307
2141,10.0392,0.18406677,-1.3362579
2161,10.6592865,0.635376,0.10864258
2182,10.750275,0.4043274,-0.71138
2201,9.700409,0.41151428,-1.8510132
2221,10.036804,0.38757324,-2.9930573
2241,8.494934,0.7766266,-3.2229004
2262,8.409943,0.7431183,-3.5281525
2281,6.162979,1.1585083,-6.561615
2301,6.5664062,0.877182,-7.1577606
2322,9.246719,-0.72572327,-4.1291046
2341,11.28418,-0.85621643,-1.0740967
2361,14.62648,-2.2113342,-2.572876
2382,13.259399,-2.6961517,-2.7248993
2401,9.725555,-1.1351318,-0.4444275
2421,10.741898,-1.3003387,-2.0245972
2441,11.026794,-2.2532349,-5.752365
2462,9.926666,-3.4539185,-8.867233
2481,13.517975,-7.4582214,-15.397415
2501,9.906311,-2.254425,-18.475159
2521,0.91848755,-2.5106049,-16.410156
2542,0.8490448,-1.581665,-5.6075287
2561,5.9941864,-3.724472,-4.356552
2581,6.1354523,-1.0669098,-1.4679413
2602,13.650848,-2.8936768,1.5535431
2621,11.76062,-1.3194885,-4.064453
