Milliseconds,X,Y,Z
2,-0.0038957149,-0.531929,-1.0677671
22,-0.46477607,0.34128094,-1.8467331
41,0.26715326,0.056636572,-0.23960495
61,0.7691211,-0.04073167,1.135747
82,0.5066573,-0.49776602,0.50574017
101,-0.54465365,-0.08278632,-0.74934196
121,-0.866724,0.27619362,-0.60443306
141,-0.022690088,-0.48672867,0.5225096
162,-0.24313954,0.109262705,1.0464325
181,-0.48498648,-0.08450818,0.3707981
201,-0.7199368,-0.18130279,-0.5856991
221,-0.49535745,-0.07963276,-1.2573051
242,-0.08543083,-0.19159627,-0.6223631
261,0.8984548,-0.8208387,-0.30465698
281,0.11217612,0.7125561,1.2895813
301,0.259815,0.2528863,2.4417067
321,-0.4895659,-0.23891711,1.3181973
342,-0.91498965,0.01533556,-1.3789091
361,-0.36373657,-1.2550871,-2.2299738
381,-0.84842545,0.45335913,-1.6225433
402,0.4715621,-0.6865654,-0.6489706
421,0.31451702,0.2540481,0.9512272
442,0.47312483,0.5419631,1.6243753
461,0.17755713,0.34848738,2.1326408
481,-0.13620095,0.31776643,1.4692135
502,-0.0771949,-0.4755447,-1.3545341
521,0.08140616,-0.7572973,-2.0882845
541,-0.24065474,-0.23769712,-1.7614012
562,0.11597833,0.40218973,0.671052
581,0.36886805,-0.05380702,1.6586199
601,-0.29448143,0.50562286,1.6352434
622,-0.71613497,0.0066866875,0.9433298
641,-0.6718802,-0.41762447,-0.34834003
661,-1.4106731,0.2729342,-0.61522675
681,-0.53105676,-0.36659813,-0.54309845
702,-0.26728842,0.23736024,-0.22088528
721,-0.29670215,-0.58319235,-0.74622345
741,-0.5757165,-0.05400753,-1.1917086
762,0.14134976,-0.16822672,-1.3529997
781,0.87672627,-0.5340524,0.8704157
801,1.2047102,-0.15449762,2.395113
822,0.65996444,0.08853674,2.5325937
841,-0.7541696,0.5034194,1.3405294
861,-0.7829331,-0.40683675,-1.0673151
881,-0.7778108,0.16658854,-0.8548193
902,0.16273972,-0.3404534,-0.37073517
921,-0.013489932,-0.2358563,-0.4405098
941,0.036358386,0.16740131,-1.0567932
962,1.2156863,-0.49623442,-0.47230148
981,0.99574524,-0.09736085,1.1391039
1001,1.0331938,-0.040991783,1.7327623
1022,0.1812828,0.23266149,1.2088232
1041,-0.24044457,-0.22225642,0.11715603
1062,-0.42579892,-0.53869367,-1.080617
1081,-0.1890486,-0.63007164,-1.2322674
1101,-0.55227315,-0.5146091,-1.5365171
1122,0.011849277,-0.7997124,-1.7662373
1141,0.27814835,0.042127848,-0.5010023
1161,0.4782652,0.25815248,2.5860472
1182,0.07069682,0.07377219,3.0917006
1201,-0.69212306,-0.2988491,-0.094610214
1221,-0.9091729,-0.7957442,-2.3556356
1242,-0.24191664,-0.74680066,-0.9120331
1261,0.30697075,-1.1902189,0.5601282
1281,-0.80996704,0.63072157,1.7933731
1301,-0.57171905,0.2572155,1.0077972
1322,-0.48008654,-0.08912492,0.97810555
1341,-0.36110714,0.138067,-0.21846771
1361,-0.20597394,-0.4957347,-0.5040331
1381,0.14508508,-0.17484832,-0.64800644
1402,0.34721953,0.13034606,-0.558444
1421,-0.03744621,0.5825565,1.023036
1441,0.037829973,-0.025411129,0.76470375
1461,-0.2538641,0.104775906,-0.4277153
1482,-0.391982,0.26591945,-0.12349033
1501,0.14238754,-0.5799527,0.27679825
1521,-0.9368858,0.7991991,-0.12825203
1542,0.1198426,-0.9097595,-0.89095306
1561,-0.092347816,-0.04344845,-0.6930084
1581,0.08334607,-0.2592361,0.25178242
1601,-0.09792506,0.3641379,1.6416073
1621,-0.62144494,0.3369136,1.3531723
1642,-0.7379551,-0.3348658,-0.4478054
1661,-1.2441487,0.42733383,-1.519886
1681,0.8299185,-1.7556744,-2.2832909
1702,-0.11967218,-0.6730001,-2.306942
1721,-0.22244374,1.4478674,0.30436993
1741,1.3209916,-0.23583317,3.0359783
1762,0.69125336,-0.35878682,1.0042915
1781,0.038531065,-0.5633936,-2.8645887
1801,-0.43684134,0.06439233,-2.697443
1822,-0.76127344,0.44842267,1.3543291
1841,0.49539286,-0.34333158,2.5674114
1861,1.4057574,-1.6878896,2.1728477
1882,-1.0635991,0.5741296,1.2430229
1901,-0.8145803,-1.040204,0.6534023
1921,-1.8617442,-0.085963726,-0.5511408
1942,-0.67690206,-1.7944498,-2.3646765
