Milliseconds,X,Y,Z
1,-0.41522217,0.038986206,-0.505661
102,0.78001404,-1.172226,-1.2843628
201,0.3826599,2.4038696,1.2701416
301,-0.22453308,-2.9032745,-2.0257874
401,-0.23945618,0.8283386,0.50953674
502,-0.16275024,0.16041565,0.9175415
601,-0.14251709,-0.6864624,-0.36824036
701,-0.61335754,-0.62361145,-0.7037964
802,-1.832016,-0.69924927,0.36573792
901,1.5715027,-0.80044556,0.13882446
1001,-0.76782227,0.65470886,0.1643982
1101,-1.5486603,0.5758667,0.18890381
1202,0.4529724,-1.1221619,-0.5972595
1301,1.2700348,-0.39245605,-0.29579163
1401,2.4663239,-1.3991241,-0.49606323
1502,1.5054474,-1.7964783,-0.3288269
1601,1.9358215,-1.3735657,0.05041504
1701,1.0505829,-2.972519,1.3265991
1801,0.20796204,-0.8494568,2.8882751
1902,0.24523926,-2.0936737,4.8696747
2001,-2.6490784,1.4248962,6.6997986
2101,0.86735535,-1.5802155,4.638504
2201,-0.77633667,2.0011902,1.1646881
2302,-0.7315979,1.5527191,2.2693634
2401,-0.61442566,1.8552551,0.47651672
2501,0.076934814,0.8368683,-1.8340454
2602,1.5363464,-2.7360382,-1.7733154
2701,2.276703,-3.9376526,-3.3648224
2801,-0.16275024,-0.9293518,-4.0327454
2902,-0.6900635,1.3450012,-4.394928
3001,0.270813,0.45655823,-2.3581543
3101,-0.43545532,0.21794128,1.4480438
3202,-1.7276306,-1.1189575,5.150894
3301,0.54138184,-0.79937744,5.6292114
3401,-0.09564209,0.57907104,2.3694916
3501,-0.48233032,1.1915894,2.7050476
3602,0.48280334,0.17001343,1.8070374
3701,0.13978577,-0.14744568,-0.2627716
3801,0.23139954,0.08798218,-2.863083
3902,0.20263672,-2.2076569,-3.9944
4001,0.3698883,-1.1477203,-4.15419
4101,-0.93507385,0.49597168,-3.9272766
4202,0.2058258,0.6216736,-2.2835846
4301,-0.34916687,0.19450378,0.93351746
4401,-1.2599792,-0.23905945,4.3753815
4501,0.7523041,-0.8590393,3.9897614
4602,-0.68367004,1.0488434,2.1394043
4701,-0.83813477,1.4536438,3.0246277
4801,0.5009155,-0.38713074,1.8762817
4902,-0.19470215,0.35110474,0.12924194
5001,0.3464508,0.4150238,-2.006607
5101,1.6801605,-3.2036896,-3.485199
5202,-0.32040405,-1.2744904,-4.599472
5301,-2.2421417,1.6507263,-4.198929
5401,-0.14144897,0.5726776,-2.4391022
5502,-0.2799225,-0.04197693,0.81314087
5601,-1.2333374,-0.37327576,4.6960297
5701,0.7768097,-1.5866089,5.3469086
5801,0.08439636,0.4650879,1.6791992
5902,-0.8764801,2.1759033,1.9572449
6001,-0.06474304,0.07733154,2.2203522
6101,0.67774963,-0.5288086,0.9494934
6202,-0.07966614,0.77934265,-2.308075
6301,-0.106292725,-2.432434,-3.6641693
6401,0.9398041,-1.8848877,-3.6045074
6502,-1.1672974,0.42567444,-3.7760162
6601,-0.6570282,0.9007721,-2.482788
6701,-0.24371338,0.4139557,0.4935608
6802,-1.0533142,0.107162476,2.8616486
6901,0.540329,-0.35090637,4.4393005
7001,0.12487793,-0.57247925,2.8637848
7101,-0.4024353,1.408905,2.6390076
7202,0.4987793,0.17427063,1.9082336
7301,0.1930542,-0.47235107,0.91007996
7401,-0.021072388,0.28504944,-2.4241943
7502,-0.2969818,-1.3448029,-3.7483215
7601,1.018631,-1.700592,-3.133667
7701,-0.23413086,-0.94425964,-3.803711
7802,-0.9073639,0.721817,-2.7927704
