Milliseconds,X,Y,Z
1,-0.039611816,0.039001465,-0.010299683
20,-0.023635864,-0.09416199,-0.009246826
41,-0.033218384,0.128479,-0.014572144
60,-0.002319336,-0.021728516,-0.018829346
80,-0.05558777,-0.028121948,-0.023086548
100,0.093551636,-0.047286987,-0.013504028
121,-0.08753967,0.03793335,-0.019897461
140,0.058395386,0.0059661865,-0.015625
161,0.011520386,0.036865234,-0.02734375
180,0.05732727,-0.16766357,-0.02947998
200,-0.09074402,-0.038772583,-0.012435913
221,0.05732727,0.0539093,-0.016693115
240,-0.0076446533,-0.076049805,-0.030548096
260,-0.1642456,0.1242218,-0.011367798
281,0.14468384,-0.12185669,-0.02734375
300,-0.04600525,-0.03237915,-0.033737183
320,-0.018295288,-0.08564758,-0.008178711
341,-0.012969971,0.050720215,-0.013504028
360,-0.0012512207,-0.007873535,-0.019897461
380,-0.0619812,0.018753052,-0.01776123
400,0.013656616,0.023010254,-0.01776123
420,-0.030014038,0.030471802,-0.028411865
441,-0.06730652,0.062423706,-0.020965576
460,-0.03215027,-0.05368042,-0.013504028
481,-0.022567749,0.009170532,-0.018829346
500,-0.18341064,0.06776428,-0.010299683
520,-0.060913086,0.0730896,3.5095215E-4
541,0.0317688,0.011291504,0.0014190674
560,-0.05558777,-0.015335083,-0.008178711
580,0.02217102,-0.0717926,-0.015625
602,-0.072631836,-0.0675354,-0.0049743652
620,-0.0044555664,0.043258667,-0.008178711
640,0.017913818,-0.0014801025,-7.171631E-4
661,-0.028961182,0.060302734,0.0024719238
680,0.014724731,-0.076049805,-0.0060424805
701,0.04348755,-0.054748535,-0.0028533936
720,0.014724731,-0.036636353,0.016326904
740,-0.011917114,0.116760254,0.003540039
760,0.12870789,0.03793335,-0.01776123
781,-0.0055236816,-0.031311035,-0.020965576
800,8.69751E-4,0.029403687,0.018463135
821,0.20327759,-0.059005737,-0.0017852783
840,-0.060913086,0.030471802,-0.01776123
860,0.079696655,-0.00894165,-0.0049743652
881,0.11805725,-0.012130737,-0.008178711
900,0.06265259,-0.025985718,-0.011367798
920,-0.018295288,0.09013367,0.0014190674
940,0.10101318,-0.07925415,-7.171631E-4
960,0.052001953,-0.024917603,0.04083252
981,0.017913818,0.04537964,0.0067443848
1000,-0.017242432,-0.036636353,-0.009246826
1020,-0.08328247,0.07521057,0.020584106
1040,0.010467529,0.039001465,0.024841309
1061,-0.0896759,0.012359619,0.022720337
1080,-0.119506836,0.12315369,0.030181885
1100,-0.07369995,-0.06326294,0.007797241
1120,-0.11097717,0.033676147,0.03337097
1141,-0.06304932,0.097579956,0.019515991
1160,0.020050049,0.036865234,0.007797241
1180,-0.16743469,0.0059661865,0.014190674
1200,-0.009780884,-0.061141968,0.030181885
1221,0.07330322,-0.0952301,0.03337097
1240,-0.09713745,0.034729004,0.031234741
1260,-0.0854187,0.029403687,0.023788452
1280,0.09034729,-0.0398407,0.01739502
1301,-0.04386902,0.052841187,0.0014190674
1320,-0.04386902,0.12208557,0.021652222
1340,0.08929443,-0.08457947,0.021652222
1360,-0.033218384,0.058166504,0.015258789
1380,0.054138184,-0.017471313,0.016326904
1401,0.05732727,0.097579956,0.025909424
1420,0.021118164,-0.003616333,0.024841309
1440,-0.044937134,0.07095337,0.007797241
1460,0.0594635,-0.035568237,0.022720337
