Milliseconds,X,Y,Z
2,-0.10426664,-0.14628506,-0.28627634
21,0.11713672,0.027444363,-0.20888472
43,0.1344229,0.051382065,0.24684238
61,0.1639607,0.104738235,0.36697578
82,0.10257578,0.08324623,0.2921586
101,0.016763091,0.07737446,-0.07285833
121,-0.0740329,0.07893562,-0.17272472
141,-0.06459522,0.05548191,-0.050097466
161,0.013661742,0.039124966,-0.04211235
182,-0.19346333,0.025109291,-0.017877102
201,-0.2660278,-0.07339001,0.0039424896
221,-0.2612934,-0.07134676,0.09135008
241,-0.28387535,-0.03776312,0.1007576
262,-0.19241846,0.02678299,0.106927395
281,-0.07750249,-0.028863907,0.08694792
301,0.015593052,-0.08060312,0.043808937
322,0.0970037,-0.026319027,-0.1167922
341,0.17183197,0.032403946,-0.16212702
361,0.19739616,0.06795454,0.06056738
381,0.059155464,0.035005093,0.17191076
402,0.025274992,-0.04420519,-0.1253643
421,-0.0030385256,0.012313843,-0.361979
441,0.046084404,-0.02933979,-0.39076042
461,-0.013474226,-0.043733597,-0.20435524
481,-0.008503437,-0.11857796,0.071275234
502,-0.028875709,-0.09502363,0.24261093
521,0.055193543,-0.06401491,0.14435005
544,0.13675976,0.010545254,-0.03586197
561,0.060477138,0.011868954,-0.17037916
581,0.019541621,0.022435665,-0.30028915
601,-0.012429953,0.05299425,-0.22677755
622,-0.010313988,0.09040451,-0.07302809
641,-0.029149055,0.0239048,0.18203592
661,-0.17836678,-0.07865572,0.3060794
682,-0.18453598,-0.10332966,0.22363281
701,-0.14469922,-0.05469799,-0.0534029
721,0.012655139,-0.0053453445,-0.095178604
741,0.18018043,-0.007568836,0.03671074
762,0.041867614,0.011122704,0.08084202
784,-0.07095504,-0.05487442,0.0801568
801,-0.08606434,-0.084591866,0.1743474
822,0.23450863,0.007393837,0.1992898
841,-0.17396605,0.0076184273,0.07011795
861,-0.33066428,0.10394287,-0.11394501
882,-0.12440181,0.07510805,-0.01646614
901,-0.10580242,0.1557231,0.0066924095
921,-0.051709056,0.10502148,-0.099824905
942,-0.076248884,0.0061354637,0.08091211
961,-0.18833315,0.17390966,0.13085794
981,0.0297153,-0.021068573,-0.0036001205
1001,-0.011829853,0.11617279,-0.14615726
1022,0.029600263,-0.032903194,-0.12551022
1041,-0.038184524,-0.043379784,-0.033318043
1061,-0.05768907,-0.101959705,0.14793968
1081,-0.16912186,-0.023312569,0.132061
1101,-0.26605296,-0.0575037,0.09171581
1122,-0.23900938,-0.027138233,-0.1632762
1141,-0.09371889,-0.07540846,-0.26528978
1161,-0.072435856,-0.034640312,-0.29456854
1181,-0.07118499,-0.13607168,0.014975071
1201,-0.15941381,-0.08175945,0.14840794
1222,-0.18396878,-0.013981819,0.1420145
1241,-0.16861415,0.0397439,0.067237854
1261,-0.09441435,0.057960987,-0.098894596
1281,0.007160902,-0.044215202,0.024178028
1302,-0.042056322,0.060696602,0.21223593
1321,-0.103971004,0.013494492,0.17834854
1341,-0.16416287,0.012728691,0.004691124
1361,-0.074245095,-0.03478813,-0.17253304
1382,-0.07270205,0.01873207,-0.20900059
1401,0.018540502,-0.0065307617,-0.07762861
1421,-0.014433265,-0.07270765,0.13894701
1441,-0.06104195,-0.11682701,0.25170946
1461,-0.0074266195,-0.038705826,0.06586361
1482,-0.0010068417,0.048199177,-0.20501423
1501,0.06555164,0.04885292,-0.3152399
1521,0.0555048,0.04361868,-0.21612167
1541,-0.014182687,-0.029372692,-0.07521868
1562,-0.2023052,-0.03801012,0.21728563
1581,-0.21596885,-0.048075676,0.40331793
1601,-0.065463066,-0.050200462,0.27521324
1622,-0.05935657,0.013496399,0.14960241
1641,-0.049779296,-0.0023832321,0.2923813
1661,0.0030639172,-0.012552738,0.21759701
1681,0.06616688,-0.052495003,0.054954052
1702,-0.08252025,0.09394169,0.067539215
1721,0.005244851,0.16698027,0.021056652
1741,0.468948,-0.040662766,0.11254883
1761,0.38375306,0.018463612,-0.24958324
1781,0.5397432,-0.20919847,-0.5422573
1802,0.76850605,-0.14688301,-0.26630163
1821,0.8772415,-0.172153,-0.046262264
1841,1.076739,-0.68609047,-0.1311326
1862,0.69048226,-0.87463045,-0.054899216
1881,0.71015096,-1.1393766,-0.40386438
1901,0.27109087,-0.9506302,-1.395483
1921,0.23735392,-1.1597753,-2.4082775
1943,0.0384537,-0.96114683,-2.773202
1961,-0.8236717,-0.23834085,-2.2312016
1981,1.0846626,-2.0300713,-2.8487892
2001,0.7362174,-1.5453973,-2.5295477
2022,1.2783674,-1.7612667,-2.7612867
2041,1.6479764,-2.0985136,-2.9381561
2061,1.0031648,-1.5855756,-1.7941585
2081,0.8208853,-1.2607875,-1.5637283
2102,1.306944,-1.79355,-1.2282362
2121,1.1145576,-2.0167875,-1.973393
2141,-5.884678,1.6598859,-2.7031245
2162,-1.1158006,-2.1208224,-3.2031674
2181,-1.7098022,-1.7828236,-2.2796817
2201,-1.1650199,-1.3193579,-0.86470366
2221,-1.765172,-1.5744786,-0.75517654
2242,-2.6001728,-1.5595698,1.0547719
2261,-3.848606,-1.8413005,1.4733553
2281,-4.8338823,-2.3454762,0.9417701
2302,-4.784234,-1.9934702,0.69906664
2321,-4.166115,-1.2299547,1.087647
2341,-4.1277122,0.6294489,-0.35861397
2361,-5.328334,-0.8103137,1.1321106
2382,2.5864854,-2.579599,1.5382605
2401,4.5381446,2.0435245,-2.931625
2421,1.162744,2.4266596,4.865683
2441,4.693564,1.3411798,9.078509
2462,2.792817,1.2399895,6.130512
2481,2.5103893,0.7785032,2.6329408
2502,1.9642763,0.021501303,1.2800374
2521,3.4998446,-0.98103046,2.6698592
2541,4.7332172,-1.3053856,0.35502028
2561,2.1833057,-2.670045,1.6658466
2581,1.1122904,-3.1215863,6.325507
2602,-1.0656796,-4.0406175,3.4094067
2621,4.0573025,-6.6444836,-3.5854015
2641,6.558463,-6.66224,-5.106965
2661,5.4447317,-6.17051,-3.7287679
2681,-1.5909042,-4.6932735,-3.1967378
2702,-5.4121714,-4.659407,-6.0087633
2721,-4.2007456,-4.5635543,-6.7113633
2741,-2.459673,-3.392629,-6.360451
2762,-0.47997284,-3.2055364,-3.3111258
2781,1.0058622,-2.9209266,-0.6104994
2801,2.302619,-3.2006104,0.76288366
2821,3.471695,-2.2702034,2.3231425
2841,3.9601507,-2.049596,-1.3092791
2861,1.6821651,-0.5776229,-4.0785084
2881,-0.59552,0.7304263,0.36386204
2902,-2.0813437,0.5888741,2.8870687
2921,-1.2340813,1.7924984,2.8956313
2941,0.0011196136,1.2496867,3.2701907
2961,1.2363806,1.5303211,-2.7043574
2982,2.6139345,0.82296467,-7.816413
3001,1.2051315,0.7800679,-6.2494106
3021,1.5107727,-0.098204136,-1.540607
3041,2.0485926,0.42643476,-1.4452512
3062,2.427186,1.0519474,-1.8747894
3081,1.9751492,-0.54856324,-1.7772901
3101,2.3538904,-0.104483604,0.9204763
3121,-2.4576006,-0.17950058,0.6682458
3142,-6.833297,-0.3642689,-0.9950837
3161,-6.6313143,-0.8757371,0.7761475
3181,-2.5764866,-1.2187402,1.2510804
3201,-0.40539742,0.35321027,-3.040369
3222,0.26927185,0.61978257,-3.461915
3241,0.47622108,0.56956416,-1.5474265
3261,2.17212,-1.3807689,2.553738
3281,0.6682739,-2.196942,4.434997
3302,-0.5126734,0.03289628,1.2061203
3321,-2.1276798,-0.4067114,0.32335877
3341,-0.6200371,-0.26479465,-1.4381185
3362,0.8555813,-0.93330336,-1.1464643
3381,-1.4309444,0.115364194,-1.1144676
3402,-3.6028528,0.61010826,-1.0472536
3421,-1.7889614,-0.42989933,-0.23797607
3441,3.3987675,-0.5999562,-1.4386992
