Milliseconds,X,Y,Z
2,-0.10997009,-0.1532898,0.028411865
21,-0.1653595,-0.057418823,0.022018433
41,-0.16642761,0.029937744,0.0071105957
60,-0.10890198,0.008636475,-0.008865356
80,-0.038589478,-0.031845093,-0.036575317
100,-0.020477295,-0.031845093,-0.05255127
120,-0.043914795,-0.012664795,-0.053619385
140,-0.05456543,-0.022262573,-0.06852722
160,-0.04498291,1.0681152E-4,-0.09408569
180,-0.046051025,0.006500244,-0.100479126
200,-0.051376343,-0.005218506,-0.06213379
221,-0.04711914,-0.0041503906,-0.021652222
240,-0.037521362,-0.0020141602,0.011367798
260,-0.04284668,-0.021194458,0.030548096
280,-0.026870728,1.0681152E-4,0.032669067
301,-0.0013122559,0.0118255615,0.03161621
320,-0.0023651123,-0.029708862,0.030548096
340,-0.037521362,-0.031845093,0.01776123
361,-0.053497314,0.026748657,-0.0046081543
380,-0.017288208,0.05870056,-0.01739502
400,0.024261475,0.0118255615,-0.016326904
420,0.01361084,-0.012664795,-0.01739502
440,-0.040725708,0.020355225,-0.028045654
461,-0.08439636,0.022476196,-0.04295349
480,-0.09185791,-0.028656006,-0.046157837
500,-0.059890747,-0.040374756,-0.031234741
521,-0.016220093,-0.023330688,-0.012069702
540,8.239746E-4,-0.018005371,-0.022720337
560,-0.011962891,-0.030776978,-0.04295349
581,-0.048171997,-0.036102295,-0.05467224
600,-0.08332825,-0.01373291,-0.05999756
620,-0.10890198,-0.038238525,-0.06213379
640,-0.112091064,-0.06274414,-0.07917786
660,-0.08013916,-0.029708862,-0.074920654
680,-0.037521362,-0.0030822754,-0.053619385
700,-0.025802612,0.015029907,-0.028045654
720,-0.046051025,-0.005218506,-0.025909424
741,-0.051376343,-0.026519775,-0.058944702
760,-0.041793823,-0.01586914,-0.08770752
780,-0.051376343,0.020355225,-0.09515381
800,-0.052444458,0.023544312,-0.08982849
821,-0.03326416,0.04272461,-0.13031006
840,-0.013031006,0.08106995,-0.13137817
861,-0.052444458,-0.012664795,-0.06427002
881,-0.060958862,-0.06806946,-0.05041504
900,-0.051376343,-0.053146362,-0.05680847
920,-0.05456543,-0.031845093,-0.058944702
940,-0.052444458,-0.059539795,-0.058944702
960,-0.027938843,-0.04888916,-0.051483154
981,-0.013031006,-0.031845093,-0.05467224
1000,-0.024749756,-0.009475708,-0.05255127
1020,-0.05883789,-0.03930664,-0.08131409
1040,-0.07054138,-0.045700073,-0.098358154
1061,-0.05670166,-0.038238525,-0.09729004
1080,-0.015151978,0.006500244,-0.08236694
