Milliseconds,X,Y,Z
3,0.36282685,0.73401976,1.550458
102,-0.43034777,-0.87440634,3.6432571
201,-1.0592893,-1.4305272,0.93485165
301,-1.1757557,-0.9640522,-0.023282051
402,-0.99251807,0.31293464,-2.3728313
501,-1.4102559,-0.7838166,0.81976986
601,-3.050413,2.0809917,-2.6063528
701,-1.3285207,2.7495432,-1.5810156
801,-1.0710404,-1.1384215,2.9958305
902,-0.7203766,-1.5826051,0.6976547
1001,0.8365656,-0.81305385,-2.951909
1101,0.29358628,1.8354635,-2.2734432
1202,0.753978,0.9067545,0.08011627
1301,-0.18687719,0.22057247,2.2503796
1401,-2.3373084,-0.5102627,-1.6108322
1501,-0.07732248,-1.4213781,-2.21698
1601,2.8107762,-3.988015,-2.1211462
1701,1.3858738,-3.7101471,-0.8121238
1802,-1.0984526,-1.1367939,3.5911064
1901,-3.921123,0.62726164,1.8422537
2001,-6.783397,0.25874138,1.484263
2102,-3.6140246,2.053145,4.371373
2201,1.7077684,-1.033925,-3.1940904
2301,-2.8678985,-0.009152889,-7.646591
2402,-2.260538,-1.1186185,5.1687493
2501,-3.190281,3.4274535,-1.3298144
2601,-3.3252296,1.7750697,-1.2679763
2701,3.0265703,-2.821007,1.7952428
2802,3.8527403,-1.9622958,2.5180311
2901,-0.16888809,1.7738228,-1.9452488
3001,0.5672178,0.8928766,0.7605326
3101,0.44646454,-0.45842552,-0.23728633
3201,-0.89056206,0.5319247,0.6356821
3302,-2.6382837,0.8871007,1.358655
3401,-2.275525,-1.2582862,0.7988031
3501,0.2953272,-1.2354944,-0.3533875
3602,0.8854084,0.79727316,-0.18265766
3701,1.282568,-0.16579151,0.26639307
3801,-3.4962816,2.3505034,-0.6881348
3902,-4.886771,0.931643,0.26331222
4001,4.5706015,-1.6714535,3.707152
4101,3.677495,-2.1847029,-0.7551004
4201,-1.6190057,2.7458172,-1.0485599
4301,-0.79116344,2.3228607,-2.2143426
4401,0.1676557,5.121274,1.2582238
4501,-15.623645,-2.8485994,-3.8235602
4601,-1.8729329,-2.1909103,-3.216612
4701,1.5133603,-1.4216995,-1.4249284
4802,0.36610985,-0.23195267,-1.312143
4901,-0.66396475,-0.2789049,1.4457903
5001,0.6820955,3.9897566,5.3978443
5101,-3.8831701,-5.469882,-10.104823
5201,1.75051,-4.9274035,-2.4738715
5302,-1.335675,7.8256655,3.0151467
5401,5.637465,-3.0011158,7.094963
5502,-0.1925807,-1.1675282,-0.31265622
5601,-6.8029594,-2.1353064,-5.930336
5701,-2.696884,-2.0806084,-1.2624168
5801,-3.0869958,-2.011773,-2.213649
5902,-1.5088129,-2.5255785,-0.07663596
6001,6.077053,-3.7927132,-4.6198006
6101,0.15054119,1.8281202,1.7567539
6202,0.93443084,3.4776144,4.7855673
6301,0.25616503,0.86310387,-1.2358794
6401,-4.004113,2.2674131,-2.0704045
6502,5.5605235,-4.0303936,-12.966995
6601,1.7039464,0.35099792,4.3576326
6701,0.966058,1.7649012,2.0252423
6801,-4.090722,-2.668993,-3.3251925
6902,-3.3842168,0.5023298,-1.8088069
7001,-2.035206,-2.5842485,-1.8504385
7101,-2.1475692,-1.0892429,-2.073693
7201,0.01042676,-2.498433,-0.15787518
7302,0.6594993,-0.5334139,-0.98316836
7401,-0.16330457,-0.59926224,2.4636707
7501,1.0308647,4.6261835,5.3392906
7602,-1.4117372,-4.8581057,-8.328613
7701,0.3311193,-7.567853,-2.7032092
7801,-1.6888041,7.656308,5.5307913
7902,4.2579827,-3.1135998,5.9937363
