Milliseconds,X,Y,Z
6,0.7401123,4.992813,10.148727
102,-0.1625061,2.7530518,12.765579
202,-0.9980774,1.679245,10.082886
303,-0.6066284,1.1956177,9.373001
402,-0.37678528,3.2055511,6.7669067
502,-0.6174011,1.8037415,10.02182
603,-2.387909,5.181961,6.436508
702,-1.4637451,6.2150574,7.403763
802,-1.2841797,1.9605713,12.699738
903,-0.14454651,1.3847656,9.912888
1002,1.5325928,2.5112305,6.0749817
1102,0.26965332,5.043106,6.744171
1203,0.5521698,3.7119293,9.222168
1302,-0.7945709,2.9924622,11.398499
1403,-4.225464,2.4250336,7.305603
1502,-4.096176,1.2363129,6.028305
1602,-3.38031,-1.9312134,4.7737427
1703,-6.273697,-3.2599945,3.921402
1802,-8.317154,-4.075226,8.0980835
1903,-11.34581,-3.8980408,5.8056335
2002,-13.541306,-5.5967407,5.140045
2102,-10.196594,-4.2607727,7.877823
2203,-4.8335876,-6.514908,1.6361389
2302,-8.131607,-5.49617,-1.5278015
2403,-6.447281,-7.064377,11.73967
2502,-7.1176605,-2.017395,5.806839
2603,-9.462784,-2.3861084,5.7026825
2702,-4.7019043,-6.5256805,6.636429
2803,-4.570221,-4.84256,6.6232605
2902,-8.71579,-1.0609131,1.7749939
3003,-8.187866,-1.3578033,4.36792
3102,-8.458405,-2.5812378,3.0547028
3202,-8.772049,-2.1562653,2.3795319
3303,-10.430038,-2.1143646,4.2506104
3402,-10.893311,-4.727646,3.1851807
3502,-8.977951,-4.5564575,-0.21218872
3602,-8.502701,-1.9503632,-0.8394623
3703,-8.093292,-2.8062897,-0.49949646
3802,-12.654251,-0.95796204,-1.5050507
3903,-13.937546,-2.8374176,-0.57611084
4002,-4.480438,-5.486603,2.4022827
4103,-2.9912567,-7.984955,0.8903351
4202,-6.8997803,-5.745178,-0.5042877
4302,-4.9832306,-6.411957,-1.2560577
4403,-1.3823395,-4.385269,2.0431519
4502,-11.452362,-11.692368,-2.454361
4602,1.063324,-11.254227,-0.68743896
4703,4.109955,-10.958542,-1.1830292
4802,2.43042,-9.784195,-3.2157135
4903,1.4559784,-9.083893,-2.5632935
5002,2.92482,-4.258377,0.6150055
5102,-1.1991882,-14.310425,-13.41861
5202,4.24881,-14.0793915,-5.3094482
5303,1.3183136,-1.6283417,1.1668701
5402,7.9155426,-12.481262,5.3256073
5503,2.51062,-10.667648,-0.5916748
5602,-3.1085663,-11.196777,-4.4187927
5703,1.3027496,-11.195572,-0.44682312
5802,0.85743713,-10.980103,-0.8346863
5903,1.3099365,-11.990448,0.74549866
6002,7.4019775,-13.59816,-6.158188
6102,1.5325928,-7.404358,-1.7540588
6203,2.5956268,-4.9359283,-0.2421112
6302,2.4136658,-7.7395477,-5.4698486
6402,-2.0012512,-6.823761,-5.5644226
6503,7.909546,-13.641251,-14.868286
6602,3.2671967,-7.9047394,2.209549
6703,3.2085419,-7.8784027,1.2183533
6802,-1.0890503,-12.155655,-2.9738922
6902,-0.014053345,-8.8181305,-1.0992432
7003,1.3913422,-11.774979,-0.2708435
7102,1.2464905,-10.267822,-0.2708435
7203,2.4950562,-12.146072,0.36601257
7302,2.706955,-10.8376465,-3.5712585
7403,1.3997192,-9.689621,-1.410492
7502,2.794342,-3.8884735,0.5168457
7604,0.7401123,-13.774124,-12.071869
7702,2.4878845,-16.851883,-5.7152557
7803,0.79997253,-1.7265015,2.7841492
7902,6.4287415,-12.61055,3.7262726
8003,3.115158,-9.624985,-0.32232666
8102,0.45640564,-11.436188,-1.1279755
8203,1.5146332,-10.276199,-0.7257385
8302,0.63597107,-11.828842,-1.2512665
8403,0.060165405,-10.49408,0.30256653
8502,6.8632812,-14.788071,-3.1690216
8603,1.608017,-7.2475433,-2.138321
8702,1.3530273,-9.180847,-2.9104462
8802,3.9854584,-5.851715,-1.4260406
8903,-2.012024,-14.603714,-10.641327
9002,4.1374817,-14.597733,-2.8565826
9103,1.3482361,-2.5968018,5.2789154
9202,4.9622955,-10.767014,3.3120728
9302,2.2508545,-9.905106,0.28581238
9402,-0.21755981,-10.668854,-3.3114777
9502,1.9491882,-10.826874,-1.0046692
9603,0.76405334,-11.479294,-0.56533813
9702,0.1295929,-9.209579,-0.23731995
9802,6.3784637,-15.825958,1.6062012
9903,1.1926117,-5.6960907,-1.2141571
10002,2.8374329,-7.349289,0.14933777
10102,4.24881,-7.0440216,-3.3869019
10203,-2.114975,-8.882782,-6.3976135
10302,8.291428,-15.865463,-12.0168
10403,3.7484283,-8.443436,3.969284
10502,3.4946442,-7.692856,0.81492615
10602,-8.139984,-11.152481,-10.143341
10703,0.7209625,-9.944611,-1.1758575
10802,0.07810974,-12.166428,-0.69581604
10902,1.0609436,-10.704758,-0.082901
11003,4.78273,-13.898621,1.5391693
11102,3.6179504,-8.645752,-0.31993103
11202,1.6906128,-8.326126,-1.5038605
11303,3.0864258,-3.6406708,0.1804657
11402,0.46957397,-18.816315,-16.555008
11503,9.956589,-21.478668,3.644867
11602,2.2616272,-2.396881,5.2286377
11702,4.6977234,-10.689194,1.0064545
11803,1.1950073,-7.4701996,-2.605194
11902,2.256836,-9.674057,-1.1842346
12002,1.5421753,-11.657654,-4.238037
12103,0.29359436,-10.564697,-4.1805725
12202,3.192978,-15.651184,0.32531738
12302,3.2157135,-4.0512695,-2.2987366
12403,3.9830627,-6.5256805,1.5607147
12502,1.2823944,-7.4270935,-1.8175049
12602,-1.9330139,-7.448654,-10.163681
12703,2.7883606,-12.375916,-9.378387
12802,-0.21157837,-4.4020233,-1.4894867
12903,5.517746,-9.689621,2.8176727
13003,-1.7714081,-8.846863,-3.980667
13102,2.2472687,-11.032776,0.31214905
13202,-1.4170685,-10.47612,-0.091278076
13303,-1.3153076,-13.743011,-2.256836
13402,-0.8316803,-14.6528015,-2.4016876
13503,4.992218,-10.146912,3.0032196
