Milliseconds,Latitude,Longitude,Altitude
4,19.1350459907117,72.90805663063473,-6.238256454467773
22,19.1350459907117,72.90805663063473,-6.238256454467773
42,19.1350459907117,72.90805663063473,-6.238256454467773
61,19.1350459907117,72.90805663063473,-6.238256454467773
81,19.1350459907117,72.90805663063473,-6.238256454467773
102,19.1350459907117,72.90805663063473,-6.238256454467773
121,19.1350459907117,72.90805663063473,-6.238256454467773
142,19.1350459907117,72.90805663063473,-6.238256454467773
161,19.1350459907117,72.90805663063473,-6.238256454467773
182,19.1350459907117,72.90805663063473,-6.238256454467773
201,19.1350459907117,72.90805663063473,-6.238256454467773
221,19.1350459907117,72.90805663063473,-6.238256454467773
242,19.1350459907117,72.90805663063473,-6.238256454467773
261,19.1350459907117,72.90805663063473,-6.238256454467773
282,19.1350459907117,72.90805663063473,-6.238256454467773
301,19.1350459907117,72.90805663063473,-6.238256454467773
321,19.1350459907117,72.90805663063473,-6.238256454467773
341,19.1350459907117,72.90805663063473,-6.238256454467773
362,19.1350459907117,72.90805663063473,-6.238256454467773
381,19.1350459907117,72.90805663063473,-6.238256454467773
402,19.1350459907117,72.90805663063473,-6.238256454467773
421,19.1350459907117,72.90805663063473,-6.238256454467773
441,19.1350459907117,72.90805663063473,-6.238256454467773
462,19.1350459907117,72.90805663063473,-6.238256454467773
482,19.1350459907117,72.90805663063473,-6.238256454467773
501,19.1350459907117,72.90805663063473,-6.238256454467773
522,19.1350459907117,72.90805663063473,-6.238256454467773
541,19.1350459907117,72.90805663063473,-6.238256454467773
562,19.1350459907117,72.90805663063473,-6.238256454467773
581,19.1350459907117,72.90805663063473,-6.238256454467773
601,19.1350459907117,72.90805663063473,-6.238256454467773
622,19.1350459907117,72.90805663063473,-6.238256454467773
641,19.1350459907117,72.90805663063473,-6.238256454467773
661,19.1350459907117,72.90805663063473,-6.238256454467773
681,19.1350459907117,72.90805663063473,-6.238256454467773
702,19.1350459907117,72.90805663063473,-6.238256454467773
721,19.1350459907117,72.90805663063473,-6.238256454467773
741,19.1350459907117,72.90805663063473,-6.238256454467773
762,19.1350459907117,72.90805663063473,-6.238256454467773
781,19.1350459907117,72.90805663063473,-6.238256454467773
801,19.1350459907117,72.90805663063473,-6.238256454467773
821,19.1350459907117,72.90805663063473,-6.238256454467773
841,19.1350459907117,72.90805663063473,-6.238256454467773
862,19.1350459907117,72.90805663063473,-6.238256454467773
881,19.1350459907117,72.90805663063473,-6.238256454467773
901,19.1350459907117,72.90805663063473,-6.238256454467773
921,19.1350459907117,72.90805663063473,-6.238256454467773
942,19.1350459907117,72.90805663063473,-6.238256454467773
961,19.1350459907117,72.90805663063473,-6.238256454467773
981,19.1350459907117,72.90805663063473,-6.238256454467773
1001,19.1350459907117,72.90805663063473,-6.238256454467773
1021,19.1350459907117,72.90805663063473,-6.238256454467773
1042,19.1350459907117,72.90805663063473,-6.238256454467773
1061,19.1350459907117,72.90805663063473,-6.238256454467773
1081,19.1350459907117,72.90805663063473,-6.238256454467773
1102,19.1350459907117,72.90805663063473,-6.238256454467773
1121,19.1350459907117,72.90805663063473,-6.238256454467773
1141,19.1350459907117,72.90805663063473,-6.238256454467773
1161,19.1350459907117,72.90805663063473,-6.238256454467773
1182,19.1350459907117,72.90805663063473,-6.238256454467773
1201,19.1350459907117,72.90805663063473,-6.238256454467773
1221,19.1350459907117,72.90805663063473,-6.238256454467773
1241,19.1350459907117,72.90805663063473,-6.238256454467773
1262,19.1350459907117,72.90805663063473,-6.238256454467773
1281,19.1350459907117,72.90805663063473,-6.238256454467773
1301,19.1350459907117,72.90805663063473,-6.238256454467773
1321,19.1350459907117,72.90805663063473,-6.238256454467773
1342,19.1350459907117,72.90805663063473,-6.238256454467773
1361,19.1350459907117,72.90805663063473,-6.238256454467773
1381,19.1350459907117,72.90805663063473,-6.238256454467773
1402,19.1350459907117,72.90805663063473,-6.238256454467773
1421,19.1350459907117,72.90805663063473,-6.238256454467773
1441,19.1350459907117,72.90805663063473,-6.238256454467773
1462,19.1350459907117,72.90805663063473,-6.238256454467773
1481,19.1350459907117,72.90805663063473,-6.238256454467773
1501,19.1350459907117,72.90805663063473,-6.238256454467773
1522,19.1350459907117,72.90805663063473,-6.238256454467773
1541,19.1350459907117,72.90805663063473,-6.238256454467773
1561,19.1350459907117,72.90805663063473,-6.238256454467773
1581,19.1350459907117,72.90805663063473,-6.238256454467773
1602,19.1350459907117,72.90805663063473,-6.238256454467773
1621,19.1350459907117,72.90805663063473,-6.238256454467773
1641,19.1350459907117,72.90805663063473,-6.238256454467773
1662,19.1350459907117,72.90805663063473,-6.238256454467773
1681,19.1350459907117,72.90805663063473,-6.238256454467773
1701,19.1350459907117,72.90805663063473,-6.238256454467773
1722,19.1350459907117,72.90805663063473,-6.238256454467773
1741,19.1350459907117,72.90805663063473,-6.238256454467773
1761,19.1350459907117,72.90805663063473,-6.238256454467773
1781,19.1350459907117,72.90805663063473,-6.238256454467773
1802,19.1350459907117,72.90805663063473,-6.238256454467773
1821,19.1350459907117,72.90805663063473,-6.238256454467773
1842,19.1350459907117,72.90805663063473,-6.238256454467773
1861,19.1350459907117,72.90805663063473,-6.238256454467773
1881,19.1350459907117,72.90805663063473,-6.238256454467773
1902,19.1350459907117,72.90805663063473,-6.238256454467773
1921,19.1350459907117,72.90805663063473,-6.238256454467773
1942,19.1350459907117,72.90805663063473,-6.238256454467773
1961,19.1350459907117,72.90805663063473,-6.238256454467773
1982,19.1350459907117,72.90805663063473,-6.238256454467773
2001,19.1350459907117,72.90805663063473,-6.238256454467773
2021,19.1350459907117,72.90805663063473,-6.238256454467773
2042,19.1350459907117,72.90805663063473,-6.238256454467773
2061,19.1350459907117,72.90805663063473,-6.238256454467773
2081,19.1350459907117,72.90805663063473,-6.238256454467773
2101,19.1350459907117,72.90805663063473,-6.238256454467773
2122,19.1350459907117,72.90805663063473,-6.238256454467773
2141,19.1350459907117,72.90805663063473,-6.238256454467773
2161,19.1350459907117,72.90805663063473,-6.238256454467773
2181,19.1350459907117,72.90805663063473,-6.238256454467773
2202,19.1350459907117,72.90805663063473,-6.238256454467773
2221,19.1350459907117,72.90805663063473,-6.238256454467773
2241,19.1350459907117,72.90805663063473,-6.238256454467773
2261,19.1350459907117,72.90805663063473,-6.238256454467773
2282,19.1350459907117,72.90805663063473,-6.238256454467773
2301,19.1350459907117,72.90805663063473,-6.238256454467773
2321,19.1350459907117,72.90805663063473,-6.238256454467773
2341,19.1350459907117,72.90805663063473,-6.238256454467773
2362,19.1350459907117,72.90805663063473,-6.238256454467773
2381,19.1350459907117,72.90805663063473,-6.238256454467773
2401,19.1350459907117,72.90805663063473,-6.238256454467773
2421,19.1350459907117,72.90805663063473,-6.238256454467773
2442,19.1350459907117,72.90805663063473,-6.238256454467773
2461,19.1350459907117,72.90805663063473,-6.238256454467773
2481,19.1350459907117,72.90805663063473,-6.238256454467773
2502,19.1350459907117,72.90805663063473,-6.238256454467773
2521,19.1350459907117,72.90805663063473,-6.238256454467773
2541,19.1350459907117,72.90805663063473,-6.238256454467773
2562,19.1350459907117,72.90805663063473,-6.238256454467773
2581,19.1350459907117,72.90805663063473,-6.238256454467773
2601,19.1350459907117,72.90805663063473,-6.238256454467773
2622,19.1350459907117,72.90805663063473,-6.238256454467773
2641,19.1350459907117,72.90805663063473,-6.238256454467773
2661,19.1350459907117,72.90805663063473,-6.238256454467773
2682,19.1350459907117,72.90805663063473,-6.238256454467773
2701,19.1350459907117,72.90805663063473,-6.238256454467773
2721,19.1350459907117,72.90805663063473,-6.238256454467773
2741,19.1350459907117,72.90805663063473,-6.238256454467773
2761,19.1350459907117,72.90805663063473,-6.238256454467773
2782,19.1350459907117,72.90805663063473,-6.238256454467773
2801,19.1350459907117,72.90805663063473,-6.238256454467773
2821,19.1350459907117,72.90805663063473,-6.238256454467773
2842,19.1350459907117,72.90805663063473,-6.238256454467773
2861,19.1350459907117,72.90805663063473,-6.238256454467773
2881,19.1350459907117,72.90805663063473,-6.238256454467773
2901,19.1350459907117,72.90805663063473,-6.238256454467773
2922,19.1350459907117,72.90805663063473,-6.238256454467773
2941,19.1350459907117,72.90805663063473,-6.238256454467773
2961,19.1350459907117,72.90805663063473,-6.238256454467773
2982,19.1350459907117,72.90805663063473,-6.238256454467773
3001,19.1350459907117,72.90805663063473,-6.238256454467773
3021,19.1350459907117,72.90805663063473,-6.238256454467773
3041,19.1350459907117,72.90805663063473,-6.238256454467773
3062,19.1350459907117,72.90805663063473,-6.238256454467773
3081,19.1350459907117,72.90805663063473,-6.238256454467773
3101,19.1350459907117,72.90805663063473,-6.238256454467773
3121,19.1350459907117,72.90805663063473,-6.238256454467773
3142,19.1350459907117,72.90805663063473,-6.238256454467773
3161,19.1350459907117,72.90805663063473,-6.238256454467773
3181,19.1350459907117,72.90805663063473,-6.238256454467773
3202,19.1350459907117,72.90805663063473,-6.238256454467773
3221,19.1350459907117,72.90805663063473,-6.238256454467773
3241,19.1350459907117,72.90805663063473,-6.238256454467773
3261,19.1350459907117,72.90805663063473,-6.238256454467773
3282,19.1350459907117,72.90805663063473,-6.238256454467773
3301,19.1350459907117,72.90805663063473,-6.238256454467773
3321,19.1350459907117,72.90805663063473,-6.238256454467773
3342,19.1350459907117,72.90805663063473,-6.238256454467773
3361,19.1350459907117,72.90805663063473,-6.238256454467773
3381,19.1350459907117,72.90805663063473,-6.238256454467773
3402,19.1350459907117,72.90805663063473,-6.238256454467773
3421,19.1350459907117,72.90805663063473,-6.238256454467773
3441,19.1350459907117,72.90805663063473,-6.238256454467773
3461,19.1350459907117,72.90805663063473,-6.238256454467773
3482,19.1350459907117,72.90805663063473,-6.238256454467773
3501,19.1350459907117,72.90805663063473,-6.238256454467773
3522,19.1350459907117,72.90805663063473,-6.238256454467773
3541,19.1350459907117,72.90805663063473,-6.238256454467773
3561,19.1350459907117,72.90805663063473,-6.238256454467773
3582,19.1350459907117,72.90805663063473,-6.238256454467773
3601,19.1350459907117,72.90805663063473,-6.238256454467773
3621,19.1350459907117,72.90805663063473,-6.238256454467773
3641,19.1350459907117,72.90805663063473,-6.238256454467773
3661,19.1350459907117,72.90805663063473,-6.238256454467773
3682,19.1350459907117,72.90805663063473,-6.238256454467773
3701,19.1350459907117,72.90805663063473,-6.238256454467773
3721,19.1350459907117,72.90805663063473,-6.238256454467773
3741,19.1350459907117,72.90805663063473,-6.238256454467773
3762,19.1350459907117,72.90805663063473,-6.238256454467773
3781,19.1350459907117,72.90805663063473,-6.238256454467773
3801,19.1350459907117,72.90805663063473,-6.238256454467773
3822,19.1350459907117,72.90805663063473,-6.238256454467773
3841,19.1350459907117,72.90805663063473,-6.238256454467773
3861,19.1350459907117,72.90805663063473,-6.238256454467773
3881,19.1350459907117,72.90805663063473,-6.238256454467773
3902,19.1350459907117,72.90805663063473,-6.238256454467773
3921,19.1350459907117,72.90805663063473,-6.238256454467773
3941,19.1350459907117,72.90805663063473,-6.238256454467773
3962,19.1350459907117,72.90805663063473,-6.238256454467773
3981,19.1350459907117,72.90805663063473,-6.238256454467773
4001,19.1350459907117,72.90805663063473,-6.238256454467773
4021,19.1350459907117,72.90805663063473,-6.238256454467773
4042,19.1350459907117,72.90805663063473,-6.238256454467773
4061,19.1350459907117,72.90805663063473,-6.238256454467773
4081,19.1350459907117,72.90805663063473,-6.238256454467773
4102,19.1350459907117,72.90805663063473,-6.238256454467773
4121,19.1350459907117,72.90805663063473,-6.238256454467773
4141,19.1350459907117,72.90805663063473,-6.238256454467773
4162,19.1350459907117,72.90805663063473,-6.238256454467773
4181,19.1350459907117,72.90805663063473,-6.238256454467773
4201,19.1350459907117,72.90805663063473,-6.238256454467773
4221,19.1350459907117,72.90805663063473,-6.238256454467773
4242,19.1350459907117,72.90805663063473,-6.238256454467773
4261,19.1350459907117,72.90805663063473,-6.238256454467773
4282,19.1350459907117,72.90805663063473,-6.238256454467773
4301,19.1350459907117,72.90805663063473,-6.238256454467773
4321,19.1350459907117,72.90805663063473,-6.238256454467773
4342,19.1350459907117,72.90805663063473,-6.238256454467773
4361,19.1350459907117,72.90805663063473,-6.238256454467773
4381,19.1350459907117,72.90805663063473,-6.238256454467773
4402,19.1350459907117,72.90805663063473,-6.238256454467773
4421,19.1350459907117,72.90805663063473,-6.238256454467773
4441,19.1350459907117,72.90805663063473,-6.238256454467773
4461,19.1350459907117,72.90805663063473,-6.238256454467773
4482,19.1350459907117,72.90805663063473,-6.238256454467773
4501,19.1350459907117,72.90805663063473,-6.238256454467773
4521,19.1350459907117,72.90805663063473,-6.238256454467773
4541,19.1350459907117,72.90805663063473,-6.238256454467773
4562,19.1350459907117,72.90805663063473,-6.238256454467773
4581,19.1350459907117,72.90805663063473,-6.238256454467773
4601,19.1350459907117,72.90805663063473,-6.238256454467773
4621,19.1350459907117,72.90805663063473,-6.238256454467773
4642,19.1350459907117,72.90805663063473,-6.238256454467773
4661,19.1350459907117,72.90805663063473,-6.238256454467773
4681,19.1350459907117,72.90805663063473,-6.238256454467773
4701,19.1350459907117,72.90805663063473,-6.238256454467773
4722,19.1350459907117,72.90805663063473,-6.238256454467773
4741,19.1350459907117,72.90805663063473,-6.238256454467773
4761,19.1350459907117,72.90805663063473,-6.238256454467773
4782,19.1350459907117,72.90805663063473,-6.238256454467773
4801,19.1350459907117,72.90805663063473,-6.238256454467773
4821,19.1350459907117,72.90805663063473,-6.238256454467773
4842,19.1350459907117,72.90805663063473,-6.238256454467773
4861,19.1350459907117,72.90805663063473,-6.238256454467773
4881,19.1350459907117,72.90805663063473,-6.238256454467773
4901,19.1350459907117,72.90805663063473,-6.238256454467773
4922,19.1350459907117,72.90805663063473,-6.238256454467773
4941,19.1350459907117,72.90805663063473,-6.238256454467773
4961,19.1350459907117,72.90805663063473,-6.238256454467773
4982,19.1350459907117,72.90805663063473,-6.238256454467773
5001,19.1350459907117,72.90805663063473,-6.238256454467773
5021,19.1350459907117,72.90805663063473,-6.238256454467773
5042,19.1350459907117,72.90805663063473,-6.238256454467773
5061,19.1350459907117,72.90805663063473,-6.238256454467773
5081,19.1350459907117,72.90805663063473,-6.238256454467773
5102,19.1350459907117,72.90805663063473,-6.238256454467773
5121,19.1350459907117,72.90805663063473,-6.238256454467773
5141,19.1350459907117,72.90805663063473,-6.238256454467773
5162,19.1350459907117,72.90805663063473,-6.238256454467773
5181,19.1350459907117,72.90805663063473,-6.238256454467773
5201,19.1350459907117,72.90805663063473,-6.238256454467773
5222,19.1350459907117,72.90805663063473,-6.238256454467773
5241,19.1350459907117,72.90805663063473,-6.238256454467773
5262,19.1350459907117,72.90805663063473,-6.238256454467773
5281,19.1350459907117,72.90805663063473,-6.238256454467773
5301,19.1350459907117,72.90805663063473,-6.238256454467773
5322,19.1350459907117,72.90805663063473,-6.238256454467773
5341,19.1350459907117,72.90805663063473,-6.238256454467773
5361,19.1350459907117,72.90805663063473,-6.238256454467773
5381,19.1350459907117,72.90805663063473,-6.238256454467773
5402,19.1350459907117,72.90805663063473,-6.238256454467773
5421,19.1350459907117,72.90805663063473,-6.238256454467773
5441,19.1350459907117,72.90805663063473,-6.238256454467773
5462,19.1350459907117,72.90805663063473,-6.238256454467773
5481,19.1350459907117,72.90805663063473,-6.238256454467773
5501,19.1350459907117,72.90805663063473,-6.238256454467773
5521,19.1350459907117,72.90805663063473,-6.238256454467773
5542,19.1350459907117,72.90805663063473,-6.238256454467773
5561,19.1350459907117,72.90805663063473,-6.238256454467773
5581,19.1350459907117,72.90805663063473,-6.238256454467773
5601,19.1350459907117,72.90805663063473,-6.238256454467773
5621,19.1350459907117,72.90805663063473,-6.238256454467773
5641,19.1350459907117,72.90805663063473,-6.238256454467773
5661,19.1350459907117,72.90805663063473,-6.238256454467773
5682,19.1350459907117,72.90805663063473,-6.238256454467773
5701,19.1350459907117,72.90805663063473,-6.238256454467773
5721,19.1350459907117,72.90805663063473,-6.238256454467773
5742,19.1350459907117,72.90805663063473,-6.238256454467773
5761,19.1350459907117,72.90805663063473,-6.238256454467773
5781,19.1350459907117,72.90805663063473,-6.238256454467773
5801,19.1350459907117,72.90805663063473,-6.238256454467773
5822,19.1350459907117,72.90805663063473,-6.238256454467773
5841,19.1350459907117,72.90805663063473,-6.238256454467773
