Milliseconds,X,Y,Z
4,-0.6219365,8.892325,4.087803
21,-0.6087183,8.887177,4.100967
41,-0.6042583,8.876607,4.124454
60,-0.61281914,8.868966,4.1396003
80,-0.6297072,8.863197,4.1494093
101,-0.65114105,8.858434,4.156265
120,-0.6665486,8.856835,4.1572313
142,-0.6787816,8.859517,4.1495323
160,-0.68344617,8.860921,4.1457644
180,-0.6895589,8.859447,4.1479044
201,-0.6893917,8.857248,4.152624
220,-0.6783972,8.857055,4.1548457
241,-0.6638106,8.857409,4.1564474
260,-0.6490295,8.858219,4.1570544
280,-0.62970394,8.8610115,4.1540747
301,-0.6047811,8.866567,4.145914
320,-0.6033187,8.863524,4.1526294
340,-0.61355543,8.855032,4.1692157
361,-0.6276798,8.847404,4.1832843
380,-0.6295748,8.849384,4.1788054
400,-0.62857085,8.860747,4.15481
420,-0.6295909,8.864309,4.14705
440,-0.6372258,8.860275,4.154499
461,-0.6401665,8.856853,4.1613364
481,-0.6394777,8.856305,4.16261
500,-0.6346489,8.858396,4.1588974
521,-0.62872344,8.860224,4.1559033
540,-0.6275662,8.861974,4.1523447
561,-0.63332963,8.860343,4.15495
580,-0.6453818,8.852065,4.1707096
600,-0.6603172,8.83977,4.19438
621,-0.6695488,8.83707,4.198603
640,-0.6803356,8.840112,4.1904607
660,-0.69478106,8.844238,4.179367
680,-0.7113466,8.841978,4.1813636
701,-0.7270734,8.833749,4.196026
720,-0.743888,8.819895,4.22214
740,-0.7513889,8.804358,4.2531285
760,-0.75450855,8.792499,4.277042
781,-0.7594375,8.781255,4.29921
800,-0.76440483,8.770817,4.319589
820,-0.76475877,8.76335,4.3346534
840,-0.7568137,8.760117,4.3425756
861,-0.7488478,8.761521,4.341123
880,-0.7479861,8.767578,4.3290267
900,-0.75575954,8.77647,4.309615
920,-0.77229923,8.786698,4.285776
941,-0.7989921,8.803128,4.246992
960,-0.840025,8.827673,4.187713
980,-0.87230724,8.850172,4.133269
1000,-0.9283375,8.890742,4.032775
1020,-0.9691367,8.92972,3.9358938
1041,-0.9947965,8.975594,3.8235419
1060,-1.0021586,9.013051,3.732422
1080,-1.0629807,9.065041,3.586851
1101,-1.2090203,9.07816,3.5065155
1120,-1.3195188,9.061502,3.5097613
1140,-1.461699,8.999411,3.6117089
1160,-1.542081,8.88224,3.8598163
1181,-1.5176648,8.634076,4.3954325
1200,-1.4124964,8.413185,4.8366895
1220,-1.151307,8.010939,5.5380273
1241,-0.5948111,7.2943244,6.52759
1260,-0.06706674,6.748428,7.115097
1280,1.0895687,5.7454386,7.872304
1301,1.9481307,5.074158,8.162602
1320,2.5312204,4.6927333,8.230526
1340,3.692724,4.1050153,8.1045065
1361,4.7149014,3.5825963,7.8169746
1380,5.5904374,3.0453696,7.4594326
1400,6.2533126,2.5594685,7.1074314
1420,6.8136706,2.1120543,6.7293015
1441,7.406806,1.6443484,6.2133503
1460,7.956514,1.2276268,5.59975
1480,8.388835,0.9784473,4.984023
1500,8.733294,0.88838685,4.3715844
1521,9.058144,0.8678995,3.656115
1540,9.347327,0.8685072,2.8361151
1560,9.591764,0.9199856,1.8226522
1581,9.755156,0.88418496,0.47492015
