Milliseconds,X,Y,Z
3,-1.5631104,8.015503,4.8156433
23,-1.3871307,8.187881,5.25737
41,-1.1752472,8.309982,5.3974304
62,-1.0423737,8.208237,4.4289703
81,-1.1309509,8.277664,3.9202118
101,-1.2877808,8.161545,3.890274
122,-1.3715668,8.139999,4.3894653
141,-1.1441193,8.129227,4.9209747
161,-1.075882,8.169922,5.107727
182,-1.0076599,8.144791,4.8563385
201,-0.9226532,8.253723,4.44693
221,-0.8520355,8.296814,4.28891
241,-1.0531464,8.168732,4.693527
264,-1.2793884,8.1723175,5.0861816
281,-1.2530518,8.161545,5.0227356
301,-1.0926514,8.246536,4.798874
322,-1.0531464,8.375824,4.357147
341,-1.0172272,8.381805,4.2482147
362,-1.031601,8.311188,4.4493256
381,-1.0627136,8.239365,4.589386
401,-1.0818787,8.143585,4.6971283
422,-1.257843,8.098099,4.4924164
441,-1.2279205,8.060989,4.60614
461,-1.2446747,8.16394,4.7533875
482,-1.1046143,8.066971,4.855133
502,-1.2147522,8.161545,4.7737427
521,-1.2602386,8.174713,4.558258
541,-1.3021393,8.302811,4.6863556
562,-1.0962372,8.404556,4.8084564
581,-0.90589905,8.459625,4.7581787
601,-0.93821716,8.393784,4.759369
621,-0.9430084,8.369843,4.7569733
641,-0.91308594,8.363861,4.3499603
662,-0.9537811,8.2668915,4.202713
681,-0.92744446,8.193863,4.3140564
702,-0.9406128,8.112473,4.4181976
721,-0.9501953,8.096909,4.688736
742,-0.7957611,8.011902,4.973648
762,-0.664093,8.1723175,4.8168335
782,-0.6257782,8.19986,4.355942
801,-0.7347107,8.196259,4.0925903
821,-0.7598572,8.26091,4.3703156
842,-0.7203522,8.16394,4.7785187
861,-0.6161957,8.138794,4.8359833
881,-0.6557007,8.124435,4.772537
902,-0.73831177,8.077744,4.592972
921,-0.69641113,7.9496613,4.501999
941,-0.7778168,8.00592,4.62529
961,-0.052368164,7.3463135,4.5474854
982,-0.27622986,7.21344,4.6468506
1001,0.18345642,6.64003,4.9125977
1021,0.41929626,5.944519,4.8132477
1042,0.49830627,5.7050934,3.8124695
1061,0.50787354,5.3890533,3.1313171
1081,0.44563293,4.9664917,2.1927948
1102,-0.13496399,4.8862762,2.5555115
1121,-0.4605713,4.8838806,2.988861
1141,0.53302,4.438568,3.1887817
1162,1.142334,4.0914,2.4633331
1181,-0.42825317,4.9198,2.170044
1201,-0.49290466,4.5115814,1.8073273
1222,-0.25108337,5.4836273,2.264618
1241,-1.2793884,6.2282257,2.996048
1262,-3.7813416,8.233368,3.5407257
1281,-0.81851196,6.4173737,5.608124
1301,-1.846817,7.336746,5.9792175
1321,-1.0124359,6.902191,6.467636
1341,-0.35882568,7.363083,6.2270203
1362,-0.4079132,7.9783936,7.4732056
1381,-0.31452942,8.292038,7.4743958
1401,-0.90589905,7.809601,7.2948303
1422,-3.4461517,7.7293854,8.968384
1441,-3.455719,7.102112,11.113586
1462,-0.2319336,6.4676514,12.034149
1481,0.17507935,7.6575623,9.963165
1501,0.7676544,6.7322083,10.322296
1522,-0.53001404,6.4748383,10.488693
1541,-0.19961548,6.549057,6.933304
1561,3.5197754,6.5837708,3.2606049
1582,2.715332,6.059433,8.721771
1601,1.3757782,4.64447,12.022186
1621,1.6822357,4.185974,12.201752
1641,2.478302,4.0806274,10.931625
1662,2.5932312,3.8711395,11.58284
1681,1.8510284,3.209137,11.72171
1701,1.6008301,2.8536072,10.844238
1722,1.1890259,2.4358063,9.957184
1741,0.74250793,1.7798004,9.766846
1761,1.6834259,1.184845,10.871765
1781,3.0182037,0.55636597,11.294342
1801,4.707306,0.18048096,9.198227
1821,7.154175,1.0615387,-0.4156952
1841,8.6349945,-0.8226929,6.9249268
1862,11.655273,-1.9599457,13.316254
1881,9.78421,-2.0557098,13.778336
1901,5.9618683,-0.6407318,11.698959
1922,4.4690857,-0.74728394,8.065765
1941,3.7244873,-0.30674744,6.040268
1961,1.4284515,-0.68144226,5.1759644
1982,5.8637085,0.3133545,7.5318604
2001,3.8274384,-0.09126282,8.742126
2021,4.6390686,-0.7377014,7.6874847
2042,4.435562,-0.35821533,6.6867065
2061,5.158615,-0.32589722,6.4819946
2082,5.450699,-0.41567993,8.807968
2101,5.2364197,-0.6287689,10.408493
2122,5.0221405,-0.41209412,10.191818
2143,4.775543,-0.14393616,7.7389526
2161,4.437958,-0.20259094,6.6627655
2182,5.1610107,-0.057754517,7.6623383
2201,5.955887,0.14814758,9.254486
2222,6.578369,0.61502075,8.130402
2241,6.802231,0.13977051,5.1340637
2261,7.119461,0.63656616,2.185608
2281,7.5707703,-0.23132324,1.6217651
2302,7.7252045,-1.2357025,2.0898438
2321,9.140167,-1.2716064,2.791336
2342,10.858017,-1.1842194,4.565445
2361,9.918289,-1.6798248,2.5710754
2382,11.011246,-1.4822998,2.1053925
2401,12.3508,-0.8238983,0.5647278
2421,13.527542,-1.8581848,1.2015839
2442,10.761047,-1.6199646,5.6033325
2461,8.060379,-2.45076,4.668396
2481,7.956238,-1.4763184,0.94181824
2502,9.692032,-1.2141418,-1.379364
2521,10.715561,-0.32948303,-0.25048828
2541,10.592255,-0.11042786,-1.5984344
2562,9.756683,0.753891,-3.142685
2581,8.7535095,1.2303314,-2.3777466
2601,8.225586,1.421875,0.3576355
2622,7.6270294,0.96936035,0.85443115
2641,7.0213013,0.956192,-0.48033142
2661,6.9817963,0.635376,-0.9891052
2682,7.6713257,0.22236633,-0.7520752
2701,8.812164,0.016479492,-2.162262
2721,9.791397,-0.026626587,-3.4754791
2742,10.600632,-0.89811707,-2.0245972
2761,9.535217,-1.0142365,0.008071899
2781,9.286224,-1.2692108,0.49409485
2802,9.141373,-1.459549,-0.89094543
2822,9.215591,-1.6008148,-3.0014343
2841,10.640137,-1.7935486,-6.3042297
2862,10.230728,-1.2751923,-9.86441
2881,10.063141,-1.6451111,-5.656601
2901,10.37558,-0.8837433,-4.1997375
2922,10.073914,-1.5637054,-0.023040771
2941,10.462967,-2.1718292,-0.22775269
2962,9.362839,-1.4020996,-2.2304993
2982,8.934265,-1.013031,-4.859329
3002,8.957016,0.017669678,-4.9395447
3022,9.443039,-1.0477448,-4.561249
3041,8.643372,-0.28997803,-3.6227264
3061,10.000885,0.21159363,-3.6598358
3082,10.995682,-0.96754456,0.45339966
3101,11.448181,-1.186615,-6.269516
3122,11.565491,-1.3506165,-4.8090515
