Milliseconds,X,Y,Z
2,-0.75287735,-0.25434875,0.11217785
22,-0.53053963,-0.041492462,0.56553555
41,-0.32976735,0.07882118,0.70285416
61,-0.20931178,-0.03880596,-0.24069834
82,-0.3053848,0.014627457,-0.72027445
101,-0.4635545,-0.1072731,-0.7360091
121,-0.5446219,-0.12259388,-0.24479866
142,-0.3182487,-0.12161732,0.26622915
161,-0.2431547,-0.11654854,0.46303082
181,-0.18791908,-0.100756645,0.18872738
201,-0.10980725,0.0014133453,-0.2094326
221,-0.041740894,0.041736603,-0.36163044
242,-0.24104959,-0.0807848,0.034425735
262,-0.44568968,-0.08163452,0.40147114
281,-0.4394892,-0.07866287,0.34535217
302,-0.2784021,2.2506714E-4,0.13107443
321,-0.2406317,0.120072365,-0.29441547
341,-0.20764613,0.12047577,-0.39320707
362,-0.22450358,0.051207542,-0.19428635
383,-0.253219,-0.016137123,-0.06113243
401,-0.26759928,-0.10816288,0.04082966
421,-0.43856925,-0.15321541,-0.1622014
442,-0.36770803,-0.15089607,-0.0022706985
461,-0.42748564,-0.07766056,0.08370495
481,-0.29000318,-0.16588783,0.1695242
501,-0.40227062,-0.067671776,0.081417084
521,-0.4743709,-0.01171875,-0.11640787
542,-0.4710511,0.13785362,-0.023156643
561,-0.28052825,0.17702103,0.09586525
581,-0.11399239,0.23204136,0.0439744
601,-0.13761818,0.14687347,0.04829836
622,-0.132191,0.15363216,-0.01574421
641,-0.12033033,0.09560013,-0.33582735
661,-0.16315717,-0.006603241,-0.47229242
682,-0.13910425,-0.07994366,-0.35839128
701,-0.15555674,-0.15709972,-0.2599001
721,-0.16796654,-0.16382885,-0.0033845901
741,-0.018777728,-0.24187183,0.2689495
762,0.10643244,-0.082411766,0.11294794
781,0.14143342,-0.061668396,-0.33483982
801,0.03181827,-0.06728554,-0.5916238
822,0.0055889487,0.0035009384,-0.3227129
841,0.04116434,-0.08301067,0.0674181
861,0.1387577,-0.10091019,0.111477375
