name1,name2,name3,name4,name5,name6
1.124441298432096,1.4475834563810226,2.2765774330932453,6.051218951879903,9.319433710526553,5.250740475274423
1.067587406551691,1.4281990028043994,2.2412532242621466,5.892388575233123,8.798729979193347,4.507819652589353
0.980519402651007,1.1595699253026495,2.3467938781880493,5.930662758056763,8.751698446814222,4.242957842863544
0.9514668851098572,0.9373681685440113,2.4565167688109137,5.699373489877918,8.675065859351777,4.385219702198943
0.8411314300254966,0.9198017020921786,2.5997535720662417,4.5552217286147005,8.020831194370958,3.8576255790017755
0.8138977431568458,0.9028529143933123,2.5449726886803536,4.092922403200884,8.226847495568606,3.267034902998131
0.7736862652921909,0.8915554840378266,2.209291328214271,4.600342384312803,9.840573867970745,3.360768590195162
0.8132203470525848,0.7694174433109615,2.188394646549334,4.368021285922227,9.512343784740434,3.239490470938318
0.8112598408945852,0.8575999019541097,2.0641011040463777,4.9688691738282795,10.778647457831193,3.3331547342206274
0.7898519546646301,0.8800386457338,1.9746402533061234,5.4209775686871176,11.062023912958868,3.3838164798067933
0.8112667624114877,1.107743955915339,1.8524875980953894,7.183717906002239,10.947787795836604,3.3834382817597572
0.7764352654509346,1.2333512156931368,1.5772331682607545,7.263629783635736,11.111883412739019,3.2337460383360837
0.8441376251692699,1.2071845855033125,1.3477508390993238,7.403929459425541,11.142114360050758,3.496340304498971
0.778405407711896,1.2116022950321281,1.263442930957602,7.540989203947544,10.128174504465894,3.789531673863985
0.8642290369118172,1.2091172334990024,1.2655343186434467,7.891870325589065,9.218356674163223,3.273370947999028
0.9038533134528183,1.2321679558095275,1.2228588435842178,7.983635141175106,9.290761658026733,3.0635414848383937
1.2445554946190835,1.2508048758137889,1.225579176360772,8.030218570604983,7.4263840937879255,2.938951253669888
1.2433381224333753,1.193193324081659,1.1941840542911655,8.083786602325999,8.30858632741338,3.0105329217496672
1.2537257683405987,1.1217376292641366,1.101469021110074,6.732169901328056,8.55709298189819,2.961408493160838
1.2535981569299244,0.9522972540631184,0.9637693938641183,6.751453678444338,8.48065478926809,2.9353444275446443
1.2269512127456526,0.9609323911779983,0.7548701827934421,6.923644038052408,8.621902631598664,2.731893604317967
1.3535983312636857,1.005955025196907,0.7711577934050049,6.788773717584231,8.844397081170383,2.619859389038102
1.5138054142151953,0.9894259575790362,0.8231760164072082,6.437287724164469,9.621638617155275,2.6275258566593926
1.5925515178358827,1.1818265214988521,0.8906803607024649,6.437011890718608,9.914959975170515,2.687885720568728
1.3949851126461414,1.217914801761252,0.9366918347301504,5.618489395728288,9.285672945947741,2.9279595430922836
