Milliseconds,X,Y,Z
1,0.47932386,-0.24996269,-0.8949747
20,0.40722752,-0.4125967,0.1731062
40,-1.8490925,0.8815863,0.5554209
61,-0.8879656,0.3444568,-3.616228
80,-1.1997542,-0.07309389,0.2286787
101,0.97290653,-1.1000187,-2.0439959
120,-0.7379054,0.40316033,-0.14077759
140,0.037098646,0.47937202,1.694725
161,0.39216644,-0.23479283,-1.8342409
180,0.71574336,-0.23324645,0.016819
200,-0.63774616,-0.27294755,-1.0335875
221,-2.3080492,0.15886116,0.94455147
240,2.1078186,-0.74525976,-0.99757004
260,1.2152002,-0.65000534,2.9795399
282,-1.1435957,0.005420685,-0.8849201
301,-0.50730306,-0.7201141,1.6094561
320,-0.7111453,-0.06537354,0.6203947
341,0.52239776,-0.2780609,-2.0699816
360,1.0581083,-0.43989635,3.43577
381,-0.9436417,0.46355557,0.1055212
400,0.43571222,-1.1260335,0.7589369
420,0.139741,0.0035476685,1.5124922
440,-1.8482448,-0.24138415,-1.4474277
461,0.5789268,-0.54124045,-1.0622597
480,1.1831341,-0.19704056,3.3358212
501,-1.2203498,-1.004731,-1.9705925
520,-0.17155296,0.2779951,0.75782776
540,-0.82655233,0.3200401,3.045021
561,-1.1752443,-0.43592656,-2.869547
581,-0.69643396,0.5084542,-0.88096714
600,1.5353634,-1.0414553,0.18328953
621,-0.35419506,-0.1308074,0.86117077
640,-0.2384327,-0.44550514,0.32513142
660,-0.95303035,0.4678762,0.93366337
681,-1.2861202,0.14754987,0.5609474
700,-0.41079938,-0.13206053,-1.3572378
720,1.5441928,-0.84432423,2.1267061
740,-1.2204199,-0.36080217,-0.9532156
761,1.607269,-0.83562326,1.7595377
780,-0.8467746,-0.7737504,1.3076124
800,-0.58060104,-0.24576557,-0.7687006
821,0.38342083,-0.767131,2.465145
840,-0.36978227,-0.5887797,2.0900307
861,-1.8503578,-0.24597168,-4.0109644
880,0.92004794,-1.1797254,2.8062954
901,0.6793667,0.0048481226,-1.0545187
920,-0.24538529,-1.1562546,0.95097256
940,0.93946666,-0.1357162,0.5004463
960,0.35742712,-1.2839262,0.41734123
981,-1.2683585,0.49928224,0.6771774
1000,-2.1053238,-0.25893128,-1.686019
1021,1.0879829,-0.24686003,-1.4802523
1040,0.44244045,-1.4324305,1.7594538
1060,-1.0830779,-0.6863071,-3.2051382
1081,0.8546178,-0.9891838,3.0397005
1100,-0.74548763,-0.70102096,-0.8218756
