Milliseconds,X,Y,Z,cos,headingAccuracy
1342,0.21551347,-0.4462612,-0.83258444,0.24740268,0.17453292
1361,0.21305667,-0.44461423,-0.83452666,0.2459478,0.17453292
1381,0.2113606,-0.44350514,-0.83608425,0.24411677,0.17453292
1401,0.21020457,-0.44289583,-0.83733344,0.24192974,0.17453292
1422,0.20869783,-0.44246754,-0.8387212,0.23919536,0.17453292
1441,0.2064629,-0.4418627,-0.84045297,0.23615505,0.17453292
1461,0.20362364,-0.44080678,-0.8427321,0.23244242,0.17453292
1482,0.20127544,-0.43927458,-0.84521115,0.22835101,0.17453292
1501,0.20033455,-0.43774092,-0.8473744,0.22406621,0.17453292
1521,0.19941083,-0.43684998,-0.8492616,0.21943605,0.17453292
1541,0.19693194,-0.4375015,-0.85085785,0.21412882,0.17453292
1562,0.19167827,-0.43954647,-0.85246325,0.20824207,0.17453292
1581,0.18185847,-0.4428111,-0.85467017,0.2009595,0.17453292
1601,0.16691442,-0.44694093,-0.85740787,0.19296403,0.17453292
1621,0.14765134,-0.45006213,-0.8603789,0.18812576,0.17453292
1642,0.120252185,-0.44963923,-0.8652488,0.18630211,0.17453292
1661,0.085228026,-0.4443788,-0.8723965,0.18490003,0.17453292
1681,0.045168117,-0.43708935,-0.8794934,0.18276778,0.17453292
1702,0.0010462201,-0.4304527,-0.8845144,0.17984338,0.17453292
1721,-0.047183316,-0.4285943,-0.8851948,0.1746735,0.17453292
1741,-0.0954967,-0.4336436,-0.87885785,0.17447768,0.17453292
1761,-0.13464375,-0.44601038,-0.8638405,0.19163845,0.17453292
1782,-0.16390604,-0.45831695,-0.8428017,0.22970779,0.17453292
1801,-0.19701377,-0.45796686,-0.8213725,0.2771266,0.17453292
1821,-0.24609572,-0.45113662,-0.7979317,0.31498832,0.17453292
1841,-0.29225463,-0.4387277,-0.7814338,0.3338659,0.17453292
1862,-0.33219406,-0.41512695,-0.76819164,0.3566487,0.17453292
1881,-0.3483404,-0.39486942,-0.7643076,0.37225124,0.17453292
1901,-0.36536825,-0.35950372,-0.7639162,0.39203972,0.17453292
1922,-0.38480705,-0.30221418,-0.7686804,0.4119716,0.17453292
1941,-0.40315896,-0.2688667,-0.77004606,0.41497305,0.17453292
1961,-0.45008883,-0.2334089,-0.75918525,0.4081398,0.17453292
1981,-0.4854276,-0.21731535,-0.7482854,0.39648834,0.17453292
2002,-0.514171,-0.20382993,-0.7390334,0.3845923,0.17453292
2021,-0.5338903,-0.19448131,-0.73093873,0.37797713,0.17453292
2041,-0.56472796,-0.17661028,-0.7171879,0.36814767,0.17453292
2061,-0.5905163,-0.16334182,-0.7045584,0.3580606,0.17453292
2082,-0.62198013,-0.15573627,-0.6863774,0.34318072,0.17453292
2101,-0.6552144,-0.15144904,-0.6643952,0.3260923,0.17453292
2121,-0.68449914,-0.14929971,-0.6418804,0.31170517,0.17453292
2142,-0.7076435,-0.14728013,-0.62150156,0.30213413,0.17453292
2161,-0.72960126,-0.14616366,-0.59999174,0.2938165,0.17453292
2181,-0.749968,-0.14581361,-0.57812595,0.28645563,0.17453292
2201,-0.7680653,-0.15084876,-0.5540047,0.28354752,0.17453292
2222,-0.7853125,-0.16432458,-0.52444494,0.285025,0.17453292
2241,-0.8019834,-0.184443,-0.49184582,0.2844136,0.17453292
2261,-0.81993204,-0.20666878,-0.45611885,0.2774078,0.17453292
2282,-0.83544123,-0.22918707,-0.42141092,0.2681866,0.17453292
2301,-0.8458565,-0.25213513,-0.38866743,0.26437148,0.17453292
2321,-0.8469811,-0.2705165,-0.3663277,0.27431333,0.17453292
2342,-0.84471065,-0.2779059,-0.35416344,0.28948316,0.17453292
2361,-0.84111434,-0.27515048,-0.35272446,0.3039807,0.17453292
2381,-0.8361707,-0.2657079,-0.3598334,0.31739217,0.17453292
2401,-0.8294566,-0.25913495,-0.3687949,0.3299107,0.17453292
2422,-0.8223562,-0.26058006,-0.37247396,0.3421863,0.17453292
2441,-0.814612,-0.2690352,-0.37304756,0.35335952,0.17453292
2461,-0.8062209,-0.28684682,-0.3683819,0.36334774,0.17453292
2482,-0.798155,-0.31864375,-0.3527112,0.37014803,0.17453292
2501,-0.7885411,-0.35518563,-0.3328739,0.37582058,0.17453292
2521,-0.7799737,-0.38391486,-0.31812137,0.37821844,0.17453292
2542,-0.7755322,-0.39976516,-0.3104737,0.37728468,0.17453292
2561,-0.77083254,-0.40923965,-0.30811566,0.37868837,0.17453292
2581,-0.76506895,-0.41407615,-0.30846658,0.38478413,0.17453292
2601,-0.7542768,-0.4199339,-0.31093135,0.39754707,0.17453292
2621,-0.7408731,-0.42476147,-0.31542292,0.41375494,0.17453292
2642,-0.7234346,-0.43698248,-0.31808227,0.42954892,0.17453292
2661,-0.71592057,-0.44579,-0.31691498,0.43392843,0.17453292
2681,-0.7031179,-0.45934618,-0.31401592,0.44274184,0.17453292
2701,-0.68846005,-0.45799267,-0.32057574,0.46205696,0.17453292
2722,-0.67885154,-0.4435937,-0.3365258,0.47868112,0.17453292
2741,-0.6695965,-0.43281737,-0.3527372,0.4897817,0.17453292
2761,-0.6621019,-0.43317783,-0.36499014,0.49067318,0.17453292
2781,-0.65293413,-0.4433187,-0.3736716,0.48735523,0.17453292
2802,-0.6418362,-0.46813503,-0.37570506,0.47722274,0.17453292
2821,-0.6327957,-0.4925701,-0.37324128,0.46651393,0.17453292
2841,-0.6248542,-0.5054147,-0.38018686,0.4577894,0.17453292
2862,-0.61218417,-0.51663053,-0.39487526,0.44988552,0.17453292
2881,-0.5906453,-0.53134185,-0.41135857,0.44676405,0.17453292
2901,-0.56560016,-0.5488485,-0.42672458,0.44358528,0.17453292
2921,-0.5423532,-0.5677275,-0.44247824,0.43330297,0.17453292
2942,-0.52224535,-0.58439404,-0.45586163,0.4218218,0.17453292
2961,-0.50397277,-0.59629107,-0.4673546,0.41476265,0.17453292
2981,-0.49098858,-0.60397285,-0.47491553,0.41061202,0.17453292
3002,-0.48040783,-0.60824794,-0.47951195,0.41147426,0.17453292
3021,-0.46889842,-0.6129736,-0.48294944,0.41371188,0.17453292
3041,-0.45828998,-0.6199168,-0.485841,0.411864,0.17453292
3061,-0.45018014,-0.6254174,-0.4890643,0.40866494,0.17453292
3081,-0.44388407,-0.6219945,-0.49568316,0.4127808,0.17453292
3101,-0.44155732,-0.6082398,-0.50465995,0.4247232,0.17453292
3121,-0.44442907,-0.5856895,-0.51966995,0.435194,0.17453292
3142,-0.44858283,-0.5585956,-0.54078156,0.44079438,0.17453292
3161,-0.457763,-0.5344506,-0.5582972,0.43945402,0.17453292
3181,-0.46796364,-0.5206302,-0.56906104,0.43142065,0.17453292
3202,-0.48158824,-0.5037081,-0.5749505,0.42869896,0.17453292
3221,-0.49529344,-0.4794364,-0.58033687,0.43362918,0.17453292
3241,-0.5048338,-0.45279327,-0.5851899,0.4446053,0.17453292
3261,-0.5084308,-0.43457058,-0.5856539,0.4578822,0.17453292
3282,-0.5139894,-0.4297694,-0.57842934,0.46533072,0.17453292
3301,-0.5227919,-0.42764476,-0.56434065,0.47468743,0.17453292
3322,-0.52921385,-0.42105785,-0.5506487,0.4893148,0.17453292
3341,-0.52474505,-0.38890308,-0.55438006,0.51580983,0.17453292
3361,-0.5175959,-0.3607554,-0.55313104,0.5440552,0.17453292
3381,-0.5149902,-0.35211432,-0.54409313,0.56103766,0.17453292
3402,-0.5244989,-0.36516914,-0.5242566,0.5627676,0.17453292
3421,-0.5496954,-0.389032,-0.50095016,0.5436341,0.17453292
3441,-0.5664547,-0.3968739,-0.48719558,0.533161,0.17453292
3461,-0.57047856,-0.38941538,-0.48653495,0.53497064,0.17453292
3482,-0.56527925,-0.37860763,-0.4918066,0.54336166,0.17453292
3501,-0.55591226,-0.3786653,-0.49248126,0.552301,0.17453292
3521,-0.5540076,-0.3904324,-0.48722762,0.550679,0.17453292
3541,-0.55645037,-0.41669267,-0.4761955,0.53848684,0.17453292
3561,-0.5601147,-0.43815222,-0.46622282,0.5262418,0.17453292
3582,-0.5606702,-0.4564091,-0.4610351,0.5145739,0.17453292
3601,-0.5605985,-0.47280803,-0.45651853,0.5037586,0.17453292
3621,-0.5586272,-0.49254707,-0.4527225,0.4902809,0.17453292
3642,-0.5571903,-0.5116435,-0.44949,0.47509852,0.17453292
3661,-0.5550557,-0.51453716,-0.45269427,0.47141555,0.17453292
3681,-0.552036,-0.5191653,-0.45335364,0.46924847,0.17453292
3702,-0.5457473,-0.5242108,-0.4573614,0.46710113,0.17453292
3721,-0.54174995,-0.5259371,-0.46066478,0.4665674,0.17453292
3741,-0.53822553,-0.5261772,-0.4650632,0.46601182,0.17453292
3762,-0.5363457,-0.5267856,-0.46719941,0.46535453,0.17453292
3781,-0.5377066,-0.5250701,-0.46980736,0.4630919,0.17453292
3801,-0.543531,-0.52107096,-0.47102726,0.45955676,0.17453292
3821,-0.55157226,-0.51395804,-0.46985298,0.45918766,0.17453292
3842,-0.55760616,-0.5082188,-0.4667928,0.4614038,0.17453292
3861,-0.55864197,-0.50649357,-0.4645532,0.46429917,0.17453292
3881,-0.5604885,-0.5052057,-0.4633994,0.46462974,0.17453292
3902,-0.56384313,-0.50130737,-0.46081665,0.46735412,0.17453292
3921,-0.5662737,-0.49800125,-0.45573372,0.47290134,0.17453292
3941,-0.566378,-0.49633914,-0.45202962,0.47805086,0.17453292
3961,-0.5627978,-0.49799767,-0.44963625,0.48278797,0.17453292
3981,-0.5554034,-0.5021343,-0.44727153,0.4892201,0.17453292
4002,-0.5483518,-0.504919,-0.44637394,0.49509332,0.17453292
4021,-0.54462945,-0.50500214,-0.4467044,0.49880534,0.17453292
4041,-0.54221225,-0.50553197,-0.44540966,0.5020494,0.17453292
4062,-0.5420996,-0.50831336,-0.44116968,0.50310516,0.17453292
4081,-0.54283404,-0.51160806,-0.43642488,0.5031121,0.17453292
4101,-0.54191804,-0.51299864,-0.43348998,0.5052165,0.17453292
4122,-0.5415904,-0.5121459,-0.43176493,0.50790304,0.17453292
4141,-0.5403446,-0.50978035,-0.43177298,0.5115895,0.17453292
4161,-0.540464,-0.50533336,-0.4331132,0.5147328,0.17453292
4181,-0.5407339,-0.4983433,-0.43752456,0.517526,0.17453292
4202,-0.5397763,-0.48903474,-0.44501528,0.5210067,0.17453292
4221,-0.53836876,-0.47776228,-0.4541368,0.52503526,0.17453292
4242,-0.5382089,-0.46688765,-0.46202624,0.5280898,0.17453292
4261,-0.53786415,-0.45710567,-0.46889305,0.5309387,0.17453292
4281,-0.53542715,-0.45041642,-0.4738615,0.53469443,0.17453292
4302,-0.5321194,-0.44645596,-0.4775862,0.5379939,0.17453292
4321,-0.5297856,-0.4436411,-0.48070785,0.53984237,0.17453292
4341,-0.5256687,-0.43871155,-0.48667207,0.5425448,0.17453292
4362,-0.52110994,-0.43037,-0.49600777,0.54516274,0.17453292
4381,-0.5189138,-0.42348358,-0.50332105,0.54594696,0.17453292
4401,-0.515918,-0.4153992,-0.51191324,0.5470073,0.17453292
4422,-0.5138843,-0.4064197,-0.52390575,0.54430574,0.17453292
4441,-0.5139567,-0.3998843,-0.5324384,0.5407868,0.17453292
4461,-0.5153519,-0.39552733,-0.5382869,0.53685915,0.17453292
4482,-0.51915205,-0.39352286,-0.5414195,0.53149396,0.17453292
4501,-0.523116,-0.39232582,-0.54523355,0.5245479,0.17453292
4521,-0.5258343,-0.39106548,-0.55001897,0.51773083,0.17453292
4541,-0.52555186,-0.39040375,-0.55392087,0.51434606,0.17453292
4562,-0.52521235,-0.39143822,-0.55435723,0.5134357,0.17453292
4581,-0.52291226,-0.39344826,-0.5548408,0.51372457,0.17453292
4601,-0.5216236,-0.39176327,-0.5567459,0.514261,0.17453292
4622,-0.52149254,-0.3882071,-0.5595334,0.51406527,0.17453292
4641,-0.5188212,-0.38312152,-0.565704,0.51383024,0.17453292
4661,-0.51424235,-0.3738438,-0.5731311,0.5170265,0.17453292
4682,-0.50945497,-0.36310312,-0.5803703,0.52132726,0.17453292
4701,-0.5065445,-0.35145319,-0.5879709,0.52362543,0.17453292
4721,-0.50802296,-0.33633456,-0.5955899,0.52351165,0.17453292
4741,-0.51262355,-0.3204996,-0.60306215,0.5203971,0.17453292
4762,-0.51312137,-0.30647057,-0.6082396,0.5223283,0.17453292
4781,-0.51093405,-0.29818773,-0.61082256,0.52623785,0.17453292
4801,-0.5063014,-0.29523855,-0.61345583,0.5293061,0.17453292
4822,-0.50204873,-0.29045963,-0.6163255,0.5326567,0.17453292
4841,-0.5005174,-0.2855993,-0.61840296,0.5343155,0.17453292
4861,-0.50419366,-0.2834133,-0.6178675,0.53264004,0.17453292
4881,-0.5096557,-0.2794131,-0.6185754,0.528719,0.17453292
4902,-0.51425165,-0.27190214,-0.62124026,0.5250476,0.17453292
4921,-0.51839364,-0.2626233,-0.62404424,0.5223656,0.17453292
4941,-0.5234304,-0.24381433,-0.6285845,0.5210151,0.17453292
4962,-0.5252699,-0.23076054,-0.6395064,0.5117349,0.17453292
4981,-0.5225078,-0.22826257,-0.65856266,0.49109775,0.17453292
5001,-0.5257303,-0.23077771,-0.67493117,0.46348378,0.17453292
5021,-0.53820395,-0.23518835,-0.68556273,0.43014723,0.17453292
5042,-0.5546006,-0.23571804,-0.69351155,0.39483777,0.17453292
5061,-0.5701225,-0.23208305,-0.7009313,0.36026815,0.17453292
5081,-0.5916099,-0.21976244,-0.69430417,0.34589574,0.17453292
5102,-0.60680544,-0.2022695,-0.6867446,0.34533477,0.17453292
5121,-0.6231303,-0.18974203,-0.67447245,0.3475536,0.17453292
5141,-0.64389896,-0.18514739,-0.650441,0.35782826,0.17453292
5162,-0.6711744,-0.19178393,-0.607998,0.37826213,0.17453292
5181,-0.6862476,-0.2001301,-0.58031154,0.39019313,0.17453292
5201,-0.7051983,-0.21057327,-0.54440963,0.40245798,0.17453292
5222,-0.7278407,-0.21379082,-0.5042163,0.41268307,0.17453292
5241,-0.74003166,-0.2115292,-0.4817258,0.41898546,0.17453292
5261,-0.75702256,-0.20975119,-0.44308746,0.43196622,0.17453292
5281,-0.76996666,-0.21008924,-0.41081625,0.44073105,0.17453292
5302,-0.7825304,-0.21081786,-0.38177153,0.4443562,0.17453292
5321,-0.79253197,-0.20878455,-0.36152196,0.44452664,0.17453292
5341,-0.79913867,-0.20091034,-0.3511877,0.44461173,0.17453292
5362,-0.80291,-0.18499637,-0.3478337,0.44735178,0.17453292
5381,-0.80326056,-0.16344394,-0.3504582,0.45303157,0.17453292
5401,-0.794422,-0.15574814,-0.35039803,0.47101748,0.17453292
5422,-0.79313064,-0.15224963,-0.34541008,0.4779704,0.17453292
5441,-0.80340207,-0.1481728,-0.33186898,0.47164917,0.17453292
5461,-0.8095295,-0.13142748,-0.32258373,0.47257653,0.17453292
5481,-0.80557925,-0.10448939,-0.32393038,0.48496723,0.17453292
5502,-0.7960673,-0.08116362,-0.32727644,0.50257283,0.17453292
5521,-0.7873247,-0.06722449,-0.321304,0.5218854,0.17453292
5541,-0.7785305,-0.059493545,-0.30766127,0.54377884,0.17453292
5562,-0.76725096,-0.05487697,-0.29909176,0.5646756,0.17453292
5581,-0.75708,-0.055330593,-0.2887023,0.58345467,0.17453292
5601,-0.7452288,-0.059626155,-0.278979,0.6027018,0.17453292
5622,-0.7246915,-0.06630655,-0.2736098,0.62893826,0.17453292
5642,-0.7062668,-0.07045283,-0.27036232,0.6504827,0.17453292
5662,-0.6977078,-0.08126424,-0.26545525,0.660404,0.17453292
5682,-0.68554527,-0.10278105,-0.25822073,0.6728936,0.17453292
5701,-0.6650927,-0.12625566,-0.24777752,0.69304943,0.17453292
5722,-0.6527771,-0.14551592,-0.24118462,0.70323336,0.17453292
5741,-0.6513705,-0.17370719,-0.22623579,0.7031071,0.17453292
5761,-0.65151846,-0.21543705,-0.20619498,0.69756305,0.17453292
5783,-0.65376747,-0.24189544,-0.20181015,0.68800247,0.17453292
5801,-0.657473,-0.25356305,-0.20931873,0.6779533,0.17453292
5822,-0.6644051,-0.26628566,-0.20948105,0.66616476,0.17453292
5841,-0.6739846,-0.29034036,-0.20391819,0.6479696,0.17453292
5861,-0.67911136,-0.3146908,-0.20661774,0.6301481,0.17453292
5881,-0.680987,-0.33594278,-0.2134784,0.61467564,0.17453292
5902,-0.68064296,-0.36252075,-0.21829422,0.59803975,0.17453292
5922,-0.6798544,-0.375335,-0.21447505,0.5923868,0.17453292
5941,-0.67790794,-0.38800192,-0.21083,0.58774656,0.17453292
5961,-0.67525655,-0.3988796,-0.20859972,0.5843029,0.17453292
5984,-0.6716079,-0.41300938,-0.20981497,0.57822466,0.17453292
6001,-0.6700249,-0.42184263,-0.21223846,0.5727742,0.17453292
6021,-0.6680326,-0.43761805,-0.21908969,0.5605556,0.17453292
6042,-0.665991,-0.45066032,-0.22730209,0.54926765,0.17453292
6061,-0.66576546,-0.45999396,-0.23362593,0.53905547,0.17453292
6081,-0.6682374,-0.47026446,-0.24012418,0.52407104,0.17453292
6102,-0.6748967,-0.4810054,-0.2483889,0.50144905,0.17453292
6121,-0.6741667,-0.4902934,-0.2603838,0.48714674,0.17453292
6141,-0.6825605,-0.5022729,-0.25764006,0.46417096,0.17453292
6161,-0.6853872,-0.5146717,-0.25682974,0.44653767,0.17453292
6182,-0.6902126,-0.51808894,-0.24961711,0.43918297,0.17453292
6201,-0.69411486,-0.51750547,-0.243887,0.43693453,0.17453292
6221,-0.7019616,-0.51634926,-0.2344229,0.43090522,0.17453292
6241,-0.7165485,-0.512902,-0.21918635,0.4188641,0.17453292
6262,-0.72679687,-0.5074452,-0.21032183,0.41234744,0.17453292
6281,-0.73372,-0.49531344,-0.2077667,0.41611603,0.17453292
6301,-0.73682994,-0.490037,-0.20316519,0.41912925,0.17453292
6322,-0.7376391,-0.49005282,-0.19770122,0.42029873,0.17453292
6341,-0.7378219,-0.48802543,-0.19656438,0.4228623,0.17453292
6361,-0.73758185,-0.485905,-0.19632262,0.42582482,0.17453292
6381,-0.7352058,-0.48614386,-0.19561334,0.42996743,0.17453292
6401,-0.73370373,-0.48361003,-0.19454461,0.43583545,0.17453292
6422,-0.73465,-0.4779309,-0.19239822,0.4414231,0.17453292
6441,-0.73729247,-0.47127593,-0.19056708,0.44495282,0.17453292
6461,-0.7406912,-0.46401948,-0.18626982,0.4487383,0.17453292
6481,-0.74165845,-0.46114045,-0.17978406,0.452736,0.17453292
6502,-0.74191874,-0.4622266,-0.1735588,0.45363033,0.17453292
6521,-0.74269044,-0.4619916,-0.16765639,0.45482525,0.17453292
6541,-0.7426132,-0.460386,-0.16268796,0.4583699,0.17453292
6561,-0.7424548,-0.46058267,-0.15527305,0.46099314,0.17453292
6582,-0.74284095,-0.4608496,-0.14596735,0.46313983,0.17453292
6601,-0.74508405,-0.4596181,-0.133052,0.46464843,0.17453292
6621,-0.7496731,-0.45693105,-0.12174014,0.4630157,0.17453292
6642,-0.7545247,-0.45427305,-0.11730015,0.4588781,0.17453292
6661,-0.757461,-0.4513171,-0.1182949,0.45669684,0.17453292
6681,-0.7590192,-0.45169243,-0.11726673,0.453996,0.17453292
6701,-0.7601966,-0.45333067,-0.115932494,0.4507239,0.17453292
6721,-0.76081806,-0.45179623,-0.11775149,0.45074448,0.17453292
6741,-0.7598049,-0.44734475,-0.12423576,0.4551315,0.17453292
6761,-0.7575454,-0.44539467,-0.13133724,0.45880178,0.17453292
6782,-0.7556713,-0.4449755,-0.1415522,0.45926097,0.17453292
6801,-0.75427824,-0.4439422,-0.15026227,0.45978352,0.17453292
6821,-0.752405,-0.43958348,-0.16626704,0.4615283,0.17453292
6841,-0.75182456,-0.4271373,-0.19200289,0.46416426,0.17453292
6862,-0.7517297,-0.41958237,-0.20616607,0.4651329,0.17453292
6881,-0.75324464,-0.4174596,-0.20577063,0.46476707,0.17453292
6901,-0.75505704,-0.41742712,-0.19927588,0.4646855,0.17453292
6921,-0.75759953,-0.414435,-0.19033478,0.46696815,0.17453292
6941,-0.7587974,-0.41134086,-0.18768013,0.46882984,0.17453292
6961,-0.75984955,-0.41005483,-0.18510477,0.46927598,0.17453292
6982,-0.7599156,-0.40846986,-0.18580075,0.47027513,0.17453292
7001,-0.7594955,-0.40174016,-0.19414744,0.47336897,0.17453292
7021,-0.7597319,-0.39398786,-0.2018353,0.47628096,0.17453292
7041,-0.75936043,-0.38896006,-0.20878257,0.478008,0.17453292
7061,-0.759284,-0.38419878,-0.21614864,0.47870538,0.17453292
7081,-0.75838876,-0.37714458,-0.22944732,0.47954392,0.17453292
7102,-0.7567569,-0.37103367,-0.24484749,0.47927314,0.17453292
7121,-0.7543872,-0.36746532,-0.25769815,0.47902074,0.17453292
7141,-0.7519535,-0.36815348,-0.26456776,0.47857377,0.17453292
7161,-0.7506862,-0.36904317,-0.268429,0.47772714,0.17453292
7181,-0.75004447,-0.3666049,-0.2743605,0.47724256,0.17453292
7201,-0.7498657,-0.36101052,-0.28290018,0.47680214,0.17453292
7222,-0.7495046,-0.35853916,-0.28723612,0.4766423,0.17453292
7241,-0.74923277,-0.35876492,-0.28830746,0.4762529,0.17453292
7261,-0.7478988,-0.35871166,-0.2931012,0.47546288,0.17453292
7281,-0.7461181,-0.35953173,-0.2986231,0.4742035,0.17453292
7302,-0.7449891,-0.36207026,-0.30152658,0.47220558,0.17453292
7321,-0.74420226,-0.36483932,-0.3029154,0.4704227,0.17453292
7342,-0.74292076,-0.36495078,-0.3078079,0.4691844,0.17453292
7362,-0.7426651,-0.3634037,-0.31197542,0.46803588,0.17453292
7381,-0.7434089,-0.36365208,-0.31213665,0.4665523,0.17453292
7401,-0.74372506,-0.3672789,-0.31076428,0.4641172,0.17453292
7422,-0.74353516,-0.3694187,-0.30984947,0.46333417,0.17453292
7443,-0.7439075,-0.3740324,-0.302966,0.4635871,0.17453292
7461,-0.74383944,-0.38261425,-0.29170766,0.4639136,0.17453292
7482,-0.7438831,-0.39065513,-0.2797776,0.46449006,0.17453292
7501,-0.7456888,-0.39676827,-0.26510483,0.46501896,0.17453292
7521,-0.7493788,-0.40055838,-0.24680428,0.4659099,0.17453292
7542,-0.7552627,-0.4049439,-0.22065327,0.4657369,0.17453292
7561,-0.7617528,-0.408094,-0.19618747,0.46335995,0.17453292
7581,-0.76333576,-0.41120523,-0.18644306,0.4620257,0.17453292
7602,-0.76333135,-0.41581646,-0.17812902,0.46118537,0.17453292
7621,-0.76339644,-0.4178608,-0.17433695,0.46067864,0.17453292
7641,-0.76345474,-0.42028707,-0.1686078,0.46050733,0.17453292
7662,-0.76479423,-0.41891626,-0.16945708,0.45922023,0.17453292
7681,-0.76631904,-0.41341275,-0.17699881,0.45882067,0.17453292
7701,-0.766979,-0.408164,-0.18379514,0.4597442,0.17453292
7721,-0.7659188,-0.40671897,-0.18807998,0.4610575,0.17453292
7741,-0.7635556,-0.40928417,-0.18900767,0.4623261,0.17453292
7761,-0.76202375,-0.41229916,-0.18851314,0.46237645,0.17453292
7781,-0.7604342,-0.4184725,-0.18255939,0.46183613,0.17453292
7801,-0.7589565,-0.42578858,-0.17855239,0.45913848,0.17453292
7822,-0.75933594,-0.43018484,-0.17664489,0.4551335,0.17453292
7841,-0.7614036,-0.4325108,-0.17290933,0.45088944,0.17453292
