Milliseconds,X,Y,Z
2,-0.15257263,-0.18630981,0.01776123
20,-0.35177612,-0.118133545,0.065704346
41,-0.27720642,0.020355225,0.035873413
60,-0.14938354,0.08959961,-0.011001587
80,0.045562744,0.100250244,-0.08236694
101,0.092437744,0.07788086,-0.09515381
120,0.07218933,-0.024383545,-0.08557129
140,-0.025802612,-0.024383545,-0.08131409
160,-0.12487793,0.08746338,-0.057876587
181,-0.092926025,0.08746338,-0.028045654
200,-0.052444458,0.038467407,-3.5095215E-4
220,0.042373657,-0.02758789,7.171631E-4
240,0.082855225,-0.06593323,-0.022720337
261,0.06260681,-0.055282593,-0.023788452
280,0.06581116,0.023544312,-0.0067443848
300,0.07432556,0.020355225,0.0060424805
320,0.047698975,0.0011749268,0.0071105957
341,0.045562744,0.010757446,0.011367798
360,0.04449463,0.016098022,0.0060424805
380,0.02532959,0.016098022,-0.026977539
401,-0.00982666,0.060836792,-0.04295349
420,-0.049240112,0.07041931,-0.051483154
441,-0.07481384,0.07574463,-0.034439087
461,-0.062026978,0.06828308,7.171631E-4
480,-0.03540039,0.017150879,0.02734375
501,-0.015151978,-0.02758789,0.020950317
520,0.026397705,0.027801514,0.025222778
540,0.030654907,0.0118255615,0.022018433
560,-0.0034332275,0.022476196,0.01776123
580,-0.025802612,0.036331177,0.022018433
602,-0.00982666,0.03314209,0.022018433
620,0.022125244,-0.019058228,0.010299683
640,0.038101196,-0.0030822754,0.0028533936
660,0.006149292,1.0681152E-4,-0.016326904
681,-0.0066375732,0.048049927,-0.021652222
700,0.007217407,0.09385681,-0.0067443848
720,-0.01940918,0.12261963,-0.0046081543
741,-0.07374573,0.10131836,-0.0046081543
760,-0.07054138,0.032073975,-0.0078125
780,-0.04711914,-0.06060791,-0.0067443848
800,-0.01940918,-0.059539795,0.0017852783
820,0.015731812,1.0681152E-4,0.018829346
840,-2.4414062E-4,0.038467407,0.045455933
861,-0.048171997,0.03100586,0.0625
880,-0.079071045,-0.033981323,0.061431885
900,-0.05456543,-0.09043884,0.058242798
920,0.006149292,-0.03717041,0.075286865
941,0.029586792,0.034194946,0.07208252
960,0.022125244,0.041656494,0.037994385
980,0.041305542,-0.010543823,0.0049743652
1000,0.054092407,-0.045700073,-0.0056762695
1021,0.040237427,-0.026519775,0.011367798
1040,0.042373657,0.055511475,0.022018433
1060,0.03916931,0.06295776,0.022018433
1080,0.026397705,0.002243042,0.032669067
1101,0.028518677,-0.044631958,0.040130615
1120,0.030654907,-0.04675293,0.045455933
1140,0.018936157,-0.01373291,0.046524048
1161,0.026397705,0.0011749268,0.061431885
1180,0.07006836,-0.029708862,0.07421875
1200,0.11906433,-0.04888916,0.053985596
1220,0.115875244,-0.02758789,0.033737183
1241,0.06367493,0.038467407,0.032669067
1260,0.028518677,0.060836792,0.045455933
1280,0.06474304,0.049118042,0.040130615
1300,0.10095215,0.06188965,0.019897461
1321,0.040237427,0.0927887,-0.021652222
1340,-0.088653564,0.09385681,-0.06639099
1360,-0.1653595,0.0693512,-0.09303284
1381,-0.13127136,0.037399292,-0.10368347
1400,-0.08226013,0.029937744,-0.074920654
1420,-0.088653564,0.060836792,-0.05680847
1441,-0.07588196,0.065093994,-0.051483154
1460,0.006149292,-0.042495728,-0.06852722
1480,0.127594,-0.17140198,-0.1335144
1500,0.08818054,-0.17033386,-0.15481567
1521,-0.06628418,-0.35461426,-0.23257446
1540,-0.18986511,-0.5080261,-0.4893036
1560,-0.21542358,-0.4281311,-0.37532043
1581,-0.38479614,-0.13731384,-0.06745911
1601,-0.5041046,0.041656494,0.11576843
1620,-0.7171631,0.11303711,0.42681885
1640,-0.8258209,-0.20549011,0.27555847
1661,-0.8950653,-0.9394531,-0.053619385
1680,-0.9685669,-1.1695557,0.0071105957
1701,-1.1986694,-1.493393,0.1605072
1720,-1.5736389,-2.9048615,0.42256165
1741,-1.4788208,-4.843643,0.8518677
1760,-0.72569275,-5.24205,2.0758514
1781,0.41841125,-4.138443,2.6212616
1800,1.3505096,-3.423645,3.9624329
1820,2.326294,-3.4481506,4.8338165
1840,3.1593323,-4.6710663,4.6708374
1861,3.3404236,-3.5866394,6.623459
1880,2.532959,-3.421524,7.2828674
1900,1.0437164,-3.9445648,2.6990356
1921,0.6346588,-1.8854065,3.2774658
1940,0.72306824,-0.7668762,2.9792023
1960,0.9616852,-0.56448364,2.1397705
1981,1.2823334,-0.24490356,1.4750366
2000,0.9766083,0.21742249,1.1469421
2020,0.7880554,0.08746338,0.9179077
2040,0.76142883,-0.3152008,0.857193
2061,1.0735474,-0.7849884,0.8135071
2080,1.5049744,-1.227066,0.7368164
2100,1.7318726,-1.1620941,0.5855408
2120,1.5188293,-0.8872528,0.4577179
2141,1.0341339,-1.1354675,0.4396057
2160,0.8604889,-1.223877,0.38526917
2180,0.95103455,-1.3123016,0.30751038
2201,0.8743439,-1.4731445,0.39060974
2220,0.5632782,-1.8491821,0.37356567
2240,0.19683838,-1.9450684,0.38954163
2260,-0.09718323,-1.8481293,0.6398773
2281,-0.7512512,-2.291275,0.88700867
2300,-1.5640564,-1.8694305,1.5101929
