Milliseconds,X,Y,Z,cos,headingAccuracy
3281,0.30926564,-0.76333445,0.08843698,0.56022686,0.17453292
3301,0.3126791,-0.76590264,0.089503035,0.55462974,0.17453292
3321,0.31610826,-0.7686704,0.09060734,0.5486454,0.17453292
3342,0.3177229,-0.77104455,0.09079563,0.54433316,0.17453292
3361,0.3197171,-0.7735364,0.08693148,0.5402456,0.17453292
3381,0.32153243,-0.77917904,0.082341105,0.5317113,0.17453292
3401,0.31872147,-0.7879073,0.078993335,0.52094024,0.17453292
3422,0.3089524,-0.79925835,0.08082511,0.5091187,0.17453292
3441,0.29111403,-0.81181717,0.087161675,0.4986064,0.17453292
3461,0.27042556,-0.8252162,0.096938,0.4863037,0.17453292
3481,0.25339106,-0.83868283,0.11019216,0.46932057,0.17453292
3502,0.23803054,-0.849054,0.12563428,0.454604,0.17453292
3521,0.21905382,-0.8545316,0.14271574,0.4488022,0.17453292
3541,0.19582663,-0.8577386,0.16377532,0.44622195,0.17453292
3561,0.17715544,-0.86264426,0.18406977,0.43655375,0.17453292
3582,0.15749945,-0.8661375,0.20242351,0.42898077,0.17453292
3601,0.13627207,-0.86679393,0.21701281,0.4277893,0.17453292
3621,0.11888494,-0.86651784,0.22846916,0.4275688,0.17453292
3641,0.10512599,-0.86582243,0.23625472,0.42835,0.17453292
3662,0.09255653,-0.8656141,0.24030003,0.42941985,0.17453292
3681,0.08340746,-0.8659515,0.24345545,0.42883646,0.17453292
3701,0.07464784,-0.8646808,0.24483047,0.43221846,0.17453292
3722,0.06558382,-0.8614704,0.24446389,0.44023275,0.17453292
3741,0.05717134,-0.85738546,0.24227104,0.45047346,0.17453292
3761,0.046393156,-0.8493911,0.23748697,0.4690228,0.17453292
3782,0.037253194,-0.8428589,0.23185943,0.4841924,0.17453292
3801,0.020235077,-0.85615975,0.21867147,0.4677219,0.17453292
3822,-0.006460915,-0.8782932,0.19973469,0.43435618,0.17453292
3841,-0.015651843,-0.8748785,0.1968119,0.4422755,0.17453292
3861,-0.016344452,-0.8724772,0.20315146,0.44412372,0.17453292
3882,-0.016299292,-0.8742965,0.20515044,0.4396058,0.17453292
3901,-0.016864343,-0.87510645,0.20818144,0.4365373,0.17453292
3922,-0.017339023,-0.8755846,0.2125305,0.43345326,0.17453292
3941,-0.017355848,-0.87569547,0.21334457,0.4328283,0.17453292
3961,-0.016423317,-0.8760584,0.213266,0.4321684,0.17453292
3981,-0.0146124335,-0.8762478,0.2139488,0.43151146,0.17453292
4001,-0.011747706,-0.8768359,0.212586,0.43107778,0.17453292
4022,-0.011411213,-0.8775531,0.20916432,0.43130103,0.17453292
4041,-0.012846911,-0.8778501,0.20577613,0.43228504,0.17453292
4061,-0.017320529,-0.87923694,0.19904916,0.43246025,0.17453292
4081,-0.022442373,-0.8805548,0.19492447,0.431421,0.17453292
4101,-0.029014798,-0.88125944,0.19391371,0.43004346,0.17453292
4122,-0.033791095,-0.8821969,0.1949322,0.42730343,0.17453292
4141,-0.036293797,-0.8826605,0.1973972,0.42500302,0.17453292
4161,-0.040500596,-0.8821513,0.20356253,0.42276594,0.17453292
4181,-0.041426253,-0.8818222,0.20625019,0.42205954,0.17453292
4202,-0.03851142,-0.88237023,0.2087871,0.41993758,0.17453292
4221,-0.03282377,-0.8833696,0.2127554,0.41631225,0.17453292
4241,-0.027181383,-0.8847426,0.2195354,0.41023886,0.17453292
4261,-0.022756185,-0.88600993,0.2293179,0.40234548,0.17453292
4282,-0.023669956,-0.88626003,0.23828056,0.3964912,0.17453292
4301,-0.02774389,-0.8860428,0.24499363,0.3926024,0.17453292
4321,-0.03220735,-0.885963,0.25356668,0.38695756,0.17453292
4341,-0.036973663,-0.8867856,0.26140466,0.3793571,0.17453292
4362,-0.044510573,-0.8887667,0.27083668,0.36709672,0.17453292
4381,-0.057956204,-0.88982266,0.27019235,0.36311546,0.17453292
4401,-0.07174653,-0.8909296,0.2625527,0.36354226,0.17453292
4422,-0.08057557,-0.89222944,0.26165712,0.35912356,0.17453292
4441,-0.08437071,-0.89340985,0.26665533,0.35156137,0.17453292
4461,-0.08575653,-0.89177054,0.2688092,0.3537411,0.17453292
4481,-0.08445778,-0.8925418,0.2685831,0.35227695,0.17453292
4502,-0.081277356,-0.89372796,0.2679137,0.35052326,0.17453292
4521,-0.0773844,-0.8947479,0.2664991,0.34988013,0.17453292
4542,-0.07530092,-0.8953532,0.2637314,0.35088193,0.17453292
4561,-0.0740748,-0.8952571,0.26198435,0.3526922,0.17453292
4582,-0.06998898,-0.8948714,0.26003775,0.35593134,0.17453292
4601,-0.061018404,-0.8927813,0.25680214,0.36506298,0.17453292
4621,-0.047646277,-0.8914997,0.24983945,0.3748845,0.17453292
4642,-0.03350158,-0.89024174,0.24072498,0.38522568,0.17453292
4661,-0.020227378,-0.88831574,0.23280537,0.39533237,0.17453292
4681,-0.0065856706,-0.8867224,0.22785194,0.40219843,0.17453292
4702,0.0068427958,-0.88482803,0.22264074,0.4092232,0.17453292
4721,0.012236765,-0.88406503,0.21949323,0.41243428,0.17453292
4741,0.012550677,-0.8837317,0.21824248,0.41380057,0.17453292
4761,0.011944496,-0.8826571,0.21755216,0.41646704,0.17453292
4782,0.012628984,-0.8824622,0.21588993,0.41772294,0.17453292
4802,0.012764201,-0.88249445,0.2140424,0.41860062,0.17453292
4821,0.012691922,-0.883428,0.2120904,0.41762617,0.17453292
4842,0.017168254,-0.8834792,0.21250048,0.41714913,0.17453292
4861,0.020287216,-0.8845259,0.21804178,0.41189826,0.17453292
4882,0.01907997,-0.8871745,0.23219079,0.39830244,0.17453292
4901,0.015708487,-0.88886327,0.23880665,0.3907003,0.17453292
4922,0.007187911,-0.8931936,0.25274426,0.37185192,0.17453292
4941,-5.6252547E-4,-0.8960653,0.26638517,0.35511345,0.17453292
4961,-0.010053568,-0.89823973,0.27704492,0.34104314,0.17453292
4982,-0.016929353,-0.90005773,0.28118834,0.33247954,0.17453292
5001,-0.017264381,-0.9009756,0.28432718,0.3272659,0.17453292
5021,-0.013452525,-0.90050924,0.28714192,0.3262693,0.17453292
5042,-0.0067800106,-0.8998878,0.28988576,0.32576415,0.17453292
5061,0.0020767138,-0.90059257,0.2907582,0.32309195,0.17453292
5081,0.0043360707,-0.9002683,0.28959277,0.3250141,0.17453292
5101,0.0042365426,-0.9006061,0.2868398,0.32651737,0.17453292
5121,0.0031550727,-0.90115047,0.2848385,0.32677957,0.17453292
5142,0.002389895,-0.90191466,0.28426093,0.32517675,0.17453292
5161,0.0018756167,-0.90278554,0.2841288,0.3228708,0.17453292
5181,0.0014101468,-0.9038178,0.28382376,0.32024294,0.17453292
5201,6.498551E-4,-0.90463334,0.28359914,0.3181347,0.17453292
5221,-2.8503648E-4,-0.90565896,0.2827162,0.31599566,0.17453292
5241,-7.332215E-4,-0.90633804,0.28309602,0.31369966,0.17453292
5262,-0.0011198277,-0.9065582,0.2849571,0.3113686,0.17453292
5281,-0.0013422156,-0.9067805,0.28752682,0.30834344,0.17453292
5301,-5.5928837E-4,-0.9072251,0.2906771,0.30405453,0.17453292
5321,0.0028762622,-0.9080999,0.29502475,0.2971644,0.17453292
5341,0.009030084,-0.90909266,0.29815537,0.2908133,0.17453292
5362,0.016159464,-0.90994114,0.29843596,0.2875448,0.17453292
5381,0.022143425,-0.9108087,0.2973473,0.28552032,0.17453292
5401,0.024407659,-0.9114519,0.2963972,0.2842682,0.17453292
5421,0.023063328,-0.9115783,0.29579735,0.2845998,0.17453292
5442,0.022411903,-0.9118054,0.29561615,0.28411224,0.17453292
5461,0.021878934,-0.9119998,0.29548845,0.28366214,0.17453292
5481,0.02167679,-0.9119657,0.29613468,0.2831128,0.17453292
5502,0.021815462,-0.9118424,0.29731444,0.28226173,0.17453292
5521,0.022749254,-0.91195923,0.29828838,0.2807791,0.17453292
5541,0.023931183,-0.91230464,0.29876584,0.2790458,0.17453292
5561,0.024727814,-0.9125935,0.29886508,0.2779232,0.17453292
5582,0.025750099,-0.912849,0.29887992,0.27697366,0.17453292
5601,0.026731543,-0.91312724,0.29906797,0.2757578,0.17453292
5622,0.027098244,-0.9132759,0.29973114,0.2745069,0.17453292
5642,0.027352722,-0.9133347,0.30060577,0.2733271,0.17453292
5661,0.027503826,-0.91344297,0.3013295,0.27215073,0.17453292
5681,0.028076967,-0.91366297,0.3023736,0.27018863,0.17453292
5702,0.028664486,-0.91401017,0.30285972,0.2684022,0.17453292
5721,0.02899122,-0.9142303,0.30310208,0.2673418,0.17453292
5741,0.02863598,-0.9145722,0.3033673,0.265906,0.17453292
5761,0.028366977,-0.91486174,0.30363145,0.2646342,0.17453292
5782,0.028140074,-0.9151486,0.30379927,0.26347134,0.17453292
5801,0.027523981,-0.9153784,0.30374107,0.26280448,0.17453292
5821,0.027013868,-0.9156369,0.3038356,0.26184595,0.17453292
5841,0.026679227,-0.9159494,0.3039616,0.26063818,0.17453292
5862,0.02608941,-0.9162222,0.30395567,0.25974444,0.17453292
5881,0.02559737,-0.91651917,0.30389842,0.25881106,0.17453292
5901,0.02519559,-0.91681623,0.30373445,0.2579895,0.17453292
5922,0.024717828,-0.9171522,0.3033179,0.2573306,0.17453292
5941,0.024335286,-0.91760826,0.30249605,0.25670806,0.17453292
5961,0.02395103,-0.91800797,0.30168915,0.2562643,0.17453292
5981,0.023678686,-0.91825795,0.30134928,0.25579348,0.17453292
6002,0.023279546,-0.9184553,0.30122915,0.25526255,0.17453292
6021,0.02310912,-0.9187024,0.3009961,0.2546628,0.17453292
6041,0.022881724,-0.9190257,0.3004314,0.25418332,0.17453292
6062,0.022532227,-0.9193576,0.29975468,0.253813,0.17453292
6081,0.022312073,-0.91961646,0.29915956,0.25359672,0.17453292
6101,0.022144845,-0.9197916,0.29886964,0.25331795,0.17453292
6121,0.021919575,-0.9200175,0.29844293,0.2530201,0.17453292
6142,0.021749703,-0.9202896,0.29763773,0.25299373,0.17453292
6161,0.021415157,-0.9205512,0.29684836,0.25299785,0.17453292
6181,0.02098264,-0.9207543,0.2962421,0.25300553,0.17453292
6201,0.020837646,-0.9208904,0.29582006,0.25301623,0.17453292
6222,0.020947415,-0.9210325,0.29543525,0.25293946,0.17453292
6241,0.021209687,-0.92109835,0.29516545,0.2529927,0.17453292
6261,0.021393966,-0.92103064,0.29513556,0.25325838,0.17453292
6282,0.022158975,-0.92086256,0.29570127,0.25314394,0.17453292
6301,0.022359239,-0.92059326,0.29622322,0.25349545,0.17453292
6321,0.022878207,-0.92030954,0.29673427,0.25388134,0.17453292
6342,0.023278581,-0.9197908,0.29747072,0.25486103,0.17453292
6361,0.023596665,-0.919203,0.2977709,0.2565961,0.17453292
6381,0.024449276,-0.918908,0.2981246,0.25716156,0.17453292
6401,0.025342543,-0.9184877,0.29878092,0.25781393,0.17453292
6422,0.026388735,-0.9178813,0.29964954,0.25885838,0.17453292
6441,0.026868768,-0.91746074,0.30008897,0.25978917,0.17453292
6461,0.027981948,-0.9167981,0.30140296,0.2604889,0.17453292
6481,0.029107736,-0.9160054,0.3032701,0.26098686,0.17453292
6502,0.030082278,-0.9153566,0.30518994,0.2609148,0.17453292
6521,0.030996073,-0.9148218,0.30681723,0.26077476,0.17453292
6541,0.031802293,-0.91448504,0.30775243,0.26075694,0.17453292
6561,0.032765944,-0.9143004,0.3084002,0.26051977,0.17453292
6581,0.03375979,-0.91421854,0.30870092,0.2603237,0.17453292
6602,0.034607954,-0.9143139,0.3089307,0.25960392,0.17453292
6621,0.0364765,-0.914602,0.30908036,0.25815105,0.17453292
6641,0.0373993,-0.9149479,0.3081422,0.25791478,0.17453292
6662,0.038660754,-0.9153975,0.30710673,0.25736785,0.17453292
6681,0.04062473,-0.9160585,0.30588505,0.2561656,0.17453292
6701,0.042385552,-0.91662246,0.30424345,0.2558176,0.17453292
6721,0.044472262,-0.9170271,0.30309814,0.25537232,0.17453292
6742,0.046499435,-0.9173598,0.3019017,0.25523356,0.17453292
6761,0.048425276,-0.9178479,0.30040434,0.2548872,0.17453292
6781,0.050830312,-0.91824317,0.29914588,0.25447503,0.17453292
6802,0.052241653,-0.918571,0.29736382,0.25509396,0.17453292
6821,0.053704582,-0.91897786,0.29613945,0.25474882,0.17453292
6841,0.054752383,-0.9193907,0.29443434,0.2550125,0.17453292
6861,0.055248156,-0.9196121,0.29275262,0.25604123,0.17453292
6882,0.056004625,-0.919621,0.2920802,0.25661224,0.17453292
6901,0.055982433,-0.9196047,0.29142833,0.25741538,0.17453292
6921,0.056240857,-0.91956437,0.29166332,0.25723693,0.17453292
6941,0.056371845,-0.9195047,0.2915415,0.25755942,0.17453292
6962,0.055879053,-0.9193689,0.29152164,0.25817335,0.17453292
6981,0.056316666,-0.9192609,0.29211098,0.25779635,0.17453292
7001,0.05620172,-0.91910905,0.29220986,0.25825056,0.17453292
7022,0.05679813,-0.9189036,0.2929493,0.25801328,0.17453292
7041,0.057325885,-0.9185742,0.2934813,0.25846455,0.17453292
7061,0.057466988,-0.91823995,0.29422712,0.25877267,0.17453292
7082,0.058143713,-0.9180206,0.29540652,0.2580551,0.17453292
7101,0.057825696,-0.9178853,0.2959372,0.2579998,0.17453292
7121,0.05812859,-0.91788614,0.2967161,0.25703248,0.17453292
7142,0.058591217,-0.918111,0.29662603,0.2562268,0.17453292
7161,0.058819193,-0.91857207,0.2953336,0.25601512,0.17453292
7182,0.059807293,-0.9192936,0.29350922,0.25529346,0.17453292
7201,0.060481824,-0.9203708,0.29035985,0.25485417,0.17453292
7222,0.061008207,-0.9219347,0.28655058,0.25338328,0.17453292
7241,0.060709864,-0.9236315,0.2819874,0.25239325,0.17453292
7261,0.05921754,-0.9255166,0.27711755,0.2512334,0.17453292
7282,0.057189997,-0.92783475,0.27258044,0.24809662,0.17453292
7301,0.055684395,-0.9290412,0.27011168,0.2466199,0.17453292
7321,0.053484306,-0.9304499,0.26747775,0.24465904,0.17453292
7341,0.051246896,-0.93142736,0.26541767,0.24366009,0.17453292
7361,0.048437756,-0.9320153,0.26331466,0.24426748,0.17453292
7381,0.045927968,-0.9327566,0.26155555,0.24381234,0.17453292
7402,0.04442646,-0.93344593,0.25998634,0.24312985,0.17453292
7421,0.04169938,-0.93412817,0.2572102,0.24394388,0.17453292
7441,0.039272364,-0.9350042,0.25462404,0.24370368,0.17453292
7462,0.03604656,-0.9356965,0.25154564,0.24473965,0.17453292
7481,0.03176263,-0.9363458,0.24882352,0.24563083,0.17453292
7501,0.02844084,-0.9374202,0.2471353,0.24363625,0.17453292
7521,0.023882516,-0.938539,0.24519154,0.24177513,0.17453292
7542,0.01903252,-0.93973136,0.24351424,0.23925623,0.17453292
7561,0.01382137,-0.94090235,0.2416672,0.23687276,0.17453292
7581,0.007697106,-0.94199526,0.23939358,0.23510924,0.17453292
7601,0.0019630536,-0.94312394,0.23778875,0.23231433,0.17453292
7622,-0.0049009863,-0.9439111,0.23512806,0.23178159,0.17453292
7641,-0.011276084,-0.94443023,0.23338807,0.23120217,0.17453292
7661,-0.017094856,-0.9447471,0.23218007,0.23076645,0.17453292
7682,-0.023245776,-0.94474834,0.23011985,0.23228218,0.17453292
7701,-0.027730472,-0.9447541,0.22858013,0.23328482,0.17453292
7721,-0.031665053,-0.94465023,0.22629134,0.23542608,0.17453292
7742,-0.035238758,-0.94450104,0.22349702,0.23817042,0.17453292
7761,-0.037500422,-0.94439286,0.22140144,0.2402026,0.17453292
7781,-0.03927218,-0.9443378,0.21884574,0.2424673,0.17453292
7801,-0.04068246,-0.94432765,0.21621196,0.24462749,0.17453292
7822,-0.04205189,-0.9441959,0.21402767,0.24681547,0.17453292
7841,-0.043507844,-0.9441887,0.21172632,0.24856934,0.17453292
7861,-0.044739008,-0.94443345,0.2097039,0.24913473,0.17453292
7882,-0.046567433,-0.9445728,0.20664366,0.25082284,0.17453292
7901,-0.04827725,-0.9448221,0.20414947,0.25160193,0.17453292
7922,-0.050415862,-0.94509155,0.20160727,0.25221956,0.17453292
7941,-0.05301928,-0.945282,0.19860479,0.2533516,0.17453292
7961,-0.05587971,-0.9455704,0.19683492,0.25304168,0.17453292
7982,-0.05899044,-0.94580835,0.19506805,0.25281447,0.17453292
8001,-0.06188543,-0.9460033,0.19323309,0.25280216,0.17453292
8021,-0.06454102,-0.9463267,0.19157982,0.2521853,0.17453292
8042,-0.06763611,-0.9466516,0.18833806,0.2525964,0.17453292
8061,-0.07001421,-0.9465446,0.18615118,0.25396678,0.17453292
8081,-0.07229869,-0.946905,0.18368314,0.25378007,0.17453292
8102,-0.073024996,-0.9472917,0.18117936,0.2539289,0.17453292
